lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.322943,0.641509,3,[(NOT X1) OR X2 >= 1.650000 OR X9 < 0.895000],{'0.0': {'precision': 0.4342105263157895; 'recall': 0.49624060150375937; 'f1-score': 0.4631578947368421; 'support': 133}; '1.0': {'precision': 0.7879746835443038; 'recall': 0.7432835820895523; 'f1-score': 0.7649769585253455; 'support': 335}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6110926049300467; 'recall': 0.6197620917966558; 'f1-score': 0.6140674266310938; 'support': 468}; 'weighted avg': {'precision': 0.6874391431353457; 'recall': 0.6730769230769231; 'f1-score': 0.6792035921068179; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.7894736842105263; 'f1-score': 0.7594936708860759; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.532520325203252; 'recall': 0.5280701754385965; 'f1-score': 0.5278949835911861; 'support': 53}; 'weighted avg': {'precision': 0.6189599631845375; 'recall': 0.6415094339622641; 'f1-score': 0.6284000743040628; 'support': 53}}
5,3,DNF,0,468,53,29,[16; 17],14,0.622125,0.584906,6,[X1 AND X2 < 1.650000 AND X5 >= 61.500000 AND X9 >= 0.895000] OR [X4 >= 211.500000] OR [X9 < 0.895000],{'0.0': {'precision': 0.463855421686747; 'recall': 0.5789473684210527; 'f1-score': 0.5150501672240803; 'support': 133}; '1.0': {'precision': 0.8145695364238411; 'recall': 0.7343283582089553; 'f1-score': 0.7723704866562009; 'support': 335}; 'accuracy': 0.6901709401709402; 'macro avg': {'precision': 0.639212479055294; 'recall': 0.656637863315004; 'f1-score': 0.6437103269401405; 'support': 468}; 'weighted avg': {'precision': 0.7149007815947097; 'recall': 0.6901709401709402; 'f1-score': 0.6992431309201496; 'support': 468}},{'0.0': {'precision': 0.3793103448275862; 'recall': 0.7333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.5263157894736842; 'f1-score': 0.6451612903225806; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.6063218390804598; 'recall': 0.6298245614035087; 'f1-score': 0.5725806451612903; 'support': 53}; 'weighted avg': {'precision': 0.7048362611147256; 'recall': 0.5849056603773585; 'f1-score': 0.60407790626902; 'support': 53}}
5,3,DNF,1,469,52,29,[16; 17],14,0.578007,0.673077,7,[X4 >= 211.500000 AND X9 < 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 >= 61.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.44680851063829785; 'recall': 0.7835820895522388; 'f1-score': 0.5691056910569106; 'support': 134}; '1.0': {'precision': 0.8760683760683761; 'recall': 0.6119402985074627; 'f1-score': 0.7205623901581723; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.6614384433533369; 'recall': 0.6977611940298507; 'f1-score': 0.6448340406075415; 'support': 469}; 'weighted avg': {'precision': 0.7534227002312108; 'recall': 0.6609808102345416; 'f1-score': 0.6772890475578118; 'support': 469}},{'0.0': {'precision': 0.43478260869565216; 'recall': 0.7142857142857143; 'f1-score': 0.5405405405405405; 'support': 14}; '1.0': {'precision': 0.8620689655172413; 'recall': 0.6578947368421053; 'f1-score': 0.746268656716418; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6484257871064467; 'recall': 0.6860902255639099; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7470303309883519; 'recall': 0.6730769230769231; 'f1-score': 0.6908803177459895; 'support': 52}}
5,3,DNF,2,469,52,29,[16; 17],14,0.647926,0.615385,4,[X4 >= 211.500000] OR [X6 >= 59.500000] OR [X2 >= 1.650000 AND X9 < 0.895000],{'0.0': {'precision': 0.46842105263157896; 'recall': 0.664179104477612; 'f1-score': 0.5493827160493827; 'support': 134}; '1.0': {'precision': 0.8387096774193549; 'recall': 0.6985074626865672; 'f1-score': 0.762214983713355; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.6535653650254669; 'recall': 0.6813432835820896; 'f1-score': 0.6557988498813689; 'support': 469}; 'weighted avg': {'precision': 0.7329129274799904; 'recall': 0.6886993603411514; 'f1-score': 0.7014057643807915; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.42857142857142855; 'f1-score': 0.375; 'support': 14}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.6842105263157895; 'f1-score': 0.7222222222222222; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5490196078431372; 'recall': 0.556390977443609; 'f1-score': 0.5486111111111112; 'support': 52}; 'weighted avg': {'precision': 0.6485671191553544; 'recall': 0.6153846153846154; 'f1-score': 0.6287393162393162; 'support': 52}}
5,3,DNF,3,469,52,29,[16; 17],14,0.596697,0.711538,6,[X4 >= 211.500000] OR [X3 < 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [X1 AND X6 >= 59.500000],{'0.0': {'precision': 0.33962264150943394; 'recall': 0.13533834586466165; 'f1-score': 0.1935483870967742; 'support': 133}; '1.0': {'precision': 0.7235576923076923; 'recall': 0.8958333333333334; 'f1-score': 0.8005319148936171; 'support': 336}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.5315901669085631; 'recall': 0.5155858395989975; 'f1-score': 0.4970401509951956; 'support': 469}; 'weighted avg': {'precision': 0.6146805883499772; 'recall': 0.6801705756929638; 'f1-score': 0.6284022577571989; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
5,3,DNF,4,469,52,29,[16; 17],14,0.565325,0.673077,5,[X4 >= 211.500000 AND X5 >= 61.500000] OR [X2 >= 1.650000] OR [X1 AND X9 < 0.895000],{'0.0': {'precision': 0.4418604651162791; 'recall': 0.7142857142857143; 'f1-score': 0.5459770114942529; 'support': 133}; '1.0': {'precision': 0.8503937007874016; 'recall': 0.6428571428571429; 'f1-score': 0.7322033898305085; 'support': 336}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.6461270829518404; 'recall': 0.6785714285714286; 'f1-score': 0.6390902006623806; 'support': 469}; 'weighted avg': {'precision': 0.7345409921642474; 'recall': 0.6631130063965884; 'f1-score': 0.6793929243321674; 'support': 469}},{'0.0': {'precision': 0.4583333333333333; 'recall': 0.7333333333333333; 'f1-score': 0.5641025641025641; 'support': 15}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.6486486486486487; 'f1-score': 0.7384615384615384; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6577380952380952; 'recall': 0.690990990990991; 'f1-score': 0.6512820512820512; 'support': 52}; 'weighted avg': {'precision': 0.7421016483516483; 'recall': 0.6730769230769231; 'f1-score': 0.6881656804733728; 'support': 52}}
5,3,DNF,5,469,52,29,[16; 17],14,0.618510,0.519231,6,[X2 >= 1.650000 AND X9 < 0.895000] OR [X1 AND X4 >= 211.500000 AND X6 < 59.500000] OR [(NOT X1)],{'0.0': {'precision': 0.33962264150943394; 'recall': 0.5413533834586466; 'f1-score': 0.41739130434782606; 'support': 133}; '1.0': {'precision': 0.7626459143968871; 'recall': 0.5833333333333334; 'f1-score': 0.6610455311973018; 'support': 336}; 'accuracy': 0.5714285714285714; 'macro avg': {'precision': 0.5511342779531605; 'recall': 0.56234335839599; 'f1-score': 0.539218417772564; 'support': 469}; 'weighted avg': {'precision': 0.6426840907422362; 'recall': 0.5714285714285714; 'f1-score': 0.5919495564190922; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.5333333333333333; 'f1-score': 0.3902439024390244; 'support': 15}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.5135135135135135; 'f1-score': 0.6031746031746031; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.5192307692307692; 'recall': 0.5234234234234234; 'f1-score': 0.4967092528068138; 'support': 52}; 'weighted avg': {'precision': 0.6087278106508875; 'recall': 0.5192307692307693; 'f1-score': 0.5417522856547247; 'support': 52}}
5,3,DNF,6,469,52,29,[16; 17],14,0.630697,0.730769,6,[X1 AND X5 < 61.500000] OR [X6 >= 59.500000] OR [X2 < 1.650000 AND X4 >= 211.500000 AND X5 >= 61.500000],{'0.0': {'precision': 0.37623762376237624; 'recall': 0.2857142857142857; 'f1-score': 0.3247863247863248; 'support': 133}; '1.0': {'precision': 0.7418478260869565; 'recall': 0.8125; 'f1-score': 0.7755681818181819; 'support': 336}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.5590427249246663; 'recall': 0.5491071428571428; 'f1-score': 0.5501772533022533; 'support': 469}; 'weighted avg': {'precision': 0.6381673209501353; 'recall': 0.6631130063965884; 'f1-score': 0.6477345208688493; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.8918918918918919; 'f1-score': 0.825; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.661498708010336; 'recall': 0.6126126126126126; 'f1-score': 0.6208333333333333; 'support': 52}; 'weighted avg': {'precision': 0.7063208109719739; 'recall': 0.7307692307692307; 'f1-score': 0.7072115384615384; 'support': 52}}
5,3,DNF,7,469,52,29,[16; 17],14,0.592378,0.653846,8,[X3 >= 1.250000 AND X9 < 0.895000] OR [X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.25287356321839083; 'recall': 0.16541353383458646; 'f1-score': 0.2; 'support': 133}; '1.0': {'precision': 0.7094240837696335; 'recall': 0.8065476190476191; 'f1-score': 0.754874651810585; 'support': 336}; 'accuracy': 0.6247334754797441; 'macro avg': {'precision': 0.48114882349401217; 'recall': 0.48598057644110276; 'f1-score': 0.47743732590529253; 'support': 469}; 'weighted avg': {'precision': 0.5799545331655498; 'recall': 0.6247334754797441; 'f1-score': 0.5975221386105684; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
5,3,DNF,8,469,52,29,[16; 17],14,0.567881,0.653846,7,[X2 >= 1.650000 AND X6 < 59.500000] OR [(NOT X1) AND X2 < 1.650000 AND X4 < 211.500000] OR [X1 AND X4 >= 211.500000],{'0.0': {'precision': 0.372972972972973; 'recall': 0.518796992481203; 'f1-score': 0.43396226415094347; 'support': 133}; '1.0': {'precision': 0.7746478873239436; 'recall': 0.6547619047619048; 'f1-score': 0.7096774193548387; 'support': 336}; 'accuracy': 0.6162046908315565; 'macro avg': {'precision': 0.5738104301484583; 'recall': 0.5867794486215538; 'f1-score': 0.5718198417528911; 'support': 469}; 'weighted avg': {'precision': 0.6607400757915788; 'recall': 0.6162046908315565; 'f1-score': 0.6314895395208983; 'support': 469}},{'0.0': {'precision': 0.42105263157894735; 'recall': 0.5333333333333333; 'f1-score': 0.47058823529411764; 'support': 15}; '1.0': {'precision': 0.7878787878787878; 'recall': 0.7027027027027027; 'f1-score': 0.7428571428571429; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6044657097288676; 'recall': 0.618018018018018; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.6820635504846031; 'recall': 0.6538461538461539; 'f1-score': 0.6643180349062702; 'support': 52}}
5,3,DNF,9,469,52,29,[16; 17],14,0.555531,0.673077,7,[X1 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X2 >= 1.650000] OR [X1 AND X4 >= 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.34591194968553457; 'recall': 0.41353383458646614; 'f1-score': 0.37671232876712324; 'support': 133}; '1.0': {'precision': 0.7483870967741936; 'recall': 0.6904761904761905; 'f1-score': 0.7182662538699691; 'support': 336}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.5471495232298641; 'recall': 0.5520050125313283; 'f1-score': 0.5474892913185462; 'support': 469}; 'weighted avg': {'precision': 0.634252353569947; 'recall': 0.6119402985074627; 'f1-score': 0.6214076780945352; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
5,3,DNF,0,468,53,14,[33; 34],14,0.334338,0.622642,8,[(NOT X1) AND X2 < 1.650000 AND X4 < 211.500000 AND X9 < 0.895000] OR [X1 AND X9 >= 0.895000] OR [X4 >= 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.25; 'recall': 0.2706766917293233; 'f1-score': 0.259927797833935; 'support': 133}; '1.0': {'precision': 0.7006172839506173; 'recall': 0.6776119402985075; 'f1-score': 0.6889226100151745; 'support': 335}; 'accuracy': 0.561965811965812; 'macro avg': {'precision': 0.47530864197530864; 'recall': 0.4741443160139154; 'f1-score': 0.4744252039245548; 'support': 468}; 'weighted avg': {'precision': 0.5725572438535402; 'recall': 0.561965811965812; 'f1-score': 0.5670074176645231; 'support': 468}},{'0.0': {'precision': 0.38095238095238093; 'recall': 0.5333333333333333; 'f1-score': 0.4444444444444444; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6578947368421053; 'f1-score': 0.7142857142857143; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.5811011904761905; 'recall': 0.5956140350877193; 'f1-score': 0.5793650793650793; 'support': 53}; 'weighted avg': {'precision': 0.6679582210242587; 'recall': 0.6226415094339622; 'f1-score': 0.637915543575921; 'support': 53}}
5,3,DNF,1,469,52,14,[33; 34],14,0.345914,0.750000,8,[X2 >= 1.650000 AND X3 < 1.250000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X2 >= 1.650000 AND X6 >= 59.500000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.4411764705882353; 'recall': 0.6716417910447762; 'f1-score': 0.5325443786982248; 'support': 134}; '1.0': {'precision': 0.8339622641509434; 'recall': 0.6597014925373135; 'f1-score': 0.7366666666666668; 'support': 335}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.6375693673695894; 'recall': 0.6656716417910449; 'f1-score': 0.6346055226824459; 'support': 469}; 'weighted avg': {'precision': 0.7217377517044554; 'recall': 0.6631130063965884; 'f1-score': 0.6783460129613977; 'support': 469}},{'0.0': {'precision': 0.5217391304347826; 'recall': 0.8571428571428571; 'f1-score': 0.6486486486486486; 'support': 14}; '1.0': {'precision': 0.9310344827586207; 'recall': 0.7105263157894737; 'f1-score': 0.8059701492537312; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7263868065967016; 'recall': 0.7838345864661653; 'f1-score': 0.7273093989511898; 'support': 52}; 'weighted avg': {'precision': 0.820839580209895; 'recall': 0.75; 'f1-score': 0.7636143606292859; 'support': 52}}
5,3,DNF,2,469,52,14,[33; 34],14,0.341429,0.673077,6,[X1 AND X4 >= 211.500000] OR [X9 < 0.895000] OR [(NOT X1) AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.41911764705882354; 'recall': 0.4253731343283582; 'f1-score': 0.4222222222222222; 'support': 134}; '1.0': {'precision': 0.7687687687687688; 'recall': 0.764179104477612; 'f1-score': 0.7664670658682634; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5939432079137962; 'recall': 0.594776119402985; 'f1-score': 0.5943446440452428; 'support': 469}; 'weighted avg': {'precision': 0.6688684482802131; 'recall': 0.6673773987206824; 'f1-score': 0.6681113962551088; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.5; 'f1-score': 0.45161290322580644; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.7368421052631579; 'f1-score': 0.7671232876712328; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6058823529411765; 'recall': 0.618421052631579; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6954751131221719; 'recall': 0.6730769230769231; 'f1-score': 0.682178184166695; 'support': 52}}
5,3,DNF,3,469,52,14,[33; 34],14,0.417816,0.615385,7,[X9 < 0.895000] OR [X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X4 >= 211.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.2988505747126437; 'recall': 0.19548872180451127; 'f1-score': 0.23636363636363636; 'support': 133}; '1.0': {'precision': 0.7198952879581152; 'recall': 0.8184523809523809; 'f1-score': 0.766016713091922; 'support': 336}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5093729313353794; 'recall': 0.5069705513784462; 'f1-score': 0.5011901747277792; 'support': 469}; 'weighted avg': {'precision': 0.6004945483810412; 'recall': 0.6417910447761194; 'f1-score': 0.6158165868555425; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.06666666666666667; 'f1-score': 0.09090909090909091; 'support': 15}; '1.0': {'precision': 0.6888888888888889; 'recall': 0.8378378378378378; 'f1-score': 0.7560975609756098; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.41587301587301584; 'recall': 0.45225225225225224; 'f1-score': 0.42350332594235035; 'support': 52}; 'weighted avg': {'precision': 0.5313797313797314; 'recall': 0.6153846153846154; 'f1-score': 0.5642162715333447; 'support': 52}}
5,3,DNF,4,469,52,14,[33; 34],14,0.462794,0.692308,8,[X2 >= 1.650000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X6 >= 59.500000],{'0.0': {'precision': 0.32456140350877194; 'recall': 0.2781954887218045; 'f1-score': 0.2995951417004049; 'support': 133}; '1.0': {'precision': 0.7295774647887324; 'recall': 0.7708333333333334; 'f1-score': 0.7496382054992765; 'support': 336}; 'accuracy': 0.6311300639658849; 'macro avg': {'precision': 0.5270694341487522; 'recall': 0.5245144110275689; 'f1-score': 0.5246166735998408; 'support': 469}; 'weighted avg': {'precision': 0.6147221638287437; 'recall': 0.6311300639658849; 'f1-score': 0.6220140530787011; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8108108108108109; 'f1-score': 0.7894736842105263; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6153846153846154; 'recall': 0.6054054054054054; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6804733727810651; 'recall': 0.6923076923076923; 'f1-score': 0.6853672643146328; 'support': 52}}
5,3,DNF,5,469,52,14,[33; 34],14,0.316153,0.692308,5,[X2 >= 1.650000 AND X4 >= 211.500000] OR [X6 >= 59.500000] OR [X2 < 1.650000 AND X9 < 0.895000],{'0.0': {'precision': 0.4158415841584158; 'recall': 0.631578947368421; 'f1-score': 0.5014925373134328; 'support': 133}; '1.0': {'precision': 0.8164794007490637; 'recall': 0.6488095238095238; 'f1-score': 0.7230514096185737; 'support': 336}; 'accuracy': 0.6439232409381663; 'macro avg': {'precision': 0.6161604924537397; 'recall': 0.6401942355889725; 'f1-score': 0.6122719734660033; 'support': 469}; 'weighted avg': {'precision': 0.7028656915666411; 'recall': 0.6439232409381663; 'f1-score': 0.6602212816514441; 'support': 469}},{'0.0': {'precision': 0.4782608695652174; 'recall': 0.7333333333333333; 'f1-score': 0.5789473684210527; 'support': 15}; '1.0': {'precision': 0.8620689655172413; 'recall': 0.6756756756756757; 'f1-score': 0.7575757575757576; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6701649175412294; 'recall': 0.7045045045045044; 'f1-score': 0.6682615629984051; 'support': 52}; 'weighted avg': {'precision': 0.7513550916849266; 'recall': 0.6923076923076923; 'f1-score': 0.706048337627285; 'support': 52}}
5,3,DNF,6,469,52,14,[33; 34],14,0.380103,0.634615,8,[X1 AND X2 >= 1.650000 AND X9 >= 0.895000] OR [X4 >= 211.500000] OR [X2 >= 1.650000 AND X3 >= 1.250000 AND X4 < 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.4639175257731959; 'recall': 0.6766917293233082; 'f1-score': 0.5504587155963303; 'support': 133}; '1.0': {'precision': 0.8436363636363636; 'recall': 0.6904761904761905; 'f1-score': 0.7594108019639936; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6537769447047798; 'recall': 0.6835839598997493; 'f1-score': 0.6549347587801619; 'support': 469}; 'weighted avg': {'precision': 0.7359549021527787; 'recall': 0.6865671641791045; 'f1-score': 0.7001557326955518; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.6666666666666666; 'f1-score': 0.5128205128205129; 'support': 15}; '1.0': {'precision': 0.8214285714285714; 'recall': 0.6216216216216216; 'f1-score': 0.7076923076923075; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6190476190476191; 'recall': 0.6441441441441441; 'f1-score': 0.6102564102564102; 'support': 52}; 'weighted avg': {'precision': 0.7046703296703296; 'recall': 0.6346153846153846; 'f1-score': 0.6514792899408283; 'support': 52}}
5,3,DNF,7,469,52,14,[33; 34],14,0.391824,0.692308,8,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X9 < 0.895000] OR [X1 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.3310344827586207; 'recall': 0.3609022556390977; 'f1-score': 0.34532374100719426; 'support': 133}; '1.0': {'precision': 0.7376543209876543; 'recall': 0.7113095238095238; 'f1-score': 0.7242424242424242; 'support': 336}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.5343444018731375; 'recall': 0.5361058897243107; 'f1-score': 0.5347830826248092; 'support': 469}; 'weighted avg': {'precision': 0.6223442176092716; 'recall': 0.6119402985074627; 'f1-score': 0.6167878722801948; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
5,3,DNF,8,469,52,14,[33; 34],14,0.360710,0.769231,4,[X5 >= 61.500000] OR [X2 >= 1.650000] OR [(NOT X1) AND X3 < 1.250000],{'0.0': {'precision': 0.42045454545454547; 'recall': 0.556390977443609; 'f1-score': 0.47896440129449835; 'support': 133}; '1.0': {'precision': 0.7986348122866894; 'recall': 0.6964285714285714; 'f1-score': 0.7440381558028616; 'support': 336}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.6095446788706175; 'recall': 0.6264097744360901; 'f1-score': 0.61150127854868; 'support': 469}; 'weighted avg': {'precision': 0.6913896619910069; 'recall': 0.6567164179104478; 'f1-score': 0.6688679866139228; 'support': 469}},{'0.0': {'precision': 0.5882352941176471; 'recall': 0.6666666666666666; 'f1-score': 0.625; 'support': 15}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.8108108108108109; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7226890756302521; 'recall': 0.7387387387387387; 'f1-score': 0.7291666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7795733678086619; 'recall': 0.7692307692307693; 'f1-score': 0.7732371794871795; 'support': 52}}
5,3,DNF,9,469,52,14,[33; 34],14,0.380206,0.615385,7,[X2 >= 1.650000 AND X9 < 0.895000] OR [X4 >= 211.500000] OR [(NOT X1) AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.44025157232704404; 'recall': 0.5263157894736842; 'f1-score': 0.4794520547945205; 'support': 133}; '1.0': {'precision': 0.7967741935483871; 'recall': 0.7351190476190477; 'f1-score': 0.7647058823529412; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6185128829377156; 'recall': 0.630717418546366; 'f1-score': 0.6220789685737309; 'support': 469}; 'weighted avg': {'precision': 0.6956707636497972; 'recall': 0.67590618336887; 'f1-score': 0.6838130058811502; 'support': 469}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.4666666666666667; 'f1-score': 0.4117647058823529; 'support': 15}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.6756756756756757; 'f1-score': 0.7142857142857142; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5629984051036683; 'recall': 0.5711711711711711; 'f1-score': 0.5630252100840336; 'support': 52}; 'weighted avg': {'precision': 0.6453195926880138; 'recall': 0.6153846153846154; 'f1-score': 0.6270200387847447; 'support': 52}}
5,3,DNF,0,468,53,7,[66; 67],14,0.687932,0.660377,6,[X9 >= 0.895000] OR [X6 >= 59.500000 AND X9 < 0.895000] OR [X1 AND X2 < 1.650000 AND X5 < 61.500000],{'0.0': {'precision': 0.234375; 'recall': 0.11278195488721804; 'f1-score': 0.15228426395939088; 'support': 133}; '1.0': {'precision': 0.7079207920792079; 'recall': 0.8537313432835821; 'f1-score': 0.7740189445196212; 'support': 335}; 'accuracy': 0.6431623931623932; 'macro avg': {'precision': 0.47114789603960394; 'recall': 0.4832566490854001; 'f1-score': 0.463151604239506; 'support': 468}; 'weighted avg': {'precision': 0.5733447443302022; 'recall': 0.6431623931623932; 'f1-score': 0.5973293878646838; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9210526315789473; 'f1-score': 0.7954545454545453; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.35; 'recall': 0.4605263157894737; 'f1-score': 0.39772727272727265; 'support': 53}; 'weighted avg': {'precision': 0.5018867924528302; 'recall': 0.660377358490566; 'f1-score': 0.5703259005145797; 'support': 53}}
