l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,1,[460; 460],122,1.557267,0.923077,3,[X12 >= 5.131000 OR X23 >= 884.550000 OR X27 >= 0.142350],{'0.0': {'precision': 0.968421052631579; 'recall': 0.9550173010380623; 'f1-score': 0.9616724738675959; 'support': 289}; '1.0': {'precision': 0.9257142857142857; 'recall': 0.9473684210526315; 'f1-score': 0.9364161849710982; 'support': 171}; 'accuracy': 0.9521739130434783; 'macro avg': {'precision': 0.9470676691729323; 'recall': 0.9511928610453468; 'f1-score': 0.9490443294193471; 'support': 460}; 'weighted avg': {'precision': 0.9525452762340634; 'recall': 0.9521739130434783; 'f1-score': 0.9522837229952023; 'support': 460}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9151515151515152; 'recall': 0.928125; 'f1-score': 0.9201228878648233; 'support': 52}; 'weighted avg': {'precision': 0.927039627039627; 'recall': 0.9230769230769231; 'f1-score': 0.9236677301193429; 'support': 52}}
l: 5,3,CNF,1,460,52,1,[460; 460],122,1000.183796,0.980769,11,[X1 >= 18.635000 OR X23 >= 1214.000000 OR X28 >= 0.280650 OR X29 >= 0.092790] AND [X3 >= 696.250000 OR X22 >= 117.450000 OR X23 >= 884.550000 OR X24 >= 0.136150] AND [X22 >= 101.650000 OR X24 < 0.136150 OR X27 >= 0.175750],{'0.0': {'precision': 0.9795918367346939; 'recall': 1.0; 'f1-score': 0.9896907216494846; 'support': 288}; '1.0': {'precision': 1.0; 'recall': 0.9651162790697675; 'f1-score': 0.9822485207100593; 'support': 172}; 'accuracy': 0.9869565217391304; 'macro avg': {'precision': 0.9897959183673469; 'recall': 0.9825581395348837; 'f1-score': 0.9859696211797719; 'support': 460}; 'weighted avg': {'precision': 0.9872227151730256; 'recall': 0.9869565217391304; 'f1-score': 0.9869079856460473; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9696969696969697; 'f1-score': 0.9846153846153847; 'support': 33}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.975; 'recall': 0.9848484848484849; 'f1-score': 0.9794871794871796; 'support': 52}; 'weighted avg': {'precision': 0.9817307692307692; 'recall': 0.9807692307692307; 'f1-score': 0.9808678500986192; 'support': 52}}
l: 5,3,CNF,2,461,51,1,[461; 461],122,1000.907162,0.941176,11,[X7 >= 0.051420 OR X13 >= 53.780000 OR X20 >= 16.795000] AND [X2 >= 98.755000 OR X19 < 0.003116 OR X24 >= 0.136150] AND [X1 >= 18.635000 OR X18 >= 0.043635 OR X23 >= 1214.000000 OR X27 >= 0.175750 OR X28 >= 0.357100],{'0.0': {'precision': 0.9829931972789115; 'recall': 1.0; 'f1-score': 0.9914236706689538; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9709302325581395; 'f1-score': 0.9852507374631269; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9914965986394557; 'recall': 0.9854651162790697; 'f1-score': 0.9883372040660403; 'support': 461}; 'weighted avg': {'precision': 0.9893384685761506; 'recall': 0.9891540130151844; 'f1-score': 0.9891205372385801; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
l: 5,3,CNF,3,461,51,1,[461; 461],122,1001.157001,0.921569,11,[X19 < 0.003116 OR X22 >= 101.650000 OR X27 >= 0.175750] AND [X0 >= 17.880000 OR X15 >= 0.018380 OR X21 >= 23.350000] AND [X3 >= 696.250000 OR X6 >= 0.119200 OR X10 >= 0.547850 OR X20 >= 16.795000 OR X29 >= 0.092790],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.9965397923875432; 'f1-score': 0.9913941480206541; 'support': 289}; '1.0': {'precision': 0.9940828402366864; 'recall': 0.9767441860465116; 'f1-score': 0.9853372434017595; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.99019210504985; 'recall': 0.9866419892170274; 'f1-score': 0.9883656957112068; 'support': 461}; 'weighted avg': {'precision': 0.9892046516510217; 'recall': 0.9891540130151844; 'f1-score': 0.9891343050825848; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.875; 'f1-score': 0.9333333333333333; 'support': 32}; '1.0': {'precision': 0.8260869565217391; 'recall': 1.0; 'f1-score': 0.9047619047619047; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9130434782608696; 'recall': 0.9375; 'f1-score': 0.919047619047619; 'support': 51}; 'weighted avg': {'precision': 0.9352088661551577; 'recall': 0.9215686274509803; 'f1-score': 0.922689075630252; 'support': 51}}
l: 5,3,CNF,4,461,51,1,[461; 461],122,1000.193769,0.941176,12,[X3 >= 696.250000 OR X22 >= 101.650000 OR X27 >= 0.175750] AND [X1 >= 18.635000 OR X6 >= 0.119200 OR X23 >= 1214.000000 OR X29 >= 0.092790] AND [X2 >= 98.755000 OR X12 >= 5.131000 OR X12 < 1.751000 OR X23 >= 884.550000 OR X24 >= 0.136150],{'0.0': {'precision': 0.9863481228668942; 'recall': 1.0; 'f1-score': 0.993127147766323; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9767441860465116; 'f1-score': 0.988235294117647; 'support': 172}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9931740614334471; 'recall': 0.9883720930232558; 'f1-score': 0.9906812209419851; 'support': 461}; 'weighted avg': {'precision': 0.9914416648775107; 'recall': 0.9913232104121475; 'f1-score': 0.9913019876197453; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,3,CNF,5,461,51,1,[461; 461],122,1000.179817,0.980392,11,[X12 >= 5.131000 OR X22 >= 101.650000 OR X27 >= 0.175750] AND [X3 >= 696.250000 OR X4 >= 0.089465 OR X15 < 0.018380] AND [X6 >= 0.089420 OR X10 >= 0.547850 OR X21 >= 29.295000 OR X22 >= 117.450000 OR X29 >= 0.092790],{'0.0': {'precision': 0.9895833333333334; 'recall': 0.986159169550173; 'f1-score': 0.9878682842287696; 'support': 289}; '1.0': {'precision': 0.976878612716763; 'recall': 0.9825581395348837; 'f1-score': 0.9797101449275363; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9832309730250481; 'recall': 0.9843586545425284; 'f1-score': 0.9837892145781529; 'support': 461}; 'weighted avg': {'precision': 0.9848431772681489; 'recall': 0.9848156182212582; 'f1-score': 0.9848244665285263; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
l: 5,3,CNF,6,461,51,1,[461; 461],122,1000.174454,0.941176,9,[X3 >= 696.250000 OR X27 >= 0.109550] AND [X1 >= 18.635000 OR X23 >= 1214.000000 OR X27 >= 0.175750 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X13 >= 31.285000 OR X20 >= 16.795000],{'0.0': {'precision': 0.9829351535836177; 'recall': 0.9965397923875432; 'f1-score': 0.9896907216494845; 'support': 289}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9709302325581395; 'f1-score': 0.9823529411764705; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9884913863156184; 'recall': 0.9837350124728413; 'f1-score': 0.9860218314129775; 'support': 461}; 'weighted avg': {'precision': 0.9870812361428546; 'recall': 0.9869848156182213; 'f1-score': 0.986952981429618; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,3,CNF,7,461,51,1,[461; 461],122,1000.208880,0.921569,9,[X3 >= 696.250000 OR X20 >= 16.795000 OR X24 >= 0.136150] AND [X1 >= 18.635000 OR X23 >= 1214.000000 OR X24 >= 0.136150] AND [X12 >= 5.131000 OR X22 >= 101.650000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.9965397923875432; 'f1-score': 0.9913941480206541; 'support': 289}; '1.0': {'precision': 0.9940828402366864; 'recall': 0.9767441860465116; 'f1-score': 0.9853372434017595; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.99019210504985; 'recall': 0.9866419892170274; 'f1-score': 0.9883656957112068; 'support': 461}; 'weighted avg': {'precision': 0.9892046516510217; 'recall': 0.9891540130151844; 'f1-score': 0.9891343050825848; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 5,3,CNF,8,461,51,1,[461; 461],122,359.581526,0.901961,9,[X19 < 0.003116 OR X22 >= 101.650000 OR X27 >= 0.142350] AND [X21 >= 23.350000 OR X22 >= 117.450000] AND [X6 >= 0.119200 OR X7 >= 0.051420 OR X10 >= 0.547850 OR X20 >= 16.795000],{'0.0': {'precision': 0.9896907216494846; 'recall': 0.9965397923875432; 'f1-score': 0.993103448275862; 'support': 289}; '1.0': {'precision': 0.9941176470588236; 'recall': 0.9825581395348837; 'f1-score': 0.9883040935672515; 'support': 172}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9919041843541541; 'recall': 0.9895489659612134; 'f1-score': 0.9907037709215567; 'support': 461}; 'weighted avg': {'precision': 0.9913424161622966; 'recall': 0.9913232104121475; 'f1-score': 0.9913127996644064; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
l: 5,3,CNF,9,461,51,1,[461; 461],122,1000.170208,0.960784,11,[X1 >= 18.635000 OR X15 >= 0.018380 OR X23 >= 1214.000000] AND [X3 >= 696.250000 OR X7 < 0.026805 OR X20 >= 16.795000 OR X22 >= 117.450000 OR X24 >= 0.136150] AND [X12 >= 5.131000 OR X22 >= 101.650000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9829931972789115; 'recall': 1.0; 'f1-score': 0.9914236706689538; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9709302325581395; 'f1-score': 0.9852507374631269; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9914965986394557; 'recall': 0.9854651162790697; 'f1-score': 0.9883372040660403; 'support': 461}; 'weighted avg': {'precision': 0.9893384685761506; 'recall': 0.9891540130151844; 'f1-score': 0.9891205372385801; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.945211 (+- 0.024594), (mean training time) 936.294234 (+- 192.237868)
l: 5,3,DNF,0,460,52,1,[460; 460],122,1002.133566,0.961538,10,[X1 >= 18.635000 AND X3 >= 696.250000] OR [X4 >= 0.089465 AND X6 >= 0.089420 AND X13 >= 18.515000 AND X20 >= 14.905000 AND X26 >= 0.216400] OR [X15 < 0.018380 AND X21 >= 23.350000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.9965397923875432; 'f1-score': 0.9879931389365352; 'support': 289}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9649122807017544; 'f1-score': 0.9792284866468842; 'support': 171}; 'accuracy': 0.9847826086956522; 'macro avg': {'precision': 0.9867838701745759; 'recall': 0.9807260365446488; 'f1-score': 0.9836108127917097; 'support': 460}; 'weighted avg': {'precision': 0.984938957248693; 'recall': 0.9847826086956522; 'f1-score': 0.9847349747158171; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.959375; 'recall': 0.959375; 'f1-score': 0.9593750000000001; 'support': 52}; 'weighted avg': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 52}}
l: 5,3,DNF,1,460,52,1,[460; 460],122,1006.358321,0.942308,9,[X1 >= 18.635000 AND X3 >= 696.250000] OR [X21 >= 23.350000 AND X27 >= 0.142350 AND X28 >= 0.280650] OR [X13 >= 31.285000 AND X22 >= 101.650000 AND X26 >= 0.216400 AND X27 >= 0.109550],{'0.0': {'precision': 0.9795221843003413; 'recall': 0.9965277777777778; 'f1-score': 0.9879518072289156; 'support': 288}; '1.0': {'precision': 0.9940119760479041; 'recall': 0.9651162790697675; 'f1-score': 0.9793510324483776; 'support': 172}; 'accuracy': 0.9847826086956522; 'macro avg': {'precision': 0.9867670801741227; 'recall': 0.9808220284237726; 'f1-score': 0.9836514198386466; 'support': 460}; 'weighted avg': {'precision': 0.9849401064320388; 'recall': 0.9847826086956522; 'f1-score': 0.9847358653544537; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
l: 5,3,DNF,2,461,51,1,[461; 461],122,1002.852848,0.921569,9,[X4 >= 0.089465 AND X21 >= 23.350000 AND X26 >= 0.366300 AND X27 >= 0.109550] OR [X3 >= 696.250000 AND X21 >= 23.350000] OR [X13 >= 31.285000 AND X26 >= 0.216400 AND X27 >= 0.109550],{'0.0': {'precision': 0.9862542955326461; 'recall': 0.9930795847750865; 'f1-score': 0.9896551724137932; 'support': 289}; '1.0': {'precision': 0.9882352941176471; 'recall': 0.9767441860465116; 'f1-score': 0.9824561403508771; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9872447948251466; 'recall': 0.984911885410799; 'f1-score': 0.9860556563823352; 'support': 461}; 'weighted avg': {'precision': 0.9869934099721693; 'recall': 0.9869848156182213; 'f1-score': 0.9869691994966098; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
l: 5,3,DNF,3,461,51,1,[461; 461],122,1000.173163,0.901961,11,[X15 < 0.018380 AND X21 >= 23.350000 AND X27 >= 0.109550] OR [X6 >= 0.069225 AND X13 >= 18.515000 AND X24 >= 0.136150 AND X26 >= 0.216400 AND X27 >= 0.109550] OR [X2 >= 98.755000 AND X13 >= 18.515000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9796610169491525; 'recall': 1.0; 'f1-score': 0.9897260273972603; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9651162790697675; 'f1-score': 0.9822485207100593; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9898305084745762; 'recall': 0.9825581395348837; 'f1-score': 0.9859872740536598; 'support': 461}; 'weighted avg': {'precision': 0.9872495312327658; 'recall': 0.9869848156182213; 'f1-score': 0.9869361550540964; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
l: 5,3,DNF,4,461,51,1,[461; 461],122,1000.147330,0.980392,8,[X27 >= 0.175750] OR [X4 >= 0.089465 AND X6 >= 0.089420 AND X13 >= 18.515000 AND X22 >= 101.650000 AND X26 >= 0.216400] OR [X20 >= 16.795000 AND X21 >= 23.350000],{'0.0': {'precision': 0.972972972972973; 'recall': 0.9965397923875432; 'f1-score': 0.9846153846153847; 'support': 289}; '1.0': {'precision': 0.9939393939393939; 'recall': 0.9534883720930233; 'f1-score': 0.973293768545994; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9834561834561835; 'recall': 0.9750140822402833; 'f1-score': 0.9789545765806893; 'support': 461}; 'weighted avg': {'precision': 0.9807955855678199; 'recall': 0.9804772234273319; 'f1-score': 0.9803912675569569; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
l: 5,3,DNF,5,461,51,1,[461; 461],122,1000.145126,0.960784,9,[X13 >= 31.285000 AND X22 >= 101.650000 AND X26 >= 0.216400 AND X27 >= 0.109550] OR [X1 >= 18.635000 AND X3 >= 696.250000] OR [X7 >= 0.051420 AND X21 >= 23.350000 AND X28 >= 0.280650],{'0.0': {'precision': 0.976271186440678; 'recall': 0.9965397923875432; 'f1-score': 0.9863013698630138; 'support': 289}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9593023255813954; 'f1-score': 0.9763313609467456; 'support': 172}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9851235450275679; 'recall': 0.9779210589844693; 'f1-score': 0.9813163654048797; 'support': 461}; 'weighted avg': {'precision': 0.982876850982739; 'recall': 0.982646420824295; 'f1-score': 0.9825815400721285; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,3,DNF,6,461,51,1,[461; 461],122,1000.187889,0.960784,12,[X3 >= 696.250000 AND X12 >= 1.751000 AND X15 >= 0.008401] OR [X1 >= 18.635000 AND X4 >= 0.089465 AND X7 >= 0.026805 AND X21 >= 23.350000 AND X26 >= 0.216400 AND X28 >= 0.280650] OR [X2 < 98.755000 AND X22 >= 101.650000 AND X24 >= 0.136150],{'0.0': {'precision': 0.9862542955326461; 'recall': 0.9930795847750865; 'f1-score': 0.9896551724137932; 'support': 289}; '1.0': {'precision': 0.9882352941176471; 'recall': 0.9767441860465116; 'f1-score': 0.9824561403508771; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9872447948251466; 'recall': 0.984911885410799; 'f1-score': 0.9860556563823352; 'support': 461}; 'weighted avg': {'precision': 0.9869934099721693; 'recall': 0.9869848156182213; 'f1-score': 0.9869691994966098; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,3,DNF,7,461,51,1,[461; 461],122,829.103426,0.901961,10,[X4 >= 0.089465 AND X7 >= 0.026805 AND X21 >= 23.350000 AND X24 >= 0.136150 AND X26 >= 0.366300] OR [X13 >= 31.285000 AND X22 >= 105.950000 AND X27 >= 0.109550] OR [X1 >= 18.635000 AND X3 >= 696.250000],{'0.0': {'precision': 0.9829931972789115; 'recall': 1.0; 'f1-score': 0.9914236706689538; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9709302325581395; 'f1-score': 0.9852507374631269; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9914965986394557; 'recall': 0.9854651162790697; 'f1-score': 0.9883372040660403; 'support': 461}; 'weighted avg': {'precision': 0.9893384685761506; 'recall': 0.9891540130151844; 'f1-score': 0.9891205372385801; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
l: 5,3,DNF,8,461,51,1,[461; 461],122,1000.217363,0.921569,12,[X6 >= 0.089420 AND X7 >= 0.051420 AND X13 >= 18.515000 AND X20 >= 14.905000 AND X26 >= 0.216400 AND X27 >= 0.109550] OR [X15 < 0.018380 AND X21 >= 23.350000 AND X22 >= 101.650000 AND X27 >= 0.109550] OR [X1 >= 18.635000 AND X3 >= 696.250000],{'0.0': {'precision': 0.9796610169491525; 'recall': 1.0; 'f1-score': 0.9897260273972603; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9651162790697675; 'f1-score': 0.9822485207100593; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9898305084745762; 'recall': 0.9825581395348837; 'f1-score': 0.9859872740536598; 'support': 461}; 'weighted avg': {'precision': 0.9872495312327658; 'recall': 0.9869848156182213; 'f1-score': 0.9869361550540964; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 5,3,DNF,9,461,51,1,[461; 461],122,1000.188348,0.960784,7,[X27 >= 0.175750] OR [X20 >= 16.795000 AND X21 >= 23.350000] OR [X4 >= 0.089465 AND X6 >= 0.089420 AND X13 >= 18.515000 AND X22 >= 101.650000],{'0.0': {'precision': 0.972972972972973; 'recall': 0.9965397923875432; 'f1-score': 0.9846153846153847; 'support': 289}; '1.0': {'precision': 0.9939393939393939; 'recall': 0.9534883720930233; 'f1-score': 0.973293768545994; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9834561834561835; 'recall': 0.9750140822402833; 'f1-score': 0.9789545765806893; 'support': 461}; 'weighted avg': {'precision': 0.9807955855678199; 'recall': 0.9804772234273319; 'f1-score': 0.9803912675569569; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.941365 (+- 0.026366), (mean training time) 984.150738 (+- 51.717461)
