lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],262,1015.257374,0.779939,3,[X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.7938669094520775; 'recall': 0.9580482445188033; 'f1-score': 0.8682644216624799; 'support': 20023}; '1': {'precision': 0.6199095022624435; 'recall': 0.21571406077783026; 'f1-score': 0.32005606821632987; 'support': 6351}; 'accuracy': 0.7792902100553576; 'macro avg': {'precision': 0.7068882058572605; 'recall': 0.5868811526483168; 'f1-score': 0.5941602449394049; 'support': 26374}; 'weighted avg': {'precision': 0.7519770371133588; 'recall': 0.7792902100553576; 'f1-score': 0.736252923492445; 'support': 26374}},{'0': {'precision': 0.7974397590361446; 'recall': 0.9519101123595506; 'f1-score': 0.8678549477566073; 'support': 2225}; '1': {'precision': 0.610909090909091; 'recall': 0.23796033994334279; 'f1-score': 0.3425076452599388; 'support': 706}; 'accuracy': 0.7799385875127943; 'macro avg': {'precision': 0.7041744249726178; 'recall': 0.5949352261514467; 'f1-score': 0.605181296508273; 'support': 2931}; 'weighted avg': {'precision': 0.7525094786889254; 'recall': 0.7799385875127943; 'f1-score': 0.7413127452446155; 'support': 2931}}
10,3,CNF,2,26374,2931,1,[26374; 26374],262,1021.806378,0.725009,45,[X0 >= 58.000000 OR X1 == 1 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 11 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 5 OR X13 == 8 OR X13 == 9 OR X13 == 29] AND [X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 10 OR X13 == 18 OR X13 == 19] AND [X0 >= 41.000000 OR X1 == 1 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 19 OR X13 == 29 OR X13 == 41],{'0': {'precision': 0.8711098398169337; 'recall': 0.7604754532287868; 'f1-score': 0.8120417033304003; 'support': 20023}; '1': {'precision': 0.4607600629637958; 'recall': 0.6452527161076995; 'f1-score': 0.5376188914398162; 'support': 6351}; 'accuracy': 0.7327292030029574; 'macro avg': {'precision': 0.6659349513903647; 'recall': 0.7028640846682432; 'f1-score': 0.6748302973851082; 'support': 26374}; 'weighted avg': {'precision': 0.7722954228610576; 'recall': 0.7327292030029574; 'f1-score': 0.7459592251959838; 'support': 26374}},{'0': {'precision': 0.8659102630221763; 'recall': 0.7546067415730338; 'f1-score': 0.8064361191162345; 'support': 2225}; '1': {'precision': 0.4495967741935484; 'recall': 0.6317280453257791; 'f1-score': 0.5253239104829212; 'support': 706}; 'accuracy': 0.7250085295121119; 'macro avg': {'precision': 0.6577535186078624; 'recall': 0.6931673934494065; 'f1-score': 0.6658800147995778; 'support': 2931}; 'weighted avg': {'precision': 0.7656314083265054; 'recall': 0.7250085295121119; 'f1-score': 0.738723659445433; 'support': 2931}}
10,3,CNF,3,26374,2931,1,[26374; 26374],262,1022.307178,0.766291,59,[X1 == 1 OR X1 == 6 OR X1 == 7 OR X2 >= 329054.000000 OR X3 == 9 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 8 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 38 OR X13 == 41] AND [X1 == 2 OR X3 == 10 OR X3 == 12 OR X6 == 4 OR X6 == 10 OR X7 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 4 OR X13 == 13 OR X13 == 19 OR X13 == 22] AND [X0 >= 58.000000 OR X1 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 5 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 8 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 38],{'0': {'precision': 0.818954819138668; 'recall': 0.8898766418618589; 'f1-score': 0.852943992340833; 'support': 20023}; '1': {'precision': 0.5224171539961013; 'recall': 0.379782711384034; 'f1-score': 0.43982494529540483; 'support': 6351}; 'accuracy': 0.7670433002199135; 'macro avg': {'precision': 0.6706859865673847; 'recall': 0.6348296766229464; 'f1-score': 0.6463844688181188; 'support': 26374}; 'weighted avg': {'precision': 0.7475469662790167; 'recall': 0.7670433002199135; 'f1-score': 0.7534627203386522; 'support': 26374}},{'0': {'precision': 0.8197674418604651; 'recall': 0.887191011235955; 'f1-score': 0.852147636520613; 'support': 2225}; '1': {'precision': 0.5200764818355641; 'recall': 0.38526912181303113; 'f1-score': 0.44263628966639545; 'support': 706}; 'accuracy': 0.7662913681337428; 'macro avg': {'precision': 0.6699219618480146; 'recall': 0.6362300665244931; 'f1-score': 0.6473919630935042; 'support': 2931}; 'weighted avg': {'precision': 0.7475798547647365; 'recall': 0.7662913681337428; 'f1-score': 0.7535072370395219; 'support': 2931}}
10,3,CNF,4,26374,2931,1,[26374; 26374],262,1022.343308,0.696008,71,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X1 == 6 OR X1 == 7 OR X2 < 65716.000000 OR X3 == 3 OR X3 == 8 OR X3 == 10 OR X5 == 1 OR X6 == 13 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 23 OR X13 == 31 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 12 OR X7 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 < 35.000000 OR X13 == 0 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 18 OR X13 == 23 OR X13 == 27 OR X13 == 30 OR X13 == 31 OR X13 == 32 OR X13 == 38 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 12 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 < 35.000000 OR X13 == 0 OR X13 == 1 OR X13 == 9 OR X13 == 17 OR X13 == 23 OR X13 == 31 OR X13 == 36 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.796017248897718; 'recall': 0.8205064176197373; 'f1-score': 0.8080763366287934; 'support': 20023}; '1': {'precision': 0.3733217088055798; 'recall': 0.33711226578491577; 'f1-score': 0.35429422472281985; 'support': 6351}; 'accuracy': 0.7041025252142261; 'macro avg': {'precision': 0.5846694788516489; 'recall': 0.5788093417023266; 'f1-score': 0.5811852806758067; 'support': 26374}; 'weighted avg': {'precision': 0.6942299062449094; 'recall': 0.7041025252142261; 'f1-score': 0.6988031815247199; 'support': 26374}},{'0': {'precision': 0.792031523642732; 'recall': 0.8130337078651685; 'f1-score': 0.8023952095808382; 'support': 2225}; '1': {'precision': 0.357032457496136; 'recall': 0.3271954674220963; 'f1-score': 0.3414634146341463; 'support': 706}; 'accuracy': 0.6960081883316275; 'macro avg': {'precision': 0.5745319905694339; 'recall': 0.5701145876436324; 'f1-score': 0.5719293121074922; 'support': 2931}; 'weighted avg': {'precision': 0.6872518099956844; 'recall': 0.6960081883316274; 'f1-score': 0.6913689908048695; 'support': 2931}}
10,3,CNF,5,26375,2930,1,[26375; 26375],262,1021.779254,0.715700,63,[X1 == 0 OR X3 == 4 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 11 OR X13 == 17 OR X13 == 19 OR X13 == 23 OR X13 == 31 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X2 >= 259873.000000 OR X3 == 4 OR X3 == 6 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 36 OR X13 == 41] AND [X1 == 1 OR X1 == 2 OR X1 == 6 OR X3 == 4 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 0 OR X6 == 10 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 9 OR X13 == 11 OR X13 == 17 OR X13 == 19 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8095996140858659; 'recall': 0.8381860860010988; 'f1-score': 0.8236448850391382; 'support': 20023}; '1': {'precision': 0.42604074402125774; 'recall': 0.3786209068010076; 'f1-score': 0.40093356672501457; 'support': 6352}; 'accuracy': 0.7275071090047394; 'macro avg': {'precision': 0.6178201790535618; 'recall': 0.6084034964010532; 'f1-score': 0.6122892258820765; 'support': 26375}; 'weighted avg': {'precision': 0.7172255499095477; 'recall': 0.7275071090047394; 'f1-score': 0.721841575316624; 'support': 26375}},{'0': {'precision': 0.8007778738115817; 'recall': 0.832808988764045; 'f1-score': 0.8164794007490637; 'support': 2225}; '1': {'precision': 0.3961038961038961; 'recall': 0.34609929078014184; 'f1-score': 0.3694171082513248; 'support': 705}; 'accuracy': 0.7156996587030716; 'macro avg': {'precision': 0.598440884957739; 'recall': 0.5894541397720934; 'f1-score': 0.5929482545001943; 'support': 2930}; 'weighted avg': {'precision': 0.7034075139877187; 'recall': 0.7156996587030716; 'f1-score': 0.7089098047726452; 'support': 2930}}
10,3,CNF,6,26375,2930,1,[26375; 26375],262,1022.328047,0.662116,67,[X3 == 10 OR X3 == 14 OR X5 == 2 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 9 OR X13 == 11 OR X13 == 30] AND [X1 == 5 OR X1 == 6 OR X2 >= 329054.000000 OR X2 < 65716.000000 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X4 < 10.000000 OR X5 == 1 OR X5 == 5 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X7 == 1 OR X7 == 5 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 5 OR X13 == 10 OR X13 == 11 OR X13 == 17 OR X13 == 18 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 33] AND [X0 >= 58.000000 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 5 OR X3 == 6 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 1 OR X6 == 14 OR X7 == 5 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 11 OR X13 == 18 OR X13 == 21 OR X13 == 33 OR X13 == 34],{'0': {'precision': 0.8652731653317706; 'recall': 0.6636368176596914; 'f1-score': 0.7511588468061051; 'support': 20023}; '1': {'precision': 0.3887275367580323; 'recall': 0.6742758186397985; 'f1-score': 0.4931491076568796; 'support': 6352}; 'accuracy': 0.6661990521327015; 'macro avg': {'precision': 0.6270003510449014; 'recall': 0.6689563181497449; 'f1-score': 0.6221539772314923; 'support': 26375}; 'weighted avg': {'precision': 0.7505047166985805; 'recall': 0.6661990521327015; 'f1-score': 0.6890212974951712; 'support': 26375}},{'0': {'precision': 0.8647371529828707; 'recall': 0.6579775280898876; 'f1-score': 0.7473200612557427; 'support': 2225}; '1': {'precision': 0.38480194017784963; 'recall': 0.675177304964539; 'f1-score': 0.490216271884655; 'support': 705}; 'accuracy': 0.6621160409556314; 'macro avg': {'precision': 0.6247695465803602; 'recall': 0.6665774165272134; 'f1-score': 0.6187681665701988; 'support': 2930}; 'weighted avg': {'precision': 0.7492578611645977; 'recall': 0.6621160409556314; 'f1-score': 0.6854572040862489; 'support': 2930}}
10,3,CNF,7,26375,2930,1,[26375; 26375],262,1021.901040,0.579863,82,[X1 == 2 OR X1 == 6 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X6 == 1 OR X6 == 10 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X12 < 35.000000 OR X13 == 5 OR X13 == 7 OR X13 == 8 OR X13 == 10 OR X13 == 11 OR X13 == 14 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 31 OR X13 == 33 OR X13 == 37 OR X13 == 40 OR X13 == 41] AND [X2 >= 130856.000000 OR X3 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X7 == 2 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 5 OR X13 == 8 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 40] AND [X1 == 5 OR X2 >= 329054.000000 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X6 == 3 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X7 == 2 OR X7 == 5 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 4 OR X13 == 5 OR X13 == 8 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 29 OR X13 == 33 OR X13 == 35 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.7938331710483609; 'recall': 0.6107476402137542; 'f1-score': 0.6903579089985322; 'support': 20023}; '1': {'precision': 0.2895168641750228; 'recall': 0.5; 'f1-score': 0.36670130469922646; 'support': 6352}; 'accuracy': 0.5840758293838862; 'macro avg': {'precision': 0.5416750176116919; 'recall': 0.5553738201068771; 'f1-score': 0.5285296068488794; 'support': 26375}; 'weighted avg': {'precision': 0.6723765954555858; 'recall': 0.5840758293838862; 'f1-score': 0.6124103544768568; 'support': 26375}},{'0': {'precision': 0.7807909604519774; 'recall': 0.621123595505618; 'f1-score': 0.6918648310387985; 'support': 2225}; '1': {'precision': 0.27327586206896554; 'recall': 0.44964539007092197; 'f1-score': 0.3399463806970509; 'support': 705}; 'accuracy': 0.5798634812286689; 'macro avg': {'precision': 0.5270334112604714; 'recall': 0.53538449278827; 'f1-score': 0.5159056058679247; 'support': 2930}; 'weighted avg': {'precision': 0.6586755528205701; 'recall': 0.5798634812286689; 'f1-score': 0.6071882073217568; 'support': 2930}}
10,3,CNF,8,26375,2930,1,[26375; 26375],262,1021.755114,0.715017,47,[X0 >= 41.000000 OR X3 == 10 OR X3 == 14 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 19 OR X13 == 38] AND [X0 >= 58.000000 OR X1 == 2 OR X3 == 4 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 3 OR X6 == 12 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 9 OR X13 == 11 OR X13 == 18 OR X13 == 20 OR X13 == 31 OR X13 == 33 OR X13 == 34 OR X13 == 35] AND [X0 >= 58.000000 OR X1 == 2 OR X3 == 10 OR X6 == 10 OR X6 == 12 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 19 OR X13 == 20 OR X13 == 31 OR X13 == 33 OR X13 == 35],{'0': {'precision': 0.8001452081316553; 'recall': 0.8255593288054335; 'f1-score': 0.8126536230459148; 'support': 20024}; '1': {'precision': 0.3888013998250219; 'recall': 0.34986616280900645; 'f1-score': 0.3683076413061495; 'support': 6351}; 'accuracy': 0.7110142180094787; 'macro avg': {'precision': 0.5944733039783386; 'recall': 0.58771274580722; 'f1-score': 0.5904806321760322; 'support': 26375}; 'weighted avg': {'precision': 0.7010951786887955; 'recall': 0.7110142180094787; 'f1-score': 0.7056567953670807; 'support': 26375}},{'0': {'precision': 0.7992244722102542; 'recall': 0.8340827338129496; 'f1-score': 0.8162816281628162; 'support': 2224}; '1': {'precision': 0.39408866995073893; 'recall': 0.33994334277620397; 'f1-score': 0.3650190114068441; 'support': 706}; 'accuracy': 0.7150170648464164; 'macro avg': {'precision': 0.5966565710804965; 'recall': 0.5870130382945768; 'f1-score': 0.5906503197848302; 'support': 2930}; 'weighted avg': {'precision': 0.7016047191743436; 'recall': 0.7150170648464164; 'f1-score': 0.7075473594154729; 'support': 2930}}
10,3,CNF,9,26375,2930,1,[26375; 26375],262,1022.337381,0.740614,62,[X1 == 5 OR X2 >= 219632.000000 OR X3 == 10 OR X6 == 10 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 7 OR X13 == 11 OR X13 == 12 OR X13 == 15 OR X13 == 22 OR X13 == 23 OR X13 == 30 OR X13 == 31 OR X13 == 36] AND [X1 == 5 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 12 OR X6 == 13 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 5 OR X13 == 7 OR X13 == 11 OR X13 == 12 OR X13 == 15 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 29 OR X13 == 31 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 13 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 6 OR X13 == 7 OR X13 == 8 OR X13 == 10 OR X13 == 15 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 31 OR X13 == 36],{'0': {'precision': 0.7896366729183931; 'recall': 0.9041150619256891; 'f1-score': 0.8430071476799142; 'support': 20024}; '1': {'precision': 0.4431554524361949; 'recall': 0.24059203275074792; 'f1-score': 0.3118685580161241; 'support': 6351}; 'accuracy': 0.7443412322274882; 'macro avg': {'precision': 0.616396062677294; 'recall': 0.5723535473382185; 'f1-score': 0.5774378528480192; 'support': 26375}; 'weighted avg': {'precision': 0.7062053086991537; 'recall': 0.7443412322274882; 'f1-score': 0.7151109890844742; 'support': 26375}},{'0': {'precision': 0.7852689010132502; 'recall': 0.9060251798561151; 'f1-score': 0.8413361169102296; 'support': 2224}; '1': {'precision': 0.4258241758241758; 'recall': 0.21954674220963172; 'f1-score': 0.2897196261682243; 'support': 706}; 'accuracy': 0.7406143344709898; 'macro avg': {'precision': 0.605546538418713; 'recall': 0.5627859610328734; 'f1-score': 0.5655278715392269; 'support': 2930}; 'weighted avg': {'precision': 0.6986586703021627; 'recall': 0.7406143344709898; 'f1-score': 0.708421017093214; 'support': 2930}}
10,3,DNF,0,26374,2931,1,[26374; 26374],262,1014.163748,0.767656,147,[X0 >= 33.000000 AND X1 != 5 AND X1 != 8 AND X2 < 329054.000000 AND X3 != 1 AND X3 != 2 AND X3 != 8 AND X4 >= 7.000000 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 < 48.000000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 12 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41] OR [X0 >= 30.000000 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X1 != 8 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 12 AND X3 != 13 AND X3 != 14 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 41] OR [X0 >= 22.000000 AND X3 != 8 AND X3 != 12 AND X4 >= 9.000000 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 41],{'0': {'precision': 0.8526454757794252; 'recall': 0.8386355690955402; 'f1-score': 0.8455824961603343; 'support': 20023}; '1': {'precision': 0.516317365269461; 'recall': 0.543064084396158; 'f1-score': 0.5293530811142659; 'support': 6351}; 'accuracy': 0.76746037764465; 'macro avg': {'precision': 0.6844814205244432; 'recall': 0.6908498267458492; 'f1-score': 0.6874677886373002; 'support': 26374}; 'weighted avg': {'precision': 0.7716558712503898; 'recall': 0.76746037764465; 'f1-score': 0.7694327647977204; 'support': 26374}},{'0': {'precision': 0.8471223021582733; 'recall': 0.8467415730337079; 'f1-score': 0.8469318948078219; 'support': 2225}; '1': {'precision': 0.5176803394625177; 'recall': 0.5184135977337111; 'f1-score': 0.5180467091295117; 'support': 706}; 'accuracy': 0.7676560900716479; 'macro avg': {'precision': 0.6824013208103955; 'recall': 0.6825775853837095; 'f1-score': 0.6824893019686669; 'support': 2931}; 'weighted avg': {'precision': 0.7677684892400871; 'recall': 0.7676560900716479; 'f1-score': 0.7677121946751412; 'support': 2931}}
10,3,DNF,1,26374,2931,1,[26374; 26374],262,1013.735253,0.794609,124,[X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 0 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 1 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 18 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 40] OR [X0 >= 26.000000 AND X2 >= 65716.000000 AND X3 != 8 AND X4 >= 9.000000 AND X6 != 0 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 == 0 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 18 AND X13 != 19 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 38 AND X13 != 40] OR [X0 >= 30.000000 AND X1 != 0 AND X1 != 3 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X4 >= 7.000000 AND X5 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 1 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 18 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.8797074385309679; 'recall': 0.8469759776257304; 'f1-score': 0.8630314750260807; 'support': 20023}; '1': {'precision': 0.5682074408117249; 'recall': 0.634860651865848; 'f1-score': 0.5996876626756898; 'support': 6351}; 'accuracy': 0.7958974747857739; 'macro avg': {'precision': 0.7239574396713464; 'recall': 0.7409183147457892; 'f1-score': 0.7313595688508853; 'support': 26374}; 'weighted avg': {'precision': 0.8046965761090783; 'recall': 0.7958974747857739; 'f1-score': 0.7996168791271904; 'support': 26374}},{'0': {'precision': 0.8758684576192681; 'recall': 0.8498876404494382; 'f1-score': 0.8626824817518247; 'support': 2225}; '1': {'precision': 0.5673575129533679; 'recall': 0.6203966005665722; 'f1-score': 0.5926928281461434; 'support': 706}; 'accuracy': 0.7946093483452746; 'macro avg': {'precision': 0.721612985286318; 'recall': 0.7351421205080052; 'f1-score': 0.7276876549489841; 'support': 2931}; 'weighted avg': {'precision': 0.8015563706407196; 'recall': 0.7946093483452746; 'f1-score': 0.79764914997236; 'support': 2931}}
