lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26373,2931,1,[26373; 26373],262,1013.612194,0.783009,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 34],{'0': {'precision': 0.8035912783240701; 'recall': 0.9387204714578236; 'f1-score': 0.8659157395250271; 'support': 20023}; '1': {'precision': 0.5886691250419042; 'recall': 0.27653543307086614; 'f1-score': 0.3762991535411979; 'support': 6350}; 'accuracy': 0.7792818412770637; 'macro avg': {'precision': 0.6961302016829871; 'recall': 0.6076279522643449; 'f1-score': 0.6211074465331126; 'support': 26373}; 'weighted avg': {'precision': 0.751843063356423; 'recall': 0.7792818412770637; 'f1-score': 0.7480275462592887; 'support': 26373}},{'0': {'precision': 0.802206162038798; 'recall': 0.9478651685393259; 'f1-score': 0.8689740420271942; 'support': 2225}; '1': {'precision': 0.6158940397350994; 'recall': 0.26345609065155806; 'f1-score': 0.369047619047619; 'support': 706}; 'accuracy': 0.7830092118730808; 'macro avg': {'precision': 0.7090501008869488; 'recall': 0.605660629595442; 'f1-score': 0.6190108305374066; 'support': 2931}; 'weighted avg': {'precision': 0.7573285235719228; 'recall': 0.7830092118730808; 'f1-score': 0.7485550537557577; 'support': 2931}}
5,1,DNF,1,26373,2931,1,[26373; 26373],262,1009.150211,0.794268,45,[X0 >= 30.000000 AND X1 != 1 AND X1 != 3 AND X1 != 8 AND X2 >= 106648.000000 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 11 AND X13 != 13 AND X13 != 15 AND X13 != 17 AND X13 != 22 AND X13 != 24 AND X13 != 25 AND X13 != 27 AND X13 != 32 AND X13 != 34 AND X13 != 35 AND X13 != 37],{'0': {'precision': 0.8187297982004018; 'recall': 0.9361234580232732; 'f1-score': 0.873500011650395; 'support': 20023}; '1': {'precision': 0.6323656223052602; 'recall': 0.3464566929133858; 'f1-score': 0.4476548987689491; 'support': 6350}; 'accuracy': 0.7941455276229478; 'macro avg': {'precision': 0.7255477102528309; 'recall': 0.6412900754683295; 'f1-score': 0.660577455209672; 'support': 26373}; 'weighted avg': {'precision': 0.773857674553712; 'recall': 0.7941455276229478; 'f1-score': 0.7709664937799526; 'support': 26373}},{'0': {'precision': 0.8192913385826772; 'recall': 0.9352808988764045; 'f1-score': 0.8734522560335782; 'support': 2225}; '1': {'precision': 0.6317135549872123; 'recall': 0.34985835694050993; 'f1-score': 0.45031905195989064; 'support': 706}; 'accuracy': 0.7942681678607983; 'macro avg': {'precision': 0.7255024467849447; 'recall': 0.6425696279084572; 'f1-score': 0.6618856539967344; 'support': 2931}; 'weighted avg': {'precision': 0.7741088359493103; 'recall': 0.7942681678607983; 'f1-score': 0.7715307131894897; 'support': 2931}}
5,1,DNF,2,26373,2931,1,[26373; 26373],262,1008.611546,0.772091,29,[X0 < 58.000000 AND X0 >= 45.000000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 259873.000000 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 8 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X8 != 1 AND X8 != 2 AND X9 AND X12 >= 24.000000 AND X13 != 4 AND X13 != 12 AND X13 != 18],{'0': {'precision': 0.771041948579161; 'recall': 0.9960045947160765; 'f1-score': 0.8692032775453277; 'support': 20023}; '1': {'precision': 0.84251968503937; 'recall': 0.06740157480314961; 'f1-score': 0.12481773111694372; 'support': 6350}; 'accuracy': 0.772418761612255; 'macro avg': {'precision': 0.8067808168092655; 'recall': 0.531703084759613; 'f1-score': 0.4970105043311357; 'support': 26373}; 'weighted avg': {'precision': 0.788252111492835; 'recall': 0.772418761612255; 'f1-score': 0.6899726924840818; 'support': 26373}},{'0': {'precision': 0.7722980062959076; 'recall': 0.9923595505617977; 'f1-score': 0.8686073957513768; 'support': 2225}; '1': {'precision': 0.7638888888888888; 'recall': 0.07790368271954674; 'f1-score': 0.14138817480719795; 'support': 706}; 'accuracy': 0.7720914363698397; 'macro avg': {'precision': 0.7680934475923982; 'recall': 0.5351316166406722; 'f1-score': 0.5049977852792874; 'support': 2931}; 'weighted avg': {'precision': 0.7702724734097407; 'recall': 0.7720914363698397; 'f1-score': 0.6934396134291011; 'support': 2931}}
5,1,DNF,3,26373,2931,1,[26373; 26373],262,1008.695620,0.776868,32,[X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 == 39],{'0': {'precision': 0.7757802163592498; 'recall': 0.9956549967537333; 'f1-score': 0.8720719144375669; 'support': 20023}; '1': {'precision': 0.8711111111111111; 'recall': 0.0925984251968504; 'f1-score': 0.16740213523131672; 'support': 6350}; 'accuracy': 0.7782201493952148; 'macro avg': {'precision': 0.8234456637351804; 'recall': 0.5441267109752919; 'f1-score': 0.5197370248344418; 'support': 26373}; 'weighted avg': {'precision': 0.7987336604753654; 'recall': 0.7782201493952148; 'f1-score': 0.7024039548592221; 'support': 26373}},{'0': {'precision': 0.7747464148303602; 'recall': 0.9955056179775281; 'f1-score': 0.8713611329661684; 'support': 2225}; '1': {'precision': 0.8611111111111112; 'recall': 0.08781869688385269; 'f1-score': 0.15938303341902313; 'support': 706}; 'accuracy': 0.7768679631525077; 'macro avg': {'precision': 0.8179287629707357; 'recall': 0.5416621574306903; 'f1-score': 0.5153720831925958; 'support': 2931}; 'weighted avg': {'precision': 0.7955493747669724; 'recall': 0.7768679631525077; 'f1-score': 0.6998645317105271; 'support': 2931}}
5,1,DNF,4,26374,2930,1,[26374; 26374],262,1008.424873,0.771331,32,[X0 < 50.000000 AND X0 >= 37.000000 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 130856.000000 AND X3 != 7 AND X3 != 8 AND X4 >= 10.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X8 != 1 AND X8 != 2 AND X9 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.768898654639374; 'recall': 0.9961544224142237; 'f1-score': 0.867896614741972; 'support': 20023}; '1': {'precision': 0.8221709006928406; 'recall': 0.05605416469847268; 'f1-score': 0.10495283018867924; 'support': 6351}; 'accuracy': 0.7697732615454614; 'macro avg': {'precision': 0.7955347776661073; 'recall': 0.5261042935563481; 'f1-score': 0.48642472246532564; 'support': 26374}; 'weighted avg': {'precision': 0.7817268958877841; 'recall': 0.7697732615454614; 'f1-score': 0.6841756783766894; 'support': 26374}},{'0': {'precision': 0.7702467848453249; 'recall': 0.9959550561797753; 'f1-score': 0.8686789494315954; 'support': 2225}; '1': {'precision': 0.8301886792452831; 'recall': 0.062411347517730496; 'f1-score': 0.11609498680738786; 'support': 705}; 'accuracy': 0.7713310580204779; 'macro avg': {'precision': 0.800217732045304; 'recall': 0.5291832018487529; 'f1-score': 0.4923869681194916; 'support': 2930}; 'weighted avg': {'precision': 0.7846696638733012; 'recall': 0.7713310580204779; 'f1-score': 0.6875964601312314; 'support': 2930}}
5,1,DNF,5,26374,2930,1,[26374; 26374],262,1011.823019,0.779522,42,[X0 >= 30.000000 AND X1 != 2 AND X1 != 3 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 == 2 AND X6 != 1 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 1 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 12 AND X13 != 13 AND X13 != 15 AND X13 != 17 AND X13 != 18 AND X13 != 19 AND X13 != 21 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 38 AND X13 != 41],{'0': {'precision': 0.8358222842521517; 'recall': 0.8972681416371173; 'f1-score': 0.8654559468182476; 'support': 20023}; '1': {'precision': 0.578397212543554; 'recall': 0.44433947409856717; 'f1-score': 0.5025823686553873; 'support': 6351}; 'accuracy': 0.7882005004929097; 'macro avg': {'precision': 0.7071097483978528; 'recall': 0.6708038078678422; 'f1-score': 0.6840191577368174; 'support': 26374}; 'weighted avg': {'precision': 0.7738329526975409; 'recall': 0.7882005004929097; 'f1-score': 0.7780740519629991; 'support': 26374}},{'0': {'precision': 0.8310272536687631; 'recall': 0.8907865168539326; 'f1-score': 0.8598698481561822; 'support': 2225}; '1': {'precision': 0.5541284403669725; 'recall': 0.42836879432624114; 'f1-score': 0.48319999999999996; 'support': 705}; 'accuracy': 0.7795221843003413; 'macro avg': {'precision': 0.6925778470178678; 'recall': 0.6595776555900869; 'f1-score': 0.671534924078091; 'support': 2930}; 'weighted avg': {'precision': 0.764401429990346; 'recall': 0.7795221843003413; 'f1-score': 0.7692376833267937; 'support': 2930}}
5,1,DNF,6,26374,2930,1,[26374; 26374],262,1009.455177,0.791126,49,[X0 >= 33.000000 AND X1 != 1 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7904617351014539; 'recall': 0.9883633821105728; 'f1-score': 0.878403870480925; 'support': 20023}; '1': {'precision': 0.8258594917787743; 'recall': 0.17398834829160761; 'f1-score': 0.2874235921446222; 'support': 6351}; 'accuracy': 0.79225752635171; 'macro avg': {'precision': 0.808160613440114; 'recall': 0.5811758652010902; 'f1-score': 0.5829137313127737; 'support': 26374}; 'weighted avg': {'precision': 0.7989857038834992; 'recall': 0.79225752635171; 'f1-score': 0.7360926644555266; 'support': 26374}},{'0': {'precision': 0.7904213179690314; 'recall': 0.9865168539325843; 'f1-score': 0.8776489404238306; 'support': 2225}; '1': {'precision': 0.803921568627451; 'recall': 0.17446808510638298; 'f1-score': 0.2867132867132867; 'support': 705}; 'accuracy': 0.7911262798634813; 'macro avg': {'precision': 0.7971714432982412; 'recall': 0.5804924695194836; 'f1-score': 0.5821811135685586; 'support': 2930}; 'weighted avg': {'precision': 0.7936696717963986; 'recall': 0.7911262798634813; 'f1-score': 0.7354613513910888; 'support': 2930}}
5,1,DNF,7,26374,2930,1,[26374; 26374],262,1010.347644,0.775427,37,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 219632.000000 AND X3 != 7 AND X3 != 8 AND X3 != 12 AND X4 >= 11.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X12 >= 24.000000 AND X13 != 0 AND X13 != 7 AND X13 != 12 AND X13 != 19 AND X13 != 22 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.774005593536358; 'recall': 0.9951555710932428; 'f1-score': 0.8707584067122599; 'support': 20023}; '1': {'precision': 0.846031746031746; 'recall': 0.0839237915288931; 'f1-score': 0.1527001862197393; 'support': 6351}; 'accuracy': 0.7757260938803366; 'macro avg': {'precision': 0.810018669784052; 'recall': 0.539539681311068; 'f1-score': 0.5117292964659996; 'support': 26374}; 'weighted avg': {'precision': 0.7913498755754196; 'recall': 0.7757260938803366; 'f1-score': 0.6978461537984813; 'support': 26374}},{'0': {'precision': 0.7746232036452857; 'recall': 0.9932584269662922; 'f1-score': 0.8704214257581725; 'support': 2225}; '1': {'precision': 0.8051948051948052; 'recall': 0.08794326241134752; 'f1-score': 0.1585677749360614; 'support': 705}; 'accuracy': 0.7754266211604095; 'macro avg': {'precision': 0.7899090044200454; 'recall': 0.5406008446888199; 'f1-score': 0.5144946003471169; 'support': 2930}; 'weighted avg': {'precision': 0.7819791692058355; 'recall': 0.7754266211604095; 'f1-score': 0.6991392333248658; 'support': 2930}}
5,1,DNF,8,26374,2930,1,[26374; 26374],262,1018.258078,0.772696,38,[X0 >= 41.000000 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 14 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 12 AND X13 != 41],{'0': {'precision': 0.7757613521302282; 'recall': 0.9948062325209748; 'f1-score': 0.8717342785873704; 'support': 20024}; '1': {'precision': 0.8505747126436781; 'recall': 0.09322834645669291; 'f1-score': 0.1680386034629577; 'support': 6350}; 'accuracy': 0.7777356487449761; 'macro avg': {'precision': 0.8131680323869532; 'recall': 0.5440172894888339; 'f1-score': 0.519886441025164; 'support': 26374}; 'weighted avg': {'precision': 0.7937739721067357; 'recall': 0.7777356487449761; 'f1-score': 0.7023072846903498; 'support': 26374}},{'0': {'precision': 0.7725682295311407; 'recall': 0.9928057553956835; 'f1-score': 0.8689492325855962; 'support': 2224}; '1': {'precision': 0.7777777777777778; 'recall': 0.07932011331444759; 'f1-score': 0.14395886889460155; 'support': 706}; 'accuracy': 0.7726962457337884; 'macro avg': {'precision': 0.7751730036544593; 'recall': 0.5360629343550656; 'f1-score': 0.5064540507400989; 'support': 2930}; 'weighted avg': {'precision': 0.7738234995182143; 'recall': 0.7726962457337884; 'f1-score': 0.6942587217440118; 'support': 2930}}
5,1,DNF,9,26374,2930,1,[26374; 26374],262,1009.894239,0.785666,31,[X0 >= 33.000000 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X2 < 329054.000000 AND X2 >= 106648.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 == 4 AND X12 >= 40.000000 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.7802361617825899; 'recall': 0.99325809029165; 'f1-score': 0.8739536416565966; 'support': 20024}; '1': {'precision': 0.8471121177802945; 'recall': 0.11779527559055118; 'f1-score': 0.2068298078252454; 'support': 6350}; 'accuracy': 0.7824751649351634; 'macro avg': {'precision': 0.8136741397814422; 'recall': 0.5555266829411006; 'f1-score': 0.540391724740921; 'support': 26374}; 'weighted avg': {'precision': 0.796337713332807; 'recall': 0.7824751649351634; 'f1-score': 0.7133319557223781; 'support': 26374}},{'0': {'precision': 0.7821782178217822; 'recall': 0.9946043165467626; 'f1-score': 0.8756927949326999; 'support': 2224}; '1': {'precision': 0.8823529411764706; 'recall': 0.1274787535410765; 'f1-score': 0.22277227722772278; 'support': 706}; 'accuracy': 0.7856655290102389; 'macro avg': {'precision': 0.8322655794991264; 'recall': 0.5610415350439195; 'f1-score': 0.5492325360802114; 'support': 2930}; 'weighted avg': {'precision': 0.8063158815379632; 'recall': 0.7856655290102389; 'f1-score': 0.7183679193355279; 'support': 2930}}
5,2,CNF,0,26373,2931,1,[26373; 26373],262,1018.845989,0.703173,34,[X1 == 1 OR X2 >= 329054.000000 OR X5 == 0 OR X6 == 11 OR X6 == 12 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 7 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 22 OR X13 == 36 OR X13 == 41] AND [X3 == 6 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X7 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 12 OR X13 == 15 OR X13 == 22 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 32 OR X13 == 37],{'0': {'precision': 0.8061311524760424; 'recall': 0.8024272087099835; 'f1-score': 0.8042749161535767; 'support': 20023}; '1': {'precision': 0.38590499844768705; 'recall': 0.39149606299212597; 'f1-score': 0.3886804252657911; 'support': 6350}; 'accuracy': 0.7034846244264968; 'macro avg': {'precision': 0.5960180754618647; 'recall': 0.5969616358510548; 'f1-score': 0.5964776707096839; 'support': 26373}; 'weighted avg': {'precision': 0.7049505481428207; 'recall': 0.7034846244264968; 'f1-score': 0.7042095077003313; 'support': 26373}},{'0': {'precision': 0.8034034930586654; 'recall': 0.8062921348314607; 'f1-score': 0.8048452220726783; 'support': 2225}; '1': {'precision': 0.3825214899713467; 'recall': 0.3781869688385269; 'f1-score': 0.3803418803418804; 'support': 706}; 'accuracy': 0.7031729785056294; 'macro avg': {'precision': 0.592962491515006; 'recall': 0.5922395518349938; 'f1-score': 0.5925935512072793; 'support': 2931}; 'weighted avg': {'precision': 0.7020242046998639; 'recall': 0.7031729785056294; 'f1-score': 0.7025936494824554; 'support': 2931}}
5,2,CNF,1,26373,2931,1,[26373; 26373],262,1016.767063,0.712385,25,[X1 == 7 OR X3 == 8 OR X5 == 1 OR X5 == 2 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 15 OR X13 == 19] AND [X0 >= 41.000000 OR X1 == 5 OR X3 == 8 OR X3 == 9 OR X6 == 11 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 6 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.9004513381221791; 'recall': 0.7074364480847026; 'f1-score': 0.79235889690664; 'support': 20023}; '1': {'precision': 0.4495395602330389; 'recall': 0.7533858267716536; 'f1-score': 0.5630885122410546; 'support': 6350}; 'accuracy': 0.7184999810412164; 'macro avg': {'precision': 0.674995449177609; 'recall': 0.7304111374281781; 'f1-score': 0.6777237045738473; 'support': 26373}; 'weighted avg': {'precision': 0.7918823550866488; 'recall': 0.7184999810412164; 'f1-score': 0.7371559642624027; 'support': 26373}},{'0': {'precision': 0.9036214953271028; 'recall': 0.6952808988764045; 'f1-score': 0.7858775717551434; 'support': 2225}; '1': {'precision': 0.44380639868744876; 'recall': 0.7662889518413598; 'f1-score': 0.5620779220779221; 'support': 706}; 'accuracy': 0.7123848515864892; 'macro avg': {'precision': 0.6737139470072757; 'recall': 0.7307849253588822; 'f1-score': 0.6739777469165327; 'support': 2931}; 'weighted avg': {'precision': 0.7928642594937367; 'recall': 0.7123848515864892; 'f1-score': 0.7319701842859799; 'support': 2931}}
5,2,CNF,2,26373,2931,1,[26373; 26373],262,1016.626737,0.693961,39,[X3 == 7 OR X3 == 10 OR X5 == 2 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 12 OR X13 == 15 OR X13 == 22 OR X13 == 24 OR X13 == 36] AND [X1 == 1 OR X1 == 2 OR X2 >= 329054.000000 OR X3 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 5 OR X6 == 12 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 < 24.000000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 12 OR X13 == 15 OR X13 == 17 OR X13 == 22 OR X13 == 24 OR X13 == 31 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8560418703629148; 'recall': 0.743345153073965; 'f1-score': 0.7957230686982091; 'support': 20023}; '1': {'precision': 0.4281103939461384; 'recall': 0.6058267716535433; 'f1-score': 0.5016953573291602; 'support': 6350}; 'accuracy': 0.7102339513896788; 'macro avg': {'precision': 0.6420761321545266; 'recall': 0.6745859623637541; 'f1-score': 0.6487092130136847; 'support': 26373}; 'weighted avg': {'precision': 0.7530060050746833; 'recall': 0.7102339513896788; 'f1-score': 0.7249280902280516; 'support': 26373}},{'0': {'precision': 0.8494736842105263; 'recall': 0.7253932584269663; 'f1-score': 0.7825454545454545; 'support': 2225}; '1': {'precision': 0.4073714839961203; 'recall': 0.5949008498583569; 'f1-score': 0.48359240069084625; 'support': 706}; 'accuracy': 0.6939611054247697; 'macro avg': {'precision': 0.6284225841033233; 'recall': 0.6601470541426616; 'f1-score': 0.6330689276181504; 'support': 2931}; 'weighted avg': {'precision': 0.7429830143533545; 'recall': 0.6939611054247697; 'f1-score': 0.7105356094341091; 'support': 2931}}
5,2,CNF,3,26373,2931,1,[26373; 26373],262,1017.851505,0.712385,33,[X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 0 OR X6 == 10 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 15] AND [X1 == 2 OR X1 == 7 OR X2 < 65716.000000 OR X3 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 7 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 15 OR X13 == 22],{'0': {'precision': 0.8237599312862358; 'recall': 0.7663686760225741; 'f1-score': 0.7940286150423017; 'support': 20023}; '1': {'precision': 0.3959974176888315; 'recall': 0.48299212598425195; 'f1-score': 0.43518978361120964; 'support': 6350}; 'accuracy': 0.6981382474500436; 'macro avg': {'precision': 0.6098786744875336; 'recall': 0.624680401003413; 'f1-score': 0.6146091993267557; 'support': 26373}; 'weighted avg': {'precision': 0.7207647482830312; 'recall': 0.6981382474500436; 'f1-score': 0.7076286385668369; 'support': 26373}},{'0': {'precision': 0.8347868217054264; 'recall': 0.7743820224719101; 'f1-score': 0.8034506878060155; 'support': 2225}; '1': {'precision': 0.4209919261822376; 'recall': 0.5169971671388102; 'f1-score': 0.4640813731722822; 'support': 706}; 'accuracy': 0.7123848515864892; 'macro avg': {'precision': 0.627889373943832; 'recall': 0.6456895948053601; 'f1-score': 0.6337660304891488; 'support': 2931}; 'weighted avg': {'precision': 0.7351146291979643; 'recall': 0.7123848515864892; 'f1-score': 0.7217056396547307; 'support': 2931}}
5,2,CNF,4,26374,2930,1,[26374; 26374],262,1018.933773,0.591809,31,[X0 >= 58.000000 OR X1 == 5 OR X2 >= 259873.000000 OR X3 == 3 OR X3 == 4 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 15 OR X13 == 18 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 34] AND [X0 >= 58.000000 OR X3 == 14 OR X6 == 4 OR X6 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 40.000000 OR X13 == 15],{'0': {'precision': 0.7998572262963203; 'recall': 0.6155421265544624; 'f1-score': 0.695698803341612; 'support': 20023}; '1': {'precision': 0.29794801641586866; 'recall': 0.514407179971658; 'f1-score': 0.37733887733887733; 'support': 6351}; 'accuracy': 0.5911882914992037; 'macro avg': {'precision': 0.5489026213560945; 'recall': 0.5649746532630602; 'f1-score': 0.5365188403402447; 'support': 26374}; 'weighted avg': {'precision': 0.6789948090690984; 'recall': 0.5911882914992037; 'f1-score': 0.6190360335667061; 'support': 26374}},{'0': {'precision': 0.8049792531120332; 'recall': 0.6103370786516854; 'f1-score': 0.694274028629857; 'support': 2225}; '1': {'precision': 0.3024939662107804; 'recall': 0.5333333333333333; 'f1-score': 0.3860369609856263; 'support': 705}; 'accuracy': 0.5918088737201365; 'macro avg': {'precision': 0.5537366096614068; 'recall': 0.5718352059925094; 'f1-score': 0.5401554948077416; 'support': 2930}; 'weighted avg': {'precision': 0.684074090222824; 'recall': 0.5918088737201365; 'f1-score': 0.620107771739351; 'support': 2930}}
