l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1014.759483,0.783692,4,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.8024033749520604; 'recall': 0.940418518703491; 'f1-score': 0.8659461945274776; 'support': 20023}; '1': {'precision': 0.5896112831097351; 'recall': 0.26987875925051175; 'f1-score': 0.3702743573125945; 'support': 6351}; 'accuracy': 0.778948964889664; 'macro avg': {'precision': 0.6960073290308977; 'recall': 0.6051486389770013; 'f1-score': 0.6181102759200361; 'support': 26374}; 'weighted avg': {'precision': 0.7511619032264744; 'recall': 0.778948964889664; 'f1-score': 0.7465857699369064; 'support': 26374}},{'0': {'precision': 0.8084528887165569; 'recall': 0.9370786516853933; 'f1-score': 0.8680266444629475; 'support': 2225}; '1': {'precision': 0.6022727272727273; 'recall': 0.3002832861189802; 'f1-score': 0.4007561436672969; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7053628079946421; 'recall': 0.6186809689021867; 'f1-score': 0.6343913940651222; 'support': 2931}; 'weighted avg': {'precision': 0.7587895676727685; 'recall': 0.7836915728420334; 'f1-score': 0.7554735999178334; 'support': 2931}}
l: 10,2,CNF,2,26374,2931,1,[26374; 26374],262,1017.925938,0.701126,30,[X1 == 6 OR X2 >= 329054.000000 OR X3 == 0 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 5 OR X13 == 10 OR X13 == 15 OR X13 == 18 OR X13 == 24 OR X13 == 34] AND [X0 >= 58.000000 OR X2 >= 329054.000000 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 10 OR X13 == 12 OR X13 == 15 OR X13 == 18 OR X13 == 24 OR X13 == 34],{'0': {'precision': 0.7740974729241877; 'recall': 0.8567147780052939; 'f1-score': 0.8133134200981438; 'support': 20023}; '1': {'precision': 0.31917418130042713; 'recall': 0.2117776728074319; 'f1-score': 0.25461429247515377; 'support': 6351}; 'accuracy': 0.7014104800181997; 'macro avg': {'precision': 0.5466358271123074; 'recall': 0.5342462254063629; 'f1-score': 0.5339638562866488; 'support': 26374}; 'weighted avg': {'precision': 0.6645495156517791; 'recall': 0.7014104800181997; 'f1-score': 0.6787756875003729; 'support': 26374}},{'0': {'precision': 0.7754185381788485; 'recall': 0.8534831460674157; 'f1-score': 0.8125802310654685; 'support': 2225}; '1': {'precision': 0.3236514522821577; 'recall': 0.22096317280453256; 'f1-score': 0.26262626262626265; 'support': 706}; 'accuracy': 0.7011258955987717; 'macro avg': {'precision': 0.5495349952305031; 'recall': 0.5372231594359741; 'f1-score': 0.5376032468458656; 'support': 2931}; 'weighted avg': {'precision': 0.6665998542337568; 'recall': 0.7011258955987717; 'f1-score': 0.6801109367228962; 'support': 2931}}
l: 10,2,CNF,3,26374,2931,1,[26374; 26374],262,1018.718917,0.764927,34,[X1 == 6 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 21 OR X13 == 27 OR X13 == 33 OR X13 == 34 OR X13 == 41] AND [X1 == 5 OR X3 == 2 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 11 OR X13 == 14 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 34 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8104402965079932; 'recall': 0.9064076312240923; 'f1-score': 0.8557418016361366; 'support': 20023}; '1': {'precision': 0.5291457286432161; 'recall': 0.33160132262635805; 'f1-score': 0.407704965637402; 'support': 6351}; 'accuracy': 0.767991203457951; 'macro avg': {'precision': 0.6697930125756046; 'recall': 0.6190044769252252; 'f1-score': 0.6317233836367693; 'support': 26374}; 'weighted avg': {'precision': 0.7427030628494963; 'recall': 0.767991203457951; 'f1-score': 0.7478521396422045; 'support': 26374}},{'0': {'precision': 0.8091787439613527; 'recall': 0.903370786516854; 'f1-score': 0.8536844340624337; 'support': 2225}; '1': {'precision': 0.5190156599552572; 'recall': 0.3286118980169972; 'f1-score': 0.4024284475281873; 'support': 706}; 'accuracy': 0.7649266461958376; 'macro avg': {'precision': 0.6640972019583049; 'recall': 0.6159913422669256; 'f1-score': 0.6280564407953104; 'support': 2931}; 'weighted avg': {'precision': 0.7392861689670492; 'recall': 0.7649266461958377; 'f1-score': 0.7449888603697765; 'support': 2931}}
l: 10,2,CNF,4,26374,2931,1,[26374; 26374],262,1018.676237,0.657796,34,[X1 == 5 OR X3 == 0 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X5 == 1 OR X6 == 4 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 9 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 25 OR X13 == 33 OR X13 == 34] AND [X0 >= 45.000000 OR X1 == 5 OR X1 == 7 OR X3 == 0 OR X3 == 10 OR X3 == 12 OR X5 == 0 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 11 OR X13 == 22 OR X13 == 24 OR X13 == 33 OR X13 == 41],{'0': {'precision': 0.8056808688387636; 'recall': 0.7224691604654647; 'f1-score': 0.7618094686397388; 'support': 20023}; '1': {'precision': 0.33994536168191; 'recall': 0.45063769485120453; 'f1-score': 0.3875423155044008; 'support': 6351}; 'accuracy': 0.657010692348525; 'macro avg': {'precision': 0.5728131152603367; 'recall': 0.5865534276583346; 'f1-score': 0.5746758920720698; 'support': 26374}; 'weighted avg': {'precision': 0.6935292723439892; 'recall': 0.657010692348525; 'f1-score': 0.6716839401054804; 'support': 26374}},{'0': {'precision': 0.8082744702320888; 'recall': 0.72; 'f1-score': 0.7615878298074638; 'support': 2225}; '1': {'precision': 0.34351949420442573; 'recall': 0.46175637393767704; 'f1-score': 0.39395770392749246; 'support': 706}; 'accuracy': 0.6577959740702832; 'macro avg': {'precision': 0.5758969822182572; 'recall': 0.5908781869688385; 'f1-score': 0.5777727668674781; 'support': 2931}; 'weighted avg': {'precision': 0.6963273487460669; 'recall': 0.6577959740702832; 'f1-score': 0.6730355033416638; 'support': 2931}}
l: 10,2,CNF,5,26375,2930,1,[26375; 26375],262,1018.121232,0.687031,41,[X1 == 2 OR X1 == 5 OR X2 < 130856.000000 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X6 == 4 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 1 OR X13 == 20 OR X13 == 29 OR X13 == 30] AND [X1 == 1 OR X1 == 5 OR X3 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X6 == 4 OR X6 == 11 OR X7 == 5 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 29 OR X13 == 30 OR X13 == 35],{'0': {'precision': 0.837405176260598; 'recall': 0.7497877440942916; 'f1-score': 0.7911780980738321; 'support': 20023}; '1': {'precision': 0.40689002012548836; 'recall': 0.5410894206549118; 'f1-score': 0.4644908439759443; 'support': 6352}; 'accuracy': 0.6995260663507109; 'macro avg': {'precision': 0.6221475981930431; 'recall': 0.6454385823746017; 'f1-score': 0.6278344710248882; 'support': 26375}; 'weighted avg': {'precision': 0.733722436098694; 'recall': 0.6995260663507109; 'f1-score': 0.71250065966512; 'support': 26375}},{'0': {'precision': 0.827; 'recall': 0.743370786516854; 'f1-score': 0.7829585798816568; 'support': 2225}; '1': {'precision': 0.3860215053763441; 'recall': 0.5092198581560283; 'f1-score': 0.43914373088685016; 'support': 705}; 'accuracy': 0.6870307167235495; 'macro avg': {'precision': 0.606510752688172; 'recall': 0.6262953223364411; 'f1-score': 0.6110511553842535; 'support': 2930}; 'weighted avg': {'precision': 0.72089425300011; 'recall': 0.6870307167235495; 'f1-score': 0.7002317988095276; 'support': 2930}}
l: 10,2,CNF,6,26375,2930,1,[26375; 26375],262,1018.029743,0.743003,26,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 5 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 31 OR X13 == 34] AND [X1 == 1 OR X1 == 2 OR X3 == 10 OR X3 == 14 OR X5 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 19 OR X13 == 30],{'0': {'precision': 0.8519868949482139; 'recall': 0.80522399240873; 'f1-score': 0.8279456697563355; 'support': 20023}; '1': {'precision': 0.476580324788619; 'recall': 0.559036523929471; 'f1-score': 0.5145258277186119; 'support': 6352}; 'accuracy': 0.7459336492890996; 'macro avg': {'precision': 0.6642836098684164; 'recall': 0.6821302581691004; 'f1-score': 0.6712357487374737; 'support': 26375}; 'weighted avg': {'precision': 0.7615761827717686; 'recall': 0.7459336492890996; 'f1-score': 0.7524634768985679; 'support': 26375}},{'0': {'precision': 0.851145038167939; 'recall': 0.8017977528089888; 'f1-score': 0.8257347836149039; 'support': 2225}; '1': {'precision': 0.4712230215827338; 'recall': 0.5574468085106383; 'f1-score': 0.5107212475633529; 'support': 705}; 'accuracy': 0.7430034129692833; 'macro avg': {'precision': 0.6611840298753364; 'recall': 0.6796222806598136; 'f1-score': 0.6682280155891285; 'support': 2930}; 'weighted avg': {'precision': 0.7597303549964134; 'recall': 0.7430034129692833; 'f1-score': 0.7499380112885069; 'support': 2930}}
l: 10,2,CNF,7,26375,2930,1,[26375; 26375],262,1018.684687,0.740956,23,[X1 == 1 OR X3 == 10 OR X5 == 1 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 11 OR X13 == 19 OR X13 == 24 OR X13 == 30] AND [X5 == 1 OR X6 == 2 OR X6 == 11 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 10 OR X13 == 19 OR X13 == 24 OR X13 == 30 OR X13 == 37],{'0': {'precision': 0.7630874596551995; 'recall': 0.9682365279928082; 'f1-score': 0.8535076713112768; 'support': 20023}; '1': {'precision': 0.34365325077399383; 'recall': 0.052424433249370274; 'f1-score': 0.09097117880071028; 'support': 6352}; 'accuracy': 0.7476777251184834; 'macro avg': {'precision': 0.5533703552145967; 'recall': 0.5103304806210892; 'f1-score': 0.47223942505599353; 'support': 26375}; 'weighted avg': {'precision': 0.662073389709667; 'recall': 0.7476777251184834; 'f1-score': 0.6698628637121443; 'support': 26375}},{'0': {'precision': 0.7597448618001418; 'recall': 0.9635955056179776; 'f1-score': 0.8496136318605112; 'support': 2225}; '1': {'precision': 0.25; 'recall': 0.03829787234042553; 'f1-score': 0.06642066420664207; 'support': 705}; 'accuracy': 0.7409556313993174; 'macro avg': {'precision': 0.504872430900071; 'recall': 0.5009466889792016; 'f1-score': 0.4580171480335766; 'support': 2930}; 'weighted avg': {'precision': 0.637092941128094; 'recall': 0.7409556313993174; 'f1-score': 0.661166177186116; 'support': 2930}}
l: 10,2,CNF,8,26375,2930,1,[26375; 26375],262,1018.632591,0.732082,39,[X1 == 5 OR X1 == 6 OR X3 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 5 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 34] AND [X1 == 2 OR X3 == 0 OR X3 == 2 OR X4 >= 11.000000 OR X5 == 1 OR X6 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 14 OR X13 == 22 OR X13 == 24 OR X13 == 26 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 36],{'0': {'precision': 0.8167042005287379; 'recall': 0.8331002796644027; 'f1-score': 0.8248207663782448; 'support': 20024}; '1': {'precision': 0.43822491174987394; 'recall': 0.41048653755314124; 'f1-score': 0.42390243902439023; 'support': 6351}; 'accuracy': 0.7313364928909952; 'macro avg': {'precision': 0.627464556139306; 'recall': 0.621793408608772; 'f1-score': 0.6243616027013175; 'support': 26375}; 'weighted avg': {'precision': 0.7255678227833516; 'recall': 0.7313364928909952; 'f1-score': 0.7282811532209241; 'support': 26375}},{'0': {'precision': 0.8159859464207291; 'recall': 0.835431654676259; 'f1-score': 0.8255943123750278; 'support': 2224}; '1': {'precision': 0.43950995405819293; 'recall': 0.4065155807365439; 'f1-score': 0.4223693892568065; 'support': 706}; 'accuracy': 0.7320819112627986; 'macro avg': {'precision': 0.627747950239461; 'recall': 0.6209736177064015; 'f1-score': 0.6239818508159172; 'support': 2930}; 'weighted avg': {'precision': 0.7252719359743296; 'recall': 0.7320819112627986; 'f1-score': 0.7284349964291356; 'support': 2930}}
l: 10,2,CNF,9,26375,2930,1,[26375; 26375],262,1018.226206,0.657679,39,[X0 >= 58.000000 OR X1 == 1 OR X1 == 5 OR X2 >= 329054.000000 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X6 == 4 OR X6 == 7 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X8 == 2 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 5 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 30 OR X13 == 33 OR X13 == 41] AND [X3 == 12 OR X5 == 1 OR X5 == 2 OR X6 == 1 OR X6 == 12 OR X8 == 0 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 9 OR X13 == 11 OR X13 == 20 OR X13 == 22],{'0': {'precision': 0.8474129821260583; 'recall': 0.6747902516979625; 'f1-score': 0.7513136311824071; 'support': 20024}; '1': {'precision': 0.37564717162032596; 'recall': 0.6169107227208314; 'f1-score': 0.4669566771944461; 'support': 6351}; 'accuracy': 0.6608530805687204; 'macro avg': {'precision': 0.6115300768731922; 'recall': 0.6458504872093969; 'f1-score': 0.6091351541884267; 'support': 26375}; 'weighted avg': {'precision': 0.7338135636418154; 'recall': 0.6608530805687204; 'f1-score': 0.6828415547927373; 'support': 26375}},{'0': {'precision': 0.8458923512747876; 'recall': 0.6713129496402878; 'f1-score': 0.7485585359739284; 'support': 2224}; '1': {'precision': 0.3725321888412017; 'recall': 0.6147308781869688; 'f1-score': 0.4639230358097274; 'support': 706}; 'accuracy': 0.657679180887372; 'macro avg': {'precision': 0.6092122700579946; 'recall': 0.6430219139136283; 'f1-score': 0.606240785891828; 'support': 2930}; 'weighted avg': {'precision': 0.7318335544563194; 'recall': 0.657679180887372; 'f1-score': 0.6799740093132028; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.717863 (+- 0.037147), (mean training time) 1018.500639 (+- 0.469121)
l: 10,2,DNF,0,26374,2931,1,[26374; 26374],262,1012.142157,0.795292,45,[X0 >= 37.000000 AND X1 != 0 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X9 AND X12 >= 35.000000 AND X13 == 39] OR [X0 < 45.000000 AND X0 >= 37.000000 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 < 196338.000000 AND X2 >= 130856.000000 AND X3 != 1 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X9 AND X13 == 39],{'0': {'precision': 0.7926902576844468; 'recall': 0.9878639564500824; 'f1-score': 0.8795802205620775; 'support': 20023}; '1': {'precision': 0.82899366643209; 'recall': 0.18548260116517085; 'f1-score': 0.30313947503860006; 'support': 6351}; 'accuracy': 0.7946462425115645; 'macro avg': {'precision': 0.8108419620582684; 'recall': 0.5866732788076267; 'f1-score': 0.5913598478003388; 'support': 26374}; 'weighted avg': {'precision': 0.8014323123199318; 'recall': 0.7946462425115645; 'f1-score': 0.7407702116586269; 'support': 26374}},{'0': {'precision': 0.7930039668229355; 'recall': 0.988314606741573; 'f1-score': 0.879951980792317; 'support': 2225}; '1': {'precision': 0.8354430379746836; 'recall': 0.18696883852691218; 'f1-score': 0.3055555555555555; 'support': 706}; 'accuracy': 0.7952917093142272; 'macro avg': {'precision': 0.8142235023988096; 'recall': 0.5876417226342426; 'f1-score': 0.5927537681739362; 'support': 2931}; 'weighted avg': {'precision': 0.8032264111194671; 'recall': 0.7952917093142272; 'f1-score': 0.7415951482378463; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,1,[26374; 26374],262,1013.633402,0.805186,50,[X0 < 50.000000 AND X0 >= 37.000000 AND X1 != 0 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 < 219632.000000 AND X3 != 5 AND X3 != 11 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 1 AND X8 != 2 AND X9 AND X12 >= 24.000000 AND X13 != 9 AND X13 != 22] OR [X0 >= 30.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X6 != 0 AND X6 != 3 AND X6 != 8 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 == 4 AND X12 >= 40.000000 AND X13 == 39],{'0': {'precision': 0.8022040816326531; 'recall': 0.9815711931279029; 'f1-score': 0.8828695281090673; 'support': 20023}; '1': {'precision': 0.8030949839914621; 'recall': 0.23697055581798143; 'f1-score': 0.3659574468085106; 'support': 6351}; 'accuracy': 0.8022673845453856; 'macro avg': {'precision': 0.8026495328120575; 'recall': 0.6092708744729421; 'f1-score': 0.624413487458789; 'support': 26374}; 'weighted avg': {'precision': 0.8024186156768176; 'recall': 0.8022673845453856; 'f1-score': 0.7583943393496894; 'support': 26374}},{'0': {'precision': 0.8022660818713451; 'recall': 0.9865168539325843; 'f1-score': 0.8849022374521266; 'support': 2225}; '1': {'precision': 0.8461538461538461; 'recall': 0.23371104815864022; 'f1-score': 0.36625971143174246; 'support': 706}; 'accuracy': 0.8051859433640396; 'macro avg': {'precision': 0.8242099640125956; 'recall': 0.6101139510456123; 'f1-score': 0.6255809744419345; 'support': 2931}; 'weighted avg': {'precision': 0.8128374778397673; 'recall': 0.8051859433640396; 'f1-score': 0.7599750373939925; 'support': 2931}}
l: 10,2,DNF,2,26374,2931,1,[26374; 26374],262,1012.479108,0.795974,59,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 2 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 4 AND X8 != 1 AND X8 != 3 AND X9 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 == 39] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X4 >= 11.000000 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X9 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 3 AND X13 != 11 AND X13 != 20 AND X13 != 26 AND X13 != 30 AND X13 != 33 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7997323275337632; 'recall': 0.9848174599210907; 'f1-score': 0.8826768128916741; 'support': 20023}; '1': {'precision': 0.8229470005824112; 'recall': 0.22248464808691545; 'f1-score': 0.35027268220128904; 'support': 6351}; 'accuracy': 0.8012436490483051; 'macro avg': {'precision': 0.8113396640580872; 'recall': 0.6036510540040031; 'f1-score': 0.6164747475464816; 'support': 26374}; 'weighted avg': {'precision': 0.8053225447375232; 'recall': 0.8012436490483051; 'f1-score': 0.7544710559335094; 'support': 26374}},{'0': {'precision': 0.7974405850091407; 'recall': 0.9802247191011236; 'f1-score': 0.8794354838709677; 'support': 2225}; '1': {'precision': 0.7755102040816326; 'recall': 0.21529745042492918; 'f1-score': 0.3370288248337029; 'support': 706}; 'accuracy': 0.7959740702831798; 'macro avg': {'precision': 0.7864753945453866; 'recall': 0.5977610847630264; 'f1-score': 0.6082321543523352; 'support': 2931}; 'weighted avg': {'precision': 0.7921581391084855; 'recall': 0.7959740702831798; 'f1-score': 0.7487841357712376; 'support': 2931}}
l: 10,2,DNF,3,26374,2931,1,[26374; 26374],262,1012.508605,0.798704,53,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 0 AND X1 != 6 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X4 >= 11.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 12 AND X13 != 19 AND X13 != 33 AND X13 != 35] OR [X0 >= 33.000000 AND X1 != 0 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X8 == 4 AND X9 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.8049119365779903; 'recall': 0.9837187234680118; 'f1-score': 0.88537780374882; 'support': 20023}; '1': {'precision': 0.8286915396741986; 'recall': 0.2483073531727287; 'f1-score': 0.38211776108553425; 'support': 6351}; 'accuracy': 0.8066277394403579; 'macro avg': {'precision': 0.8168017381260945; 'recall': 0.6160130383203702; 'f1-score': 0.6337477824171771; 'support': 26374}; 'weighted avg': {'precision': 0.8106381919531332; 'recall': 0.8066277394403579; 'f1-score': 0.7641900987759479; 'support': 26374}},{'0': {'precision': 0.8004410143329658; 'recall': 0.9788764044943821; 'f1-score': 0.8807116862110798; 'support': 2225}; '1': {'precision': 0.7761904761904762; 'recall': 0.23087818696883852; 'f1-score': 0.3558951965065502; 'support': 706}; 'accuracy': 0.7987035141589901; 'macro avg': {'precision': 0.788315745261721; 'recall': 0.6048772957316103; 'f1-score': 0.618303441358815; 'support': 2931}; 'weighted avg': {'precision': 0.7945997042242665; 'recall': 0.7987035141589901; 'f1-score': 0.7542973423927931; 'support': 2931}}
l: 10,2,DNF,4,26374,2931,1,[26374; 26374],262,1012.138841,0.800409,58,[X0 < 58.000000 AND X0 >= 30.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X4 >= 11.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X12 >= 35.000000 AND X13 == 39] OR [X0 >= 33.000000 AND X1 != 0 AND X1 != 6 AND X1 != 8 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 8 AND X3 != 11 AND X3 != 14 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 12 AND X13 != 19 AND X13 != 26 AND X13 != 33],{'0': {'precision': 0.805002865798739; 'recall': 0.9820206762223443; 'f1-score': 0.884744313707845; 'support': 20023}; '1': {'precision': 0.8151950718685832; 'recall': 0.250039363879704; 'f1-score': 0.3826967104470418; 'support': 6351}; 'accuracy': 0.8057556684613635; 'macro avg': {'precision': 0.8100989688336611; 'recall': 0.6160300200510241; 'f1-score': 0.6337205120774434; 'support': 26374}; 'weighted avg': {'precision': 0.8074572034323775; 'recall': 0.8057556684613635; 'f1-score': 0.7638485706158088; 'support': 26374}},{'0': {'precision': 0.8012490815576782; 'recall': 0.9802247191011236; 'f1-score': 0.8817465130382051; 'support': 2225}; '1': {'precision': 0.7894736842105263; 'recall': 0.23371104815864022; 'f1-score': 0.36065573770491804; 'support': 706}; 'accuracy': 0.8004094165813715; 'macro avg': {'precision': 0.7953613828841022; 'recall': 0.606967883629882; 'f1-score': 0.6212011253715616; 'support': 2931}; 'weighted avg': {'precision': 0.7984127013027859; 'recall': 0.8004094165813715; 'f1-score': 0.7562295947900644; 'support': 2931}}
