l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1013.726703,0.783692,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7937888198757764; 'recall': 0.9573989911601658; 'f1-score': 0.8679510107984516; 'support': 20023}; '1': {'precision': 0.6164568345323741; 'recall': 0.2158715162966462; 'f1-score': 0.3197667638483965; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.7051228272040753; 'recall': 0.586635253728406; 'f1-score': 0.5938588873234241; 'support': 26374}; 'weighted avg': {'precision': 0.7510863311021377; 'recall': 0.7788352165010995; 'f1-score': 0.735945317601371; 'support': 26374}},{'0': {'precision': 0.7956150130063173; 'recall': 0.9622471910112359; 'f1-score': 0.8710333604556549; 'support': 2225}; '1': {'precision': 0.65; 'recall': 0.22096317280453256; 'f1-score': 0.32980972515856233; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7228075065031587; 'recall': 0.5916051819078842; 'f1-score': 0.6004215428071087; 'support': 2931}; 'weighted avg': {'precision': 0.7605402265230488; 'recall': 0.7836915728420334; 'f1-score': 0.740666971332575; 'support': 2931}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.777274 (+- 0.008490), (mean training time) 1008.551816 (+- 0.342163)
l: 10,2,CNF,0,26374,2931,1,[26374; 26374],262,1016.817302,0.603207,38,[X1 == 1 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X6 == 14 OR X7 == 5 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 12 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 29 OR X13 == 30] AND [X1 == 1 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X6 == 14 OR X7 == 5 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 12 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 29 OR X13 == 30],{'0': {'precision': 0.7825960588269488; 'recall': 0.672376766718274; 'f1-score': 0.723311663890829; 'support': 20023}; '1': {'precision': 0.28470177734162033; 'recall': 0.411116359628405; 'f1-score': 0.3364257183352661; 'support': 6351}; 'accuracy': 0.609463865928566; 'macro avg': {'precision': 0.5336489180842846; 'recall': 0.5417465631733395; 'f1-score': 0.5298686911130476; 'support': 26374}; 'weighted avg': {'precision': 0.6627004577913334; 'recall': 0.609463865928566; 'f1-score': 0.6301474627752084; 'support': 26374}},{'0': {'precision': 0.7765625; 'recall': 0.6701123595505618; 'f1-score': 0.7194209891435465; 'support': 2225}; '1': {'precision': 0.27398615232443124; 'recall': 0.3923512747875354; 'f1-score': 0.32265579499126384; 'support': 706}; 'accuracy': 0.6032070965540771; 'macro avg': {'precision': 0.5252743261622157; 'recall': 0.5312318171690487; 'f1-score': 0.5210383920674051; 'support': 2931}; 'weighted avg': {'precision': 0.6555052152988906; 'recall': 0.6032070965540771; 'f1-score': 0.6238507990816183; 'support': 2931}}
l: 10,2,CNF,1,26374,2931,1,[26374; 26374],262,1016.849807,0.671443,38,[X1 == 5 OR X3 == 7 OR X3 == 12 OR X5 == 0 OR X6 == 3 OR X6 == 10 OR X6 == 14 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 15 OR X13 == 19 OR X13 == 30 OR X13 == 31 OR X13 == 36 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 12 OR X5 == 6 OR X6 == 1 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 11 OR X13 == 15 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 32 OR X13 == 35 OR X13 == 36],{'0': {'precision': 0.8012060828526482; 'recall': 0.7630724666633372; 'f1-score': 0.7816744685749366; 'support': 20023}; '1': {'precision': 0.35049288061336253; 'recall': 0.4030861281687923; 'f1-score': 0.3749542292200659; 'support': 6351}; 'accuracy': 0.6763858345340108; 'macro avg': {'precision': 0.5758494817330053; 'recall': 0.5830792974160648; 'f1-score': 0.5783143488975012; 'support': 26374}; 'weighted avg': {'precision': 0.6926719375799667; 'recall': 0.6763858345340108; 'f1-score': 0.6837340636252595; 'support': 26374}},{'0': {'precision': 0.7951356407857811; 'recall': 0.7640449438202247; 'f1-score': 0.7792803117121248; 'support': 2225}; '1': {'precision': 0.3379571248423707; 'recall': 0.37960339943342775; 'f1-score': 0.35757171447631747; 'support': 706}; 'accuracy': 0.6714431934493347; 'macro avg': {'precision': 0.566546382814076; 'recall': 0.5718241716268262; 'f1-score': 0.5684260130942211; 'support': 2931}; 'weighted avg': {'precision': 0.6850134871672047; 'recall': 0.6714431934493347; 'f1-score': 0.6777019187921385; 'support': 2931}}
l: 10,2,CNF,2,26374,2931,1,[26374; 26374],262,1017.124642,0.613443,33,[X1 == 1 OR X1 == 5 OR X1 == 7 OR X2 >= 259873.000000 OR X3 == 5 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X8 == 0 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 31 OR X13 == 41] AND [X0 >= 41.000000 OR X1 == 1 OR X2 >= 259873.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 21 OR X13 == 31 OR X13 == 41],{'0': {'precision': 0.8297172029287297; 'recall': 0.6168905758377865; 'f1-score': 0.7076482383271268; 'support': 20023}; '1': {'precision': 0.3322016192217289; 'recall': 0.600850259801606; 'f1-score': 0.42785065590312815; 'support': 6351}; 'accuracy': 0.6130279821035869; 'macro avg': {'precision': 0.5809594110752293; 'recall': 0.6088704178196962; 'f1-score': 0.5677494471151274; 'support': 26374}; 'weighted avg': {'precision': 0.7099127943398482; 'recall': 0.6130279821035869; 'f1-score': 0.6402714867545622; 'support': 26374}},{'0': {'precision': 0.8329268292682926; 'recall': 0.6139325842696629; 'f1-score': 0.706856403622251; 'support': 2225}; '1': {'precision': 0.33462432223082883; 'recall': 0.6118980169971672; 'f1-score': 0.4326489734601903; 'support': 706}; 'accuracy': 0.6134425110883658; 'macro avg': {'precision': 0.5837755757495607; 'recall': 0.612915300633415; 'f1-score': 0.5697526885412206; 'support': 2931}; 'weighted avg': {'precision': 0.7128989991869384; 'recall': 0.6134425110883658; 'f1-score': 0.64080712157025; 'support': 2931}}
l: 10,2,CNF,3,26374,2931,1,[26374; 26374],262,1017.146186,0.732173,29,[X1 == 1 OR X3 == 14 OR X5 == 5 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 10 OR X13 == 12 OR X13 == 19 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 36 OR X13 == 41] AND [X1 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 10 OR X13 == 19 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 41],{'0': {'precision': 0.7972005653581361; 'recall': 0.8732457673675273; 'f1-score': 0.8334922299551911; 'support': 20023}; '1': {'precision': 0.42850709299707274; 'recall': 0.29963785230672335; 'f1-score': 0.35266864343958493; 'support': 6351}; 'accuracy': 0.7351179191628119; 'macro avg': {'precision': 0.6128538291776044; 'recall': 0.5864418098371253; 'f1-score': 0.5930804366973881; 'support': 26374}; 'weighted avg': {'precision': 0.7084172089099253; 'recall': 0.7351179191628119; 'f1-score': 0.717707343401744; 'support': 26374}},{'0': {'precision': 0.7972749793559042; 'recall': 0.8678651685393258; 'f1-score': 0.8310738110608995; 'support': 2225}; '1': {'precision': 0.4223968565815324; 'recall': 0.3045325779036827; 'f1-score': 0.35390946502057613; 'support': 706}; 'accuracy': 0.732173319686114; 'macro avg': {'precision': 0.6098359179687183; 'recall': 0.5861988732215042; 'f1-score': 0.5924916380407378; 'support': 2931}; 'weighted avg': {'precision': 0.7069768030752128; 'recall': 0.732173319686114; 'f1-score': 0.7161376021545643; 'support': 2931}}
l: 10,2,CNF,4,26374,2931,1,[26374; 26374],262,1018.373481,0.731491,25,[X3 == 0 OR X3 == 3 OR X3 == 11 OR X3 == 14 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 18 OR X13 == 37 OR X13 == 41] AND [X3 == 3 OR X3 == 14 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 18 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.7805578521387233; 'recall': 0.8958697497877441; 'f1-score': 0.8342479769323784; 'support': 20023}; '1': {'precision': 0.385499557913351; 'recall': 0.20595181861124232; 'f1-score': 0.26847290640394084; 'support': 6351}; 'accuracy': 0.7297338287707591; 'macro avg': {'precision': 0.5830287050260372; 'recall': 0.5509107841994932; 'f1-score': 0.5513604416681597; 'support': 26374}; 'weighted avg': {'precision': 0.6854257058345852; 'recall': 0.7297338287707591; 'f1-score': 0.6980063195074103; 'support': 26374}},{'0': {'precision': 0.7837411207576953; 'recall': 0.8925842696629214; 'f1-score': 0.834629123765497; 'support': 2225}; '1': {'precision': 0.3979848866498741; 'recall': 0.2237960339943343; 'f1-score': 0.28649138712601996; 'support': 706}; 'accuracy': 0.7314909587171614; 'macro avg': {'precision': 0.5908630037037848; 'recall': 0.5581901518286279; 'f1-score': 0.5605602554457585; 'support': 2931}; 'weighted avg': {'precision': 0.690822696574781; 'recall': 0.7314909587171614; 'f1-score': 0.7025973113917438; 'support': 2931}}
l: 10,2,CNF,5,26375,2930,1,[26375; 26375],262,1017.723500,0.758020,27,[X1 == 5 OR X3 == 9 OR X3 == 10 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 3 OR X13 == 16 OR X13 == 19 OR X13 == 24 OR X13 == 35 OR X13 == 38 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.7972820423758249; 'recall': 0.9170953403585876; 'f1-score': 0.8530019742190222; 'support': 20023}; '1': {'precision': 0.5034400239306013; 'recall': 0.264955919395466; 'f1-score': 0.3471892728210418; 'support': 6352}; 'accuracy': 0.7600379146919432; 'macro avg': {'precision': 0.650361033153213; 'recall': 0.5910256298770268; 'f1-score': 0.600095623520032; 'support': 26375}; 'weighted avg': {'precision': 0.7265148574975667; 'recall': 0.7600379146919432; 'f1-score': 0.7311850157629095; 'support': 26375}},{'0': {'precision': 0.7951713395638629; 'recall': 0.917752808988764; 'f1-score': 0.8520759440851241; 'support': 2225}; '1': {'precision': 0.494475138121547; 'recall': 0.25390070921985813; 'f1-score': 0.3355201499531396; 'support': 705}; 'accuracy': 0.7580204778156997; 'macro avg': {'precision': 0.6448232388427049; 'recall': 0.585826759104311; 'f1-score': 0.5937980470191319; 'support': 2930}; 'weighted avg': {'precision': 0.7228195231758654; 'recall': 0.7580204778156995; 'f1-score': 0.7277852154629231; 'support': 2930}}
l: 10,2,CNF,6,26375,2930,1,[26375; 26375],262,1017.524196,0.713993,40,[X0 >= 58.000000 OR X1 == 1 OR X1 == 5 OR X1 == 7 OR X2 >= 329054.000000 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 9 OR X13 == 17 OR X13 == 20 OR X13 == 30 OR X13 == 35 OR X13 == 36 OR X13 == 38 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X1 == 7 OR X3 == 0 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 7 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 10 OR X13 == 20 OR X13 == 24 OR X13 == 29 OR X13 == 36 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8005422334408452; 'recall': 0.8553163861559206; 'f1-score': 0.8270233726096196; 'support': 20023}; '1': {'precision': 0.418506623845845; 'recall': 0.32824307304785894; 'f1-score': 0.36791953414505024; 'support': 6352}; 'accuracy': 0.7283791469194313; 'macro avg': {'precision': 0.6095244286433451; 'recall': 0.5917797296018898; 'f1-score': 0.5974714533773349; 'support': 26375}; 'weighted avg': {'precision': 0.7085350223641649; 'recall': 0.7283791469194313; 'f1-score': 0.7164555022048065; 'support': 26375}},{'0': {'precision': 0.7957356076759062; 'recall': 0.8386516853932584; 'f1-score': 0.8166301969365426; 'support': 2225}; '1': {'precision': 0.38632478632478634; 'recall': 0.32056737588652484; 'f1-score': 0.35038759689922483; 'support': 705}; 'accuracy': 0.7139931740614335; 'macro avg': {'precision': 0.5910301970003463; 'recall': 0.5796095306398916; 'f1-score': 0.5835088969178837; 'support': 2930}; 'weighted avg': {'precision': 0.6972254953712853; 'recall': 0.7139931740614335; 'f1-score': 0.7044455440265395; 'support': 2930}}
l: 10,2,CNF,7,26375,2930,1,[26375; 26375],262,1017.312846,0.749488,44,[X1 == 7 OR X3 == 0 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 30 OR X13 == 36 OR X13 == 37 OR X13 == 41] AND [X0 >= 58.000000 OR X2 >= 329054.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 5 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 29 OR X13 == 30 OR X13 == 31 OR X13 == 36 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.8063780260707635; 'recall': 0.8650551865354842; 'f1-score': 0.8346866491578921; 'support': 20023}; '1': {'precision': 0.44800817160367723; 'recall': 0.3452455919395466; 'f1-score': 0.389970658842358; 'support': 6352}; 'accuracy': 0.7398672985781991; 'macro avg': {'precision': 0.6271930988372203; 'recall': 0.6051503892375154; 'f1-score': 0.612328654000125; 'support': 26375}; 'weighted avg': {'precision': 0.7200703363807187; 'recall': 0.7398672985781991; 'f1-score': 0.727583863547114; 'support': 26375}},{'0': {'precision': 0.8079306071871127; 'recall': 0.8791011235955056; 'f1-score': 0.8420146362462333; 'support': 2225}; '1': {'precision': 0.4715127701375246; 'recall': 0.3404255319148936; 'f1-score': 0.39538714991762763; 'support': 705}; 'accuracy': 0.7494880546075086; 'macro avg': {'precision': 0.6397216886623187; 'recall': 0.6097633277551996; 'f1-score': 0.6187008930819304; 'support': 2930}; 'weighted avg': {'precision': 0.7269836532212562; 'recall': 0.7494880546075086; 'f1-score': 0.7345496608668248; 'support': 2930}}
l: 10,2,CNF,8,26375,2930,1,[26375; 26375],262,1017.684328,0.764846,36,[X2 >= 329054.000000 OR X3 == 14 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 19 OR X13 == 30 OR X13 == 33 OR X13 == 36 OR X13 == 38 OR X13 == 41] AND [X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 19 OR X13 == 22 OR X13 == 23 OR X13 == 30 OR X13 == 33 OR X13 == 34 OR X13 == 37 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.7822784810126582; 'recall': 0.9567518977227327; 'f1-score': 0.8607629060520287; 'support': 20024}; '1': {'precision': 0.5405835543766578; 'recall': 0.16044717367343725; 'f1-score': 0.24745021855269547; 'support': 6351}; 'accuracy': 0.7650047393364929; 'macro avg': {'precision': 0.6614310176946581; 'recall': 0.558599535698085; 'f1-score': 0.5541065623023621; 'support': 26375}; 'weighted avg': {'precision': 0.7240792590575781; 'recall': 0.7650047393364929; 'f1-score': 0.7130795362583503; 'support': 26375}},{'0': {'precision': 0.7839437661857196; 'recall': 0.9527877697841727; 'f1-score': 0.8601583113456465; 'support': 2224}; '1': {'precision': 0.5374449339207048; 'recall': 0.17280453257790368; 'f1-score': 0.26152197213290457; 'support': 706}; 'accuracy': 0.7648464163822526; 'macro avg': {'precision': 0.6606943500532122; 'recall': 0.5627961511810382; 'f1-score': 0.5608401417392755; 'support': 2930}; 'weighted avg': {'precision': 0.7245484844181085; 'recall': 0.7648464163822526; 'f1-score': 0.7159135142520643; 'support': 2930}}
l: 10,2,CNF,9,26375,2930,1,[26375; 26375],262,1016.856200,0.694198,39,[X1 == 1 OR X1 == 5 OR X1 == 7 OR X3 == 14 OR X6 == 4 OR X6 == 7 OR X7 == 5 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 20 OR X13 == 30 OR X13 == 33 OR X13 == 36] AND [X1 == 5 OR X1 == 7 OR X2 >= 329054.000000 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 12 OR X7 == 5 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 18 OR X13 == 21 OR X13 == 30],{'0': {'precision': 0.8458507053515335; 'recall': 0.7396124650419497; 'f1-score': 0.789172195134948; 'support': 20024}; '1': {'precision': 0.4119106699751861; 'recall': 0.5750275547157928; 'f1-score': 0.4799894854439114; 'support': 6351}; 'accuracy': 0.6999810426540284; 'macro avg': {'precision': 0.6288806876633598; 'recall': 0.6573200098788712; 'f1-score': 0.6345808402894297; 'support': 26375}; 'weighted avg': {'precision': 0.7413595901031853; 'recall': 0.6999810426540284; 'f1-score': 0.7147221708980656; 'support': 26375}},{'0': {'precision': 0.8472803347280334; 'recall': 0.7284172661870504; 'f1-score': 0.7833655705996132; 'support': 2224}; '1': {'precision': 0.4066797642436149; 'recall': 0.5864022662889519; 'f1-score': 0.4802784222737819; 'support': 706}; 'accuracy': 0.6941979522184301; 'macro avg': {'precision': 0.6269800494858242; 'recall': 0.6574097662380012; 'f1-score': 0.6318219964366976; 'support': 2930}; 'weighted avg': {'precision': 0.741115146072061; 'recall': 0.6941979522184301; 'f1-score': 0.710335015405744; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.703230 (+- 0.054634), (mean training time) 1017.341249 (+- 0.469028)
l: 10,2,DNF,0,26374,2931,1,[26374; 26374],262,1011.182100,0.798021,60,[X0 >= 33.000000 AND X1 != 0 AND X1 != 5 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X9 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 3 AND X13 != 17 AND X13 != 19 AND X13 != 23 AND X13 != 31 AND X13 != 33 AND X13 != 40 AND X13 != 41] OR [X0 >= 37.000000 AND X1 != 0 AND X1 != 5 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 8 AND X3 != 11 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 0 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X12 >= 24.000000 AND X13 != 2 AND X13 != 33 AND X13 != 35],{'0': {'precision': 0.8005679513184584; 'recall': 0.9855665984118264; 'f1-score': 0.8834866698005507; 'support': 20023}; '1': {'precision': 0.8323665893271461; 'recall': 0.225948669500866; 'f1-score': 0.35541795665634673; 'support': 6351}; 'accuracy': 0.8026465458406006; 'macro avg': {'precision': 0.8164672703228022; 'recall': 0.6057576339563462; 'f1-score': 0.6194523132284487; 'support': 26374}; 'weighted avg': {'precision': 0.8082252331108742; 'recall': 0.8026465458406006; 'f1-score': 0.7563249045325278; 'support': 26374}},{'0': {'precision': 0.7998531031950055; 'recall': 0.9788764044943821; 'f1-score': 0.8803556992724332; 'support': 2225}; '1': {'precision': 0.7740384615384616; 'recall': 0.22804532577903683; 'f1-score': 0.3522975929978118; 'support': 706}; 'accuracy': 0.7980211531900375; 'macro avg': {'precision': 0.7869457823667335; 'recall': 0.6034608651367095; 'f1-score': 0.6163266461351224; 'support': 2931}; 'weighted avg': {'precision': 0.7936350421204507; 'recall': 0.7980211531900375; 'f1-score': 0.7531605361779663; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,1,[26374; 26374],262,1012.012774,0.799386,62,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 12 AND X4 >= 9.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 24 AND X13 != 35] OR [X0 >= 33.000000 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.8035422788116225; 'recall': 0.9833691255056685; 'f1-score': 0.8844072136007365; 'support': 20023}; '1': {'precision': 0.8219251336898395; 'recall': 0.2420091324200913; 'f1-score': 0.3739204476341077; 'support': 6351}; 'accuracy': 0.8048456813528475; 'macro avg': {'precision': 0.812733706250731; 'recall': 0.6126891289628799; 'f1-score': 0.6291638306174221; 'support': 26374}; 'weighted avg': {'precision': 0.8079689684048416; 'recall': 0.8048456813528475; 'f1-score': 0.7614792750758992; 'support': 26374}},{'0': {'precision': 0.8005875872199779; 'recall': 0.9797752808988764; 'f1-score': 0.8811641067097817; 'support': 2225}; '1': {'precision': 0.7836538461538461; 'recall': 0.23087818696883852; 'f1-score': 0.35667396061269147; 'support': 706}; 'accuracy': 0.7993858751279427; 'macro avg': {'precision': 0.792120716686912; 'recall': 0.6053267339338575; 'f1-score': 0.6189190336612366; 'support': 2931}; 'weighted avg': {'precision': 0.7965086990614352; 'recall': 0.7993858751279427; 'f1-score': 0.7548283703929801; 'support': 2931}}
l: 10,2,DNF,2,26374,2931,1,[26374; 26374],262,1011.139941,0.798362,55,[X0 >= 37.000000 AND X1 != 0 AND X1 != 5 AND X1 != 6 AND X2 >= 106648.000000 AND X3 != 8 AND X3 != 10 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 1 AND X8 != 2 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 11] OR [X0 >= 37.000000 AND X1 != 1 AND X1 != 2 AND X2 < 329054.000000 AND X3 != 1 AND X3 != 2 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 == 4 AND X9 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.7962073834980835; 'recall': 0.9855665984118264; 'f1-score': 0.8808248527048741; 'support': 20023}; '1': {'precision': 0.8181246066708622; 'recall': 0.20469217446071486; 'f1-score': 0.32745591939546603; 'support': 6351}; 'accuracy': 0.7975278683551983; 'macro avg': {'precision': 0.8071659950844728; 'recall': 0.5951293864362706; 'f1-score': 0.6041403860501701; 'support': 26374}; 'weighted avg': {'precision': 0.8014851678451798; 'recall': 0.7975278683551983; 'f1-score': 0.7475706593535414; 'support': 26374}},{'0': {'precision': 0.7970909090909091; 'recall': 0.9851685393258427; 'f1-score': 0.8812060301507537; 'support': 2225}; '1': {'precision': 0.8176795580110497; 'recall': 0.2096317280453258; 'f1-score': 0.3337091319052988; 'support': 706}; 'accuracy': 0.7983623336745138; 'macro avg': {'precision': 0.8073852335509795; 'recall': 0.5974001336855842; 'f1-score': 0.6074575810280263; 'support': 2931}; 'weighted avg': {'precision': 0.8020501674114888; 'recall': 0.7983623336745138; 'f1-score': 0.7493285787139434; 'support': 2931}}
