lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,57,[8; 9],540,2.701249,0.769231,1,[X0 >= 13.370000],{'0.0': {'precision': 0.9393939393939394; 'recall': 0.7508650519031141; 'f1-score': 0.8346153846153845; 'support': 289}; '1.0': {'precision': 0.6855895196506551; 'recall': 0.9181286549707602; 'f1-score': 0.785; 'support': 171}; 'accuracy': 0.8130434782608695; 'macro avg': {'precision': 0.8124917295222973; 'recall': 0.8344968534369372; 'f1-score': 0.8098076923076922; 'support': 460}; 'weighted avg': {'precision': 0.8450449050980663; 'recall': 0.8130434782608695; 'f1-score': 0.8161714046822742; 'support': 460}},{'0.0': {'precision': 0.8846153846153846; 'recall': 0.71875; 'f1-score': 0.7931034482758621; 'support': 32}; '1.0': {'precision': 0.6538461538461539; 'recall': 0.85; 'f1-score': 0.7391304347826088; 'support': 20}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7692307692307692; 'recall': 0.784375; 'f1-score': 0.7661169415292355; 'support': 52}; 'weighted avg': {'precision': 0.7958579881656805; 'recall': 0.7692307692307693; 'f1-score': 0.7723445969323031; 'support': 52}}
5,3,CNF,0,460,52,3,[153; 154],540,124.938092,0.961538,16,[X0 >= 14.058000 OR X2 >= 98.200000 OR X5 < 0.070390 OR X21 >= 30.908000 OR X23 >= 686.500000 OR X28 >= 0.360080] AND [X9 < 0.055338 OR X13 >= 29.322000 OR X26 >= 0.419540 OR X27 >= 0.150800 OR X29 >= 0.095934] AND [X3 >= 915.060000 OR X11 >= 1.909400 OR X21 >= 30.908000 OR X24 >= 0.131300 OR X28 >= 0.310220],{'0.0': {'precision': 0.9818181818181818; 'recall': 0.9342560553633218; 'f1-score': 0.9574468085106382; 'support': 289}; '1.0': {'precision': 0.8972972972972973; 'recall': 0.9707602339181286; 'f1-score': 0.9325842696629214; 'support': 171}; 'accuracy': 0.9478260869565217; 'macro avg': {'precision': 0.9395577395577396; 'recall': 0.9525081446407252; 'f1-score': 0.9450155390867798; 'support': 460}; 'weighted avg': {'precision': 0.9503984617028095; 'recall': 0.9478260869565217; 'f1-score': 0.9482044299389869; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.96875; 'f1-score': 0.9600614439324117; 'support': 52}; 'weighted avg': {'precision': 0.965034965034965; 'recall': 0.9615384615384616; 'f1-score': 0.9618338650596716; 'support': 52}}
5,3,CNF,1,460,52,3,[153; 154],540,126.968952,0.923077,9,[X23 >= 781.180000 OR X27 >= 0.177540] AND [X3 >= 700.660000 OR X3 < 609.740000 OR X11 >= 1.108000 OR X22 >= 115.900000 OR X24 >= 0.150080] AND [X1 >= 14.078000 OR X21 >= 30.908000],{'0.0': {'precision': 0.9619377162629758; 'recall': 0.9652777777777778; 'f1-score': 0.9636048526863085; 'support': 288}; '1.0': {'precision': 0.9415204678362573; 'recall': 0.936046511627907; 'f1-score': 0.9387755102040817; 'support': 172}; 'accuracy': 0.9543478260869566; 'macro avg': {'precision': 0.9517290920496165; 'recall': 0.9506621447028424; 'f1-score': 0.9511901814451951; 'support': 460}; 'weighted avg': {'precision': 0.9543034407642897; 'recall': 0.9543478260869566; 'f1-score': 0.954320837671215; 'support': 460}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.9393939393939394; 'f1-score': 0.9393939393939394; 'support': 33}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9170653907496014; 'recall': 0.9170653907496014; 'f1-score': 0.9170653907496014; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
5,3,CNF,2,461,51,3,[153; 154],540,336.068453,0.941176,17,[X0 >= 15.056000 OR X7 >= 0.084254 OR X16 < 0.058520 OR X18 < 0.013012 OR X19 < 0.001710 OR X23 >= 926.960000 OR X27 >= 0.177540] AND [X6 >= 0.086212 OR X10 >= 0.546140 OR X23 >= 926.960000 OR X24 >= 0.161480 OR X27 >= 0.150800] AND [X1 >= 21.272000 OR X13 >= 21.078000 OR X21 >= 30.908000 OR X22 >= 133.500000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9817518248175182; 'recall': 0.9307958477508651; 'f1-score': 0.955595026642984; 'support': 289}; '1.0': {'precision': 0.893048128342246; 'recall': 0.9709302325581395; 'f1-score': 0.9303621169916434; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9373999765798822; 'recall': 0.9508630401545023; 'f1-score': 0.9429785718173137; 'support': 461}; 'weighted avg': {'precision': 0.9486563024883494; 'recall': 0.9457700650759219; 'f1-score': 0.946180578790423; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
5,3,CNF,3,461,51,3,[153; 154],540,21.387141,0.843137,12,[X18 < 0.017170 OR X22 >= 105.740000 OR X29 >= 0.095934] AND [X1 >= 22.440000 OR X4 >= 0.107500 OR X9 < 0.056864 OR X18 < 0.013012 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X7 >= 0.048318 OR X28 >= 0.282200],{'0.0': {'precision': 0.975177304964539; 'recall': 0.9515570934256056; 'f1-score': 0.9632224168126094; 'support': 289}; '1.0': {'precision': 0.9217877094972067; 'recall': 0.9593023255813954; 'f1-score': 0.9401709401709402; 'support': 172}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.9484825072308729; 'recall': 0.9554297095035005; 'f1-score': 0.9516966784917749; 'support': 461}; 'weighted avg': {'precision': 0.955257542664363; 'recall': 0.9544468546637744; 'f1-score': 0.9546218658747199; 'support': 461}},{'0.0': {'precision': 0.9; 'recall': 0.84375; 'f1-score': 0.870967741935484; 'support': 32}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8309523809523809; 'recall': 0.8429276315789473; 'f1-score': 0.835483870967742; 'support': 51}; 'weighted avg': {'precision': 0.8485527544351075; 'recall': 0.8431372549019608; 'f1-score': 0.8445287792536371; 'support': 51}}
5,3,CNF,4,461,51,3,[153; 154],540,344.857495,0.960784,17,[X7 >= 0.048318 OR X9 < 0.055338 OR X22 >= 91.304000 OR X23 >= 781.180000 OR X26 >= 0.419540 OR X27 >= 0.150800] AND [X2 >= 111.680000 OR X20 >= 16.004000 OR X21 >= 28.460000 OR X28 >= 0.360080] AND [X0 >= 17.068000 OR X0 < 12.012000 OR X6 >= 0.111920 OR X17 < 0.005493 OR X18 < 0.013012 OR X20 >= 20.294000 OR X24 >= 0.137680],{'0.0': {'precision': 0.9647887323943662; 'recall': 0.9480968858131488; 'f1-score': 0.956369982547993; 'support': 289}; '1.0': {'precision': 0.9152542372881356; 'recall': 0.9418604651162791; 'f1-score': 0.9283667621776504; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9400214848412509; 'recall': 0.9449786754647139; 'f1-score': 0.9423683723628217; 'support': 461}; 'weighted avg': {'precision': 0.9463073155651436; 'recall': 0.9457700650759219; 'f1-score': 0.9459219263577566; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
5,3,CNF,5,461,51,3,[153; 154],540,5.812681,0.901961,11,[X1 >= 18.840000 OR X12 >= 3.767800 OR X27 >= 0.121800] AND [X9 < 0.056864 OR X20 >= 14.970000 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X27 >= 0.177540] AND [X9 < 0.055338 OR X24 >= 0.142600 OR X27 >= 0.150800],{'0.0': {'precision': 0.9459459459459459; 'recall': 0.9688581314878892; 'f1-score': 0.9572649572649573; 'support': 289}; '1.0': {'precision': 0.9454545454545454; 'recall': 0.9069767441860465; 'f1-score': 0.9258160237388724; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9457002457002457; 'recall': 0.9379174378369679; 'f1-score': 0.9415404905019149; 'support': 461}; 'weighted avg': {'precision': 0.9457626034632542; 'recall': 0.9457700650759219; 'f1-score': 0.9455312987693247; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
5,3,CNF,6,461,51,3,[153; 154],540,123.450656,0.882353,13,[X1 >= 17.912000 OR X21 >= 26.724000 OR X27 >= 0.121800] AND [X5 >= 0.175460 OR X7 >= 0.064496 OR X15 < 0.014240 OR X21 >= 33.646000 OR X22 >= 115.900000] AND [X6 >= 0.111920 OR X9 < 0.055338 OR X13 >= 38.430000 OR X22 >= 133.500000 OR X24 >= 0.137680],{'0.0': {'precision': 0.965034965034965; 'recall': 0.9550173010380623; 'f1-score': 0.96; 'support': 289}; '1.0': {'precision': 0.9257142857142857; 'recall': 0.9418604651162791; 'f1-score': 0.9337175792507205; 'support': 172}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9453746253746254; 'recall': 0.9484388830771706; 'f1-score': 0.9468587896253602; 'support': 461}; 'weighted avg': {'precision': 0.950364342815536; 'recall': 0.9501084598698482; 'f1-score': 0.9501939775078609; 'support': 461}},{'0.0': {'precision': 0.9333333333333333; 'recall': 0.875; 'f1-score': 0.9032258064516129; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8714285714285714; 'recall': 0.8848684210526316; 'f1-score': 0.8766129032258065; 'support': 51}; 'weighted avg': {'precision': 0.8872082166199813; 'recall': 0.8823529411764706; 'f1-score': 0.8833965844402277; 'support': 51}}
5,3,CNF,7,461,51,3,[153; 154],540,9.666593,0.921569,10,[X7 >= 0.064496 OR X13 >= 38.430000 OR X22 >= 115.900000] AND [X1 >= 17.912000 OR X27 >= 0.121800] AND [X1 >= 22.440000 OR X17 < 0.010930 OR X23 >= 926.960000 OR X24 >= 0.142600 OR X29 < 0.069654],{'0.0': {'precision': 0.9594594594594594; 'recall': 0.9826989619377162; 'f1-score': 0.9709401709401709; 'support': 289}; '1.0': {'precision': 0.9696969696969697; 'recall': 0.9302325581395349; 'f1-score': 0.9495548961424333; 'support': 172}; 'accuracy': 0.9631236442516269; 'macro avg': {'precision': 0.9645782145782146; 'recall': 0.9564657600386255; 'f1-score': 0.9602475335413021; 'support': 461}; 'weighted avg': {'precision': 0.9632790945155368; 'recall': 0.9631236442516269; 'f1-score': 0.9629612831631409; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,3,CNF,8,461,51,3,[153; 154],540,41.675522,0.862745,10,[X13 >= 21.078000 OR X21 >= 26.724000] AND [X13 >= 54.088000 OR X21 >= 28.460000 OR X27 >= 0.121800 OR X28 >= 0.360080] AND [X7 >= 0.033500 OR X9 < 0.055338 OR X20 >= 17.386000 OR X21 < 23.584000],{'0.0': {'precision': 0.9888059701492538; 'recall': 0.916955017301038; 'f1-score': 0.9515260323159784; 'support': 289}; '1.0': {'precision': 0.8756476683937824; 'recall': 0.9825581395348837; 'f1-score': 0.926027397260274; 'support': 172}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.9322268192715181; 'recall': 0.9497565784179609; 'f1-score': 0.9387767147881263; 'support': 461}; 'weighted avg': {'precision': 0.9465863868478632; 'recall': 0.9414316702819957; 'f1-score': 0.9420124417962796; 'support': 461}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8518808777429467; 'recall': 0.8692434210526316; 'f1-score': 0.8572570971611356; 'support': 51}; 'weighted avg': {'precision': 0.8720572868645892; 'recall': 0.8627450980392157; 'f1-score': 0.8643914983026398; 'support': 51}}
5,3,CNF,9,461,51,3,[153; 154],540,39.586738,0.941176,10,[X23 >= 686.500000 OR X27 >= 0.177540] AND [X13 >= 38.430000 OR X15 < 0.009169 OR X27 >= 0.121800 OR X28 >= 0.325380] AND [X1 >= 22.440000 OR X21 >= 26.724000 OR X23 >= 926.960000 OR X29 >= 0.095934],{'0.0': {'precision': 0.9826388888888888; 'recall': 0.9792387543252595; 'f1-score': 0.9809358752166377; 'support': 289}; '1.0': {'precision': 0.9653179190751445; 'recall': 0.9709302325581395; 'f1-score': 0.9681159420289854; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9739784039820167; 'recall': 0.9750844934416996; 'f1-score': 0.9745259086228115; 'support': 461}; 'weighted avg': {'precision': 0.9761764012360383; 'recall': 0.9761388286334056; 'f1-score': 0.9761527331162555; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,3,DNF,0,460,52,57,[8; 9],540,2.658347,0.903846,6,[X1 >= 15.656000 AND X20 >= 14.970000 AND X29 >= 0.080040] OR [X0 >= 17.068000 AND X7 >= 0.048318] OR [X0 >= 15.056000],{'0.0': {'precision': 0.9535714285714286; 'recall': 0.9238754325259516; 'f1-score': 0.9384885764499122; 'support': 289}; '1.0': {'precision': 0.8777777777777778; 'recall': 0.9239766081871345; 'f1-score': 0.9002849002849003; 'support': 171}; 'accuracy': 0.9239130434782609; 'macro avg': {'precision': 0.9156746031746033; 'recall': 0.923926020356543; 'f1-score': 0.9193867383674063; 'support': 460}; 'weighted avg': {'precision': 0.9253959627329191; 'recall': 0.9239130434782609; 'f1-score': 0.9242867750929186; 'support': 460}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9019138755980861; 'recall': 0.89375; 'f1-score': 0.8974358974358974; 'support': 52}; 'weighted avg': {'precision': 0.9035701140964298; 'recall': 0.9038461538461539; 'f1-score': 0.9033530571992111; 'support': 52}}
5,3,DNF,1,460,52,57,[8; 9],540,2.805310,0.865385,8,[X0 < 11.366000 AND X0 >= 15.056000 AND X29 < 0.069654] OR [X0 < 10.260000 AND X0 >= 14.058000 AND X7 >= 0.048318] OR [X0 >= 15.056000 AND X1 >= 14.078000],{'0.0': {'precision': 0.8662613981762918; 'recall': 0.9895833333333334; 'f1-score': 0.9238249594813615; 'support': 288}; '1.0': {'precision': 0.9770992366412213; 'recall': 0.7441860465116279; 'f1-score': 0.8448844884488449; 'support': 172}; 'accuracy': 0.8978260869565218; 'macro avg': {'precision': 0.9216803174087566; 'recall': 0.8668846899224807; 'f1-score': 0.8843547239651032; 'support': 460}; 'weighted avg': {'precision': 0.9077051116892654; 'recall': 0.8978260869565218; 'f1-score': 0.8943080877039857; 'support': 460}},{'0.0': {'precision': 0.8421052631578947; 'recall': 0.9696969696969697; 'f1-score': 0.9014084507042254; 'support': 33}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8853383458646616; 'recall': 0.8269537480063796; 'f1-score': 0.8446436192915066; 'support': 52}; 'weighted avg': {'precision': 0.8736986697513013; 'recall': 0.8653846153846154; 'f1-score': 0.8599264585180079; 'support': 52}}
5,3,DNF,2,461,51,57,[8; 9],540,2.665352,0.901961,7,[X1 >= 15.656000 AND X7 >= 0.033500] OR [X0 < 10.260000 AND X25 >= 0.367060] OR [X0 < 10.260000 AND X0 >= 10.260000 AND X1 >= 18.840000],{'0.0': {'precision': 0.9386973180076629; 'recall': 0.8477508650519031; 'f1-score': 0.8909090909090909; 'support': 289}; '1.0': {'precision': 0.78; 'recall': 0.9069767441860465; 'f1-score': 0.8387096774193548; 'support': 172}; 'accuracy': 0.8698481561822126; 'macro avg': {'precision': 0.8593486590038315; 'recall': 0.8773638046189748; 'f1-score': 0.8648093841642228; 'support': 461}; 'weighted avg': {'precision': 0.8794870388377756; 'recall': 0.8698481561822126; 'f1-score': 0.8714333878283216; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.84375; 'f1-score': 0.9152542372881356; 'support': 32}; '1.0': {'precision': 0.7916666666666666; 'recall': 1.0; 'f1-score': 0.8837209302325582; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8958333333333333; 'recall': 0.921875; 'f1-score': 0.8994875837603469; 'support': 51}; 'weighted avg': {'precision': 0.9223856209150326; 'recall': 0.9019607843137255; 'f1-score': 0.9035065346595871; 'support': 51}}
5,3,DNF,3,461,51,57,[8; 9],540,2.554276,0.843137,8,[X0 < 11.366000 AND X0 >= 12.012000 AND X1 >= 17.912000] OR [X0 >= 11.366000 AND X7 >= 0.048318] OR [X0 < 10.260000 AND X0 >= 10.260000 AND X29 < 0.069654],{'0.0': {'precision': 0.9540636042402827; 'recall': 0.9342560553633218; 'f1-score': 0.9440559440559441; 'support': 289}; '1.0': {'precision': 0.8932584269662921; 'recall': 0.9244186046511628; 'f1-score': 0.9085714285714286; 'support': 172}; 'accuracy': 0.93058568329718; 'macro avg': {'precision': 0.9236610156032874; 'recall': 0.9293373300072423; 'f1-score': 0.9263136863136863; 'support': 461}; 'weighted avg': {'precision': 0.9313770738907677; 'recall': 0.93058568329718; 'f1-score': 0.9308166020530446; 'support': 461}},{'0.0': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8322368421052632; 'recall': 0.8322368421052632; 'f1-score': 0.8322368421052632; 'support': 51}; 'weighted avg': {'precision': 0.8431372549019608; 'recall': 0.8431372549019608; 'f1-score': 0.8431372549019608; 'support': 51}}
5,3,DNF,4,461,51,57,[8; 9],540,2.712579,0.882353,6,[X0 >= 14.058000] OR [X0 < 10.260000 AND X25 >= 0.447840] OR [X0 < 10.260000 AND X1 < 17.912000 AND X27 >= 0.121800],{'0.0': {'precision': 0.9035714285714286; 'recall': 0.8754325259515571; 'f1-score': 0.8892794376098418; 'support': 289}; '1.0': {'precision': 0.8011049723756906; 'recall': 0.8430232558139535; 'f1-score': 0.8215297450424929; 'support': 172}; 'accuracy': 0.8633405639913232; 'macro avg': {'precision': 0.8523382004735596; 'recall': 0.8592278908827553; 'f1-score': 0.8554045913261674; 'support': 461}; 'weighted avg': {'precision': 0.8653409937218257; 'recall': 0.8633405639913232; 'f1-score': 0.864001895046753; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.84375; 'f1-score': 0.8999999999999999; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8734472049689441; 'recall': 0.8955592105263157; 'f1-score': 0.8785714285714286; 'support': 51}; 'weighted avg': {'precision': 0.896602119108513; 'recall': 0.8823529411764706; 'f1-score': 0.8840336134453781; 'support': 51}}
5,3,DNF,5,461,51,57,[8; 9],540,2.710063,0.901961,10,[X0 < 11.366000 AND X0 >= 11.366000 AND X4 >= 0.087914] OR [X0 >= 14.058000 AND X1 >= 14.078000 AND X20 >= 16.004000 AND X22 >= 86.328000] OR [X0 < 11.366000 AND X0 >= 11.366000 AND X24 >= 0.126320],{'0.0': {'precision': 0.893687707641196; 'recall': 0.9307958477508651; 'f1-score': 0.911864406779661; 'support': 289}; '1.0': {'precision': 0.875; 'recall': 0.813953488372093; 'f1-score': 0.8433734939759036; 'support': 172}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.884343853820598; 'recall': 0.872374668061479; 'f1-score': 0.8776189503777823; 'support': 461}; 'weighted avg': {'precision': 0.8867152874366717; 'recall': 0.8872017353579176; 'f1-score': 0.8863103134993002; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
5,3,DNF,6,461,51,57,[8; 9],540,2.575722,0.882353,7,[X0 >= 14.058000 AND X6 >= 0.061540] OR [X0 < 10.260000 AND X0 >= 15.056000] OR [X0 < 11.366000 AND X1 >= 14.078000 AND X2 >= 91.420000],{'0.0': {'precision': 0.898360655737705; 'recall': 0.9480968858131488; 'f1-score': 0.9225589225589226; 'support': 289}; '1.0': {'precision': 0.9038461538461539; 'recall': 0.8197674418604651; 'f1-score': 0.8597560975609756; 'support': 172}; 'accuracy': 0.9002169197396963; 'macro avg': {'precision': 0.9011034047919294; 'recall': 0.883932163836807; 'f1-score': 0.8911575100599491; 'support': 461}; 'weighted avg': {'precision': 0.9004073057911826; 'recall': 0.9002169197396963; 'f1-score': 0.8991270659436366; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
5,3,DNF,7,461,51,57,[8; 9],540,2.646633,0.823529,11,[X0 >= 10.260000 AND X1 >= 16.840000 AND X2 >= 86.240000] OR [X0 < 10.260000 AND X0 >= 11.366000 AND X4 >= 0.103260 AND X26 >= 0.091974] OR [X0 >= 14.058000 AND X1 >= 14.078000 AND X4 >= 0.091828 AND X10 >= 0.280200],{'0.0': {'precision': 0.9431818181818182; 'recall': 0.8615916955017301; 'f1-score': 0.9005424954792043; 'support': 289}; '1.0': {'precision': 0.7969543147208121; 'recall': 0.9127906976744186; 'f1-score': 0.8509485094850948; 'support': 172}; 'accuracy': 0.8806941431670282; 'macro avg': {'precision': 0.8700680664513152; 'recall': 0.8871911965880743; 'f1-score': 0.8757455024821496; 'support': 461}; 'weighted avg': {'precision': 0.888624051163829; 'recall': 0.8806941431670282; 'f1-score': 0.8820388824835712; 'support': 461}},{'0.0': {'precision': 0.8108108108108109; 'recall': 0.9375; 'f1-score': 0.8695652173913043; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.631578947368421; 'f1-score': 0.7272727272727273; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.833976833976834; 'recall': 0.7845394736842105; 'f1-score': 0.7984189723320159; 'support': 51}; 'weighted avg': {'precision': 0.8280717692482398; 'recall': 0.8235294117647058; 'f1-score': 0.8165542897000697; 'support': 51}}
5,3,DNF,8,461,51,57,[8; 9],540,2.613441,0.921569,7,[X0 >= 15.056000] OR [X0 >= 11.366000 AND X25 >= 0.303960] OR [X0 < 11.366000 AND X0 >= 14.058000 AND X1 >= 14.078000 AND X6 >= 0.086212],{'0.0': {'precision': 0.9487179487179487; 'recall': 0.8961937716262975; 'f1-score': 0.9217081850533807; 'support': 289}; '1.0': {'precision': 0.8404255319148937; 'recall': 0.9186046511627907; 'f1-score': 0.8777777777777779; 'support': 172}; 'accuracy': 0.9045553145336226; 'macro avg': {'precision': 0.8945717403164212; 'recall': 0.9073992113945442; 'f1-score': 0.8997429814155793; 'support': 461}; 'weighted avg': {'precision': 0.9083138365918632; 'recall': 0.9045553145336226; 'f1-score': 0.9053176643345006; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
