l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],222,1.096734,0.781250,3,[X2 >= 0.190280 OR X3 >= 0.007075 OR X33 >= 0.005400],{'0.0': {'precision': 1.0; 'recall': 0.28431372549019607; 'f1-score': 0.44274809160305345; 'support': 102}; '1.0': {'precision': 0.7137254901960784; 'recall': 1.0; 'f1-score': 0.8329519450800915; 'support': 182}; 'accuracy': 0.7429577464788732; 'macro avg': {'precision': 0.8568627450980393; 'recall': 0.642156862745098; 'f1-score': 0.6378500183415725; 'support': 284}; 'weighted avg': {'precision': 0.8165423916045291; 'recall': 0.7429577464788732; 'f1-score': 0.6928083075636905; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
l: 10,1,CNF,1,284,32,35,[8; 9],222,0.810630,0.718750,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.5098039215686274; 'f1-score': 0.6753246753246753; 'support': 102}; '1.0': {'precision': 0.7844827586206896; 'recall': 1.0; 'f1-score': 0.8792270531400966; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8922413793103448; 'recall': 0.7549019607843137; 'f1-score': 0.777275864232386; 'support': 284}; 'weighted avg': {'precision': 0.8618868382710053; 'recall': 0.823943661971831; 'f1-score': 0.8059945089951214; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
l: 10,1,CNF,2,284,32,35,[8; 9],222,0.780839,0.843750,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.47058823529411764; 'f1-score': 0.6399999999999999; 'support': 102}; '1.0': {'precision': 0.7711864406779662; 'recall': 1.0; 'f1-score': 0.8708133971291866; 'support': 182}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8855932203389831; 'recall': 0.7352941176470589; 'f1-score': 0.7554066985645933; 'support': 284}; 'weighted avg': {'precision': 0.8533659584626403; 'recall': 0.8098591549295775; 'f1-score': 0.7879156277377182; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
l: 10,1,CNF,3,284,32,35,[8; 9],222,0.802266,0.687500,2,[X9 >= 0.591395 OR X12 >= 0.354740],{'0.0': {'precision': 0.8412698412698413; 'recall': 0.5247524752475248; 'f1-score': 0.646341463414634; 'support': 101}; '1.0': {'precision': 0.7828054298642534; 'recall': 0.9453551912568307; 'f1-score': 0.8564356435643565; 'support': 183}; 'accuracy': 0.795774647887324; 'macro avg': {'precision': 0.8120376355670473; 'recall': 0.7350538332521777; 'f1-score': 0.7513885534894953; 'support': 284}; 'weighted avg': {'precision': 0.8035973508218744; 'recall': 0.795774647887324; 'f1-score': 0.7817190513280116; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.3333333333333333; 'f1-score': 0.4444444444444444; 'support': 12}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.9; 'f1-score': 0.7826086956521738; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6794871794871795; 'recall': 0.6166666666666667; 'f1-score': 0.6135265700483091; 'support': 32}; 'weighted avg': {'precision': 0.6826923076923077; 'recall': 0.6875; 'f1-score': 0.6557971014492753; 'support': 32}}
l: 10,1,CNF,4,284,32,35,[8; 9],222,0.785839,0.718750,1,[X3 < 0.746850],{'0.0': {'precision': 0.9047619047619048; 'recall': 0.18811881188118812; 'f1-score': 0.3114754098360656; 'support': 101}; '1.0': {'precision': 0.688212927756654; 'recall': 0.9890710382513661; 'f1-score': 0.8116591928251121; 'support': 183}; 'accuracy': 0.704225352112676; 'macro avg': {'precision': 0.7964874162592794; 'recall': 0.5885949250662771; 'f1-score': 0.5615673013305889; 'support': 284}; 'weighted avg': {'precision': 0.7652250639451411; 'recall': 0.704225352112676; 'f1-score': 0.6337769319733738; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.25; 'f1-score': 0.4; 'support': 12}; '1.0': {'precision': 0.6896551724137931; 'recall': 1.0; 'f1-score': 0.8163265306122449; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.8448275862068966; 'recall': 0.625; 'f1-score': 0.6081632653061224; 'support': 32}; 'weighted avg': {'precision': 0.8060344827586208; 'recall': 0.71875; 'f1-score': 0.6602040816326531; 'support': 32}}
l: 10,1,CNF,5,284,32,35,[8; 9],222,0.770254,0.656250,1,[X3 < 0.746850],{'0.0': {'precision': 0.9130434782608695; 'recall': 0.2079207920792079; 'f1-score': 0.3387096774193548; 'support': 101}; '1.0': {'precision': 0.6934865900383141; 'recall': 0.9890710382513661; 'f1-score': 0.8153153153153152; 'support': 183}; 'accuracy': 0.7112676056338029; 'macro avg': {'precision': 0.8032650341495918; 'recall': 0.598495915165287; 'f1-score': 0.577012496367335; 'support': 284}; 'weighted avg': {'precision': 0.7715684411315468; 'recall': 0.7112676056338029; 'f1-score': 0.6458182398663997; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.08333333333333333; 'f1-score': 0.15384615384615385; 'support': 12}; '1.0': {'precision': 0.6451612903225806; 'recall': 1.0; 'f1-score': 0.7843137254901961; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.8225806451612903; 'recall': 0.5416666666666666; 'f1-score': 0.46907993966817496; 'support': 32}; 'weighted avg': {'precision': 0.7782258064516129; 'recall': 0.65625; 'f1-score': 0.5478883861236802; 'support': 32}}
l: 10,1,CNF,6,285,31,35,[8; 9],222,0.794806,0.741935,1,[X28 >= 0.067790],{'0.0': {'precision': 0.6867469879518072; 'recall': 0.5588235294117647; 'f1-score': 0.6162162162162163; 'support': 102}; '1.0': {'precision': 0.7772277227722773; 'recall': 0.8579234972677595; 'f1-score': 0.8155844155844154; 'support': 183}; 'accuracy': 0.7508771929824561; 'macro avg': {'precision': 0.7319873553620422; 'recall': 0.7083735133397622; 'f1-score': 0.7159003159003159; 'support': 285}; 'weighted avg': {'precision': 0.7448451439944248; 'recall': 0.7508771929824561; 'f1-score': 0.7442315863368495; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5454545454545454; 'f1-score': 0.6; 'support': 11}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.85; 'f1-score': 0.8095238095238095; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7196969696969697; 'recall': 0.6977272727272728; 'f1-score': 0.7047619047619047; 'support': 31}; 'weighted avg': {'precision': 0.7350928641251221; 'recall': 0.7419354838709677; 'f1-score': 0.7351766513056835; 'support': 31}}
l: 10,1,CNF,7,285,31,35,[8; 9],222,0.788586,0.806452,1,[X26 < 0.999945],{'0.0': {'precision': 0.8450704225352113; 'recall': 0.5882352941176471; 'f1-score': 0.6936416184971099; 'support': 102}; '1.0': {'precision': 0.8037383177570093; 'recall': 0.9398907103825137; 'f1-score': 0.8664987405541561; 'support': 183}; 'accuracy': 0.8140350877192982; 'macro avg': {'precision': 0.8244043701461103; 'recall': 0.7640630022500804; 'f1-score': 0.7800701795256331; 'support': 285}; 'weighted avg': {'precision': 0.8185308605197342; 'recall': 0.8140350877192982; 'f1-score': 0.8046340863442659; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
l: 10,1,CNF,8,285,31,35,[8; 9],222,0.766757,0.806452,2,[X5 >= 0.001010 OR X12 >= 0.354740],{'0.0': {'precision': 0.9130434782608695; 'recall': 0.4117647058823529; 'f1-score': 0.5675675675675675; 'support': 102}; '1.0': {'precision': 0.7489539748953975; 'recall': 0.9781420765027322; 'f1-score': 0.8483412322274881; 'support': 183}; 'accuracy': 0.775438596491228; 'macro avg': {'precision': 0.8309987265781336; 'recall': 0.6949533911925425; 'f1-score': 0.7079543998975278; 'support': 285}; 'weighted avg': {'precision': 0.8076807445209349; 'recall': 0.775438596491228; 'f1-score': 0.7478538154018324; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
l: 10,1,CNF,9,285,31,35,[8; 9],222,0.773030,0.774194,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.49019607843137253; 'f1-score': 0.6578947368421052; 'support': 102}; '1.0': {'precision': 0.7787234042553192; 'recall': 1.0; 'f1-score': 0.8755980861244018; 'support': 183}; 'accuracy': 0.8175438596491228; 'macro avg': {'precision': 0.8893617021276596; 'recall': 0.7450980392156863; 'f1-score': 0.7667464114832535; 'support': 285}; 'weighted avg': {'precision': 0.8579171332586786; 'recall': 0.8175438596491228; 'f1-score': 0.7976832032233694; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.6818181818181819; 'f1-score': 0.6921985815602837; 'support': 31}; 'weighted avg': {'precision': 0.8327359617682197; 'recall': 0.7741935483870968; 'f1-score': 0.738320750400366; 'support': 31}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 35}, (mean val acc cv) 0.759778 (+- 0.061882), (mean training time) 0.780418 (+- 0.021126)
l: 10,1,CNF,0,284,32,17,[16; 17],222,0.449275,0.781250,2,[X4 >= 0.418075 OR X11 < -0.000270],{'0.0': {'precision': 0.851063829787234; 'recall': 0.39215686274509803; 'f1-score': 0.5369127516778522; 'support': 102}; '1.0': {'precision': 0.7383966244725738; 'recall': 0.9615384615384616; 'f1-score': 0.8353221957040573; 'support': 182}; 'accuracy': 0.7570422535211268; 'macro avg': {'precision': 0.7947302271299039; 'recall': 0.6768476621417798; 'f1-score': 0.6861174736909548; 'support': 284}; 'weighted avg': {'precision': 0.7788616066630503; 'recall': 0.7570422535211268; 'f1-score': 0.7281469728495752; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.9523809523809523; 'f1-score': 0.8510638297872339; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.7034632034632035; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.7912660256410257; 'recall': 0.78125; 'f1-score': 0.7607165206508135; 'support': 32}}
l: 10,1,CNF,1,284,32,17,[16; 17],222,0.448901,0.843750,1,[X26 < 0.999945],{'0.0': {'precision': 0.8529411764705882; 'recall': 0.5686274509803921; 'f1-score': 0.6823529411764706; 'support': 102}; '1.0': {'precision': 0.7962962962962963; 'recall': 0.945054945054945; 'f1-score': 0.864321608040201; 'support': 182}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8246187363834423; 'recall': 0.7568411980176686; 'f1-score': 0.7733372746083358; 'support': 284}; 'weighted avg': {'precision': 0.816640584246218; 'recall': 0.8098591549295775; 'f1-score': 0.7989666643074527; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.9047619047619048; 'f1-score': 0.8837209302325582; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8318181818181818; 'recall': 0.8160173160173161; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8417613636363637; 'recall': 0.84375; 'f1-score': 0.8418466223698782; 'support': 32}}
l: 10,1,CNF,2,284,32,17,[16; 17],222,0.462729,0.687500,3,[X7 >= 0.000985 OR X24 < 0.087220 OR X30 >= 0.132415],{'0.0': {'precision': 0.9411764705882353; 'recall': 0.1568627450980392; 'f1-score': 0.2689075630252101; 'support': 102}; '1.0': {'precision': 0.6779026217228464; 'recall': 0.9945054945054945; 'f1-score': 0.8062360801781737; 'support': 182}; 'accuracy': 0.6936619718309859; 'macro avg': {'precision': 0.8095395461555408; 'recall': 0.5756841198017668; 'f1-score': 0.5375718216016919; 'support': 284}; 'weighted avg': {'precision': 0.7724587223716832; 'recall': 0.6936619718309859; 'f1-score': 0.6132518944401374; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.09090909090909091; 'f1-score': 0.16666666666666669; 'support': 11}; '1.0': {'precision': 0.6774193548387096; 'recall': 1.0; 'f1-score': 0.8076923076923077; 'support': 21}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.8387096774193548; 'recall': 0.5454545454545454; 'f1-score': 0.4871794871794872; 'support': 32}; 'weighted avg': {'precision': 0.7883064516129032; 'recall': 0.6875; 'f1-score': 0.5873397435897436; 'support': 32}}
l: 10,1,CNF,3,284,32,17,[16; 17],222,0.472513,0.625000,3,[X2 >= 0.739470 OR X16 < -0.054150 OR X33 < -0.000030],{'0.0': {'precision': 0.7962962962962963; 'recall': 0.42574257425742573; 'f1-score': 0.5548387096774193; 'support': 101}; '1.0': {'precision': 0.7478260869565218; 'recall': 0.9398907103825137; 'f1-score': 0.8329297820823245; 'support': 183}; 'accuracy': 0.7570422535211268; 'macro avg': {'precision': 0.7720611916264091; 'recall': 0.6828166423199697; 'f1-score': 0.693884245879872; 'support': 284}; 'weighted avg': {'precision': 0.7650637318273571; 'recall': 0.7570422535211268; 'f1-score': 0.7340311964735378; 'support': 284}},{'0.0': {'precision': 0.5; 'recall': 0.4166666666666667; 'f1-score': 0.45454545454545453; 'support': 12}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.75; 'f1-score': 0.7142857142857143; 'support': 20}; 'accuracy': 0.625; 'macro avg': {'precision': 0.5909090909090908; 'recall': 0.5833333333333334; 'f1-score': 0.5844155844155844; 'support': 32}; 'weighted avg': {'precision': 0.6136363636363635; 'recall': 0.625; 'f1-score': 0.6168831168831169; 'support': 32}}
l: 10,1,CNF,4,284,32,17,[16; 17],222,0.466417,0.781250,2,[X7 < -0.000375 OR X26 < 0.999945],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.3564356435643564; 'f1-score': 0.5034965034965034; 'support': 101}; '1.0': {'precision': 0.731404958677686; 'recall': 0.9672131147540983; 'f1-score': 0.8329411764705882; 'support': 183}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7942739079102715; 'recall': 0.6618243791592273; 'f1-score': 0.6682188399835458; 'support': 284}; 'weighted avg': {'precision': 0.7761216056670602; 'recall': 0.75; 'f1-score': 0.7157795146030439; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5; 'f1-score': 0.631578947368421; 'support': 12}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8085714285714285; 'recall': 0.725; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.7964285714285714; 'recall': 0.78125; 'f1-score': 0.7646198830409356; 'support': 32}}
l: 10,1,CNF,5,284,32,17,[16; 17],222,0.485834,0.781250,2,[X3 >= 0.007075 OR X33 < -0.000030],{'0.0': {'precision': 0.7121212121212122; 'recall': 0.46534653465346537; 'f1-score': 0.5628742514970061; 'support': 101}; '1.0': {'precision': 0.7522935779816514; 'recall': 0.8961748633879781; 'f1-score': 0.8179551122194515; 'support': 183}; 'accuracy': 0.7429577464788732; 'macro avg': {'precision': 0.7322073950514318; 'recall': 0.6807606990207218; 'f1-score': 0.6904146818582289; 'support': 284}; 'weighted avg': {'precision': 0.7380069267425514; 'recall': 0.7429577464788732; 'f1-score': 0.7272397356949198; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.6666666666666666; 'f1-score': 0.6956521739130435; 'support': 12}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7683982683982684; 'recall': 0.7583333333333333; 'f1-score': 0.7624602332979852; 'support': 32}; 'weighted avg': {'precision': 0.7786796536796536; 'recall': 0.78125; 'f1-score': 0.7791622481442206; 'support': 32}}
l: 10,1,CNF,6,285,31,17,[16; 17],222,0.457766,0.741935,2,[X5 >= 0.001010 OR X15 < -0.001970],{'0.0': {'precision': 0.71875; 'recall': 0.45098039215686275; 'f1-score': 0.5542168674698795; 'support': 102}; '1.0': {'precision': 0.746606334841629; 'recall': 0.9016393442622951; 'f1-score': 0.816831683168317; 'support': 183}; 'accuracy': 0.7403508771929824; 'macro avg': {'precision': 0.7326781674208145; 'recall': 0.676309868209579; 'f1-score': 0.6855242753190982; 'support': 285}; 'weighted avg': {'precision': 0.7366366992140986; 'recall': 0.7403508771929824; 'f1-score': 0.7228432228130868; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
l: 10,1,CNF,7,285,31,17,[16; 17],222,0.480215,0.774194,2,[X3 >= -0.000170 OR X4 >= 0.418075],{'0.0': {'precision': 0.9230769230769231; 'recall': 0.23529411764705882; 'f1-score': 0.375; 'support': 102}; '1.0': {'precision': 0.6988416988416989; 'recall': 0.9890710382513661; 'f1-score': 0.8190045248868778; 'support': 183}; 'accuracy': 0.7192982456140351; 'macro avg': {'precision': 0.810959310959311; 'recall': 0.6121825779492125; 'f1-score': 0.5970022624434389; 'support': 285}; 'weighted avg': {'precision': 0.779094305410095; 'recall': 0.7192982456140351; 'f1-score': 0.6600976422957847; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.6818181818181819; 'f1-score': 0.6921985815602837; 'support': 31}; 'weighted avg': {'precision': 0.8327359617682197; 'recall': 0.7741935483870968; 'f1-score': 0.738320750400366; 'support': 31}}
l: 10,1,CNF,8,285,31,17,[16; 17],222,0.462908,0.741935,2,[X5 >= 0.001010 OR X30 >= 0.132415],{'0.0': {'precision': 0.9333333333333333; 'recall': 0.4117647058823529; 'f1-score': 0.5714285714285713; 'support': 102}; '1.0': {'precision': 0.75; 'recall': 0.9836065573770492; 'f1-score': 0.8510638297872339; 'support': 183}; 'accuracy': 0.7789473684210526; 'macro avg': {'precision': 0.8416666666666667; 'recall': 0.6976856316297011; 'f1-score': 0.7112462006079026; 'support': 285}; 'weighted avg': {'precision': 0.8156140350877192; 'recall': 0.7789473684210526; 'f1-score': 0.7509838425851862; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
l: 10,1,CNF,9,285,31,17,[16; 17],222,0.464194,0.806452,2,[X10 < -0.010580 OR X14 >= 0.239955],{'0.0': {'precision': 0.7702702702702703; 'recall': 0.5588235294117647; 'f1-score': 0.6477272727272726; 'support': 102}; '1.0': {'precision': 0.7867298578199052; 'recall': 0.907103825136612; 'f1-score': 0.8426395939086294; 'support': 183}; 'accuracy': 0.7824561403508772; 'macro avg': {'precision': 0.7785000640450878; 'recall': 0.7329636772741883; 'f1-score': 0.745183433317951; 'support': 285}; 'weighted avg': {'precision': 0.780839058065299; 'recall': 0.7824561403508772; 'f1-score': 0.7728815000121437; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 17}, (mean val acc cv) 0.756452 (+- 0.058937), (mean training time) 0.465075 (+- 0.011371)
l: 10,1,CNF,0,284,32,8,[35; 36],222,0.304986,0.781250,2,[X6 >= 0.029375 OR X16 < -0.572730],{'0.0': {'precision': 0.9636363636363636; 'recall': 0.5196078431372549; 'f1-score': 0.6751592356687898; 'support': 102}; '1.0': {'precision': 0.7860262008733624; 'recall': 0.989010989010989; 'f1-score': 0.875912408759124; 'support': 182}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.874831282254863; 'recall': 0.7543094160741219; 'f1-score': 0.7755358222139569; 'support': 284}; 'weighted avg': {'precision': 0.8498157663727502; 'recall': 0.8204225352112676; 'f1-score': 0.8038109170154123; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
l: 10,1,CNF,1,284,32,8,[35; 36],222,0.295419,0.687500,2,[X12 >= 0.354740 OR X18 < -0.043910],{'0.0': {'precision': 0.8870967741935484; 'recall': 0.5392156862745098; 'f1-score': 0.6707317073170732; 'support': 102}; '1.0': {'precision': 0.7882882882882883; 'recall': 0.9615384615384616; 'f1-score': 0.8663366336633663; 'support': 182}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8376925312409184; 'recall': 0.7503770739064857; 'f1-score': 0.7685341704902198; 'support': 284}; 'weighted avg': {'precision': 0.823775843085248; 'recall': 0.8098591549295775; 'f1-score': 0.7960841601164583; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.18181818181818182; 'f1-score': 0.28571428571428575; 'support': 11}; '1.0': {'precision': 0.6896551724137931; 'recall': 0.9523809523809523; 'f1-score': 0.7999999999999999; 'support': 21}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6781609195402298; 'recall': 0.5670995670995671; 'f1-score': 0.5428571428571428; 'support': 32}; 'weighted avg': {'precision': 0.6817528735632185; 'recall': 0.6875; 'f1-score': 0.6232142857142856; 'support': 32}}
l: 10,1,CNF,2,284,32,8,[35; 36],222,0.298002,0.781250,2,[X9 >= 0.591395 OR X14 >= 0.239955],{'0.0': {'precision': 0.8793103448275862; 'recall': 0.5; 'f1-score': 0.6375; 'support': 102}; '1.0': {'precision': 0.7743362831858407; 'recall': 0.9615384615384616; 'f1-score': 0.857843137254902; 'support': 182}; 'accuracy': 0.795774647887324; 'macro avg': {'precision': 0.8268233140067134; 'recall': 0.7307692307692308; 'f1-score': 0.747671568627451; 'support': 284}; 'weighted avg': {'precision': 0.8120382349022421; 'recall': 0.795774647887324; 'f1-score': 0.7787058133112399; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.9523809523809523; 'f1-score': 0.8510638297872339; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.7034632034632035; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.7912660256410257; 'recall': 0.78125; 'f1-score': 0.7607165206508135; 'support': 32}}
l: 10,1,CNF,3,284,32,8,[35; 36],222,0.282320,0.718750,2,[X10 < -0.010580 OR X30 >= 0.132415],{'0.0': {'precision': 0.6551724137931034; 'recall': 0.5643564356435643; 'f1-score': 0.6063829787234043; 'support': 101}; '1.0': {'precision': 0.7766497461928934; 'recall': 0.8360655737704918; 'f1-score': 0.8052631578947369; 'support': 183}; 'accuracy': 0.7394366197183099; 'macro avg': {'precision': 0.7159110799929984; 'recall': 0.700211004707028; 'f1-score': 0.7058230683090706; 'support': 284}; 'weighted avg': {'precision': 0.7334483005155032; 'recall': 0.7394366197183099; 'f1-score': 0.7345346434711292; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.3333333333333333; 'f1-score': 0.47058823529411764; 'support': 12}; '1.0': {'precision': 0.7037037037037037; 'recall': 0.95; 'f1-score': 0.8085106382978724; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7518518518518519; 'recall': 0.6416666666666666; 'f1-score': 0.6395494367959951; 'support': 32}; 'weighted avg': {'precision': 0.7398148148148149; 'recall': 0.71875; 'f1-score': 0.6817897371714643; 'support': 32}}
