l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],222,0.805985,0.718750,1,[X11 < 0.981525],{'0.0': {'precision': 0.84; 'recall': 0.20388349514563106; 'f1-score': 0.328125; 'support': 103}; '1.0': {'precision': 0.6833976833976834; 'recall': 0.9779005524861878; 'f1-score': 0.8045454545454546; 'support': 181}; 'accuracy': 0.6971830985915493; 'macro avg': {'precision': 0.7616988416988417; 'recall': 0.5908920238159094; 'f1-score': 0.5663352272727273; 'support': 284}; 'weighted avg': {'precision': 0.7401935939964108; 'recall': 0.6971830985915493; 'f1-score': 0.6317591629321383; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.2727272727272727; 'f1-score': 0.39999999999999997; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9523809523809523; 'f1-score': 0.8163265306122449; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7321428571428572; 'recall': 0.6125541125541125; 'f1-score': 0.6081632653061224; 'support': 32}; 'weighted avg': {'precision': 0.7265625; 'recall': 0.71875; 'f1-score': 0.6732142857142857; 'support': 32}}
l: 5,1,DNF,5,284,32,2,[142; 142],222,0.212010,0.906250,8,[X2 >= 0.190280 AND X3 < 0.746850 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X13 < 0.975650 AND X13 >= -0.554585 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 0.9595959595959596; 'recall': 0.9313725490196079; 'f1-score': 0.945273631840796; 'support': 102}; '1.0': {'precision': 0.9621621621621622; 'recall': 0.978021978021978; 'f1-score': 0.9700272479564033; 'support': 182}; 'accuracy': 0.9612676056338029; 'macro avg': {'precision': 0.9608790608790609; 'recall': 0.9546972635207929; 'f1-score': 0.9576504398985997; 'support': 284}; 'weighted avg': {'precision': 0.9612404978602161; 'recall': 0.9612676056338029; 'f1-score': 0.9611368647036147; 'support': 284}},{'0.0': {'precision': 0.8461538461538461; 'recall': 0.9166666666666666; 'f1-score': 0.8799999999999999; 'support': 12}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8967611336032388; 'recall': 0.9083333333333333; 'f1-score': 0.9015384615384615; 'support': 32}; 'weighted avg': {'precision': 0.909412955465587; 'recall': 0.90625; 'f1-score': 0.9069230769230769; 'support': 32}}
l: 5,1,DNF,6,285,31,2,[142; 143],222,0.361449,0.935484,9,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X15 < 0.968410 AND X15 >= -0.905170 AND X28 >= -0.911830],{'0.0': {'precision': 0.9702970297029703; 'recall': 0.9514563106796117; 'f1-score': 0.9607843137254902; 'support': 103}; '1.0': {'precision': 0.9728260869565217; 'recall': 0.9835164835164835; 'f1-score': 0.9781420765027322; 'support': 182}; 'accuracy': 0.9719298245614035; 'macro avg': {'precision': 0.971561558329746; 'recall': 0.9674863970980476; 'f1-score': 0.9694631951141113; 'support': 285}; 'weighted avg': {'precision': 0.9719120767912032; 'recall': 0.9719298245614035; 'f1-score': 0.9718689201306062; 'support': 285}},{'0.0': {'precision': 0.8461538461538461; 'recall': 1.0; 'f1-score': 0.9166666666666666; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9; 'f1-score': 0.9473684210526316; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9230769230769231; 'recall': 0.95; 'f1-score': 0.9320175438596492; 'support': 31}; 'weighted avg': {'precision': 0.945409429280397; 'recall': 0.9354838709677419; 'f1-score': 0.9364742501414828; 'support': 31}}
l: 5,1,DNF,7,285,31,2,[142; 143],222,0.226407,0.935484,9,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X15 >= -0.905170 AND X28 >= -0.911830 AND X33 < 0.950980],{'0.0': {'precision': 0.9433962264150944; 'recall': 0.970873786407767; 'f1-score': 0.9569377990430622; 'support': 103}; '1.0': {'precision': 0.9832402234636871; 'recall': 0.967032967032967; 'f1-score': 0.9750692520775622; 'support': 182}; 'accuracy': 0.968421052631579; 'macro avg': {'precision': 0.9633182249393908; 'recall': 0.9689533767203671; 'f1-score': 0.9660035255603122; 'support': 285}; 'weighted avg': {'precision': 0.9688404631268273; 'recall': 0.968421052631579; 'f1-score': 0.9685164813317606; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
l: 5,1,DNF,8,285,31,2,[142; 143],222,0.256393,1.000000,8,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X15 >= -0.905170 AND X28 >= -0.911830],{'0.0': {'precision': 0.9895833333333334; 'recall': 0.9223300970873787; 'f1-score': 0.9547738693467336; 'support': 103}; '1.0': {'precision': 0.9576719576719577; 'recall': 0.9945054945054945; 'f1-score': 0.9757412398921833; 'support': 182}; 'accuracy': 0.968421052631579; 'macro avg': {'precision': 0.9736276455026456; 'recall': 0.9584177957964366; 'f1-score': 0.9652575546194584; 'support': 285}; 'weighted avg': {'precision': 0.9692048408057181; 'recall': 0.968421052631579; 'f1-score': 0.9681635586073366; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}}
l: 5,1,DNF,9,285,31,2,[142; 143],222,0.321178,0.903226,7,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9; 'recall': 0.9611650485436893; 'f1-score': 0.9295774647887324; 'support': 103}; '1.0': {'precision': 0.9771428571428571; 'recall': 0.9395604395604396; 'f1-score': 0.9579831932773109; 'support': 182}; 'accuracy': 0.9473684210526315; 'macro avg': {'precision': 0.9385714285714286; 'recall': 0.9503627440520644; 'f1-score': 0.9437803290330216; 'support': 285}; 'weighted avg': {'precision': 0.9492631578947369; 'recall': 0.9473684210526315; 'f1-score': 0.9477172633323159; 'support': 285}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [142, 143], 'n_partitions': 2}, (mean val acc cv) 0.943044 (+- 0.036839), (mean training time) 0.286447 (+- 0.060780)
l: 5,2,CNF,0,284,32,35,[8; 9],222,2.134918,0.843750,7,[X2 >= 0.739470 OR X5 >= 0.825090 OR X6 >= 0.999995 OR X20 >= 0.072060] AND [X2 < 0.998505 OR X3 >= -0.609635 OR X5 >= 0.001010],{'0.0': {'precision': 0.84; 'recall': 0.4077669902912621; 'f1-score': 0.5490196078431373; 'support': 103}; '1.0': {'precision': 0.7393162393162394; 'recall': 0.9558011049723757; 'f1-score': 0.833734939759036; 'support': 181}; 'accuracy': 0.7570422535211268; 'macro avg': {'precision': 0.7896581196581196; 'recall': 0.6817840476318189; 'f1-score': 0.6913772738010866; 'support': 284}; 'weighted avg': {'precision': 0.7758318285783073; 'recall': 0.7570422535211268; 'f1-score': 0.7304755060008051; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
l: 5,2,CNF,1,284,32,35,[8; 9],222,1.836459,0.687500,3,[X7 >= -0.983575] AND [X7 >= 0.000985 OR X22 >= 0.186570],{'0.0': {'precision': 0.9824561403508771; 'recall': 0.5436893203883495; 'f1-score': 0.7; 'support': 103}; '1.0': {'precision': 0.7929515418502202; 'recall': 0.994475138121547; 'f1-score': 0.8823529411764705; 'support': 181}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8877038411005487; 'recall': 0.7690822292549482; 'f1-score': 0.7911764705882351; 'support': 284}; 'weighted avg': {'precision': 0.8616803222923599; 'recall': 0.8309859154929577; 'f1-score': 0.8162178956089478; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.2727272727272727; 'f1-score': 0.37499999999999994; 'support': 11}; '1.0': {'precision': 0.7037037037037037; 'recall': 0.9047619047619048; 'f1-score': 0.7916666666666667; 'support': 21}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6518518518518519; 'recall': 0.5887445887445888; 'f1-score': 0.5833333333333334; 'support': 32}; 'weighted avg': {'precision': 0.6680555555555556; 'recall': 0.6875; 'f1-score': 0.6484375; 'support': 32}}
l: 5,2,CNF,2,284,32,35,[8; 9],222,1.904901,0.812500,3,[X7 >= -0.000375 OR X16 >= 0.292070] AND [X0],{'0.0': {'precision': 0.9583333333333334; 'recall': 0.45098039215686275; 'f1-score': 0.6133333333333333; 'support': 102}; '1.0': {'precision': 0.7627118644067796; 'recall': 0.989010989010989; 'f1-score': 0.8612440191387559; 'support': 182}; 'accuracy': 0.795774647887324; 'macro avg': {'precision': 0.8605225988700564; 'recall': 0.7199956905839259; 'f1-score': 0.7372886762360447; 'support': 284}; 'weighted avg': {'precision': 0.8329702793029362; 'recall': 0.795774647887324; 'f1-score': 0.7722056742368084; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
l: 5,2,CNF,3,284,32,35,[8; 9],222,1.939407,0.500000,4,[X2 >= 0.739470 OR X18 < 0.467840] AND [X5 >= 0.001010 OR X11 < 0.001845],{'0.0': {'precision': 0.47435897435897434; 'recall': 0.3627450980392157; 'f1-score': 0.41111111111111115; 'support': 102}; '1.0': {'precision': 0.6844660194174758; 'recall': 0.7747252747252747; 'f1-score': 0.7268041237113402; 'support': 182}; 'accuracy': 0.6267605633802817; 'macro avg': {'precision': 0.579412496888225; 'recall': 0.5687351863822452; 'f1-score': 0.5689576174112256; 'support': 284}; 'weighted avg': {'precision': 0.6090050384457605; 'recall': 0.6267605633802817; 'f1-score': 0.6134214220028071; 'support': 284}},{'0.0': {'precision': 0.3; 'recall': 0.25; 'f1-score': 0.2727272727272727; 'support': 12}; '1.0': {'precision': 0.5909090909090909; 'recall': 0.65; 'f1-score': 0.6190476190476191; 'support': 20}; 'accuracy': 0.5; 'macro avg': {'precision': 0.44545454545454544; 'recall': 0.45; 'f1-score': 0.4458874458874459; 'support': 32}; 'weighted avg': {'precision': 0.4818181818181818; 'recall': 0.5; 'f1-score': 0.48917748917748916; 'support': 32}}
l: 5,2,CNF,4,284,32,35,[8; 9],222,1.532887,0.687500,4,[X2 < 0.998505 OR X9 >= 0.591395 OR X21 < -0.001400] AND [X2 >= 0.190280],{'0.0': {'precision': 0.8313253012048193; 'recall': 0.6764705882352942; 'f1-score': 0.7459459459459461; 'support': 102}; '1.0': {'precision': 0.835820895522388; 'recall': 0.9230769230769231; 'f1-score': 0.877284595300261; 'support': 182}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.8335730983636036; 'recall': 0.7997737556561086; 'f1-score': 0.8116152706231036; 'support': 284}; 'weighted avg': {'precision': 0.8342062806618528; 'recall': 0.8345070422535211; 'f1-score': 0.8301136719406127; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.5; 'f1-score': 0.5454545454545454; 'support': 12}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8; 'f1-score': 0.761904761904762; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6636363636363636; 'recall': 0.65; 'f1-score': 0.6536796536796536; 'support': 32}; 'weighted avg': {'precision': 0.6795454545454546; 'recall': 0.6875; 'f1-score': 0.6807359307359307; 'support': 32}}
l: 5,2,CNF,5,284,32,35,[8; 9],222,1.633535,0.593750,5,[X2 < 0.998505 OR X9 >= 0.591395 OR X11 >= -0.000270] AND [X0 OR X21 < -0.001400],{'0.0': {'precision': 0.6666666666666666; 'recall': 0.3333333333333333; 'f1-score': 0.4444444444444444; 'support': 102}; '1.0': {'precision': 0.7081545064377682; 'recall': 0.9065934065934066; 'f1-score': 0.7951807228915662; 'support': 182}; 'accuracy': 0.7007042253521126; 'macro avg': {'precision': 0.6874105865522174; 'recall': 0.61996336996337; 'f1-score': 0.6198125836680053; 'support': 284}; 'weighted avg': {'precision': 0.6932539442664571; 'recall': 0.7007042253521126; 'f1-score': 0.669212059505628; 'support': 284}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.25; 'f1-score': 0.3157894736842105; 'support': 12}; '1.0': {'precision': 0.64; 'recall': 0.8; 'f1-score': 0.7111111111111111; 'support': 20}; 'accuracy': 0.59375; 'macro avg': {'precision': 0.5342857142857143; 'recall': 0.525; 'f1-score': 0.5134502923976608; 'support': 32}; 'weighted avg': {'precision': 0.5607142857142857; 'recall': 0.59375; 'f1-score': 0.5628654970760234; 'support': 32}}
l: 5,2,CNF,6,285,31,35,[8; 9],222,1.705278,0.903226,4,[X6 >= 0.029375] AND [X0 OR X2 < 0.998505 OR X4 < 0.995175],{'0.0': {'precision': 0.9375; 'recall': 0.5825242718446602; 'f1-score': 0.718562874251497; 'support': 103}; '1.0': {'precision': 0.8054298642533937; 'recall': 0.978021978021978; 'f1-score': 0.8833746898263027; 'support': 182}; 'accuracy': 0.8350877192982457; 'macro avg': {'precision': 0.8714649321266968; 'recall': 0.780273124933319; 'f1-score': 0.8009687820388999; 'support': 285}; 'weighted avg': {'precision': 0.8531604747162023; 'recall': 0.8350877192982457; 'f1-score': 0.8238111213904958; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
l: 5,2,CNF,7,285,31,35,[8; 9],222,1.492215,0.806452,5,[X4 >= 0.418075] AND [X0 OR X3 < -0.000170 OR X14 < -0.028300 OR X28 < 0.067790],{'0.0': {'precision': 0.8589743589743589; 'recall': 0.6504854368932039; 'f1-score': 0.7403314917127072; 'support': 103}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.9395604395604396; 'f1-score': 0.8791773778920309; 'support': 182}; 'accuracy': 0.8350877192982457; 'macro avg': {'precision': 0.842530657748049; 'recall': 0.7950229382268217; 'f1-score': 0.8097544348023691; 'support': 285}; 'weighted avg': {'precision': 0.8379725791625106; 'recall': 0.8350877192982457; 'f1-score': 0.8289979874482752; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
l: 5,2,CNF,8,285,31,35,[8; 9],222,1.169633,0.709677,3,[X2 >= 0.739470] AND [X4 >= 0.041440 OR X5 < -0.000715],{'0.0': {'precision': 0.6695652173913044; 'recall': 0.7475728155339806; 'f1-score': 0.7064220183486238; 'support': 103}; '1.0': {'precision': 0.8470588235294118; 'recall': 0.7912087912087912; 'f1-score': 0.8181818181818181; 'support': 182}; 'accuracy': 0.775438596491228; 'macro avg': {'precision': 0.7583120204603581; 'recall': 0.7693908033713859; 'f1-score': 0.762301918265221; 'support': 285}; 'weighted avg': {'precision': 0.7829120114865168; 'recall': 0.775438596491228; 'f1-score': 0.7777914343824532; 'support': 285}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.7272727272727273; 'f1-score': 0.64; 'support': 11}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7; 'f1-score': 0.7567567567567567; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6974789915966386; 'recall': 0.7136363636363636; 'f1-score': 0.6983783783783784; 'support': 31}; 'weighted avg': {'precision': 0.7340742748712388; 'recall': 0.7096774193548387; 'f1-score': 0.7153269398430688; 'support': 31}}
l: 5,2,CNF,9,285,31,35,[8; 9],222,0.882006,0.645161,5,[X2 >= 0.190280 OR X5 >= 0.001010 OR X21 < -0.001400] AND [X2 >= 0.739470 OR X11 >= -0.000270],{'0.0': {'precision': 0.8035714285714286; 'recall': 0.4368932038834951; 'f1-score': 0.5660377358490566; 'support': 103}; '1.0': {'precision': 0.7467248908296943; 'recall': 0.9395604395604396; 'f1-score': 0.8321167883211679; 'support': 182}; 'accuracy': 0.7578947368421053; 'macro avg': {'precision': 0.7751481597005614; 'recall': 0.6882268217219674; 'f1-score': 0.6990772620851122; 'support': 285}; 'weighted avg': {'precision': 0.7672694290310931; 'recall': 0.7578947368421053; 'f1-score': 0.7359548851470364; 'support': 285}},{'0.0': {'precision': 0.5; 'recall': 0.18181818181818182; 'f1-score': 0.26666666666666666; 'support': 11}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.9; 'f1-score': 0.7659574468085106; 'support': 20}; 'accuracy': 0.6451612903225806; 'macro avg': {'precision': 0.5833333333333333; 'recall': 0.5409090909090909; 'f1-score': 0.5163120567375886; 'support': 31}; 'weighted avg': {'precision': 0.6075268817204301; 'recall': 0.6451612903225806; 'f1-score': 0.5887897506291466; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 35}, (mean val acc cv) 0.718952 (+- 0.117074), (mean training time) 1.623124 (+- 0.356921)
l: 5,2,CNF,0,284,32,17,[16; 17],222,0.451145,0.843750,3,[X5 >= 0.001010 OR X21 < -0.001400] AND [X3 >= -0.609635],{'0.0': {'precision': 0.7191011235955056; 'recall': 0.6213592233009708; 'f1-score': 0.6666666666666666; 'support': 103}; '1.0': {'precision': 0.8; 'recall': 0.861878453038674; 'f1-score': 0.8297872340425533; 'support': 181}; 'accuracy': 0.7746478873239436; 'macro avg': {'precision': 0.7595505617977528; 'recall': 0.7416188381698224; 'f1-score': 0.74822695035461; 'support': 284}; 'weighted avg': {'precision': 0.7706599145434404; 'recall': 0.7746478873239436; 'f1-score': 0.770627309959045; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.9047619047619048; 'f1-score': 0.8837209302325582; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8318181818181818; 'recall': 0.8160173160173161; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8417613636363637; 'recall': 0.84375; 'f1-score': 0.8418466223698782; 'support': 32}}
l: 5,2,CNF,1,284,32,17,[16; 17],222,0.442536,0.687500,6,[X9 >= 0.591395 OR X16 >= 0.292070 OR X28 >= 0.997000] AND [X5 >= 0.001010 OR X9 >= 0.591395 OR X30 < 0.995560],{'0.0': {'precision': 0.7464788732394366; 'recall': 0.5145631067961165; 'f1-score': 0.6091954022988505; 'support': 103}; '1.0': {'precision': 0.7652582159624414; 'recall': 0.9005524861878453; 'f1-score': 0.8274111675126904; 'support': 181}; 'accuracy': 0.7605633802816901; 'macro avg': {'precision': 0.755868544600939; 'recall': 0.7075577964919809; 'f1-score': 0.7183032849057704; 'support': 284}; 'weighted avg': {'precision': 0.7584473980030418; 'recall': 0.7605633802816901; 'f1-score': 0.7482695343541499; 'support': 284}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.36363636363636365; 'f1-score': 0.4444444444444444; 'support': 11}; '1.0': {'precision': 0.72; 'recall': 0.8571428571428571; 'f1-score': 0.782608695652174; 'support': 21}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6457142857142857; 'recall': 0.6103896103896104; 'f1-score': 0.6135265700483092; 'support': 32}; 'weighted avg': {'precision': 0.6689285714285714; 'recall': 0.6875; 'f1-score': 0.6663647342995169; 'support': 32}}
l: 5,2,CNF,2,284,32,17,[16; 17],222,0.457900,0.593750,4,[X10 < -0.010580 OR X24 < 0.999495] AND [X8 >= 0.011975 OR X20 >= 0.072060],{'0.0': {'precision': 0.7261904761904762; 'recall': 0.5980392156862745; 'f1-score': 0.6559139784946236; 'support': 102}; '1.0': {'precision': 0.795; 'recall': 0.8736263736263736; 'f1-score': 0.8324607329842932; 'support': 182}; 'accuracy': 0.7746478873239436; 'macro avg': {'precision': 0.7605952380952381; 'recall': 0.7358327946563241; 'f1-score': 0.7441873557394585; 'support': 284}; 'weighted avg': {'precision': 0.7702867203219316; 'recall': 0.7746478873239436; 'f1-score': 0.7690530958084261; 'support': 284}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.25; 'f1-score': 0.3157894736842105; 'support': 12}; '1.0': {'precision': 0.64; 'recall': 0.8; 'f1-score': 0.7111111111111111; 'support': 20}; 'accuracy': 0.59375; 'macro avg': {'precision': 0.5342857142857143; 'recall': 0.525; 'f1-score': 0.5134502923976608; 'support': 32}; 'weighted avg': {'precision': 0.5607142857142857; 'recall': 0.59375; 'f1-score': 0.5628654970760234; 'support': 32}}
l: 5,2,CNF,3,284,32,17,[16; 17],222,0.466137,0.843750,3,[X22 < -0.009200 OR X26 < 0.999945] AND [X4 >= 0.418075],{'0.0': {'precision': 0.8504672897196262; 'recall': 0.8921568627450981; 'f1-score': 0.8708133971291867; 'support': 102}; '1.0': {'precision': 0.9378531073446328; 'recall': 0.9120879120879121; 'f1-score': 0.9247910863509751; 'support': 182}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.8941601985321295; 'recall': 0.9021223874165051; 'f1-score': 0.8978022417400808; 'support': 284}; 'weighted avg': {'precision': 0.9064680601694542; 'recall': 0.9049295774647887; 'f1-score': 0.9054047331797693; 'support': 284}},{'0.0': {'precision': 0.7333333333333333; 'recall': 0.9166666666666666; 'f1-score': 0.8148148148148148; 'support': 12}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8; 'f1-score': 0.8648648648648648; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8372549019607842; 'recall': 0.8583333333333334; 'f1-score': 0.8398398398398398; 'support': 32}; 'weighted avg': {'precision': 0.8632352941176471; 'recall': 0.84375; 'f1-score': 0.8460960960960959; 'support': 32}}
l: 5,2,CNF,4,284,32,17,[16; 17],222,0.457129,0.812500,3,[X2 >= 0.190280] AND [X6 >= 0.029375 OR X33 < -0.000030],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.6274509803921569; 'f1-score': 0.761904761904762; 'support': 102}; '1.0': {'precision': 0.8256880733944955; 'recall': 0.989010989010989; 'f1-score': 0.9000000000000001; 'support': 182}; 'accuracy': 0.8591549295774648; 'macro avg': {'precision': 0.8976925215457325; 'recall': 0.808230984701573; 'f1-score': 0.8309523809523811; 'support': 284}; 'weighted avg': {'precision': 0.877409578404539; 'recall': 0.8591549295774648; 'f1-score': 0.8504024144869216; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
l: 5,2,CNF,5,284,32,17,[16; 17],222,0.462374,0.718750,4,[X4 < 0.995175 OR X33 < 0.005400] AND [X9 >= 0.591395 OR X30 >= 0.132415],{'0.0': {'precision': 0.6590909090909091; 'recall': 0.5686274509803921; 'f1-score': 0.6105263157894737; 'support': 102}; '1.0': {'precision': 0.7755102040816326; 'recall': 0.8351648351648352; 'f1-score': 0.8042328042328042; 'support': 182}; 'accuracy': 0.7394366197183099; 'macro avg': {'precision': 0.7173005565862709; 'recall': 0.7018961430726136; 'f1-score': 0.707379560011139; 'support': 284}; 'weighted avg': {'precision': 0.7336976403877812; 'recall': 0.7394366197183099; 'f1-score': 0.7346621640172418; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.75; 'f1-score': 0.6666666666666665; 'support': 12}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7; 'f1-score': 0.7567567567567567; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7117647058823529; 'recall': 0.725; 'f1-score': 0.7117117117117115; 'support': 32}; 'weighted avg': {'precision': 0.7397058823529411; 'recall': 0.71875; 'f1-score': 0.7229729729729728; 'support': 32}}
