l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,57,[8; 9],540,1.651708,0.903846,2,[X0 >= 15.056000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9150326797385621; 'recall': 0.9688581314878892; 'f1-score': 0.9411764705882352; 'support': 289}; '1.0': {'precision': 0.9415584415584416; 'recall': 0.847953216374269; 'f1-score': 0.8923076923076924; 'support': 171}; 'accuracy': 0.9239130434782609; 'macro avg': {'precision': 0.9282955606485018; 'recall': 0.9084056739310791; 'f1-score': 0.9167420814479638; 'support': 460}; 'weighted avg': {'precision': 0.9248933433716042; 'recall': 0.9239130434782609; 'f1-score': 0.923010033444816; 'support': 460}},{'0.0': {'precision': 0.868421052631579; 'recall': 1.0; 'f1-score': 0.9295774647887324; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.7368421052631579; 'f1-score': 0.8484848484848484; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9342105263157895; 'recall': 0.868421052631579; 'f1-score': 0.8890311566367903; 'support': 52}; 'weighted avg': {'precision': 0.9164979757085021; 'recall': 0.9038461538461539; 'f1-score': 0.8999474703700054; 'support': 52}}
l: 10,1,DNF,3,461,51,14,[32; 33],540,0.770639,0.823529,4,[X0 >= 11.366000 AND X6 >= 0.034400 AND X20 >= 16.004000 AND X22 >= 91.304000],{'0.0': {'precision': 0.9436619718309859; 'recall': 0.9241379310344827; 'f1-score': 0.9337979094076655; 'support': 290}; '1.0': {'precision': 0.8757062146892656; 'recall': 0.9064327485380117; 'f1-score': 0.8908045977011494; 'support': 171}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.9096840932601258; 'recall': 0.9152853397862473; 'f1-score': 0.9123012535544075; 'support': 461}; 'weighted avg': {'precision': 0.9184549556244042; 'recall': 0.9175704989154013; 'f1-score': 0.9178502818549231; 'support': 461}},{'0.0': {'precision': 0.8484848484848485; 'recall': 0.875; 'f1-score': 0.8615384615384615; 'support': 32}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7368421052631579; 'f1-score': 0.7567567567567567; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8131313131313131; 'recall': 0.805921052631579; 'f1-score': 0.8091476091476091; 'support': 51}; 'weighted avg': {'precision': 0.8221429986135869; 'recall': 0.8235294117647058; 'f1-score': 0.8225021401491989; 'support': 51}}
l: 10,1,DNF,4,461,51,14,[32; 33],540,0.908257,0.882353,4,[X0 >= 12.012000 AND X10 >= 0.280200 AND X20 >= 14.970000 AND X21 >= 23.584000],{'0.0': {'precision': 0.8722044728434505; 'recall': 0.9413793103448276; 'f1-score': 0.9054726368159203; 'support': 290}; '1.0': {'precision': 0.8851351351351351; 'recall': 0.7660818713450293; 'f1-score': 0.8213166144200627; 'support': 171}; 'accuracy': 0.8763557483731019; 'macro avg': {'precision': 0.8786698039892928; 'recall': 0.8537305908449284; 'f1-score': 0.8633946256179914; 'support': 461}; 'weighted avg': {'precision': 0.877000879029737; 'recall': 0.8763557483731019; 'f1-score': 0.8742564115888234; 'support': 461}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7368421052631579; 'f1-score': 0.8235294117647058; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8972222222222223; 'recall': 0.852796052631579; 'f1-score': 0.8676470588235294; 'support': 51}; 'weighted avg': {'precision': 0.8880174291938998; 'recall': 0.8823529411764706; 'f1-score': 0.8788927335640139; 'support': 51}}
l: 10,1,DNF,5,461,51,14,[32; 33],540,0.886460,0.882353,4,[X0 >= 12.012000 AND X1 >= 15.656000 AND X7 >= 0.048318 AND X26 >= 0.226700],{'0.0': {'precision': 0.9102564102564102; 'recall': 0.9793103448275862; 'f1-score': 0.9435215946843852; 'support': 290}; '1.0': {'precision': 0.959731543624161; 'recall': 0.8362573099415205; 'f1-score': 0.8937499999999999; 'support': 171}; 'accuracy': 0.9262472885032538; 'macro avg': {'precision': 0.9349939769402856; 'recall': 0.9077838273845533; 'f1-score': 0.9186357973421926; 'support': 461}; 'weighted avg': {'precision': 0.9286083577745997; 'recall': 0.9262472885032538; 'f1-score': 0.9250596799533009; 'support': 461}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7368421052631579; 'f1-score': 0.8235294117647058; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8972222222222223; 'recall': 0.852796052631579; 'f1-score': 0.8676470588235294; 'support': 51}; 'weighted avg': {'precision': 0.8880174291938998; 'recall': 0.8823529411764706; 'f1-score': 0.8788927335640139; 'support': 51}}
l: 10,1,DNF,6,461,51,14,[32; 33],540,0.988806,0.823529,3,[X1 >= 14.078000 AND X6 >= 0.086212 AND X7 >= 0.048318],{'0.0': {'precision': 0.921311475409836; 'recall': 0.9689655172413794; 'f1-score': 0.9445378151260504; 'support': 290}; '1.0': {'precision': 0.9423076923076923; 'recall': 0.8596491228070176; 'f1-score': 0.8990825688073394; 'support': 171}; 'accuracy': 0.928416485900217; 'macro avg': {'precision': 0.9318095838587641; 'recall': 0.9143073200241985; 'f1-score': 0.9218101919666949; 'support': 461}; 'weighted avg': {'precision': 0.9290996599858304; 'recall': 0.928416485900217; 'f1-score': 0.9276769753852704; 'support': 461}},{'0.0': {'precision': 0.8285714285714286; 'recall': 0.90625; 'f1-score': 0.8656716417910447; 'support': 32}; '1.0': {'precision': 0.8125; 'recall': 0.6842105263157895; 'f1-score': 0.742857142857143; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8205357142857144; 'recall': 0.7952302631578947; 'f1-score': 0.8042643923240939; 'support': 51}; 'weighted avg': {'precision': 0.8225840336134455; 'recall': 0.8235294117647058; 'f1-score': 0.8199172206195912; 'support': 51}}
l: 10,1,DNF,7,461,51,14,[32; 33],540,1.001192,0.843137,2,[X7 >= 0.033500 AND X12 >= 2.039400],{'0.0': {'precision': 0.9194139194139194; 'recall': 0.8655172413793103; 'f1-score': 0.891651865008881; 'support': 290}; '1.0': {'precision': 0.7925531914893617; 'recall': 0.8713450292397661; 'f1-score': 0.83008356545961; 'support': 171}; 'accuracy': 0.8676789587852495; 'macro avg': {'precision': 0.8559835554516405; 'recall': 0.8684311353095382; 'f1-score': 0.8608677152342455; 'support': 461}; 'weighted avg': {'precision': 0.8723571201186929; 'recall': 0.8676789587852495; 'f1-score': 0.8688141660437502; 'support': 461}},{'0.0': {'precision': 0.9; 'recall': 0.84375; 'f1-score': 0.870967741935484; 'support': 32}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8309523809523809; 'recall': 0.8429276315789473; 'f1-score': 0.835483870967742; 'support': 51}; 'weighted avg': {'precision': 0.8485527544351075; 'recall': 0.8431372549019608; 'f1-score': 0.8445287792536371; 'support': 51}}
l: 10,1,DNF,8,461,51,14,[32; 33],540,0.806592,0.843137,3,[X0 >= 13.370000 AND X3 >= 700.660000 AND X13 >= 21.078000],{'0.0': {'precision': 0.8830769230769231; 'recall': 0.9896551724137931; 'f1-score': 0.9333333333333333; 'support': 290}; '1.0': {'precision': 0.9779411764705882; 'recall': 0.7777777777777778; 'f1-score': 0.8664495114006514; 'support': 171}; 'accuracy': 0.911062906724512; 'macro avg': {'precision': 0.9305090497737556; 'recall': 0.8837164750957854; 'f1-score': 0.8998914223669924; 'support': 461}; 'weighted avg': {'precision': 0.9182651819279356; 'recall': 0.911062906724512; 'f1-score': 0.9085239330068939; 'support': 461}},{'0.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.5789473684210527; 'f1-score': 0.7333333333333334; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.9; 'recall': 0.7894736842105263; 'f1-score': 0.8111111111111111; 'support': 51}; 'weighted avg': {'precision': 0.8745098039215686; 'recall': 0.8431372549019608; 'f1-score': 0.8309368191721134; 'support': 51}}
l: 10,1,DNF,9,461,51,14,[32; 33],540,0.849172,0.921569,4,[X0 >= 13.370000 AND X6 >= 0.045070 AND X13 >= 13.160000 AND X23 >= 686.500000],{'0.0': {'precision': 0.927536231884058; 'recall': 0.8827586206896552; 'f1-score': 0.9045936395759717; 'support': 290}; '1.0': {'precision': 0.8162162162162162; 'recall': 0.8830409356725146; 'f1-score': 0.848314606741573; 'support': 171}; 'accuracy': 0.8828633405639913; 'macro avg': {'precision': 0.8718762240501371; 'recall': 0.8828997781810849; 'f1-score': 0.8764541231587724; 'support': 461}; 'weighted avg': {'precision': 0.8862439917990235; 'recall': 0.8828633405639913; 'f1-score': 0.8837179028846872; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [32, 33], 'n_partitions': 14}, (mean val acc cv) 0.861388 (+- 0.040989), (mean training time) 0.874792 (+- 0.081545)
l: 10,1,DNF,0,460,52,7,[65; 66],540,0.595936,0.865385,7,[X10 >= 0.183080 AND X12 >= 1.516600 AND X13 >= 16.640000 AND X22 >= 86.328000 AND X24 >= 0.112520 AND X26 >= 0.226700 AND X28 >= 0.226120],{'0.0': {'precision': 0.9238754325259516; 'recall': 0.9238754325259516; 'f1-score': 0.9238754325259516; 'support': 289}; '1.0': {'precision': 0.8713450292397661; 'recall': 0.8713450292397661; 'f1-score': 0.8713450292397662; 'support': 171}; 'accuracy': 0.9043478260869565; 'macro avg': {'precision': 0.8976102308828589; 'recall': 0.8976102308828589; 'f1-score': 0.8976102308828589; 'support': 460}; 'weighted avg': {'precision': 0.9043478260869565; 'recall': 0.9043478260869565; 'f1-score': 0.9043478260869565; 'support': 460}},{'0.0': {'precision': 0.90625; 'recall': 0.8787878787878788; 'f1-score': 0.8923076923076922; 'support': 33}; '1.0': {'precision': 0.8; 'recall': 0.8421052631578947; 'f1-score': 0.8205128205128205; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.853125; 'recall': 0.8604465709728868; 'f1-score': 0.8564102564102564; 'support': 52}; 'weighted avg': {'precision': 0.8674278846153847; 'recall': 0.8653846153846154; 'f1-score': 0.8660749506903352; 'support': 52}}
l: 10,1,DNF,1,460,52,7,[65; 66],540,0.638758,0.884615,5,[X1 >= 15.656000 AND X8 >= 0.158760 AND X12 >= 1.280200 AND X26 >= 0.136880 AND X27 >= 0.099930],{'0.0': {'precision': 0.9087719298245615; 'recall': 0.8961937716262975; 'f1-score': 0.9024390243902439; 'support': 289}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.847953216374269; 'f1-score': 0.838150289017341; 'support': 171}; 'accuracy': 0.8782608695652174; 'macro avg': {'precision': 0.868671679197995; 'recall': 0.8720734940002832; 'f1-score': 0.8702946567037925; 'support': 460}; 'weighted avg': {'precision': 0.8789582652282881; 'recall': 0.8782608695652174; 'f1-score': 0.878540385805969; 'support': 460}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.9393939393939394; 'f1-score': 0.9117647058823529; 'support': 33}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8840336134453781; 'recall': 0.8644338118022329; 'f1-score': 0.8725490196078431; 'support': 52}; 'weighted avg': {'precision': 0.8844861021331609; 'recall': 0.8846153846153846; 'f1-score': 0.8831070889894419; 'support': 52}}
l: 10,1,DNF,2,461,51,7,[65; 66],540,0.651576,0.921569,4,[X0 >= 14.058000 AND X1 >= 14.078000 AND X7 >= 0.033500 AND X20 >= 14.970000],{'0.0': {'precision': 0.8867313915857605; 'recall': 0.9448275862068966; 'f1-score': 0.9148580968280468; 'support': 290}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.7953216374269005; 'f1-score': 0.8421052631578947; 'support': 171}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.8907341168455118; 'recall': 0.8700746118168985; 'f1-score': 0.8784816799929707; 'support': 461}; 'weighted avg': {'precision': 0.8897008754010207; 'recall': 0.8893709327548807; 'f1-score': 0.8878716878094003; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 10,1,DNF,3,461,51,7,[65; 66],540,0.672642,0.960784,4,[X7 >= 0.048318 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.226700],{'0.0': {'precision': 0.9163987138263665; 'recall': 0.9827586206896551; 'f1-score': 0.9484193011647254; 'support': 290}; '1.0': {'precision': 0.9666666666666667; 'recall': 0.847953216374269; 'f1-score': 0.9034267912772586; 'support': 171}; 'accuracy': 0.9327548806941431; 'macro avg': {'precision': 0.9415326902465166; 'recall': 0.9153559185319621; 'f1-score': 0.925923046220992; 'support': 461}; 'weighted avg': {'precision': 0.9350447440556319; 'recall': 0.9327548806941431; 'f1-score': 0.9317301055231705; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 10,1,DNF,4,461,51,7,[65; 66],540,0.659649,0.843137,5,[X0 >= 14.058000 AND X7 >= 0.027982 AND X8 >= 0.149580 AND X11 >= 0.640400 AND X22 >= 72.178000],{'0.0': {'precision': 0.8785942492012779; 'recall': 0.9482758620689655; 'f1-score': 0.912106135986733; 'support': 290}; '1.0': {'precision': 0.8986486486486487; 'recall': 0.7777777777777778; 'f1-score': 0.8338557993730409; 'support': 171}; 'accuracy': 0.8850325379609545; 'macro avg': {'precision': 0.8886214489249633; 'recall': 0.8630268199233717; 'f1-score': 0.872980967679887; 'support': 461}; 'weighted avg': {'precision': 0.8860330828357691; 'recall': 0.8850325379609545; 'f1-score': 0.8830805230562745; 'support': 461}},{'0.0': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8322368421052632; 'recall': 0.8322368421052632; 'f1-score': 0.8322368421052632; 'support': 51}; 'weighted avg': {'precision': 0.8431372549019608; 'recall': 0.8431372549019608; 'f1-score': 0.8431372549019608; 'support': 51}}
l: 10,1,DNF,5,461,51,7,[65; 66],540,0.699003,0.862745,7,[X1 >= 15.656000 AND X10 >= 0.246040 AND X20 >= 14.008000 AND X21 >= 17.800000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X27 >= 0.083914],{'0.0': {'precision': 0.9238410596026491; 'recall': 0.9620689655172414; 'f1-score': 0.9425675675675675; 'support': 290}; '1.0': {'precision': 0.9308176100628931; 'recall': 0.8654970760233918; 'f1-score': 0.896969696969697; 'support': 171}; 'accuracy': 0.9262472885032538; 'macro avg': {'precision': 0.9273293348327711; 'recall': 0.9137830207703166; 'f1-score': 0.9197686322686323; 'support': 461}; 'weighted avg': {'precision': 0.9264288906844316; 'recall': 0.9262472885032538; 'f1-score': 0.9256538238100059; 'support': 461}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.9375; 'f1-score': 0.8955223880597014; 'support': 32}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8660714285714286; 'recall': 0.837171052631579; 'f1-score': 0.8477611940298506; 'support': 51}; 'weighted avg': {'precision': 0.863795518207283; 'recall': 0.8627450980392157; 'f1-score': 0.8599356160374597; 'support': 51}}
l: 10,1,DNF,6,461,51,7,[65; 66],540,0.735395,0.803922,4,[X7 >= 0.027982 AND X16 >= 0.016980 AND X21 >= 20.176000 AND X22 >= 91.304000],{'0.0': {'precision': 0.9452554744525548; 'recall': 0.8931034482758621; 'f1-score': 0.9184397163120568; 'support': 290}; '1.0': {'precision': 0.8342245989304813; 'recall': 0.9122807017543859; 'f1-score': 0.8715083798882681; 'support': 171}; 'accuracy': 0.9002169197396963; 'macro avg': {'precision': 0.889740036691518; 'recall': 0.9026920750151239; 'f1-score': 0.8949740481001625; 'support': 461}; 'weighted avg': {'precision': 0.9040704859183367; 'recall': 0.9002169197396963; 'f1-score': 0.9010313464021482; 'support': 461}},{'0.0': {'precision': 0.84375; 'recall': 0.84375; 'f1-score': 0.84375; 'support': 32}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7368421052631579; 'f1-score': 0.7368421052631579; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.790296052631579; 'recall': 0.790296052631579; 'f1-score': 0.790296052631579; 'support': 51}; 'weighted avg': {'precision': 0.803921568627451; 'recall': 0.803921568627451; 'f1-score': 0.803921568627451; 'support': 51}}
l: 10,1,DNF,7,461,51,7,[65; 66],540,0.663264,0.921569,3,[X21 >= 20.176000 AND X23 >= 781.180000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9210526315789473; 'recall': 0.9655172413793104; 'f1-score': 0.9427609427609427; 'support': 290}; '1.0': {'precision': 0.9363057324840764; 'recall': 0.8596491228070176; 'f1-score': 0.8963414634146342; 'support': 171}; 'accuracy': 0.9262472885032538; 'macro avg': {'precision': 0.9286791820315119; 'recall': 0.912583182093164; 'f1-score': 0.9195512030877884; 'support': 461}; 'weighted avg': {'precision': 0.9267105063181601; 'recall': 0.9262472885032538; 'f1-score': 0.925542437406889; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
l: 10,1,DNF,8,461,51,7,[65; 66],540,1.437510,0.882353,8,[X0 >= 13.370000 AND X6 >= 0.034400 AND X7 >= 0.027982 AND X12 >= 1.280200 AND X13 >= 21.078000 AND X21 >= 20.176000 AND X22 >= 91.304000 AND X23 >= 686.500000],{'0.0': {'precision': 0.8996763754045307; 'recall': 0.9586206896551724; 'f1-score': 0.9282136894824706; 'support': 290}; '1.0': {'precision': 0.9210526315789473; 'recall': 0.8187134502923976; 'f1-score': 0.8668730650154798; 'support': 171}; 'accuracy': 0.9067245119305857; 'macro avg': {'precision': 0.910364503491739; 'recall': 0.8886670699737851; 'f1-score': 0.8975433772489751; 'support': 461}; 'weighted avg': {'precision': 0.9076055289963425; 'recall': 0.9067245119305857; 'f1-score': 0.9054604426628277; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
l: 10,1,DNF,9,461,51,7,[65; 66],540,1.491646,0.921569,7,[X4 >= 0.084206 AND X12 >= 1.280200 AND X20 >= 14.970000 AND X22 >= 97.660000 AND X23 >= 599.700000 AND X26 >= 0.136880 AND X27 >= 0.083914],{'0.0': {'precision': 0.926829268292683; 'recall': 0.9172413793103448; 'f1-score': 0.9220103986135182; 'support': 290}; '1.0': {'precision': 0.8620689655172413; 'recall': 0.8771929824561403; 'f1-score': 0.8695652173913043; 'support': 171}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.8944491169049622; 'recall': 0.8972171808832425; 'f1-score': 0.8957878080024113; 'support': 461}; 'weighted avg': {'precision': 0.9028075507772806; 'recall': 0.9023861171366594; 'f1-score': 0.9025567630625453; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [65, 66], 'n_partitions': 7}, (mean val acc cv) 0.886765 (+- 0.043517), (mean training time) 0.824538 (+- 0.322092)
l: 10,1,DNF,0,460,52,3,[153; 154],540,1.630474,0.942308,7,[X1 >= 14.078000 AND X7 >= 0.027982 AND X10 >= 0.183080 AND X13 >= 13.160000 AND X20 >= 14.970000 AND X23 >= 686.500000 AND X24 >= 0.102960],{'0.0': {'precision': 0.9566787003610109; 'recall': 0.916955017301038; 'f1-score': 0.9363957597173145; 'support': 289}; '1.0': {'precision': 0.8688524590163934; 'recall': 0.9298245614035088; 'f1-score': 0.8983050847457625; 'support': 171}; 'accuracy': 0.9217391304347826; 'macro avg': {'precision': 0.9127655796887022; 'recall': 0.9233897893522733; 'f1-score': 0.9173504222315385; 'support': 460}; 'weighted avg': {'precision': 0.9240302497742073; 'recall': 0.9217391304347826; 'f1-score': 0.922235965325716; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
l: 10,1,DNF,1,460,52,3,[153; 154],540,0.756946,0.961538,5,[X7 >= 0.048318 AND X20 >= 14.008000 AND X21 >= 20.176000 AND X22 >= 97.660000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9134615384615384; 'recall': 0.986159169550173; 'f1-score': 0.9484193011647254; 'support': 289}; '1.0': {'precision': 0.972972972972973; 'recall': 0.8421052631578947; 'f1-score': 0.90282131661442; 'support': 171}; 'accuracy': 0.9326086956521739; 'macro avg': {'precision': 0.9432172557172558; 'recall': 0.9141322163540339; 'f1-score': 0.9256203088895727; 'support': 460}; 'weighted avg': {'precision': 0.9355842673777456; 'recall': 0.9326086956521739; 'f1-score': 0.9314687460384162; 'support': 460}},{'0.0': {'precision': 0.9428571428571428; 'recall': 1.0; 'f1-score': 0.9705882352941176; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9714285714285714; 'recall': 0.9473684210526316; 'f1-score': 0.957516339869281; 'support': 52}; 'weighted avg': {'precision': 0.9637362637362638; 'recall': 0.9615384615384616; 'f1-score': 0.961035696329814; 'support': 52}}
l: 10,1,DNF,2,461,51,3,[153; 154],540,0.724249,0.803922,4,[X4 >= 0.079654 AND X21 >= 21.988000 AND X22 >= 97.660000 AND X24 >= 0.102960],{'0.0': {'precision': 0.9312714776632303; 'recall': 0.9344827586206896; 'f1-score': 0.9328743545611016; 'support': 290}; '1.0': {'precision': 0.888235294117647; 'recall': 0.8830409356725146; 'f1-score': 0.8856304985337242; 'support': 171}; 'accuracy': 0.9154013015184381; 'macro avg': {'precision': 0.9097533858904386; 'recall': 0.9087618471466021; 'f1-score': 0.9092524265474129; 'support': 461}; 'weighted avg': {'precision': 0.9153079475411158; 'recall': 0.9154013015184381; 'f1-score': 0.9153500608936794; 'support': 461}},{'0.0': {'precision': 0.8666666666666667; 'recall': 0.8125; 'f1-score': 0.8387096774193549; 'support': 32}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.7904761904761906; 'recall': 0.8009868421052632; 'f1-score': 0.7943548387096775; 'support': 51}; 'weighted avg': {'precision': 0.8098972922502334; 'recall': 0.803921568627451; 'f1-score': 0.8056609740670463; 'support': 51}}
l: 10,1,DNF,3,461,51,3,[153; 154],540,0.556341,0.882353,5,[X6 >= 0.061540 AND X10 >= 0.246040 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X27 >= 0.099930],{'0.0': {'precision': 0.9328859060402684; 'recall': 0.9586206896551724; 'f1-score': 0.9455782312925171; 'support': 290}; '1.0': {'precision': 0.9263803680981595; 'recall': 0.8830409356725146; 'f1-score': 0.904191616766467; 'support': 171}; 'accuracy': 0.93058568329718; 'macro avg': {'precision': 0.9296331370692139; 'recall': 0.9208308126638436; 'f1-score': 0.9248849240294921; 'support': 461}; 'weighted avg': {'precision': 0.9304727889294211; 'recall': 0.93058568329718; 'f1-score': 0.9302265803511839; 'support': 461}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7368421052631579; 'f1-score': 0.8235294117647058; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8972222222222223; 'recall': 0.852796052631579; 'f1-score': 0.8676470588235294; 'support': 51}; 'weighted avg': {'precision': 0.8880174291938998; 'recall': 0.8823529411764706; 'f1-score': 0.8788927335640139; 'support': 51}}
