lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],14,0.199147,0.716981,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5338345864661654; 'recall': 0.5338345864661654; 'f1-score': 0.5338345864661654; 'support': 133}; '1.0': {'precision': 0.8149253731343283; 'recall': 0.8149253731343283; 'f1-score': 0.8149253731343283; 'support': 335}; 'accuracy': 0.7350427350427351; 'macro avg': {'precision': 0.6743799798002469; 'recall': 0.6743799798002469; 'f1-score': 0.6743799798002469; 'support': 468}; 'weighted avg': {'precision': 0.7350427350427351; 'recall': 0.7350427350427351; 'f1-score': 0.7350427350427351; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8421052631578947; 'f1-score': 0.810126582278481; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6402439024390244; 'recall': 0.6210526315789473; 'f1-score': 0.6272855133614628; 'support': 53}; 'weighted avg': {'precision': 0.7011044638748274; 'recall': 0.7169811320754716; 'f1-score': 0.7066316376084706; 'support': 53}}
5,3,CNF,3,469,52,1,[469; 469],14,27.604722,0.615385,16,[X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5736434108527132; 'recall': 0.556390977443609; 'f1-score': 0.564885496183206; 'support': 133}; '1.0': {'precision': 0.8264705882352941; 'recall': 0.8363095238095238; 'f1-score': 0.831360946745562; 'support': 336}; 'accuracy': 0.7569296375266524; 'macro avg': {'precision': 0.7000569995440036; 'recall': 0.6963502506265664; 'f1-score': 0.698123221464384; 'support': 469}; 'weighted avg': {'precision': 0.7547733289775472; 'recall': 0.7569296375266524; 'f1-score': 0.7557932816607148; 'support': 469}},{'0.0': {'precision': 0.4074074074074074; 'recall': 0.7333333333333333; 'f1-score': 0.5238095238095238; 'support': 15}; '1.0': {'precision': 0.84; 'recall': 0.5675675675675675; 'f1-score': 0.6774193548387097; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6237037037037036; 'recall': 0.6504504504504505; 'f1-score': 0.6006144393241168; 'support': 52}; 'weighted avg': {'precision': 0.7152136752136753; 'recall': 0.6153846153846154; 'f1-score': 0.6331088266572138; 'support': 52}}
5,3,CNF,4,469,52,1,[469; 469],14,148.507754,0.730769,14,[X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.541095890410959; 'recall': 0.5939849624060151; 'f1-score': 0.5663082437275987; 'support': 133}; '1.0': {'precision': 0.8328173374613003; 'recall': 0.8005952380952381; 'f1-score': 0.8163884673748104; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6869566139361296; 'recall': 0.6972901002506267; 'f1-score': 0.6913483555512046; 'support': 469}; 'weighted avg': {'precision': 0.7500903599395616; 'recall': 0.7420042643923241; 'f1-score': 0.745470194997243; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
5,3,CNF,5,469,52,1,[469; 469],14,80.042957,0.711538,15,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X9 >= 0.895000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5492957746478874; 'recall': 0.5864661654135338; 'f1-score': 0.5672727272727273; 'support': 133}; '1.0': {'precision': 0.8318042813455657; 'recall': 0.8095238095238095; 'f1-score': 0.8205128205128205; 'support': 336}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6905500279967265; 'recall': 0.6979949874686717; 'f1-score': 0.6938927738927738; 'support': 469}; 'weighted avg': {'precision': 0.7516899286999554; 'recall': 0.746268656716418; 'f1-score': 0.748698465713391; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
5,3,CNF,6,469,52,1,[469; 469],14,81.048046,0.711538,14,[X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5467625899280576; 'recall': 0.5714285714285714; 'f1-score': 0.5588235294117648; 'support': 133}; '1.0': {'precision': 0.8272727272727273; 'recall': 0.8125; 'f1-score': 0.8198198198198199; 'support': 336}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6870176586003924; 'recall': 0.6919642857142857; 'f1-score': 0.6893216746157924; 'support': 469}; 'weighted avg': {'precision': 0.7477250763839403; 'recall': 0.744136460554371; 'f1-score': 0.7458059464205208; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
5,3,CNF,7,469,52,1,[469; 469],14,46.690009,0.634615,17,[(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [X1 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5555555555555556; 'recall': 0.6015037593984962; 'f1-score': 0.5776173285198556; 'support': 133}; '1.0': {'precision': 0.8369230769230769; 'recall': 0.8095238095238095; 'f1-score': 0.8229954614220878; 'support': 336}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.6962393162393162; 'recall': 0.7055137844611529; 'f1-score': 0.7003063949709717; 'support': 469}; 'weighted avg': {'precision': 0.757132287281541; 'recall': 0.7505330490405118; 'f1-score': 0.7534106177632459; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
5,3,CNF,8,469,52,1,[469; 469],14,60.063030,0.769231,14,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5342465753424658; 'recall': 0.5864661654135338; 'f1-score': 0.5591397849462365; 'support': 133}; '1.0': {'precision': 0.8297213622291022; 'recall': 0.7976190476190477; 'f1-score': 0.8133535660091048; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.681983968785784; 'recall': 0.6920426065162908; 'f1-score': 0.6862466754776706; 'support': 469}; 'weighted avg': {'precision': 0.7459300047537875; 'recall': 0.7377398720682303; 'f1-score': 0.7412630907823212; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.6; 'f1-score': 0.6; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8378378378378378; 'f1-score': 0.8378378378378378; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7189189189189189; 'recall': 0.7189189189189189; 'f1-score': 0.7189189189189189; 'support': 52}; 'weighted avg': {'precision': 0.7692307692307693; 'recall': 0.7692307692307693; 'f1-score': 0.7692307692307693; 'support': 52}}
5,3,CNF,9,469,52,1,[469; 469],14,75.201922,0.692308,14,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5638297872340425; 'recall': 0.39849624060150374; 'f1-score': 0.46696035242290745; 'support': 133}; '1.0': {'precision': 0.7866666666666666; 'recall': 0.8779761904761905; 'f1-score': 0.829817158931083; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6752482269503546; 'recall': 0.6382362155388471; 'f1-score': 0.6483887556769952; 'support': 469}; 'weighted avg': {'precision': 0.7234741187678628; 'recall': 0.7420042643923241; 'f1-score': 0.7269174675332423; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
5,3,DNF,0,468,53,1,[468; 468],14,3.057818,0.716981,3,[X4 >= 211.500000] OR [X2 >= 1.650000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.5086705202312138; 'recall': 0.6616541353383458; 'f1-score': 0.5751633986928104; 'support': 133}; '1.0': {'precision': 0.847457627118644; 'recall': 0.746268656716418; 'f1-score': 0.7936507936507936; 'support': 335}; 'accuracy': 0.7222222222222222; 'macro avg': {'precision': 0.6780640736749289; 'recall': 0.7039613960273818; 'f1-score': 0.6844070961718021; 'support': 468}; 'weighted avg': {'precision': 0.7511783852040538; 'recall': 0.7222222222222222; 'f1-score': 0.7315592903828197; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.7894736842105263; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6554054054054055; 'recall': 0.6614035087719299; 'f1-score': 0.6580645161290324; 'support': 53}; 'weighted avg': {'precision': 0.7228454869964305; 'recall': 0.7169811320754716; 'f1-score': 0.7196591600730372; 'support': 53}}
5,3,DNF,1,469,52,1,[469; 469],14,6.104193,0.730769,3,[X2 >= 1.650000] OR [(NOT X1)] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5084745762711864; 'recall': 0.44776119402985076; 'f1-score': 0.4761904761904762; 'support': 134}; '1.0': {'precision': 0.7891737891737892; 'recall': 0.826865671641791; 'f1-score': 0.8075801749271138; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6488241827224879; 'recall': 0.6373134328358209; 'f1-score': 0.641885325558795; 'support': 469}; 'weighted avg': {'precision': 0.7089740140587599; 'recall': 0.7185501066098081; 'f1-score': 0.712897403859503; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.42857142857142855; 'f1-score': 0.4615384615384615; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.8421052631578947; 'f1-score': 0.8205128205128205; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.65; 'recall': 0.6353383458646616; 'f1-score': 0.641025641025641; 'support': 52}; 'weighted avg': {'precision': 0.7192307692307693; 'recall': 0.7307692307692307; 'f1-score': 0.7238658777120316; 'support': 52}}
5,3,DNF,2,469,52,1,[469; 469],14,2.109723,0.692308,4,[X2 >= 1.650000] OR [X5 < 61.500000 AND X9 < 0.895000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5241379310344828; 'recall': 0.5671641791044776; 'f1-score': 0.5448028673835126; 'support': 134}; '1.0': {'precision': 0.8209876543209876; 'recall': 0.7940298507462686; 'f1-score': 0.8072837632776935; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6725627926777352; 'recall': 0.6805970149253731; 'f1-score': 0.676043315330603; 'support': 469}; 'weighted avg': {'precision': 0.7361734476677004; 'recall': 0.7292110874200426; 'f1-score': 0.7322892215936418; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5714285714285714; 'f1-score': 0.5; 'support': 14}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7368421052631579; 'f1-score': 0.7777777777777778; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6339869281045751; 'recall': 0.6541353383458646; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7214680744092508; 'recall': 0.6923076923076923; 'f1-score': 0.702991452991453; 'support': 52}}
5,3,DNF,3,469,52,1,[469; 469],14,2.210918,0.634615,4,[X4 >= 211.500000] OR [X2 >= 1.650000] OR [X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.5328467153284672; 'recall': 0.5488721804511278; 'f1-score': 0.5407407407407409; 'support': 133}; '1.0': {'precision': 0.8192771084337349; 'recall': 0.8095238095238095; 'f1-score': 0.8143712574850299; 'support': 336}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6760619118811011; 'recall': 0.6791979949874687; 'f1-score': 0.6775559991128854; 'support': 469}; 'weighted avg': {'precision': 0.7380505790456738; 'recall': 0.7356076759061834; 'f1-score': 0.7367745437814255; 'support': 469}},{'0.0': {'precision': 0.4230769230769231; 'recall': 0.7333333333333333; 'f1-score': 0.5365853658536585; 'support': 15}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.5945945945945946; 'f1-score': 0.6984126984126985; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6346153846153846; 'recall': 0.663963963963964; 'f1-score': 0.6174990321331785; 'support': 52}; 'weighted avg': {'precision': 0.724112426035503; 'recall': 0.6346153846153846; 'f1-score': 0.6517317370975909; 'support': 52}}
5,3,DNF,4,469,52,1,[469; 469],14,2.566862,0.711538,3,[X2 >= 1.650000] OR [X4 >= 211.500000] OR [X9 < 0.895000],{'0.0': {'precision': 0.5133333333333333; 'recall': 0.5789473684210527; 'f1-score': 0.5441696113074206; 'support': 133}; '1.0': {'precision': 0.8244514106583072; 'recall': 0.7827380952380952; 'f1-score': 0.8030534351145037; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6688923719958202; 'recall': 0.680842731829574; 'f1-score': 0.6736115232109621; 'support': 469}; 'weighted avg': {'precision': 0.736223896193016; 'recall': 0.7249466950959488; 'f1-score': 0.7296386194080174; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
5,3,DNF,5,469,52,1,[469; 469],14,3.829087,0.711538,4,[X5 < 61.500000 AND X9 < 0.895000] OR [X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5167785234899329; 'recall': 0.5789473684210527; 'f1-score': 0.5460992907801419; 'support': 133}; '1.0': {'precision': 0.825; 'recall': 0.7857142857142857; 'f1-score': 0.8048780487804876; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6708892617449664; 'recall': 0.6823308270676691; 'f1-score': 0.6754886697803147; 'support': 469}; 'weighted avg': {'precision': 0.7375939096463988; 'recall': 0.7270788912579957; 'f1-score': 0.7314930278550165; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
5,3,DNF,6,469,52,1,[469; 469],14,2.588645,0.692308,4,[X4 >= 211.500000] OR [X2 >= 1.650000] OR [X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.5205479452054794; 'recall': 0.5714285714285714; 'f1-score': 0.5448028673835125; 'support': 133}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7916666666666666; 'f1-score': 0.8072837632776934; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6720386784850927; 'recall': 0.6815476190476191; 'f1-score': 0.6760433153306029; 'support': 469}; 'weighted avg': {'precision': 0.7376092943822385; 'recall': 0.7292110874200426; 'f1-score': 0.7328488823524779; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
5,3,DNF,7,469,52,1,[469; 469],14,2.686021,0.692308,4,[X2 >= 1.650000] OR [X5 < 61.500000 AND X9 < 0.895000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5205479452054794; 'recall': 0.5714285714285714; 'f1-score': 0.5448028673835125; 'support': 133}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7916666666666666; 'f1-score': 0.8072837632776934; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6720386784850927; 'recall': 0.6815476190476191; 'f1-score': 0.6760433153306029; 'support': 469}; 'weighted avg': {'precision': 0.7376092943822385; 'recall': 0.7292110874200426; 'f1-score': 0.7328488823524779; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
5,3,DNF,8,469,52,1,[469; 469],14,46.939756,0.692308,3,[X6 >= 59.500000] OR [X5 < 61.500000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5714285714285714; 'recall': 0.03007518796992481; 'f1-score': 0.05714285714285714; 'support': 133}; '1.0': {'precision': 0.7207792207792207; 'recall': 0.9910714285714286; 'f1-score': 0.8345864661654135; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6461038961038961; 'recall': 0.5105733082706767; 'f1-score': 0.44586466165413535; 'support': 469}; 'weighted avg': {'precision': 0.6784260515603798; 'recall': 0.7185501066098081; 'f1-score': 0.6141173830097633; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
5,3,DNF,9,469,52,1,[469; 469],14,3.514611,0.711538,3,[(NOT X1)] OR [X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5083333333333333; 'recall': 0.45864661654135336; 'f1-score': 0.4822134387351778; 'support': 133}; '1.0': {'precision': 0.7936962750716332; 'recall': 0.8244047619047619; 'f1-score': 0.8087591240875912; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6510148042024833; 'recall': 0.6415256892230576; 'f1-score': 0.6454862814113845; 'support': 469}; 'weighted avg': {'precision': 0.7127724557727124; 'recall': 0.720682302771855; 'f1-score': 0.7161566163010858; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
10,1,CNF,0,468,53,1,[468; 468],14,0.149159,0.716981,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5338345864661654; 'recall': 0.5338345864661654; 'f1-score': 0.5338345864661654; 'support': 133}; '1.0': {'precision': 0.8149253731343283; 'recall': 0.8149253731343283; 'f1-score': 0.8149253731343283; 'support': 335}; 'accuracy': 0.7350427350427351; 'macro avg': {'precision': 0.6743799798002469; 'recall': 0.6743799798002469; 'f1-score': 0.6743799798002469; 'support': 468}; 'weighted avg': {'precision': 0.7350427350427351; 'recall': 0.7350427350427351; 'f1-score': 0.7350427350427351; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8421052631578947; 'f1-score': 0.810126582278481; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6402439024390244; 'recall': 0.6210526315789473; 'f1-score': 0.6272855133614628; 'support': 53}; 'weighted avg': {'precision': 0.7011044638748274; 'recall': 0.7169811320754716; 'f1-score': 0.7066316376084706; 'support': 53}}
10,1,CNF,1,469,52,1,[469; 469],14,0.194555,0.750000,4,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5283018867924528; 'recall': 0.417910447761194; 'f1-score': 0.4666666666666667; 'support': 134}; '1.0': {'precision': 0.7851239669421488; 'recall': 0.8507462686567164; 'f1-score': 0.8166189111747852; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6567129268673009; 'recall': 0.6343283582089552; 'f1-score': 0.6416427889207259; 'support': 469}; 'weighted avg': {'precision': 0.7117462297565214; 'recall': 0.7270788912579957; 'f1-score': 0.7166325556010371; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.42857142857142855; 'f1-score': 0.4799999999999999; 'support': 14}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.868421052631579; 'f1-score': 0.8354430379746836; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6751662971175166; 'recall': 0.6484962406015038; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7350332594235033; 'recall': 0.75; 'f1-score': 0.7397468354430379; 'support': 52}}
10,1,CNF,2,469,52,1,[469; 469],14,0.122122,0.711538,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5454545454545454; 'recall': 0.5373134328358209; 'f1-score': 0.5413533834586466; 'support': 134}; '1.0': {'precision': 0.8160237388724035; 'recall': 0.8208955223880597; 'f1-score': 0.8184523809523809; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6807391421634745; 'recall': 0.6791044776119404; 'f1-score': 0.6799028822055138; 'support': 469}; 'weighted avg': {'precision': 0.7387182550387297; 'recall': 0.7398720682302772; 'f1-score': 0.7392812388113139; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5714285714285714; 'f1-score': 0.5161290322580646; 'support': 14}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6495798319327731; 'recall': 0.6672932330827068; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.732191338073691; 'recall': 0.7115384615384616; 'f1-score': 0.7195689860294368; 'support': 52}}
