lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],14,0.348922,0.811321,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5138888888888888; 'recall': 0.556390977443609; 'f1-score': 0.5342960288808664; 'support': 133}; '1.0': {'precision': 0.8179012345679012; 'recall': 0.7910447761194029; 'f1-score': 0.8042488619119877; 'support': 335}; 'accuracy': 0.7243589743589743; 'macro avg': {'precision': 0.665895061728395; 'recall': 0.673717876781506; 'f1-score': 0.669272445396427; 'support': 468}; 'weighted avg': {'precision': 0.7315045636804896; 'recall': 0.7243589743589743; 'f1-score': 0.7275314969693828; 'support': 468}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.6; 'f1-score': 0.6428571428571429; 'support': 15}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 38}; 'accuracy': 0.8113207547169812; 'macro avg': {'precision': 0.7711538461538461; 'recall': 0.7473684210526316; 'f1-score': 0.7573260073260073; 'support': 53}; 'weighted avg': {'precision': 0.8053701015965167; 'recall': 0.8113207547169812; 'f1-score': 0.8070011749257033; 'support': 53}}
5,3,CNF,3,469,52,1,[469; 469],14,11.266624,0.730769,16,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5405405405405406; 'recall': 0.6015037593984962; 'f1-score': 0.5693950177935944; 'support': 133}; '1.0': {'precision': 0.8348909657320872; 'recall': 0.7976190476190477; 'f1-score': 0.8158295281582953; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6877157531363138; 'recall': 0.6995614035087719; 'f1-score': 0.6926122729759449; 'support': 469}; 'weighted avg': {'precision': 0.7514184570956786; 'recall': 0.7420042643923241; 'f1-score': 0.7459451147712907; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
5,3,CNF,4,469,52,1,[469; 469],14,40.632808,0.634615,12,[X1 OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5436241610738255; 'recall': 0.6090225563909775; 'f1-score': 0.574468085106383; 'support': 133}; '1.0': {'precision': 0.8375; 'recall': 0.7976190476190477; 'f1-score': 0.8170731707317073; 'support': 336}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6905620805369128; 'recall': 0.7033208020050126; 'f1-score': 0.6957706279190452; 'support': 469}; 'weighted avg': {'precision': 0.7541620755283983; 'recall': 0.744136460554371; 'f1-score': 0.7482747136140779; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
5,3,CNF,5,469,52,1,[469; 469],14,15.805005,0.673077,13,[(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5483870967741935; 'recall': 0.5112781954887218; 'f1-score': 0.5291828793774319; 'support': 133}; '1.0': {'precision': 0.8115942028985508; 'recall': 0.8333333333333334; 'f1-score': 0.8223201174743026; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6799906498363721; 'recall': 0.6723057644110275; 'f1-score': 0.6757514984258672; 'support': 469}; 'weighted avg': {'precision': 0.7369533817588076; 'recall': 0.7420042643923241; 'f1-score': 0.7391916469692199; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
5,3,CNF,6,469,52,1,[469; 469],14,28.891920,0.730769,16,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.541095890410959; 'recall': 0.5939849624060151; 'f1-score': 0.5663082437275987; 'support': 133}; '1.0': {'precision': 0.8328173374613003; 'recall': 0.8005952380952381; 'f1-score': 0.8163884673748104; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6869566139361296; 'recall': 0.6972901002506267; 'f1-score': 0.6913483555512046; 'support': 469}; 'weighted avg': {'precision': 0.7500903599395616; 'recall': 0.7420042643923241; 'f1-score': 0.745470194997243; 'support': 469}},{'0.0': {'precision': 0.5263157894736842; 'recall': 0.6666666666666666; 'f1-score': 0.5882352941176471; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7567567567567568; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6874003189792663; 'recall': 0.7117117117117118; 'f1-score': 0.6941176470588236; 'support': 52}; 'weighted avg': {'precision': 0.7555514660777819; 'recall': 0.7307692307692307; 'f1-score': 0.7389140271493214; 'support': 52}}
5,3,CNF,7,469,52,1,[469; 469],14,19.963517,0.653846,13,[X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5511811023622047; 'recall': 0.5263157894736842; 'f1-score': 0.5384615384615384; 'support': 133}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.8303571428571429; 'f1-score': 0.8230088495575222; 'support': 336}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6834852880232076; 'recall': 0.6783364661654135; 'f1-score': 0.6807351940095303; 'support': 469}; 'weighted avg': {'precision': 0.7407512788317014; 'recall': 0.744136460554371; 'f1-score': 0.7423163285004521; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
5,3,CNF,8,469,52,1,[469; 469],14,16.364793,0.653846,15,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5414012738853503; 'recall': 0.6390977443609023; 'f1-score': 0.5862068965517241; 'support': 133}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.7857142857142857; 'f1-score': 0.8148148148148148; 'support': 336}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6937775600195982; 'recall': 0.7124060150375939; 'f1-score': 0.7005108556832694; 'support': 469}; 'weighted avg': {'precision': 0.7597314749135264; 'recall': 0.744136460554371; 'f1-score': 0.7499857036655802; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
5,3,CNF,9,469,52,1,[469; 469],14,19.007343,0.673077,13,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5419847328244275; 'recall': 0.5338345864661654; 'f1-score': 0.537878787878788; 'support': 133}; '1.0': {'precision': 0.8165680473372781; 'recall': 0.8214285714285714; 'f1-score': 0.8189910979228485; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6792763900808527; 'recall': 0.6776315789473684; 'f1-score': 0.6784349429008183; 'support': 469}; 'weighted avg': {'precision': 0.7387011372515443; 'recall': 0.7398720682302772; 'f1-score': 0.739272681641697; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
5,3,DNF,0,468,53,1,[468; 468],14,20.402239,0.735849,3,[X6 >= 59.500000] OR [X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.5028571428571429; 'recall': 0.6616541353383458; 'f1-score': 0.5714285714285714; 'support': 133}; '1.0': {'precision': 0.8464163822525598; 'recall': 0.7402985074626866; 'f1-score': 0.7898089171974522; 'support': 335}; 'accuracy': 0.717948717948718; 'macro avg': {'precision': 0.6746367625548513; 'recall': 0.7009763214005162; 'f1-score': 0.6806187443130118; 'support': 468}; 'weighted avg': {'precision': 0.7487809573816401; 'recall': 0.717948717948718; 'f1-score': 0.7277478360280908; 'support': 468}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.6813725490196079; 'recall': 0.6947368421052631; 'f1-score': 0.6866554054054055; 'support': 53}; 'weighted avg': {'precision': 0.7473177950425454; 'recall': 0.7358490566037735; 'f1-score': 0.7405341662417134; 'support': 53}}
5,3,DNF,1,469,52,1,[469; 469],14,13.385720,0.730769,4,[X2 >= 1.650000] OR [X4 >= 211.500000] OR [X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.5064102564102564; 'recall': 0.5895522388059702; 'f1-score': 0.5448275862068965; 'support': 134}; '1.0': {'precision': 0.8242811501597445; 'recall': 0.7701492537313432; 'f1-score': 0.7962962962962963; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6653457032850004; 'recall': 0.6798507462686567; 'f1-score': 0.6705619412515964; 'support': 469}; 'weighted avg': {'precision': 0.7334608948027479; 'recall': 0.7185501066098081; 'f1-score': 0.7244480934136106; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5714285714285714; 'f1-score': 0.5333333333333333; 'support': 14}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666667; 'recall': 0.6804511278195489; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7435897435897437; 'recall': 0.7307692307692307; 'f1-score': 0.7361053361053362; 'support': 52}}
5,3,DNF,2,469,52,1,[469; 469],14,4.398074,0.692308,4,[X2 >= 1.650000] OR [X4 >= 211.500000] OR [X5 >= 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.5136612021857924; 'recall': 0.7014925373134329; 'f1-score': 0.5930599369085173; 'support': 134}; '1.0': {'precision': 0.8601398601398601; 'recall': 0.7343283582089553; 'f1-score': 0.7922705314009661; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6869005311628262; 'recall': 0.7179104477611941; 'f1-score': 0.6926652341547417; 'support': 469}; 'weighted avg': {'precision': 0.7611459578672694; 'recall': 0.7249466950959488; 'f1-score': 0.735353218688838; 'support': 469}},{'0.0': {'precision': 0.45; 'recall': 0.6428571428571429; 'f1-score': 0.5294117647058824; 'support': 14}; '1.0': {'precision': 0.84375; 'recall': 0.7105263157894737; 'f1-score': 0.7714285714285714; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.646875; 'recall': 0.6766917293233083; 'f1-score': 0.6504201680672268; 'support': 52}; 'weighted avg': {'precision': 0.7377403846153846; 'recall': 0.6923076923076923; 'f1-score': 0.7062702003878474; 'support': 52}}
5,3,DNF,3,469,52,1,[469; 469],14,5.556136,0.692308,3,[X9 < 0.895000] OR [X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.5067567567567568; 'recall': 0.5639097744360902; 'f1-score': 0.5338078291814946; 'support': 133}; '1.0': {'precision': 0.8193146417445483; 'recall': 0.7827380952380952; 'f1-score': 0.8006088280060883; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6630356992506525; 'recall': 0.6733239348370927; 'f1-score': 0.6672083285937915; 'support': 469}; 'weighted avg': {'precision': 0.730678823613682; 'recall': 0.720682302771855; 'f1-score': 0.7249488432647857; 'support': 469}},{'0.0': {'precision': 0.47619047619047616; 'recall': 0.6666666666666666; 'f1-score': 0.5555555555555556; 'support': 15}; '1.0': {'precision': 0.8387096774193549; 'recall': 0.7027027027027027; 'f1-score': 0.7647058823529411; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6574500768049155; 'recall': 0.6846846846846847; 'f1-score': 0.6601307189542484; 'support': 52}; 'weighted avg': {'precision': 0.7341368309110246; 'recall': 0.6923076923076923; 'f1-score': 0.7043740573152337; 'support': 52}}
5,3,DNF,4,469,52,1,[469; 469],14,2.972925,0.673077,4,[X2 >= 1.650000] OR [X5 >= 61.500000 AND X9 >= 0.895000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5135135135135135; 'recall': 0.7142857142857143; 'f1-score': 0.5974842767295597; 'support': 133}; '1.0': {'precision': 0.8661971830985915; 'recall': 0.7321428571428571; 'f1-score': 0.7935483870967741; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6898553483060526; 'recall': 0.7232142857142857; 'f1-score': 0.695516331913167; 'support': 469}; 'weighted avg': {'precision': 0.7661824111267037; 'recall': 0.7270788912579957; 'f1-score': 0.7379481169926386; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
5,3,DNF,5,469,52,1,[469; 469],14,7.152866,0.692308,3,[X2 >= 1.650000] OR [X6 >= 59.500000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5087719298245614; 'recall': 0.6541353383458647; 'f1-score': 0.5723684210526316; 'support': 133}; '1.0': {'precision': 0.8456375838926175; 'recall': 0.75; 'f1-score': 0.7949526813880127; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6772047568585895; 'recall': 0.7020676691729324; 'f1-score': 0.6836605512203222; 'support': 469}; 'weighted avg': {'precision': 0.7501085178136165; 'recall': 0.7228144989339019; 'f1-score': 0.7318317717406658; 'support': 469}},{'0.0': {'precision': 0.47619047619047616; 'recall': 0.6666666666666666; 'f1-score': 0.5555555555555556; 'support': 15}; '1.0': {'precision': 0.8387096774193549; 'recall': 0.7027027027027027; 'f1-score': 0.7647058823529411; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6574500768049155; 'recall': 0.6846846846846847; 'f1-score': 0.6601307189542484; 'support': 52}; 'weighted avg': {'precision': 0.7341368309110246; 'recall': 0.6923076923076923; 'f1-score': 0.7043740573152337; 'support': 52}}
5,3,DNF,6,469,52,1,[469; 469],14,5.015403,0.711538,4,[X4 >= 211.500000] OR [X2 >= 1.650000] OR [X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.506578947368421; 'recall': 0.5789473684210527; 'f1-score': 0.5403508771929825; 'support': 133}; '1.0': {'precision': 0.8233438485804416; 'recall': 0.7767857142857143; 'f1-score': 0.7993874425727412; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6649613979744313; 'recall': 0.6778665413533835; 'f1-score': 0.6698691598828619; 'support': 469}; 'weighted avg': {'precision': 0.7335149959979282; 'recall': 0.720682302771855; 'f1-score': 0.7259293120919141; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.84375; 'recall': 0.7297297297297297; 'f1-score': 0.7826086956521738; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.671875; 'recall': 0.6981981981981982; 'f1-score': 0.6770186335403727; 'support': 52}; 'weighted avg': {'precision': 0.7445913461538461; 'recall': 0.7115384615384616; 'f1-score': 0.7216913521261348; 'support': 52}}
5,3,DNF,7,469,52,1,[469; 469],14,1.996194,0.673077,4,[X4 >= 211.500000] OR [X5 >= 61.500000 AND X6 >= 59.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.5135135135135135; 'recall': 0.7142857142857143; 'f1-score': 0.5974842767295597; 'support': 133}; '1.0': {'precision': 0.8661971830985915; 'recall': 0.7321428571428571; 'f1-score': 0.7935483870967741; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6898553483060526; 'recall': 0.7232142857142857; 'f1-score': 0.695516331913167; 'support': 469}; 'weighted avg': {'precision': 0.7661824111267037; 'recall': 0.7270788912579957; 'f1-score': 0.7379481169926386; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.6666666666666666; 'f1-score': 0.5405405405405405; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.6756756756756757; 'f1-score': 0.746268656716418; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6439393939393939; 'recall': 0.6711711711711712; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7240675990675991; 'recall': 0.6730769230769231; 'f1-score': 0.6869240078195301; 'support': 52}}
5,3,DNF,8,469,52,1,[469; 469],14,3.737727,0.692308,4,[X5 < 61.500000 AND X9 < 0.895000] OR [X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.5095541401273885; 'recall': 0.6015037593984962; 'f1-score': 0.5517241379310346; 'support': 133}; '1.0': {'precision': 0.8301282051282052; 'recall': 0.7708333333333334; 'f1-score': 0.7993827160493827; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6698411726277969; 'recall': 0.6861685463659148; 'f1-score': 0.6755534269902086; 'support': 469}; 'weighted avg': {'precision': 0.7392191419190184; 'recall': 0.7228144989339019; 'f1-score': 0.7291511789710453; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
5,3,DNF,9,469,52,1,[469; 469],14,2.588623,0.692308,3,[X2 >= 1.650000] OR [X4 >= 211.500000] OR [X5 >= 61.500000],{'0.0': {'precision': 0.5083798882681564; 'recall': 0.6842105263157895; 'f1-score': 0.5833333333333333; 'support': 133}; '1.0': {'precision': 0.8551724137931035; 'recall': 0.7380952380952381; 'f1-score': 0.7923322683706071; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6817761510306299; 'recall': 0.7111528822055138; 'f1-score': 0.6878328008519702; 'support': 469}; 'weighted avg': {'precision': 0.756828264763641; 'recall': 0.7228144989339019; 'f1-score': 0.7330639136585443; 'support': 469}},{'0.0': {'precision': 0.47619047619047616; 'recall': 0.6666666666666666; 'f1-score': 0.5555555555555556; 'support': 15}; '1.0': {'precision': 0.8387096774193549; 'recall': 0.7027027027027027; 'f1-score': 0.7647058823529411; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6574500768049155; 'recall': 0.6846846846846847; 'f1-score': 0.6601307189542484; 'support': 52}; 'weighted avg': {'precision': 0.7341368309110246; 'recall': 0.6923076923076923; 'f1-score': 0.7043740573152337; 'support': 52}}
10,1,CNF,0,468,53,1,[468; 468],14,0.303792,0.811321,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5138888888888888; 'recall': 0.556390977443609; 'f1-score': 0.5342960288808664; 'support': 133}; '1.0': {'precision': 0.8179012345679012; 'recall': 0.7910447761194029; 'f1-score': 0.8042488619119877; 'support': 335}; 'accuracy': 0.7243589743589743; 'macro avg': {'precision': 0.665895061728395; 'recall': 0.673717876781506; 'f1-score': 0.669272445396427; 'support': 468}; 'weighted avg': {'precision': 0.7315045636804896; 'recall': 0.7243589743589743; 'f1-score': 0.7275314969693828; 'support': 468}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.6; 'f1-score': 0.6428571428571429; 'support': 15}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 38}; 'accuracy': 0.8113207547169812; 'macro avg': {'precision': 0.7711538461538461; 'recall': 0.7473684210526316; 'f1-score': 0.7573260073260073; 'support': 53}; 'weighted avg': {'precision': 0.8053701015965167; 'recall': 0.8113207547169812; 'f1-score': 0.8070011749257033; 'support': 53}}
10,1,CNF,1,469,52,1,[469; 469],14,0.148929,0.750000,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.528169014084507; 'recall': 0.5597014925373134; 'f1-score': 0.5434782608695652; 'support': 134}; '1.0': {'precision': 0.8195718654434251; 'recall': 0.8; 'f1-score': 0.8096676737160122; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6738704397639661; 'recall': 0.6798507462686567; 'f1-score': 0.6765729672927887; 'support': 469}; 'weighted avg': {'precision': 0.7363139079123058; 'recall': 0.7313432835820896; 'f1-score': 0.7336135557598845; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5714285714285714; 'f1-score': 0.5517241379310344; 'support': 14}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8157894736842105; 'f1-score': 0.8266666666666665; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6855855855855856; 'recall': 0.6936090225563909; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7558558558558559; 'recall': 0.75; 'f1-score': 0.7526436781609195; 'support': 52}}
10,1,CNF,2,469,52,1,[469; 469],14,0.122168,0.692308,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5384615384615384; 'recall': 0.5746268656716418; 'f1-score': 0.555956678700361; 'support': 134}; '1.0': {'precision': 0.8251533742331288; 'recall': 0.8029850746268656; 'f1-score': 0.8139183055975795; 'support': 335}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6818074563473336; 'recall': 0.6888059701492537; 'f1-score': 0.6849374921489703; 'support': 469}; 'weighted avg': {'precision': 0.7432414211555315; 'recall': 0.7377398720682303; 'f1-score': 0.7402149836269455; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.42857142857142855; 'f1-score': 0.42857142857142855; 'support': 14}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6090225563909775; 'recall': 0.6090225563909775; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
