lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],222,0.788631,0.718750,1,[X3 >= -0.609635],{'0.0': {'precision': 0.9583333333333334; 'recall': 0.22330097087378642; 'f1-score': 0.36220472440944884; 'support': 103}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.994475138121547; 'f1-score': 0.8163265306122449; 'support': 181}; 'accuracy': 0.7147887323943662; 'macro avg': {'precision': 0.8253205128205128; 'recall': 0.6088880544976667; 'f1-score': 0.5892656275108469; 'support': 284}; 'weighted avg': {'precision': 0.7887888226796678; 'recall': 0.7147887323943662; 'f1-score': 0.6516274248415125; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
5,3,CNF,5,284,32,2,[142; 142],222,121.536485,0.906250,6,[X2 >= 0.739470 OR X20 >= 0.072060 OR X22 < -0.009200] AND [X7 >= 0.000985 OR X26 < 0.999945] AND [X4 >= 0.041440],{'0.0': {'precision': 0.9444444444444444; 'recall': 0.8333333333333334; 'f1-score': 0.8854166666666667; 'support': 102}; '1.0': {'precision': 0.9123711340206185; 'recall': 0.9725274725274725; 'f1-score': 0.9414893617021276; 'support': 182}; 'accuracy': 0.9225352112676056; 'macro avg': {'precision': 0.9284077892325315; 'recall': 0.9029304029304029; 'f1-score': 0.9134530141843972; 'support': 284}; 'weighted avg': {'precision': 0.9238904215672039; 'recall': 0.9225352112676056; 'f1-score': 0.921350576865448; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
5,3,CNF,6,285,31,2,[142; 143],222,47.882800,0.806452,9,[X12 < -0.076515 OR X16 >= 0.292070 OR X28 < -0.000090] AND [X4 >= 0.418075 OR X13 >= 0.652535 OR X16 < -0.054150 OR X22 >= 0.186570] AND [X7 >= 0.000985 OR X26 < 0.999945],{'0.0': {'precision': 0.9444444444444444; 'recall': 0.8252427184466019; 'f1-score': 0.8808290155440415; 'support': 103}; '1.0': {'precision': 0.9076923076923077; 'recall': 0.9725274725274725; 'f1-score': 0.9389920424403183; 'support': 182}; 'accuracy': 0.9192982456140351; 'macro avg': {'precision': 0.9260683760683761; 'recall': 0.8988850954870372; 'f1-score': 0.9099105289921798; 'support': 285}; 'weighted avg': {'precision': 0.9209746588693957; 'recall': 0.9192982456140351; 'f1-score': 0.9179717204392077; 'support': 285}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.797979797979798; 'recall': 0.7681818181818182; 'f1-score': 0.7785714285714287; 'support': 31}; 'weighted avg': {'precision': 0.8038449006190941; 'recall': 0.8064516129032258; 'f1-score': 0.8013824884792629; 'support': 31}}
5,3,CNF,7,285,31,2,[142; 143],222,16.177865,0.806452,8,[X15 >= 0.001430 OR X21 < -0.001400 OR X22 < 0.999665] AND [X14 >= 0.239955 OR X16 < -0.054150] AND [X9 >= 0.591395 OR X16 >= 0.292070 OR X33 < -0.000030],{'0.0': {'precision': 0.9404761904761905; 'recall': 0.7669902912621359; 'f1-score': 0.8449197860962567; 'support': 103}; '1.0': {'precision': 0.8805970149253731; 'recall': 0.9725274725274725; 'f1-score': 0.9242819843342037; 'support': 182}; 'accuracy': 0.8982456140350877; 'macro avg': {'precision': 0.9105366027007817; 'recall': 0.8697588818948042; 'f1-score': 0.8846008852152303; 'support': 285}; 'weighted avg': {'precision': 0.9022375590718088; 'recall': 0.8982456140350877; 'f1-score': 0.8956002074271563; 'support': 285}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.7272727272727273; 'f1-score': 0.7272727272727273; 'support': 11}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.7886363636363636; 'recall': 0.7886363636363636; 'f1-score': 0.7886363636363636; 'support': 31}; 'weighted avg': {'precision': 0.8064516129032258; 'recall': 0.8064516129032258; 'f1-score': 0.8064516129032258; 'support': 31}}
5,3,CNF,8,285,31,2,[142; 143],222,42.249837,0.838710,6,[X11 >= 0.001845 OR X16 >= 0.292070] AND [X26 < 0.999945] AND [X4 >= 0.418075 OR X14 >= 0.239955 OR X21 < -0.001400],{'0.0': {'precision': 0.9029126213592233; 'recall': 0.9029126213592233; 'f1-score': 0.9029126213592235; 'support': 103}; '1.0': {'precision': 0.945054945054945; 'recall': 0.945054945054945; 'f1-score': 0.945054945054945; 'support': 182}; 'accuracy': 0.9298245614035088; 'macro avg': {'precision': 0.9239837832070842; 'recall': 0.9239837832070842; 'f1-score': 0.9239837832070843; 'support': 285}; 'weighted avg': {'precision': 0.9298245614035088; 'recall': 0.9298245614035088; 'f1-score': 0.9298245614035088; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8223684210526316; 'recall': 0.8340909090909091; 'f1-score': 0.8272017837235228; 'support': 31}; 'weighted avg': {'precision': 0.8433786078098472; 'recall': 0.8387096774193549; 'f1-score': 0.840148164131334; 'support': 31}}
5,3,CNF,9,285,31,2,[142; 143],222,509.689250,0.935484,7,[X5 >= -0.217515] AND [X13 >= 0.652535 OR X14 >= 0.239955 OR X20 >= 0.072060 OR X32 >= 0.000200 OR X33 < -0.000030] AND [X2 >= 0.190280],{'0.0': {'precision': 0.9425287356321839; 'recall': 0.7961165048543689; 'f1-score': 0.863157894736842; 'support': 103}; '1.0': {'precision': 0.8939393939393939; 'recall': 0.9725274725274725; 'f1-score': 0.9315789473684211; 'support': 182}; 'accuracy': 0.9087719298245615; 'macro avg': {'precision': 0.918234064785789; 'recall': 0.8843219886909207; 'f1-score': 0.8973684210526316; 'support': 285}; 'weighted avg': {'precision': 0.9114997525160864; 'recall': 0.9087719298245615; 'f1-score': 0.9068513388734996; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,3,DNF,0,284,32,35,[8; 9],222,0.945957,0.781250,14,[(NOT X0) AND X2 < 0.739470 AND X15 >= 0.001430 AND X33 >= 0.950980] OR [X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.000170] OR [X0 AND X2 < 0.998505 AND X2 >= 0.739470 AND X3 >= -0.609635 AND X6 >= 0.029375 AND X7 < 0.994515],{'0.0': {'precision': 0.7286821705426356; 'recall': 0.912621359223301; 'f1-score': 0.8103448275862069; 'support': 103}; '1.0': {'precision': 0.9419354838709677; 'recall': 0.8066298342541437; 'f1-score': 0.8690476190476191; 'support': 181}; 'accuracy': 0.8450704225352113; 'macro avg': {'precision': 0.8353088272068017; 'recall': 0.8596255967387223; 'f1-score': 0.839696223316913; 'support': 284}; 'weighted avg': {'precision': 0.8645936131920304; 'recall': 0.8450704225352113; 'f1-score': 0.8477575221443604; 'support': 284}},{'0.0': {'precision': 0.625; 'recall': 0.9090909090909091; 'f1-score': 0.7407407407407406; 'support': 11}; '1.0': {'precision': 0.9375; 'recall': 0.7142857142857143; 'f1-score': 0.8108108108108109; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.78125; 'recall': 0.8116883116883117; 'f1-score': 0.7757757757757757; 'support': 32}; 'weighted avg': {'precision': 0.830078125; 'recall': 0.78125; 'f1-score': 0.7867242242242243; 'support': 32}}
5,3,DNF,1,284,32,35,[8; 9],222,0.904282,0.843750,16,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= 0.591395 AND X33 < 0.950980] OR [(NOT X0) AND X2 < 0.739470 AND X2 >= 0.190280 AND X10 < 0.999100] OR [X0 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X16 >= 0.292070 AND X21 >= 0.000375],{'0.0': {'precision': 0.5523255813953488; 'recall': 0.9223300970873787; 'f1-score': 0.6909090909090908; 'support': 103}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.574585635359116; 'f1-score': 0.7098976109215016; 'support': 181}; 'accuracy': 0.7007042253521126; 'macro avg': {'precision': 0.7404485049833887; 'recall': 0.7484578662232473; 'f1-score': 0.7004033509152963; 'support': 284}; 'weighted avg': {'precision': 0.7921160685040476; 'recall': 0.7007042253521126; 'f1-score': 0.7030109293677047; 'support': 284}},{'0.0': {'precision': 0.6875; 'recall': 1.0; 'f1-score': 0.8148148148148148; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.7619047619047619; 'f1-score': 0.8648648648648648; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.84375; 'recall': 0.8809523809523809; 'f1-score': 0.8398398398398398; 'support': 32}; 'weighted avg': {'precision': 0.892578125; 'recall': 0.84375; 'f1-score': 0.8476601601601601; 'support': 32}}
5,3,DNF,2,284,32,35,[8; 9],222,0.929781,0.812500,16,[X0 AND X2 >= 0.739470 AND X4 >= 0.041440 AND X5 < 0.825090 AND X7 < 0.994515 AND X9 >= -0.572990 AND X13 >= -0.554585] OR [(NOT X0) AND X2 < 0.739470 AND X2 >= 0.190280 AND X14 < 0.999140] OR [(NOT X0) AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 < 0.995175 AND X4 >= 0.418075],{'0.0': {'precision': 0.6808510638297872; 'recall': 0.9411764705882353; 'f1-score': 0.7901234567901235; 'support': 102}; '1.0': {'precision': 0.958041958041958; 'recall': 0.7527472527472527; 'f1-score': 0.8430769230769232; 'support': 182}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.8194465109358726; 'recall': 0.846961861667744; 'f1-score': 0.8166001899335233; 'support': 284}; 'weighted avg': {'precision': 0.8584874819516713; 'recall': 0.8204225352112676; 'f1-score': 0.824058424621805; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 1.0; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.7; 'f1-score': 0.8235294117647058; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.85; 'f1-score': 0.8117647058823529; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.8125; 'f1-score': 0.8147058823529412; 'support': 32}}
5,3,DNF,3,284,32,35,[8; 9],222,0.918133,0.812500,16,[X0 AND X5 < -0.000715 AND X16 >= 0.292070 AND X32 >= 0.994855 AND X33 < -0.000030 AND X33 >= 0.950980] OR [X0 AND X3 >= -0.609635 AND X5 >= -0.795310 AND X7 < 0.994515] OR [X0 AND X2 < 0.739470 AND X2 >= 0.190280 AND X4 >= 0.418075 AND X5 < -0.000715 AND X13 >= -0.554585],{'0.0': {'precision': 0.9180327868852459; 'recall': 0.5490196078431373; 'f1-score': 0.687116564417178; 'support': 102}; '1.0': {'precision': 0.7937219730941704; 'recall': 0.9725274725274725; 'f1-score': 0.8740740740740741; 'support': 182}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.8558773799897081; 'recall': 0.7607735401853049; 'f1-score': 0.7805953192456261; 'support': 284}; 'weighted avg': {'precision': 0.8383688146670215; 'recall': 0.8204225352112676; 'f1-score': 0.8069273628592734; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.5833333333333334; 'f1-score': 0.7000000000000001; 'support': 12}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.7666666666666666; 'f1-score': 0.7818181818181817; 'support': 32}; 'weighted avg': {'precision': 0.8229166666666666; 'recall': 0.8125; 'f1-score': 0.8022727272727272; 'support': 32}}
5,3,DNF,4,284,32,35,[8; 9],222,0.902362,0.812500,13,[X2 >= 0.190280 AND X3 < 0.746850 AND X4 >= 0.418075 AND X9 >= -0.572990] OR [(NOT X0) AND X0 AND X13 >= 0.652535 AND X33 >= 0.950980] OR [(NOT X0) AND X0 AND X2 >= 0.739470 AND X3 >= 0.007075 AND X21 < -0.001400],{'0.0': {'precision': 0.88; 'recall': 0.8627450980392157; 'f1-score': 0.8712871287128714; 'support': 102}; '1.0': {'precision': 0.9239130434782609; 'recall': 0.9340659340659341; 'f1-score': 0.9289617486338797; 'support': 182}; 'accuracy': 0.9084507042253521; 'macro avg': {'precision': 0.9019565217391304; 'recall': 0.8984055160525749; 'f1-score': 0.9001244386733755; 'support': 284}; 'weighted avg': {'precision': 0.908141457440294; 'recall': 0.9084507042253521; 'f1-score': 0.9082476245777428; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.6666666666666666; 'f1-score': 0.7272727272727272; 'support': 12}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8090909090909091; 'recall': 0.7833333333333333; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8113636363636364; 'recall': 0.8125; 'f1-score': 0.8084415584415585; 'support': 32}}
5,3,DNF,5,284,32,35,[8; 9],222,0.916852,0.812500,14,[X0 AND X4 >= 0.418075 AND X5 >= -0.217515 AND X7 < 0.994515 AND X7 >= -0.983575 AND X15 < 0.968410] OR [(NOT X0) AND X0 AND X33 >= 0.950980] OR [(NOT X0) AND X0 AND X3 >= 0.007075 AND X5 >= -0.795310 AND X9 >= -0.572990],{'0.0': {'precision': 0.8440366972477065; 'recall': 0.9019607843137255; 'f1-score': 0.8720379146919431; 'support': 102}; '1.0': {'precision': 0.9428571428571428; 'recall': 0.9065934065934066; 'f1-score': 0.9243697478991596; 'support': 182}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.8934469200524247; 'recall': 0.904277095453566; 'f1-score': 0.8982038312955514; 'support': 284}; 'weighted avg': {'precision': 0.907365292673472; 'recall': 0.9049295774647887; 'f1-score': 0.9055745120289621; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 1.0; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.7; 'f1-score': 0.8235294117647058; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.85; 'f1-score': 0.8117647058823529; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.8125; 'f1-score': 0.8147058823529412; 'support': 32}}
5,3,DNF,6,285,31,35,[8; 9],222,0.909249,0.741935,14,[X0 AND X2 < 0.190280 AND X2 >= 0.190280 AND X4 >= 0.418075 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410] OR [X0 AND X3 >= 0.007075 AND X6 >= 0.029375 AND X21 < 0.923655] OR [(NOT X0) AND X0 AND X5 >= 0.825090],{'0.0': {'precision': 0.5515151515151515; 'recall': 0.883495145631068; 'f1-score': 0.6791044776119404; 'support': 103}; '1.0': {'precision': 0.9; 'recall': 0.5934065934065934; 'f1-score': 0.7152317880794702; 'support': 182}; 'accuracy': 0.6982456140350877; 'macro avg': {'precision': 0.7257575757575758; 'recall': 0.7384508695188308; 'f1-score': 0.6971681328457053; 'support': 285}; 'weighted avg': {'precision': 0.7740563530037214; 'recall': 0.6982456140350877; 'f1-score': 0.702175251314012; 'support': 285}},{'0.0': {'precision': 0.6; 'recall': 0.8181818181818182; 'f1-score': 0.6923076923076923; 'support': 11}; '1.0': {'precision': 0.875; 'recall': 0.7; 'f1-score': 0.7777777777777777; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7375; 'recall': 0.759090909090909; 'f1-score': 0.735042735042735; 'support': 31}; 'weighted avg': {'precision': 0.7774193548387097; 'recall': 0.7419354838709677; 'f1-score': 0.7474496829335538; 'support': 31}}
5,3,DNF,7,285,31,35,[8; 9],222,0.925809,0.806452,15,[X0 AND X2 >= 0.739470 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310] OR [(NOT X0) AND X0 AND X2 < 0.998505 AND X2 >= 0.190280 AND X5 < 0.825090 AND X7 >= -0.983575 AND X16 >= 0.292070] OR [(NOT X0) AND X0 AND X28 < -0.911830],{'0.0': {'precision': 0.7028985507246377; 'recall': 0.941747572815534; 'f1-score': 0.8049792531120332; 'support': 103}; '1.0': {'precision': 0.9591836734693877; 'recall': 0.7747252747252747; 'f1-score': 0.8571428571428572; 'support': 182}; 'accuracy': 0.8350877192982457; 'macro avg': {'precision': 0.8310411120970127; 'recall': 0.8582364237704043; 'f1-score': 0.8310610551274452; 'support': 285}; 'weighted avg': {'precision': 0.8665613308633904; 'recall': 0.8350877192982457; 'f1-score': 0.8382907476159277; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.9090909090909091; 'f1-score': 0.7692307692307692; 'support': 11}; '1.0': {'precision': 0.9375; 'recall': 0.75; 'f1-score': 0.8333333333333334; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8020833333333333; 'recall': 0.8295454545454546; 'f1-score': 0.8012820512820513; 'support': 31}; 'weighted avg': {'precision': 0.8413978494623655; 'recall': 0.8064516129032258; 'f1-score': 0.8105872622001654; 'support': 31}}
5,3,DNF,8,285,31,35,[8; 9],222,0.916263,0.903226,12,[X0 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X13 >= -0.554585] OR [(NOT X0) AND X0 AND X16 < -0.054150] OR [(NOT X0) AND X0 AND X3 < -0.609635],{'0.0': {'precision': 0.9887640449438202; 'recall': 0.8543689320388349; 'f1-score': 0.9166666666666666; 'support': 103}; '1.0': {'precision': 0.923469387755102; 'recall': 0.9945054945054945; 'f1-score': 0.9576719576719577; 'support': 182}; 'accuracy': 0.9438596491228071; 'macro avg': {'precision': 0.956116716349461; 'recall': 0.9244372132721648; 'f1-score': 0.9371693121693121; 'support': 285}; 'weighted avg': {'precision': 0.947067105967165; 'recall': 0.9438596491228071; 'f1-score': 0.9428525016244313; 'support': 285}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
5,3,DNF,9,285,31,35,[8; 9],222,0.937321,0.806452,12,[X0 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X12 >= 0.354740 AND X23 >= -0.987455] OR [X3 >= -0.000170 AND X4 >= 0.041440 AND X12 < 0.354740] OR [(NOT X0) AND X0],{'0.0': {'precision': 0.9381443298969072; 'recall': 0.883495145631068; 'f1-score': 0.9099999999999999; 'support': 103}; '1.0': {'precision': 0.9361702127659575; 'recall': 0.967032967032967; 'f1-score': 0.9513513513513513; 'support': 182}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9371572713314323; 'recall': 0.9252640563320176; 'f1-score': 0.9306756756756756; 'support': 285}; 'weighted avg': {'precision': 0.9368836656238095; 'recall': 0.9368421052631579; 'f1-score': 0.9364068278805119; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
5,3,DNF,0,284,32,17,[16; 17],222,0.642109,0.968750,16,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990] OR [(NOT X0) AND X5 >= 0.001010 AND X6 < 0.999995 AND X6 >= 0.029375 AND X31 >= -0.969765] OR [(NOT X0) AND X2 < 0.998505 AND X2 >= 0.739470 AND X4 >= 0.418075 AND X13 >= -0.554585],{'0.0': {'precision': 0.9888888888888889; 'recall': 0.8640776699029126; 'f1-score': 0.9222797927461138; 'support': 103}; '1.0': {'precision': 0.9278350515463918; 'recall': 0.994475138121547; 'f1-score': 0.9600000000000001; 'support': 181}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.9583619702176404; 'recall': 0.9292764040122298; 'f1-score': 0.941139896373057; 'support': 284}; 'weighted avg': {'precision': 0.9499778164980722; 'recall': 0.9471830985915493; 'f1-score': 0.9463197839889075; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9545454545454546; 'recall': 1.0; 'f1-score': 0.9767441860465117; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9772727272727273; 'recall': 0.9545454545454546; 'f1-score': 0.9645625692137321; 'support': 32}; 'weighted avg': {'precision': 0.9701704545454546; 'recall': 0.96875; 'f1-score': 0.9683693244739757; 'support': 32}}
5,3,DNF,1,284,32,17,[16; 17],222,0.530402,0.906250,18,[X0 AND X2 >= 0.190280 AND X3 < 0.007075 AND X4 >= 0.418075 AND X6 >= 0.029375 AND X26 >= 0.528120 AND X32 < 0.994855] OR [X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X4 >= 0.041440 AND X10 < 0.999100 AND X13 >= -0.554585 AND X33 >= -0.974115] OR [(NOT X0) AND X0 AND X2 >= 0.739470 AND X5 < -0.000715],{'0.0': {'precision': 0.8245614035087719; 'recall': 0.912621359223301; 'f1-score': 0.8663594470046084; 'support': 103}; '1.0': {'precision': 0.9470588235294117; 'recall': 0.8895027624309392; 'f1-score': 0.9173789173789173; 'support': 181}; 'accuracy': 0.897887323943662; 'macro avg': {'precision': 0.8858101135190919; 'recall': 0.90106206082712; 'f1-score': 0.8918691821917628; 'support': 284}; 'weighted avg': {'precision': 0.902631942324743; 'recall': 0.897887323943662; 'f1-score': 0.8988753770671081; 'support': 284}},{'0.0': {'precision': 0.7857142857142857; 'recall': 1.0; 'f1-score': 0.88; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.8571428571428571; 'f1-score': 0.923076923076923; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8928571428571428; 'recall': 0.9285714285714286; 'f1-score': 0.9015384615384615; 'support': 32}; 'weighted avg': {'precision': 0.9263392857142857; 'recall': 0.90625; 'f1-score': 0.9082692307692307; 'support': 32}}
5,3,DNF,2,284,32,17,[16; 17],222,0.551264,0.781250,16,[(NOT X0) AND X0 AND X3 >= 0.007075 AND X4 >= 0.995175 AND X16 >= 0.998150] OR [X2 >= 0.190280 AND X4 >= 0.418075 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X16 >= 0.292070 AND X30 >= 0.995560] OR [X0 AND X2 >= 0.190280 AND X7 >= 0.000985 AND X18 < 0.998845],{'0.0': {'precision': 0.6026490066225165; 'recall': 0.8921568627450981; 'f1-score': 0.7193675889328064; 'support': 102}; '1.0': {'precision': 0.9172932330827067; 'recall': 0.6703296703296703; 'f1-score': 0.7746031746031745; 'support': 182}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7599711198526116; 'recall': 0.7812432665373842; 'f1-score': 0.7469853817679905; 'support': 284}; 'weighted avg': {'precision': 0.8042872080864412; 'recall': 0.75; 'f1-score': 0.7547650417215634; 'support': 284}},{'0.0': {'precision': 0.6470588235294118; 'recall': 0.9166666666666666; 'f1-score': 0.7586206896551724; 'support': 12}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7; 'f1-score': 0.8; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7901960784313726; 'recall': 0.8083333333333333; 'f1-score': 0.7793103448275862; 'support': 32}; 'weighted avg': {'precision': 0.8259803921568628; 'recall': 0.78125; 'f1-score': 0.7844827586206896; 'support': 32}}
5,3,DNF,3,284,32,17,[16; 17],222,0.552273,0.781250,18,[X2 < 0.998505 AND X2 >= 0.190280 AND X3 < 0.746850 AND X4 >= 0.418075 AND X7 >= -0.983575 AND X20 < 0.998880 AND X26 < 0.999945] OR [X0 AND X2 >= 0.739470 AND X21 < -0.001400 AND X22 >= -0.009200 AND X33 < 0.005400] OR [(NOT X0) AND X0 AND X2 >= 0.998505 AND X3 >= -0.609635 AND X7 >= -0.983575 AND X15 < 0.968410],{'0.0': {'precision': 0.7028985507246377; 'recall': 0.9509803921568627; 'f1-score': 0.8083333333333333; 'support': 102}; '1.0': {'precision': 0.9657534246575342; 'recall': 0.7747252747252747; 'f1-score': 0.8597560975609756; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.834325987691086; 'recall': 0.8628528334410688; 'f1-score': 0.8340447154471544; 'support': 284}; 'weighted avg': {'precision': 0.8713478009210713; 'recall': 0.8380281690140845; 'f1-score': 0.8412873582961182; 'support': 284}},{'0.0': {'precision': 0.6470588235294118; 'recall': 0.9166666666666666; 'f1-score': 0.7586206896551724; 'support': 12}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7; 'f1-score': 0.8; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7901960784313726; 'recall': 0.8083333333333333; 'f1-score': 0.7793103448275862; 'support': 32}; 'weighted avg': {'precision': 0.8259803921568628; 'recall': 0.78125; 'f1-score': 0.7844827586206896; 'support': 32}}
