lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,1,[284; 284],222,14.700062,0.812500,1,[X26 < 0.999945],{'0.0': {'precision': 0.8714285714285714; 'recall': 0.5980392156862745; 'f1-score': 0.7093023255813954; 'support': 102}; '1.0': {'precision': 0.8084112149532711; 'recall': 0.9505494505494505; 'f1-score': 0.8737373737373737; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8399198931909213; 'recall': 0.7742943331178624; 'f1-score': 0.7915198496593845; 'support': 284}; 'weighted avg': {'precision': 0.8310442091803156; 'recall': 0.823943661971831; 'f1-score': 0.8146797155968463; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
5,3,CNF,2,284,32,1,[284; 284],222,1000.204388,0.906250,4,[X11 >= 0.001845 OR X14 >= 0.239955] AND [X4 >= 0.041440] AND [X17 >= -0.805795],{'0.0': {'precision': 0.9761904761904762; 'recall': 0.803921568627451; 'f1-score': 0.8817204301075269; 'support': 102}; '1.0': {'precision': 0.9; 'recall': 0.989010989010989; 'f1-score': 0.9424083769633509; 'support': 182}; 'accuracy': 0.9225352112676056; 'macro avg': {'precision': 0.9380952380952381; 'recall': 0.89646627881922; 'f1-score': 0.9120644035354388; 'support': 284}; 'weighted avg': {'precision': 0.927364185110664; 'recall': 0.9225352112676056; 'f1-score': 0.9206120016841466; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.875; 'recall': 1.0; 'f1-score': 0.9333333333333333; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9375; 'recall': 0.8636363636363636; 'f1-score': 0.8877192982456141; 'support': 32}; 'weighted avg': {'precision': 0.91796875; 'recall': 0.90625; 'f1-score': 0.9019736842105264; 'support': 32}}
5,3,CNF,3,284,32,1,[284; 284],222,1000.239479,0.937500,5,[X21 < -0.001400 OR X26 < 0.999945] AND [X4 >= 0.041440] AND [X11 >= 0.001845 OR X14 >= 0.239955],{'0.0': {'precision': 0.9318181818181818; 'recall': 0.8118811881188119; 'f1-score': 0.8677248677248677; 'support': 101}; '1.0': {'precision': 0.9030612244897959; 'recall': 0.9672131147540983; 'f1-score': 0.9340369393139841; 'support': 183}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.9174397031539888; 'recall': 0.8895471514364551; 'f1-score': 0.9008809035194258; 'support': 284}; 'weighted avg': {'precision': 0.9132881705819332; 'recall': 0.9119718309859155; 'f1-score': 0.91045412512208; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8333333333333334; 'f1-score': 0.9090909090909091; 'support': 12}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9166666666666667; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9431818181818181; 'recall': 0.9375; 'f1-score': 0.9361471861471862; 'support': 32}}
5,3,CNF,4,284,32,1,[284; 284],222,1000.210805,0.843750,5,[X4 >= 0.041440] AND [X26 < 0.999945] AND [X5 < -0.000715 OR X11 >= 0.001845 OR X12 >= 0.354740],{'0.0': {'precision': 0.9191919191919192; 'recall': 0.900990099009901; 'f1-score': 0.91; 'support': 101}; '1.0': {'precision': 0.9459459459459459; 'recall': 0.9562841530054644; 'f1-score': 0.951086956521739; 'support': 183}; 'accuracy': 0.9366197183098591; 'macro avg': {'precision': 0.9325689325689326; 'recall': 0.9286371260076827; 'f1-score': 0.9305434782608695; 'support': 284}; 'weighted avg': {'precision': 0.9364313096707464; 'recall': 0.9366197183098591; 'f1-score': 0.9364750459277402; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.75; 'f1-score': 0.7826086956521738; 'support': 12}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8376623376623377; 'recall': 0.825; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8425324675324675; 'recall': 0.84375; 'f1-score': 0.8422587486744432; 'support': 32}}
5,3,CNF,5,284,32,1,[284; 284],222,1000.300521,0.875000,5,[X16 < -0.054150 OR X26 < 0.999945] AND [X11 >= 0.001845 OR X12 >= 0.354740] AND [X4 >= 0.041440],{'0.0': {'precision': 0.9175257731958762; 'recall': 0.8811881188118812; 'f1-score': 0.898989898989899; 'support': 101}; '1.0': {'precision': 0.9358288770053476; 'recall': 0.9562841530054644; 'f1-score': 0.9459459459459458; 'support': 183}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.926677325100612; 'recall': 0.9187361359086728; 'f1-score': 0.9224679224679224; 'support': 284}; 'weighted avg': {'precision': 0.9293196745942328; 'recall': 0.9295774647887324; 'f1-score': 0.929246788401718; 'support': 284}},{'0.0': {'precision': 0.7857142857142857; 'recall': 0.9166666666666666; 'f1-score': 0.8461538461538461; 'support': 12}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8650793650793651; 'recall': 0.8833333333333333; 'f1-score': 0.8704453441295547; 'support': 32}; 'weighted avg': {'precision': 0.8849206349206349; 'recall': 0.875; 'f1-score': 0.8765182186234818; 'support': 32}}
5,3,CNF,6,285,31,1,[285; 285],222,1000.238598,0.870968,6,[X4 >= 0.418075 OR X8 < -0.036395 OR X22 >= 0.186570] AND [X21 < -0.001400 OR X26 < 0.999945] AND [X2 >= 0.190280],{'0.0': {'precision': 0.9666666666666667; 'recall': 0.8529411764705882; 'f1-score': 0.90625; 'support': 102}; '1.0': {'precision': 0.9230769230769231; 'recall': 0.9836065573770492; 'f1-score': 0.9523809523809524; 'support': 183}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9448717948717948; 'recall': 0.9182738669238186; 'f1-score': 0.9293154761904763; 'support': 285}; 'weighted avg': {'precision': 0.9386774628879893; 'recall': 0.9368421052631579; 'f1-score': 0.9358709273182959; 'support': 285}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8568376068376069; 'recall': 0.8795454545454545; 'f1-score': 0.8640350877192982; 'support': 31}; 'weighted avg': {'precision': 0.8822718500137856; 'recall': 0.8709677419354839; 'f1-score': 0.8729485002829656; 'support': 31}}
5,3,CNF,7,285,31,1,[285; 285],222,1000.295598,0.870968,6,[X6 >= 0.029375 OR X8 < -0.036395] AND [X2 >= 0.190280] AND [X12 < 0.998725 OR X21 < -0.001400 OR X26 < 0.999945],{'0.0': {'precision': 0.9534883720930233; 'recall': 0.803921568627451; 'f1-score': 0.8723404255319148; 'support': 102}; '1.0': {'precision': 0.8994974874371859; 'recall': 0.9781420765027322; 'f1-score': 0.93717277486911; 'support': 183}; 'accuracy': 0.9157894736842105; 'macro avg': {'precision': 0.9264929297651046; 'recall': 0.8910318225650916; 'f1-score': 0.9047566002005124; 'support': 285}; 'weighted avg': {'precision': 0.9188205408929594; 'recall': 0.9157894736842105; 'f1-score': 0.9139696182642191; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,3,CNF,8,285,31,1,[285; 285],222,1000.218465,0.709677,6,[X11 >= 0.001845 OR X20 >= 0.072060] AND [X20 < -0.000015 OR X26 < 0.999945] AND [X4 >= 0.418075 OR X21 < -0.001400],{'0.0': {'precision': 0.8846153846153846; 'recall': 0.9019607843137255; 'f1-score': 0.8932038834951457; 'support': 102}; '1.0': {'precision': 0.9447513812154696; 'recall': 0.9344262295081968; 'f1-score': 0.9395604395604397; 'support': 183}; 'accuracy': 0.9228070175438596; 'macro avg': {'precision': 0.9146833829154271; 'recall': 0.9181935069109611; 'f1-score': 0.9163821615277927; 'support': 285}; 'weighted avg': {'precision': 0.9232290245375444; 'recall': 0.9228070175438596; 'f1-score': 0.9229696721265451; 'support': 285}},{'0.0': {'precision': 0.6; 'recall': 0.5454545454545454; 'f1-score': 0.5714285714285713; 'support': 11}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8; 'f1-score': 0.7804878048780488; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.680952380952381; 'recall': 0.6727272727272727; 'f1-score': 0.6759581881533101; 'support': 31}; 'weighted avg': {'precision': 0.7044546850998463; 'recall': 0.7096774193548387; 'f1-score': 0.7063054962346859; 'support': 31}}
5,3,CNF,9,285,31,1,[285; 285],222,1000.193754,0.967742,6,[X2 >= 0.190280] AND [X21 < -0.001400 OR X26 < 0.999945] AND [X4 >= 0.418075 OR X18 < -0.043910 OR X22 >= 0.186570],{'0.0': {'precision': 0.9444444444444444; 'recall': 0.8333333333333334; 'f1-score': 0.8854166666666667; 'support': 102}; '1.0': {'precision': 0.9128205128205128; 'recall': 0.9726775956284153; 'f1-score': 0.9417989417989417; 'support': 183}; 'accuracy': 0.9228070175438596; 'macro avg': {'precision': 0.9286324786324787; 'recall': 0.9030054644808743; 'f1-score': 0.9136078042328042; 'support': 285}; 'weighted avg': {'precision': 0.9241385515069725; 'recall': 0.9228070175438596; 'f1-score': 0.921620022277917; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,3,DNF,0,284,32,1,[284; 284],222,1000.212809,0.937500,19,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X21 < 0.000375 AND X33 < 0.950980] OR [X2 >= 0.190280 AND X4 >= 0.418075 AND X11 >= 0.001845 AND X16 < 0.292070] OR [X3 < 0.746850 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X20 >= 0.072060 AND X21 >= -0.001400],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 1.0; 'f1-score': 0.9972602739726028; 'support': 182}; 'accuracy': 0.9964788732394366; 'macro avg': {'precision': 0.9972677595628415; 'recall': 0.9950980392156863; 'f1-score': 0.9961670827991093; 'support': 284}; 'weighted avg': {'precision': 0.9964981143692757; 'recall': 0.9964788732394366; 'f1-score': 0.9964750239747413; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.9523809523809523; 'f1-score': 0.9523809523809523; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9307359307359306; 'recall': 0.9307359307359306; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,3,DNF,1,284,32,1,[284; 284],222,1000.219664,0.906250,17,[X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X23 >= -0.987455] OR [X2 >= 0.190280 AND X4 >= 0.418075 AND X11 >= 0.001845 AND X16 < 0.292070] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X15 < 0.001430 AND X15 >= -0.905170 AND X19 >= -0.912755 AND X21 < 0.000375],{'0.0': {'precision': 0.9901960784313726; 'recall': 0.9901960784313726; 'f1-score': 0.9901960784313726; 'support': 102}; '1.0': {'precision': 0.9945054945054945; 'recall': 0.9945054945054945; 'f1-score': 0.9945054945054945; 'support': 182}; 'accuracy': 0.9929577464788732; 'macro avg': {'precision': 0.9923507864684336; 'recall': 0.9923507864684336; 'f1-score': 0.9923507864684336; 'support': 284}; 'weighted avg': {'precision': 0.9929577464788732; 'recall': 0.9929577464788732; 'f1-score': 0.9929577464788732; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
5,3,DNF,2,284,32,1,[284; 284],222,1000.418251,0.875000,21,[X4 >= 0.418075 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X11 >= 0.001845 AND X13 >= -0.554585 AND X17 >= -0.805795 AND X23 >= -0.987455] OR [X3 < 0.746850 AND X5 < 0.825090 AND X12 >= 0.015670 AND X22 < 0.999665 AND X26 < 0.999945 AND X30 >= 0.132415 AND X32 < 0.994855] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X13 >= -0.554585 AND X15 < 0.968410 AND X21 < -0.001400],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 1.0; 'f1-score': 0.9972602739726028; 'support': 182}; 'accuracy': 0.9964788732394366; 'macro avg': {'precision': 0.9972677595628415; 'recall': 0.9950980392156863; 'f1-score': 0.9961670827991093; 'support': 284}; 'weighted avg': {'precision': 0.9964981143692757; 'recall': 0.9964788732394366; 'f1-score': 0.9964750239747413; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.9523809523809523; 'f1-score': 0.909090909090909; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8792270531400965; 'recall': 0.8398268398268398; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.876207729468599; 'recall': 0.875; 'f1-score': 0.8715909090909089; 'support': 32}}
5,3,DNF,3,284,32,1,[284; 284],222,1000.217085,0.906250,19,[X3 < 0.746850 AND X7 < 0.994515 AND X9 >= -0.572990 AND X14 >= 0.239955 AND X15 >= -0.905170 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X21 >= -0.001400] OR [X0 AND X2 >= 0.190280 AND X3 >= -0.000170 AND X4 >= 0.418075 AND X16 < 0.292070] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X19 >= -0.912755 AND X21 < 0.000375 AND X23 >= -0.987455],{'0.0': {'precision': 1.0; 'recall': 0.9900990099009901; 'f1-score': 0.9950248756218906; 'support': 101}; '1.0': {'precision': 0.9945652173913043; 'recall': 1.0; 'f1-score': 0.9972752043596731; 'support': 183}; 'accuracy': 0.9964788732394366; 'macro avg': {'precision': 0.9972826086956521; 'recall': 0.995049504950495; 'f1-score': 0.9961500399907819; 'support': 284}; 'weighted avg': {'precision': 0.9964980097979179; 'recall': 0.9964788732394366; 'f1-score': 0.9964749113930673; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
5,3,DNF,4,284,32,1,[284; 284],222,1000.226774,0.875000,19,[X4 >= 0.418075 AND X7 >= 0.000985 AND X11 >= 0.001845 AND X16 < 0.292070] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X9 >= -0.572990 AND X21 < 0.000375 AND X26 < 0.999945 AND X32 < 0.994855] OR [X2 >= 0.190280 AND X3 < 0.746850 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X20 >= 0.072060],{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 101}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 183}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 284}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6666666666666666; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8333333333333333; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.8958333333333334; 'recall': 0.875; 'f1-score': 0.8681818181818182; 'support': 32}}
5,3,DNF,5,284,32,1,[284; 284],222,1000.230211,0.937500,19,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X13 >= -0.554585 AND X21 < 0.000375] OR [X3 < 0.746850 AND X7 < 0.994515 AND X9 >= -0.572990 AND X16 >= 0.292070 AND X20 >= 0.072060 AND X26 < 0.999945 AND X28 >= -0.911830] OR [X3 >= 0.007075 AND X4 >= 0.418075 AND X5 >= -0.217515 AND X7 < 0.994515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 1.0; 'recall': 0.9900990099009901; 'f1-score': 0.9950248756218906; 'support': 101}; '1.0': {'precision': 0.9945652173913043; 'recall': 1.0; 'f1-score': 0.9972752043596731; 'support': 183}; 'accuracy': 0.9964788732394366; 'macro avg': {'precision': 0.9972826086956521; 'recall': 0.995049504950495; 'f1-score': 0.9961500399907819; 'support': 284}; 'weighted avg': {'precision': 0.9964980097979179; 'recall': 0.9964788732394366; 'f1-score': 0.9964749113930673; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8333333333333334; 'f1-score': 0.9090909090909091; 'support': 12}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9166666666666667; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9431818181818181; 'recall': 0.9375; 'f1-score': 0.9361471861471862; 'support': 32}}
5,3,DNF,6,285,31,1,[285; 285],222,1000.280165,0.903226,18,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X15 < -0.001970 AND X21 < 0.000375] OR [X7 < 0.994515 AND X9 >= -0.572990 AND X16 >= 0.292070 AND X20 >= 0.072060 AND X23 >= -0.987455 AND X26 < 0.999945] OR [X3 >= 0.007075 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X33 < 0.950980],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.9945652173913043; 'recall': 1.0; 'f1-score': 0.9972752043596731; 'support': 183}; 'accuracy': 0.9964912280701754; 'macro avg': {'precision': 0.9972826086956521; 'recall': 0.9950980392156863; 'f1-score': 0.9961745479926445; 'support': 285}; 'weighted avg': {'precision': 0.9965102974828375; 'recall': 0.9964912280701754; 'f1-score': 0.9964873661180104; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.9090909090909091; 'f1-score': 0.8695652173913043; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.8903508771929824; 'recall': 0.9045454545454545; 'f1-score': 0.8963210702341138; 'support': 31}; 'weighted avg': {'precision': 0.9069043576683644; 'recall': 0.9032258064516129; 'f1-score': 0.9040888984788004; 'support': 31}}
5,3,DNF,7,285,31,1,[285; 285],222,1000.263112,0.967742,19,[X2 >= 0.739470 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X15 >= -0.905170 AND X26 < 0.999945] OR [X2 >= 0.190280 AND X19 >= -0.912755 AND X28 < -0.000090 AND X29 >= -0.914280 AND X33 < -0.000030] OR [X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X30 >= 0.132415],{'0.0': {'precision': 0.9901960784313726; 'recall': 0.9901960784313726; 'f1-score': 0.9901960784313726; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 0.994535519125683; 'f1-score': 0.994535519125683; 'support': 183}; 'accuracy': 0.9929824561403509; 'macro avg': {'precision': 0.9923657987785278; 'recall': 0.9923657987785278; 'f1-score': 0.9923657987785278; 'support': 285}; 'weighted avg': {'precision': 0.9929824561403509; 'recall': 0.9929824561403509; 'f1-score': 0.9929824561403509; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,3,DNF,8,285,31,1,[285; 285],222,1000.217455,0.967742,20,[X2 >= 0.190280 AND X3 < 0.746850 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X18 >= 0.121830 AND X20 >= 0.072060 AND X27 >= -0.936175] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X15 >= -0.905170 AND X21 < -0.001400 AND X26 < 0.999945 AND X33 < 0.950980] OR [X4 >= 0.418075 AND X10 < 0.999100 AND X11 >= 0.001845 AND X20 < -0.000015],{'0.0': {'precision': 1.0; 'recall': 0.9803921568627451; 'f1-score': 0.99009900990099; 'support': 102}; '1.0': {'precision': 0.9891891891891892; 'recall': 1.0; 'f1-score': 0.9945652173913043; 'support': 183}; 'accuracy': 0.9929824561403509; 'macro avg': {'precision': 0.9945945945945946; 'recall': 0.9901960784313726; 'f1-score': 0.9923321136461472; 'support': 285}; 'weighted avg': {'precision': 0.9930583214793742; 'recall': 0.9929824561403509; 'f1-score': 0.992966785236876; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,3,DNF,9,285,31,1,[285; 285],222,1000.187528,1.000000,20,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X21 < 0.000375 AND X33 < 0.950980] OR [X2 >= 0.190280 AND X3 >= -0.000170 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X16 < 0.292070] OR [X3 < 0.746850 AND X7 < 0.994515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X20 >= 0.072060 AND X21 >= 0.000375],{'0.0': {'precision': 0.9901960784313726; 'recall': 0.9901960784313726; 'f1-score': 0.9901960784313726; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 0.994535519125683; 'f1-score': 0.994535519125683; 'support': 183}; 'accuracy': 0.9929824561403509; 'macro avg': {'precision': 0.9923657987785278; 'recall': 0.9923657987785278; 'f1-score': 0.9923657987785278; 'support': 285}; 'weighted avg': {'precision': 0.9929824561403509; 'recall': 0.9929824561403509; 'f1-score': 0.9929824561403509; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}}
10,1,CNF,0,284,32,1,[284; 284],222,12.294135,0.812500,1,[X26 < 0.999945],{'0.0': {'precision': 0.8714285714285714; 'recall': 0.5980392156862745; 'f1-score': 0.7093023255813954; 'support': 102}; '1.0': {'precision': 0.8084112149532711; 'recall': 0.9505494505494505; 'f1-score': 0.8737373737373737; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8399198931909213; 'recall': 0.7742943331178624; 'f1-score': 0.7915198496593845; 'support': 284}; 'weighted avg': {'precision': 0.8310442091803156; 'recall': 0.823943661971831; 'f1-score': 0.8146797155968463; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
