l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,469,53,58,[8; 9],14,1.139556,0.660377,1,[(NOT X1)],{'0.0': {'precision': 0.7352112676056338; 'recall': 0.7791044776119403; 'f1-score': 0.7565217391304349; 'support': 335}; '1.0': {'precision': 0.3508771929824561; 'recall': 0.29850746268656714; 'f1-score': 0.3225806451612903; 'support': 134}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.543044230294045; 'recall': 0.5388059701492538; 'f1-score': 0.5395511921458626; 'support': 469}; 'weighted avg': {'precision': 0.6254015319990116; 'recall': 0.6417910447761194; 'f1-score': 0.632538569424965; 'support': 469}},{'0.0': {'precision': 0.7380952380952381; 'recall': 0.8157894736842105; 'f1-score': 0.775; 'support': 38}; '1.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.550865800865801; 'recall': 0.5412280701754386; 'f1-score': 0.5413461538461538; 'support': 53}; 'weighted avg': {'precision': 0.6321163113615944; 'recall': 0.660377358490566; 'f1-score': 0.6427431059506531; 'support': 53}}
l: 5,3,DNF,1,469,53,29,[16; 17],14,0.511740,0.603774,15,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000 AND X9 >= 0.895000] OR [X1 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000] OR [X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8425531914893617; 'recall': 0.591044776119403; 'f1-score': 0.6947368421052632; 'support': 335}; '1.0': {'precision': 0.41452991452991456; 'recall': 0.7238805970149254; 'f1-score': 0.5271739130434783; 'support': 134}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.6285415530096381; 'recall': 0.6574626865671642; 'f1-score': 0.6109553775743708; 'support': 469}; 'weighted avg': {'precision': 0.7202608266438053; 'recall': 0.6289978678038379; 'f1-score': 0.6468617195161818; 'support': 469}},{'0.0': {'precision': 0.9047619047619048; 'recall': 0.5; 'f1-score': 0.6440677966101696; 'support': 38}; '1.0': {'precision': 0.40625; 'recall': 0.8666666666666667; 'f1-score': 0.5531914893617021; 'support': 15}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.6555059523809523; 'recall': 0.6833333333333333; 'f1-score': 0.5986296429859359; 'support': 53}; 'weighted avg': {'precision': 0.7636736298292902; 'recall': 0.6037735849056604; 'f1-score': 0.6183480870115468; 'support': 53}}
l: 5,3,DNF,2,470,52,29,[16; 17],14,0.512553,0.634615,12,[X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000] OR [X1 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000] OR [X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8962264150943396; 'recall': 0.5671641791044776; 'f1-score': 0.6946983546617916; 'support': 335}; '1.0': {'precision': 0.437984496124031; 'recall': 0.837037037037037; 'f1-score': 0.5750636132315522; 'support': 135}; 'accuracy': 0.6446808510638298; 'macro avg': {'precision': 0.6671054556091853; 'recall': 0.7021006080707572; 'f1-score': 0.6348809839466719; 'support': 470}; 'weighted avg': {'precision': 0.7646037362411658; 'recall': 0.6446808510638298; 'f1-score': 0.6603351842509783; 'support': 470}},{'0.0': {'precision': 0.8275862068965517; 'recall': 0.631578947368421; 'f1-score': 0.716417910447761; 'support': 38}; '1.0': {'precision': 0.391304347826087; 'recall': 0.6428571428571429; 'f1-score': 0.4864864864864865; 'support': 14}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6094452773613194; 'recall': 0.637218045112782; 'f1-score': 0.6014521984671237; 'support': 52}; 'weighted avg': {'precision': 0.7101257063775803; 'recall': 0.6346153846153846; 'f1-score': 0.654513296304341; 'support': 52}}
l: 5,3,DNF,3,470,52,29,[16; 17],14,0.524419,0.711538,13,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.844106463878327; 'recall': 0.6607142857142857; 'f1-score': 0.7412353923205341; 'support': 336}; '1.0': {'precision': 0.4492753623188406; 'recall': 0.6940298507462687; 'f1-score': 0.5454545454545454; 'support': 134}; 'accuracy': 0.6702127659574468; 'macro avg': {'precision': 0.6466909130985838; 'recall': 0.6773720682302772; 'f1-score': 0.6433449688875398; 'support': 470}; 'weighted avg': {'precision': 0.7315375966251968; 'recall': 0.6702127659574468; 'f1-score': 0.6854170232140607; 'support': 470}},{'0.0': {'precision': 0.8928571428571429; 'recall': 0.6756756756756757; 'f1-score': 0.7692307692307693; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.8; 'f1-score': 0.6153846153846154; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6964285714285714; 'recall': 0.7378378378378379; 'f1-score': 0.6923076923076923; 'support': 52}; 'weighted avg': {'precision': 0.779532967032967; 'recall': 0.7115384615384616; 'f1-score': 0.7248520710059172; 'support': 52}}
l: 5,3,DNF,4,470,52,29,[16; 17],14,0.577575,0.615385,14,[X4 < 211.500000 AND X5 < 61.500000 AND X5 >= 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X1 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X2 < 1.650000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8305084745762712; 'recall': 0.7291666666666666; 'f1-score': 0.7765451664025357; 'support': 336}; '1.0': {'precision': 0.48; 'recall': 0.6268656716417911; 'f1-score': 0.5436893203883495; 'support': 134}; 'accuracy': 0.7; 'macro avg': {'precision': 0.6552542372881356; 'recall': 0.6780161691542288; 'f1-score': 0.6601172433954425; 'support': 470}; 'weighted avg': {'precision': 0.7305762711864406; 'recall': 0.7; 'f1-score': 0.7101564783899805; 'support': 470}},{'0.0': {'precision': 0.7741935483870968; 'recall': 0.6486486486486487; 'f1-score': 0.7058823529411764; 'support': 37}; '1.0': {'precision': 0.38095238095238093; 'recall': 0.5333333333333333; 'f1-score': 0.4444444444444444; 'support': 15}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5775729646697388; 'recall': 0.590990990990991; 'f1-score': 0.5751633986928104; 'support': 52}; 'weighted avg': {'precision': 0.6607585962424671; 'recall': 0.6153846153846154; 'f1-score': 0.6304675716440422; 'support': 52}}
l: 5,3,DNF,5,470,52,29,[16; 17],14,0.555436,0.596154,12,[X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000] OR [X1 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X4 >= 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.9043062200956937; 'recall': 0.5625; 'f1-score': 0.6935779816513762; 'support': 336}; '1.0': {'precision': 0.4367816091954023; 'recall': 0.8507462686567164; 'f1-score': 0.5772151898734177; 'support': 134}; 'accuracy': 0.6446808510638298; 'macro avg': {'precision': 0.6705439146455481; 'recall': 0.7066231343283582; 'f1-score': 0.6353965857623969; 'support': 470}; 'weighted avg': {'precision': 0.7710119693283766; 'recall': 0.6446808510638298; 'f1-score': 0.660402206974256; 'support': 470}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.5405405405405406; 'f1-score': 0.6557377049180328; 'support': 37}; '1.0': {'precision': 0.39285714285714285; 'recall': 0.7333333333333333; 'f1-score': 0.5116279069767441; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.6130952380952381; 'recall': 0.6369369369369369; 'f1-score': 0.5836828059473884; 'support': 52}; 'weighted avg': {'precision': 0.7062728937728939; 'recall': 0.5961538461538461; 'f1-score': 0.6141675708965073; 'support': 52}}
l: 5,3,DNF,6,470,52,29,[16; 17],14,0.532448,0.634615,14,[X1 AND X3 < 1.250000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X1 AND X3 < 1.250000 AND X3 >= 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7253333333333334; 'recall': 0.8095238095238095; 'f1-score': 0.7651195499296766; 'support': 336}; '1.0': {'precision': 0.3263157894736842; 'recall': 0.23134328358208955; 'f1-score': 0.2707423580786026; 'support': 134}; 'accuracy': 0.6446808510638298; 'macro avg': {'precision': 0.5258245614035089; 'recall': 0.5204335465529495; 'f1-score': 0.5179309540041396; 'support': 470}; 'weighted avg': {'precision': 0.6115708846584547; 'recall': 0.6446808510638298; 'f1-score': 0.6241694569338385; 'support': 470}},{'0.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; '1.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 5,3,DNF,7,470,52,29,[16; 17],14,0.598018,0.653846,15,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000] OR [(NOT X1) AND X3 < 1.250000 AND X4 < 211.500000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X2 >= 1.650000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.711217183770883; 'recall': 0.8869047619047619; 'f1-score': 0.7894039735099339; 'support': 336}; '1.0': {'precision': 0.2549019607843137; 'recall': 0.09701492537313433; 'f1-score': 0.14054054054054052; 'support': 134}; 'accuracy': 0.6617021276595745; 'macro avg': {'precision': 0.4830595722775984; 'recall': 0.49195984363894807; 'f1-score': 0.4649722570252372; 'support': 470}; 'weighted avg': {'precision': 0.5811188010470527; 'recall': 0.6617021276595745; 'f1-score': 0.6044088670888728; 'support': 470}},{'0.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; '1.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
l: 5,3,DNF,8,470,52,29,[16; 17],14,0.608203,0.673077,13,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X1 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X4 >= 211.500000 AND X5 >= 61.500000],{'0.0': {'precision': 0.7348066298342542; 'recall': 0.7916666666666666; 'f1-score': 0.7621776504297993; 'support': 336}; '1.0': {'precision': 0.35185185185185186; 'recall': 0.2835820895522388; 'f1-score': 0.31404958677685957; 'support': 134}; 'accuracy': 0.6468085106382979; 'macro avg': {'precision': 0.543329240843053; 'recall': 0.5376243781094527; 'f1-score': 0.5381136186033295; 'support': 470}; 'weighted avg': {'precision': 0.6256237782392713; 'recall': 0.6468085106382979; 'f1-score': 0.6344134790904505; 'support': 470}},{'0.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; '1.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 5,3,DNF,9,470,52,29,[16; 17],14,0.580027,0.711538,12,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [(NOT X1) AND X4 < 211.500000] OR [X2 < 1.650000 AND X5 >= 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7380952380952381; 'recall': 0.8303571428571429; 'f1-score': 0.7815126050420169; 'support': 336}; '1.0': {'precision': 0.3804347826086957; 'recall': 0.26119402985074625; 'f1-score': 0.30973451327433627; 'support': 134}; 'accuracy': 0.6680851063829787; 'macro avg': {'precision': 0.559265010351967; 'recall': 0.5457755863539446; 'f1-score': 0.5456235591581766; 'support': 470}; 'weighted avg': {'precision': 0.6361239592969473; 'recall': 0.6680851063829787; 'f1-score': 0.6470056597295293; 'support': 470}},{'0.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.651379 (+- 0.039580), (mean training time) 0.561034 (+- 0.036859)
l: 5,3,DNF,0,469,53,14,[33; 34],14,0.297163,0.660377,14,[X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [(NOT X1) AND X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000] OR [X1 AND X2 >= 1.650000 AND X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.713953488372093; 'recall': 0.9164179104477612; 'f1-score': 0.8026143790849674; 'support': 335}; '1.0': {'precision': 0.28205128205128205; 'recall': 0.08208955223880597; 'f1-score': 0.12716763005780346; 'support': 134}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.49800238521168755; 'recall': 0.4992537313432836; 'f1-score': 0.46489100457138544; 'support': 469}; 'weighted avg': {'precision': 0.5905528579947185; 'recall': 0.6780383795309168; 'f1-score': 0.6096295936486348; 'support': 469}},{'0.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 38}; '1.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.4541666666666667; 'recall': 0.4807017543859649; 'f1-score': 0.4453488372093023; 'support': 53}; 'weighted avg': {'precision': 0.5644654088050315; 'recall': 0.660377358490566; 'f1-score': 0.5952172005265467; 'support': 53}}
l: 5,3,DNF,1,469,53,14,[33; 34],14,0.336313,0.698113,12,[(NOT X1) AND X4 >= 211.500000] OR [X3 < 1.250000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 < 0.895000 AND X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.7834394904458599; 'recall': 0.7343283582089553; 'f1-score': 0.7580893682588599; 'support': 335}; '1.0': {'precision': 0.4258064516129032; 'recall': 0.4925373134328358; 'f1-score': 0.45674740484429066; 'support': 134}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.6046229710293816; 'recall': 0.6134328358208956; 'f1-score': 0.6074183865515752; 'support': 469}; 'weighted avg': {'precision': 0.6812586222078723; 'recall': 0.6652452025586354; 'f1-score': 0.6719916644261258; 'support': 469}},{'0.0': {'precision': 0.775; 'recall': 0.8157894736842105; 'f1-score': 0.7948717948717949; 'support': 38}; '1.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6182692307692308; 'recall': 0.6078947368421053; 'f1-score': 0.6117216117216118; 'support': 53}; 'weighted avg': {'precision': 0.6862844702467343; 'recall': 0.6981132075471698; 'f1-score': 0.6912018798811251; 'support': 53}}
l: 5,3,DNF,2,470,52,14,[33; 34],14,0.277736,0.634615,13,[X3 >= 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000] OR [X1 AND X2 >= 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X4 >= 211.500000],{'0.0': {'precision': 0.7461928934010152; 'recall': 0.8776119402985074; 'f1-score': 0.8065843621399177; 'support': 335}; '1.0': {'precision': 0.4605263157894737; 'recall': 0.25925925925925924; 'f1-score': 0.33175355450236965; 'support': 135}; 'accuracy': 0.7; 'macro avg': {'precision': 0.6033596045952445; 'recall': 0.5684355997788834; 'f1-score': 0.5691689583211437; 'support': 470}; 'weighted avg': {'precision': 0.6641397274913171; 'recall': 0.7; 'f1-score': 0.670196789733388; 'support': 470}},{'0.0': {'precision': 0.7209302325581395; 'recall': 0.8157894736842105; 'f1-score': 0.765432098765432; 'support': 38}; '1.0': {'precision': 0.2222222222222222; 'recall': 0.14285714285714285; 'f1-score': 0.17391304347826086; 'support': 14}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.47157622739018085; 'recall': 0.4793233082706767; 'f1-score': 0.4696725711218464; 'support': 52}; 'weighted avg': {'precision': 0.5866626913138541; 'recall': 0.6346153846153846; 'f1-score': 0.6061769684958089; 'support': 52}}
l: 5,3,DNF,3,470,52,14,[33; 34],14,0.288809,0.711538,15,[X3 < 1.250000 AND X4 < 211.500000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X3 < 1.250000 AND X4 < 211.500000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X3 >= 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7180043383947939; 'recall': 0.9851190476190477; 'f1-score': 0.8306148055207027; 'support': 336}; '1.0': {'precision': 0.4444444444444444; 'recall': 0.029850746268656716; 'f1-score': 0.055944055944055944; 'support': 134}; 'accuracy': 0.7127659574468085; 'macro avg': {'precision': 0.5812243914196191; 'recall': 0.5074848969438522; 'f1-score': 0.4432794307323793; 'support': 470}; 'weighted avg': {'precision': 0.6400106665025667; 'recall': 0.7127659574468085; 'f1-score': 0.6097512301094886; 'support': 470}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,3,DNF,4,470,52,14,[33; 34],14,0.266985,0.730769,15,[X2 >= 1.650000 AND X3 < 1.250000 AND X3 >= 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000] OR [X2 < 1.650000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 >= 61.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.7256637168141593; 'recall': 0.9761904761904762; 'f1-score': 0.8324873096446702; 'support': 336}; '1.0': {'precision': 0.5555555555555556; 'recall': 0.07462686567164178; 'f1-score': 0.13157894736842105; 'support': 134}; 'accuracy': 0.7191489361702128; 'macro avg': {'precision': 0.6406096361848574; 'recall': 0.525408670931059; 'f1-score': 0.4820331285065456; 'support': 470}; 'weighted avg': {'precision': 0.6771647942425575; 'recall': 0.7191489361702128; 'f1-score': 0.6326538616765482; 'support': 470}},{'0.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; '1.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
l: 5,3,DNF,5,470,52,14,[33; 34],14,0.260974,0.634615,10,[X1 AND X2 < 1.650000 AND X4 < 211.500000] OR [X4 < 211.500000 AND X6 >= 59.500000] OR [X1 AND X2 < 1.650000 AND X2 >= 1.650000 AND X3 < 1.250000 AND X6 < 59.500000],{'0.0': {'precision': 0.7898089171974523; 'recall': 0.7380952380952381; 'f1-score': 0.7630769230769231; 'support': 336}; '1.0': {'precision': 0.4358974358974359; 'recall': 0.5074626865671642; 'f1-score': 0.4689655172413793; 'support': 134}; 'accuracy': 0.6723404255319149; 'macro avg': {'precision': 0.6128531765474441; 'recall': 0.6227789623312012; 'f1-score': 0.6160212201591512; 'support': 470}; 'weighted avg': {'precision': 0.6889064948693625; 'recall': 0.6723404255319149; 'f1-score': 0.6792238839663638; 'support': 470}},{'0.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; '1.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,3,DNF,6,470,52,14,[33; 34],14,0.282208,0.673077,17,[X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X5 >= 61.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X1 AND X4 < 211.500000 AND X5 >= 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7427184466019418; 'recall': 0.9107142857142857; 'f1-score': 0.8181818181818182; 'support': 336}; '1.0': {'precision': 0.4827586206896552; 'recall': 0.208955223880597; 'f1-score': 0.29166666666666663; 'support': 134}; 'accuracy': 0.7106382978723405; 'macro avg': {'precision': 0.6127385336457984; 'recall': 0.5598347547974414; 'f1-score': 0.5549242424242424; 'support': 470}; 'weighted avg': {'precision': 0.6686022409163112; 'recall': 0.7106382978723405; 'f1-score': 0.6680689877498388; 'support': 470}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; '1.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
l: 5,3,DNF,7,470,52,14,[33; 34],14,0.292808,0.673077,11,[X2 >= 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X3 >= 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000],{'0.0': {'precision': 0.7437325905292479; 'recall': 0.7946428571428571; 'f1-score': 0.7683453237410072; 'support': 336}; '1.0': {'precision': 0.3783783783783784; 'recall': 0.31343283582089554; 'f1-score': 0.3428571428571429; 'support': 134}; 'accuracy': 0.6574468085106383; 'macro avg': {'precision': 0.5610554844538131; 'recall': 0.5540378464818763; 'f1-score': 0.5556012332990751; 'support': 470}; 'weighted avg': {'precision': 0.6395677725968724; 'recall': 0.6574468085106383; 'f1-score': 0.6470359274890118; 'support': 470}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; '1.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
l: 5,3,DNF,8,470,52,14,[33; 34],14,0.268945,0.673077,11,[(NOT X1) AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X1 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 >= 59.500000] OR [X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7319587628865979; 'recall': 0.8452380952380952; 'f1-score': 0.7845303867403314; 'support': 336}; '1.0': {'precision': 0.36585365853658536; 'recall': 0.22388059701492538; 'f1-score': 0.2777777777777778; 'support': 134}; 'accuracy': 0.6680851063829787; 'macro avg': {'precision': 0.5489062107115916; 'recall': 0.5345593461265103; 'f1-score': 0.5311540822590546; 'support': 470}; 'weighted avg': {'precision': 0.6275798607953177; 'recall': 0.6680851063829787; 'f1-score': 0.6400519833339863; 'support': 470}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; '1.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
