l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,0.999070,0.641509,1,[(NOT X1)],{'0.0': {'precision': 0.7406340057636888; 'recall': 0.7671641791044777; 'f1-score': 0.7536656891495602; 'support': 335}; '1.0': {'precision': 0.35537190082644626; 'recall': 0.3233082706766917; 'f1-score': 0.3385826771653543; 'support': 133}; 'accuracy': 0.6410256410256411; 'macro avg': {'precision': 0.5480029532950675; 'recall': 0.5452362248905847; 'f1-score': 0.5461241831574573; 'support': 468}; 'weighted avg': {'precision': 0.6311471255144298; 'recall': 0.6410256410256411; 'f1-score': 0.6357040639489204; 'support': 468}},{'0.0': {'precision': 0.7317073170731707; 'recall': 0.7894736842105263; 'f1-score': 0.7594936708860759; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.532520325203252; 'recall': 0.5280701754385965; 'f1-score': 0.5278949835911861; 'support': 53}; 'weighted avg': {'precision': 0.6189599631845375; 'recall': 0.6415094339622641; 'f1-score': 0.6284000743040628; 'support': 53}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.687155 (+- 0.038338), (mean training time) 0.256080 (+- 0.052422)
l: 5,3,DNF,0,468,53,3,[156; 156],14,1.620571,0.641509,12,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X3 < 1.250000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7917888563049853; 'recall': 0.8059701492537313; 'f1-score': 0.7988165680473374; 'support': 335}; '1.0': {'precision': 0.4881889763779528; 'recall': 0.46616541353383456; 'f1-score': 0.47692307692307695; 'support': 133}; 'accuracy': 0.7094017094017094; 'macro avg': {'precision': 0.639988916341469; 'recall': 0.636067781393783; 'f1-score': 0.6378698224852072; 'support': 468}; 'weighted avg': {'precision': 0.7055094032487987; 'recall': 0.7094017094017094; 'f1-score': 0.7073382895868103; 'support': 468}},{'0.0': {'precision': 0.7567567567567568; 'recall': 0.7368421052631579; 'f1-score': 0.7466666666666667; 'support': 38}; '1.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5658783783783784; 'recall': 0.5684210526315789; 'f1-score': 0.5668817204301075; 'support': 53}; 'weighted avg': {'precision': 0.64871239163692; 'recall': 0.6415094339622641; 'f1-score': 0.6449016027591804; 'support': 53}}
l: 5,3,DNF,1,469,52,3,[156; 157],14,0.617653,0.711538,14,[X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000] OR [(NOT X1) AND X4 < 211.500000 AND X5 >= 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7328605200945626; 'recall': 0.9253731343283582; 'f1-score': 0.8179419525065963; 'support': 335}; '1.0': {'precision': 0.45652173913043476; 'recall': 0.15671641791044777; 'f1-score': 0.2333333333333334; 'support': 134}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5946911296124987; 'recall': 0.541044776119403; 'f1-score': 0.5256376429199648; 'support': 469}; 'weighted avg': {'precision': 0.6539065826762404; 'recall': 0.7057569296375267; 'f1-score': 0.6509109184570926; 'support': 469}},{'0.0': {'precision': 0.7346938775510204; 'recall': 0.9473684210526315; 'f1-score': 0.8275862068965517; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.07142857142857142; 'f1-score': 0.11764705882352941; 'support': 14}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5340136054421769; 'recall': 0.5093984962406015; 'f1-score': 0.4726166328600406; 'support': 52}; 'weighted avg': {'precision': 0.6266352694924124; 'recall': 0.7115384615384616; 'f1-score': 0.6364487439538149; 'support': 52}}
l: 5,3,DNF,2,469,52,3,[156; 157],14,0.621126,0.673077,14,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 >= 61.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X3 < 1.250000 AND X6 < 59.500000],{'0.0': {'precision': 0.7723577235772358; 'recall': 0.8507462686567164; 'f1-score': 0.8096590909090908; 'support': 335}; '1.0': {'precision': 0.5; 'recall': 0.373134328358209; 'f1-score': 0.4273504273504274; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6361788617886179; 'recall': 0.6119402985074627; 'f1-score': 0.6185047591297591; 'support': 469}; 'weighted avg': {'precision': 0.694541231126597; 'recall': 0.7142857142857143; 'f1-score': 0.7004280441780442; 'support': 469}},{'0.0': {'precision': 0.7441860465116279; 'recall': 0.8421052631578947; 'f1-score': 0.7901234567901234; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.21428571428571427; 'f1-score': 0.2608695652173913; 'support': 14}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5387596899224806; 'recall': 0.5281954887218044; 'f1-score': 0.5254965110037574; 'support': 52}; 'weighted avg': {'precision': 0.633571854502087; 'recall': 0.6730769230769231; 'f1-score': 0.6476320244436186; 'support': 52}}
l: 5,3,DNF,3,469,52,3,[156; 157],14,1.938503,0.653846,16,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [(NOT X1) AND X2 >= 1.650000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7976539589442815; 'recall': 0.8095238095238095; 'f1-score': 0.8035450516986706; 'support': 336}; '1.0': {'precision': 0.5; 'recall': 0.48120300751879697; 'f1-score': 0.4904214559386973; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6488269794721407; 'recall': 0.6453634085213033; 'f1-score': 0.6469832538186839; 'support': 469}; 'weighted avg': {'precision': 0.7132446273033658; 'recall': 0.7164179104477612; 'f1-score': 0.7147488081249468; 'support': 469}},{'0.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; '1.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
l: 5,3,DNF,4,469,52,3,[156; 157],14,0.428502,0.711538,16,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7363420427553444; 'recall': 0.9226190476190477; 'f1-score': 0.8190224570673713; 'support': 336}; '1.0': {'precision': 0.4583333333333333; 'recall': 0.16541353383458646; 'f1-score': 0.24309392265193366; 'support': 133}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.5973376880443388; 'recall': 0.5440162907268171; 'f1-score': 0.5310581898596525; 'support': 469}; 'weighted avg': {'precision': 0.6575037520237292; 'recall': 0.7078891257995735; 'f1-score': 0.6556994398450829; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 5,3,DNF,5,469,52,3,[156; 157],14,0.859564,0.634615,16,[X1 AND X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000] OR [X2 >= 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000],{'0.0': {'precision': 0.783625730994152; 'recall': 0.7976190476190477; 'f1-score': 0.7905604719764013; 'support': 336}; '1.0': {'precision': 0.4645669291338583; 'recall': 0.44360902255639095; 'f1-score': 0.45384615384615384; 'support': 133}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6240963300640051; 'recall': 0.6206140350877193; 'f1-score': 0.6222033129112776; 'support': 469}; 'weighted avg': {'precision': 0.6931463692725761; 'recall': 0.697228144989339; 'f1-score': 0.6950743220588683; 'support': 469}},{'0.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; '1.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,3,DNF,6,469,52,3,[156; 157],14,0.480015,0.711538,17,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 >= 61.500000 AND X6 < 59.500000] OR [X1 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7293577981651376; 'recall': 0.9464285714285714; 'f1-score': 0.8238341968911916; 'support': 336}; '1.0': {'precision': 0.45454545454545453; 'recall': 0.11278195488721804; 'f1-score': 0.18072289156626506; 'support': 133}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.5919516263552961; 'recall': 0.5296052631578947; 'f1-score': 0.5022785442287283; 'support': 469}; 'weighted avg': {'precision': 0.6514259395267199; 'recall': 0.7100213219616205; 'f1-score': 0.6414593491124811; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,3,DNF,7,469,52,3,[156; 157],14,0.470526,0.653846,14,[X3 < 1.250000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X4 >= 211.500000 AND X5 >= 61.500000 AND X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.792507204610951; 'recall': 0.8184523809523809; 'f1-score': 0.8052708638360176; 'support': 336}; '1.0': {'precision': 0.5; 'recall': 0.45864661654135336; 'f1-score': 0.4784313725490196; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6462536023054755; 'recall': 0.6385494987468672; 'f1-score': 0.6418511181925186; 'support': 469}; 'weighted avg': {'precision': 0.7095574003182933; 'recall': 0.7164179104477612; 'f1-score': 0.71258503794866; 'support': 469}},{'0.0': {'precision': 0.7878787878787878; 'recall': 0.7027027027027027; 'f1-score': 0.7428571428571429; 'support': 37}; '1.0': {'precision': 0.42105263157894735; 'recall': 0.5333333333333333; 'f1-score': 0.47058823529411764; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6044657097288676; 'recall': 0.618018018018018; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.6820635504846031; 'recall': 0.6538461538461539; 'f1-score': 0.6643180349062702; 'support': 52}}
l: 5,3,DNF,8,469,52,3,[156; 157],14,1.144375,0.653846,14,[X2 < 1.650000 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X2 < 1.650000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X1 AND X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.7345971563981043; 'recall': 0.9226190476190477; 'f1-score': 0.8179419525065963; 'support': 336}; '1.0': {'precision': 0.44680851063829785; 'recall': 0.15789473684210525; 'f1-score': 0.23333333333333334; 'support': 133}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5907028335182011; 'recall': 0.5402568922305765; 'f1-score': 0.5256376429199648; 'support': 469}; 'weighted avg': {'precision': 0.6529854508841293; 'recall': 0.7057569296375267; 'f1-score': 0.6521574187111934; 'support': 469}},{'0.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; '1.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
l: 5,3,DNF,9,469,52,3,[156; 157],14,0.888803,0.692308,17,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7783641160949868; 'recall': 0.8779761904761905; 'f1-score': 0.8251748251748252; 'support': 336}; '1.0': {'precision': 0.5444444444444444; 'recall': 0.3684210526315789; 'f1-score': 0.43946188340807174; 'support': 133}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6614042802697155; 'recall': 0.6231986215538847; 'f1-score': 0.6323183542914484; 'support': 469}; 'weighted avg': {'precision': 0.7120286868209524; 'recall': 0.7334754797441365; 'f1-score': 0.7157935431812682; 'support': 469}},{'0.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; '1.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.673766 (+- 0.028962), (mean training time) 0.906964 (+- 0.489831)
l: 10,1,CNF,0,468,53,58,[8; 9],14,1.098441,0.716981,0,[],{'0.0': {'precision': 0.7158119658119658; 'recall': 1.0; 'f1-score': 0.8343711083437111; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.3579059829059829; 'recall': 0.5; 'f1-score': 0.41718555417185554; 'support': 468}; 'weighted avg': {'precision': 0.5123867703995909; 'recall': 0.7158119658119658; 'f1-score': 0.5972528232802204; 'support': 468}},{'0.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 10,1,CNF,1,469,52,58,[8; 9],14,1.093588,0.500000,1,[X5 < 61.500000],{'0.0': {'precision': 0.9230769230769231; 'recall': 0.32238805970149254; 'f1-score': 0.47787610619469023; 'support': 335}; '1.0': {'precision': 0.35511363636363635; 'recall': 0.9328358208955224; 'f1-score': 0.51440329218107; 'support': 134}; 'accuracy': 0.4968017057569296; 'macro avg': {'precision': 0.6390952797202798; 'recall': 0.6276119402985074; 'f1-score': 0.4961396991878801; 'support': 469}; 'weighted avg': {'precision': 0.7608016983016983; 'recall': 0.4968017057569296; 'f1-score': 0.48831244504794163; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.3157894736842105; 'f1-score': 0.4799999999999999; 'support': 38}; '1.0': {'precision': 0.35; 'recall': 1.0; 'f1-score': 0.5185185185185185; 'support': 14}; 'accuracy': 0.5; 'macro avg': {'precision': 0.675; 'recall': 0.6578947368421053; 'f1-score': 0.4992592592592592; 'support': 52}; 'weighted avg': {'precision': 0.825; 'recall': 0.5; 'f1-score': 0.49037037037037035; 'support': 52}}
l: 10,1,CNF,2,469,52,58,[8; 9],14,0.977831,0.576923,1,[(NOT X1)],{'0.0': {'precision': 0.7456647398843931; 'recall': 0.7701492537313432; 'f1-score': 0.7577092511013215; 'support': 335}; '1.0': {'precision': 0.37398373983739835; 'recall': 0.34328358208955223; 'f1-score': 0.35797665369649806; 'support': 134}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5598242398608957; 'recall': 0.5567164179104478; 'f1-score': 0.5578429523989098; 'support': 469}; 'weighted avg': {'precision': 0.6394701684423946; 'recall': 0.6481876332622601; 'f1-score': 0.6434999375570862; 'support': 469}},{'0.0': {'precision': 0.6904761904761905; 'recall': 0.7631578947368421; 'f1-score': 0.725; 'support': 38}; '1.0': {'precision': 0.1; 'recall': 0.07142857142857142; 'f1-score': 0.08333333333333333; 'support': 14}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.3952380952380952; 'recall': 0.41729323308270677; 'f1-score': 0.4041666666666667; 'support': 52}; 'weighted avg': {'precision': 0.5315018315018315; 'recall': 0.5769230769230769; 'f1-score': 0.5522435897435898; 'support': 52}}
l: 10,1,CNF,3,469,52,58,[8; 9],14,0.963809,0.576923,1,[(NOT X1)],{'0.0': {'precision': 0.7422096317280453; 'recall': 0.7797619047619048; 'f1-score': 0.760522496371553; 'support': 336}; '1.0': {'precision': 0.3620689655172414; 'recall': 0.3157894736842105; 'f1-score': 0.3373493975903614; 'support': 133}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5521392986226433; 'recall': 0.5477756892230576; 'f1-score': 0.5489359469809572; 'support': 469}; 'weighted avg': {'precision': 0.6344085472802053; 'recall': 0.6481876332622601; 'f1-score': 0.6405181847768866; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.6756756756756757; 'f1-score': 0.6944444444444444; 'support': 37}; '1.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5042016806722689; 'recall': 0.5045045045045045; 'f1-score': 0.5034722222222222; 'support': 52}; 'weighted avg': {'precision': 0.5930833872010344; 'recall': 0.5769230769230769; 'f1-score': 0.5842681623931624; 'support': 52}}
l: 10,1,CNF,4,469,52,58,[8; 9],14,1.100625,0.711538,0,[],{'0.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,CNF,5,469,52,58,[8; 9],14,1.087436,0.596154,1,[X4 < 211.500000],{'0.0': {'precision': 0.851528384279476; 'recall': 0.5803571428571429; 'f1-score': 0.6902654867256638; 'support': 336}; '1.0': {'precision': 0.4125; 'recall': 0.7443609022556391; 'f1-score': 0.5308310991957105; 'support': 133}; 'accuracy': 0.6268656716417911; 'macro avg': {'precision': 0.632014192139738; 'recall': 0.662359022556391; 'f1-score': 0.6105482929606871; 'support': 469}; 'weighted avg': {'precision': 0.7270277976927589; 'recall': 0.6268656716417911; 'f1-score': 0.6450527499634382; 'support': 469}},{'0.0': {'precision': 0.8076923076923077; 'recall': 0.5675675675675675; 'f1-score': 0.6666666666666666; 'support': 37}; '1.0': {'precision': 0.38461538461538464; 'recall': 0.6666666666666666; 'f1-score': 0.4878048780487804; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5961538461538461; 'recall': 0.617117117117117; 'f1-score': 0.5772357723577235; 'support': 52}; 'weighted avg': {'precision': 0.6856508875739645; 'recall': 0.5961538461538461; 'f1-score': 0.6150719199499687; 'support': 52}}
l: 10,1,CNF,6,469,52,58,[8; 9],14,1.099203,0.596154,1,[X4 < 211.500000],{'0.0': {'precision': 0.8454935622317596; 'recall': 0.5863095238095238; 'f1-score': 0.6924428822495606; 'support': 336}; '1.0': {'precision': 0.4110169491525424; 'recall': 0.7293233082706767; 'f1-score': 0.5257452574525745; 'support': 133}; 'accuracy': 0.6268656716417911; 'macro avg': {'precision': 0.628255255692151; 'recall': 0.6578164160401003; 'f1-score': 0.6090940698510676; 'support': 469}; 'weighted avg': {'precision': 0.7222837764331757; 'recall': 0.6268656716417911; 'f1-score': 0.6451704214862363; 'support': 469}},{'0.0': {'precision': 0.8636363636363636; 'recall': 0.5135135135135135; 'f1-score': 0.6440677966101694; 'support': 37}; '1.0': {'precision': 0.4; 'recall': 0.8; 'f1-score': 0.5333333333333333; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.6318181818181818; 'recall': 0.6567567567567567; 'f1-score': 0.5887005649717514; 'support': 52}; 'weighted avg': {'precision': 0.7298951048951049; 'recall': 0.5961538461538461; 'f1-score': 0.6121251629726205; 'support': 52}}
l: 10,1,CNF,7,469,52,58,[8; 9],14,1.161364,0.711538,0,[],{'0.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,CNF,8,469,52,58,[8; 9],14,0.929809,0.711538,0,[],{'0.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,CNF,9,469,52,58,[8; 9],14,0.904750,0.673077,1,[X2 < 1.650000],{'0.0': {'precision': 0.8947368421052632; 'recall': 0.45535714285714285; 'f1-score': 0.6035502958579881; 'support': 336}; '1.0': {'precision': 0.3859060402684564; 'recall': 0.8646616541353384; 'f1-score': 0.5336426914153132; 'support': 133}; 'accuracy': 0.5714285714285714; 'macro avg': {'precision': 0.6403214411868597; 'recall': 0.6600093984962406; 'f1-score': 0.5685964936366507; 'support': 469}; 'weighted avg': {'precision': 0.7504415400918404; 'recall': 0.5714285714285714; 'f1-score': 0.5837257513145431; 'support': 469}},{'0.0': {'precision': 0.9545454545454546; 'recall': 0.5675675675675675; 'f1-score': 0.711864406779661; 'support': 37}; '1.0': {'precision': 0.4666666666666667; 'recall': 0.9333333333333333; 'f1-score': 0.6222222222222223; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.7106060606060607; 'recall': 0.7504504504504504; 'f1-score': 0.6670433145009417; 'support': 52}; 'weighted avg': {'precision': 0.8138111888111889; 'recall': 0.6730769230769231; 'f1-score': 0.686006084311169; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.637083 (+- 0.073274), (mean training time) 1.041686 (+- 0.083978)
