lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],158,2.044323,0.528302,2,[X3 >= 1.000000 OR X6 >= 34.000000],{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5970149253731343; 'f1-score': 0.5263157894736841; 'support': 134}; '1.0': {'precision': 0.8187919463087249; 'recall': 0.7305389221556886; 'f1-score': 0.7721518987341772; 'support': 334}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6446900908014213; 'recall': 0.6637769237644114; 'f1-score': 0.6492338441039307; 'support': 468}; 'weighted avg': {'precision': 0.7190925931549699; 'recall': 0.6923076923076923; 'f1-score': 0.7017629272792498; 'support': 468}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.26666666666666666; 'f1-score': 0.2424242424242424; 'support': 15}; '1.0': {'precision': 0.6857142857142857; 'recall': 0.631578947368421; 'f1-score': 0.6575342465753424; 'support': 38}; 'accuracy': 0.5283018867924528; 'macro avg': {'precision': 0.45396825396825397; 'recall': 0.4491228070175438; 'f1-score': 0.44997924449979243; 'support': 53}; 'weighted avg': {'precision': 0.5545372866127583; 'recall': 0.5283018867924528; 'f1-score': 0.540050283136352; 'support': 53}}
5,3,CNF,2,469,52,7,[67; 67],158,184.343905,0.730769,18,[X0 >= 66.000000 OR X3 < 0.200000 OR X5 >= 30.000000 OR X6 >= 54.000000 OR X7 >= 6.900000] AND [X0 >= 35.000000 OR X5 >= 35.000000 OR X6 < 23.000000 OR X7 < 6.600000 OR X8 < 3.100000] AND [X3 >= 1.000000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 < 35.000000 OR X7 >= 7.100000 OR X7 < 5.100000 OR X8 < 3.100000 OR X9 >= 1.308000],{'0.0': {'precision': 0.48695652173913045; 'recall': 0.417910447761194; 'f1-score': 0.4497991967871486; 'support': 134}; '1.0': {'precision': 0.7796610169491526; 'recall': 0.8238805970149253; 'f1-score': 0.8011611030478955; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6333087693441415; 'recall': 0.6208955223880597; 'f1-score': 0.625480149917522; 'support': 469}; 'weighted avg': {'precision': 0.6960311611748605; 'recall': 0.7078891257995735; 'f1-score': 0.7007719869733964; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
5,3,CNF,3,469,52,7,[67; 67],158,278.109083,0.557692,19,[X0 >= 55.000000 OR X5 >= 53.600000 OR X7 >= 7.300000 OR X7 < 6.000000 OR X9 >= 0.930000] AND [X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 282.000000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X7 >= 7.900000 OR X9 < 1.060000] AND [X0 >= 55.000000 OR X2 >= 1.000000 OR X4 >= 282.000000 OR X5 >= 35.000000 OR X7 < 5.100000 OR X9 >= 1.200000],{'0.0': {'precision': 0.5371900826446281; 'recall': 0.48507462686567165; 'f1-score': 0.5098039215686274; 'support': 134}; '1.0': {'precision': 0.8017241379310345; 'recall': 0.8328358208955224; 'f1-score': 0.8169838945827232; 'support': 335}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6694571102878313; 'recall': 0.658955223880597; 'f1-score': 0.6633939080756753; 'support': 469}; 'weighted avg': {'precision': 0.7261429792777755; 'recall': 0.7334754797441365; 'f1-score': 0.7292181880072672; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.14814814814814814; 'support': 15}; '1.0': {'precision': 0.675; 'recall': 0.7297297297297297; 'f1-score': 0.7012987012987014; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.42083333333333334; 'recall': 0.4315315315315315; 'f1-score': 0.4247234247234248; 'support': 52}; 'weighted avg': {'precision': 0.5283653846153846; 'recall': 0.5576923076923077; 'f1-score': 0.5417360417360417; 'support': 52}}
5,3,CNF,4,469,52,7,[67; 67],158,250.360293,0.692308,20,[X0 >= 66.000000 OR X0 < 35.000000 OR X2 >= 7.920000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X4 < 167.600000 OR X6 >= 34.000000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X4 >= 182.000000 OR X8 < 2.700000 OR X9 < 0.900000] AND [X2 >= 0.900000 OR X5 >= 74.000000 OR X6 >= 192.000000 OR X6 < 34.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.5111111111111111; 'recall': 0.5149253731343284; 'f1-score': 0.5130111524163569; 'support': 134}; '1.0': {'precision': 0.8053892215568862; 'recall': 0.8029850746268656; 'f1-score': 0.804185351270553; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6582501663339986; 'recall': 0.658955223880597; 'f1-score': 0.658598251843455; 'support': 469}; 'weighted avg': {'precision': 0.7213097614295219; 'recall': 0.720682302771855; 'f1-score': 0.720992723026497; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
5,3,CNF,5,469,52,7,[67; 67],158,56.881997,0.653846,12,[X0 >= 45.000000 OR (NOT X1) OR X4 >= 195.000000 OR X9 >= 1.308000] AND [X4 >= 236.800000 OR X5 >= 25.000000 OR X7 >= 6.900000] AND [X2 >= 0.900000 OR X4 < 167.600000 OR X6 >= 42.000000 OR X7 < 6.200000 OR X9 < 0.800000],{'0.0': {'precision': 0.538961038961039; 'recall': 0.6194029850746269; 'f1-score': 0.576388888888889; 'support': 134}; '1.0': {'precision': 0.8380952380952381; 'recall': 0.7880597014925373; 'f1-score': 0.8123076923076923; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6885281385281385; 'recall': 0.7037313432835821; 'f1-score': 0.6943482905982906; 'support': 469}; 'weighted avg': {'precision': 0.7526283240568955; 'recall': 0.7398720682302772; 'f1-score': 0.7449023199023199; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
5,3,CNF,6,469,52,7,[67; 67],158,112.688819,0.634615,14,[X0 >= 66.000000 OR X3 < 0.200000 OR X4 < 328.000000 OR X7 >= 6.600000 OR X9 >= 0.930000] AND [X2 >= 1.400000 OR X6 >= 105.000000 OR X8 < 3.600000 OR X9 < 1.200000] AND [X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 30.000000 OR X6 >= 42.000000 OR X8 >= 3.300000],{'0.0': {'precision': 0.42962962962962964; 'recall': 0.43283582089552236; 'f1-score': 0.4312267657992565; 'support': 134}; '1.0': {'precision': 0.7724550898203593; 'recall': 0.7701492537313432; 'f1-score': 0.7713004484304933; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6010423597249944; 'recall': 0.6014925373134328; 'f1-score': 0.6012636071148749; 'support': 469}; 'weighted avg': {'precision': 0.6745049583372937; 'recall': 0.673773987206823; 'f1-score': 0.6741365391072828; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
5,3,CNF,7,469,52,7,[67; 67],158,69.326249,0.653846,19,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 2.000000 OR X5 >= 74.000000 OR X8 < 3.900000] AND [X0 >= 66.000000 OR X1 OR X2 < 0.700000 OR X5 < 25.000000 OR X6 >= 105.000000 OR X7 < 6.000000 OR X9 < 0.546000] AND [X0 >= 66.000000 OR X0 < 55.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X4 < 150.000000 OR X6 >= 71.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5; 'recall': 0.3880597014925373; 'f1-score': 0.4369747899159664; 'support': 134}; '1.0': {'precision': 0.7753424657534247; 'recall': 0.844776119402985; 'f1-score': 0.8085714285714286; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6376712328767123; 'recall': 0.6164179104477612; 'f1-score': 0.6227731092436974; 'support': 469}; 'weighted avg': {'precision': 0.6966731898238748; 'recall': 0.7142857142857143; 'f1-score': 0.7024009603841537; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
5,3,CNF,8,469,52,7,[67; 67],158,179.224097,0.692308,14,[X3 >= 1.000000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X5 < 30.000000 OR X6 >= 54.000000] AND [X0 >= 60.000000 OR X3 >= 1.000000 OR X6 >= 23.000000 OR X8 < 3.600000] AND [X0 >= 66.000000 OR X2 >= 1.000000 OR X7 >= 6.600000 OR X9 >= 1.000000 OR X9 < 0.546000],{'0.0': {'precision': 0.4673913043478261; 'recall': 0.3208955223880597; 'f1-score': 0.3805309734513274; 'support': 134}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.8537313432835821; 'f1-score': 0.803370786516854; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6130059970014993; 'recall': 0.5873134328358209; 'f1-score': 0.5919508799840907; 'support': 469}; 'weighted avg': {'precision': 0.6754122938530734; 'recall': 0.7014925373134329; 'f1-score': 0.682559411355275; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
5,3,CNF,9,469,52,7,[67; 67],158,536.195703,0.788462,18,[X4 >= 282.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X9 < 1.060000] AND [X0 >= 66.000000 OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 30.000000 OR X7 < 5.100000] AND [X0 >= 45.000000 OR X2 < 1.400000 OR X4 >= 512.600000 OR X5 < 21.000000 OR X6 >= 192.000000 OR X8 < 3.000000],{'0.0': {'precision': 0.49645390070921985; 'recall': 0.5223880597014925; 'f1-score': 0.509090909090909; 'support': 134}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.7880597014925373; 'f1-score': 0.7963800904977376; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6506659747448539; 'recall': 0.655223880597015; 'f1-score': 0.6527354997943233; 'support': 469}; 'weighted avg': {'precision': 0.7167568636172684; 'recall': 0.7121535181236673; 'f1-score': 0.7142974672386437; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.6666666666666666; 'f1-score': 0.6451612903225806; 'support': 15}; '1.0': {'precision': 0.8611111111111112; 'recall': 0.8378378378378378; 'f1-score': 0.8493150684931507; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7430555555555556; 'recall': 0.7522522522522522; 'f1-score': 0.7472381794078657; 'support': 52}; 'weighted avg': {'precision': 0.7930021367521368; 'recall': 0.7884615384615384; 'f1-score': 0.7904245555593324; 'support': 52}}
5,3,CNF,0,468,53,3,[156; 156],158,1002.279476,0.660377,13,[X3 >= 4.100000 OR X4 < 328.000000 OR X7 >= 6.600000 OR X7 < 5.600000 OR X8 >= 2.700000] AND [X0 >= 40.000000 OR X3 >= 4.100000 OR X5 >= 140.200000 OR X6 >= 192.000000 OR X7 < 5.600000] AND [X0 < 45.000000 OR X2 >= 0.800000 OR X4 >= 282.000000],{'0.0': {'precision': 0.46153846153846156; 'recall': 0.6268656716417911; 'f1-score': 0.5316455696202531; 'support': 134}; '1.0': {'precision': 0.8251748251748252; 'recall': 0.7065868263473054; 'f1-score': 0.7612903225806452; 'support': 334}; 'accuracy': 0.6837606837606838; 'macro avg': {'precision': 0.6433566433566433; 'recall': 0.6667262489945482; 'f1-score': 0.6464679461004492; 'support': 468}; 'weighted avg': {'precision': 0.7210567210567211; 'recall': 0.6837606837606838; 'f1-score': 0.6955373377586526; 'support': 468}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.4666666666666667; 'f1-score': 0.43749999999999994; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7368421052631579; 'f1-score': 0.7567567567567567; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5947712418300654; 'recall': 0.6017543859649123; 'f1-score': 0.5971283783783783; 'support': 53}; 'weighted avg': {'precision': 0.6741891725243556; 'recall': 0.660377358490566; 'f1-score': 0.6664010708822028; 'support': 53}}
5,3,CNF,1,469,52,3,[156; 157],158,1002.219076,0.538462,19,[X2 >= 3.300000 OR X2 < 1.400000 OR X3 < 0.600000 OR X7 >= 7.900000 OR X7 < 7.100000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR X2 >= 7.920000 OR X4 >= 512.600000 OR X7 >= 6.600000] AND [X0 < 40.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X4 >= 282.000000 OR X4 < 195.000000 OR X6 >= 105.000000 OR X6 < 19.000000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.34375; 'recall': 0.4888888888888889; 'f1-score': 0.40366972477064217; 'support': 135}; '1.0': {'precision': 0.7509025270758123; 'recall': 0.6227544910179641; 'f1-score': 0.6808510638297873; 'support': 334}; 'accuracy': 0.5842217484008528; 'macro avg': {'precision': 0.5473262635379061; 'recall': 0.5558216899534265; 'f1-score': 0.5422603943002148; 'support': 469}; 'weighted avg': {'precision': 0.6337051045699815; 'recall': 0.5842217484008528; 'f1-score': 0.6010653905398414; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.42857142857142855; 'f1-score': 0.33333333333333326; 'support': 14}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.5789473684210527; 'f1-score': 0.6470588235294117; 'support': 38}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.5030303030303029; 'recall': 0.5037593984962406; 'f1-score': 0.4901960784313725; 'support': 52}; 'weighted avg': {'precision': 0.6093240093240092; 'recall': 0.5384615384615384; 'f1-score': 0.5625942684766213; 'support': 52}}
5,3,CNF,2,469,52,3,[156; 157],158,1002.202661,0.634615,21,[X0 >= 55.000000 OR X2 >= 3.300000 OR X4 < 182.000000 OR X5 < 21.000000 OR X7 >= 7.900000 OR X7 < 6.200000 OR X8 < 2.000000 OR X9 < 0.800000] AND [X0 < 45.000000 OR X2 < 0.800000 OR X5 >= 25.000000 OR X8 >= 4.100000 OR X8 < 2.000000] AND [X0 >= 60.000000 OR (NOT X1) OR X2 < 3.300000 OR X3 >= 4.100000 OR X5 < 30.000000 OR X7 >= 7.300000 OR X8 < 2.000000 OR X9 < 0.546000],{'0.0': {'precision': 0.30327868852459017; 'recall': 0.27611940298507465; 'f1-score': 0.2890625; 'support': 134}; '1.0': {'precision': 0.7204610951008645; 'recall': 0.746268656716418; 'f1-score': 0.7331378299120234; 'support': 335}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.5118698918127274; 'recall': 0.5111940298507462; 'f1-score': 0.5111001649560116; 'support': 469}; 'weighted avg': {'precision': 0.6012661217933576; 'recall': 0.6119402985074627; 'f1-score': 0.6062591642228738; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
5,3,CNF,3,469,52,3,[156; 157],158,1002.236694,0.519231,15,[X3 >= 4.100000 OR X4 >= 182.000000 OR X9 < 0.546000] AND [X0 < 31.000000 OR X2 >= 7.920000 OR X3 >= 4.100000 OR X3 < 0.200000 OR X6 >= 192.000000 OR X9 < 0.546000] AND [X0 >= 66.000000 OR X2 >= 2.000000 OR X5 >= 43.000000 OR X5 < 21.000000 OR X6 < 19.000000 OR X7 < 7.100000],{'0.0': {'precision': 0.3685897435897436; 'recall': 0.8582089552238806; 'f1-score': 0.515695067264574; 'support': 134}; '1.0': {'precision': 0.8789808917197452; 'recall': 0.41194029850746267; 'f1-score': 0.5609756097560975; 'support': 335}; 'accuracy': 0.5394456289978679; 'macro avg': {'precision': 0.6237853176547444; 'recall': 0.6350746268656716; 'f1-score': 0.5383353385103358; 'support': 469}; 'weighted avg': {'precision': 0.7331548493968876; 'recall': 0.5394456289978679; 'f1-score': 0.5480383119013765; 'support': 469}},{'0.0': {'precision': 0.34375; 'recall': 0.7333333333333333; 'f1-score': 0.4680851063829787; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.43243243243243246; 'f1-score': 0.5614035087719298; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.571875; 'recall': 0.5828828828828829; 'f1-score': 0.5147443075774543; 'support': 52}; 'weighted avg': {'precision': 0.6683894230769231; 'recall': 0.5192307692307693; 'f1-score': 0.5344847388520401; 'support': 52}}
5,3,CNF,4,469,52,3,[156; 157],158,1002.302269,0.596154,14,[X0 < 31.000000 OR X2 >= 3.300000 OR X2 < 0.800000 OR X4 >= 195.000000 OR X8 < 2.500000] AND [X0 >= 66.000000 OR X0 < 23.000000 OR X2 >= 7.920000 OR X5 < 21.000000 OR X7 >= 6.200000 OR X9 >= 0.800000] AND [X0 >= 60.000000 OR X4 < 208.000000 OR X5 >= 35.000000],{'0.0': {'precision': 0.34782608695652173; 'recall': 0.417910447761194; 'f1-score': 0.3796610169491525; 'support': 134}; '1.0': {'precision': 0.7467532467532467; 'recall': 0.6865671641791045; 'f1-score': 0.7153965785381027; 'support': 335}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.5472896668548842; 'recall': 0.5522388059701493; 'f1-score': 0.5475287977436276; 'support': 469}; 'weighted avg': {'precision': 0.6327740582398967; 'recall': 0.6098081023454158; 'f1-score': 0.6194721323698311; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4; 'f1-score': 0.3636363636363636; 'support': 15}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6756756756756757; 'f1-score': 0.7042253521126761; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5343137254901961; 'recall': 0.5378378378378379; 'f1-score': 0.5339308578745199; 'support': 52}; 'weighted avg': {'precision': 0.6193438914027148; 'recall': 0.5961538461538461; 'f1-score': 0.6059785285137398; 'support': 52}}
5,3,CNF,5,469,52,3,[156; 157],158,1002.251269,0.576923,16,[X0 >= 66.000000 OR X2 >= 0.900000 OR X4 >= 512.600000 OR X6 >= 54.000000 OR X6 < 28.000000 OR X8 >= 3.600000] AND [X0 >= 60.000000 OR X2 >= 7.920000 OR X3 < 0.300000 OR X8 < 2.000000] AND [X0 >= 66.000000 OR X4 >= 512.600000 OR X4 < 236.800000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X8 < 2.700000],{'0.0': {'precision': 0.3125; 'recall': 0.48507462686567165; 'f1-score': 0.3801169590643275; 'support': 134}; '1.0': {'precision': 0.735632183908046; 'recall': 0.573134328358209; 'f1-score': 0.6442953020134228; 'support': 335}; 'accuracy': 0.5479744136460555; 'macro avg': {'precision': 0.524066091954023; 'recall': 0.5291044776119403; 'f1-score': 0.5122061305388752; 'support': 469}; 'weighted avg': {'precision': 0.6147372742200329; 'recall': 0.5479744136460555; 'f1-score': 0.5688157754565385; 'support': 469}},{'0.0': {'precision': 0.36; 'recall': 0.6; 'f1-score': 0.45; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.5675675675675675; 'f1-score': 0.65625; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5688888888888889; 'recall': 0.5837837837837838; 'f1-score': 0.553125; 'support': 52}; 'weighted avg': {'precision': 0.6572649572649573; 'recall': 0.5769230769230769; 'f1-score': 0.5967548076923077; 'support': 52}}
5,3,CNF,6,469,52,3,[156; 157],158,1002.213968,0.519231,15,[X2 < 1.000000 OR X4 >= 328.000000 OR X6 >= 42.000000 OR X8 < 3.300000] AND [X0 >= 66.000000 OR X3 >= 4.100000 OR X4 >= 328.000000 OR X5 >= 53.600000 OR X5 < 18.000000 OR X8 >= 3.000000] AND [X2 >= 1.000000 OR X4 < 195.000000 OR X5 >= 74.000000 OR X6 < 19.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.41975308641975306; 'recall': 0.5074626865671642; 'f1-score': 0.4594594594594595; 'support': 134}; '1.0': {'precision': 0.7850162866449512; 'recall': 0.7194029850746269; 'f1-score': 0.7507788161993769; 'support': 335}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.6023846865323521; 'recall': 0.6134328358208956; 'f1-score': 0.6051191378294182; 'support': 469}; 'weighted avg': {'precision': 0.6806553722948945; 'recall': 0.6588486140724946; 'f1-score': 0.6675447142736862; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.3333333333333333; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.6875; 'recall': 0.5945945945945946; 'f1-score': 0.6376811594202898; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.46875; 'recall': 0.463963963963964; 'f1-score': 0.4616977225672878; 'support': 52}; 'weighted avg': {'precision': 0.5612980769230769; 'recall': 0.5192307692307693; 'f1-score': 0.5361522535435579; 'support': 52}}
5,3,CNF,7,469,52,3,[156; 157],158,1002.234629,0.634615,14,[X0 >= 66.000000 OR X3 >= 4.100000 OR X4 >= 512.600000 OR X6 >= 192.000000 OR X6 < 42.000000 OR X9 < 0.800000] AND [X0 < 31.000000 OR X2 >= 0.800000 OR X5 >= 35.000000 OR X9 >= 1.308000] AND [X2 < 0.900000 OR X5 >= 140.200000 OR X8 < 3.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.39037433155080214; 'recall': 0.5447761194029851; 'f1-score': 0.45482866043613707; 'support': 134}; '1.0': {'precision': 0.7836879432624113; 'recall': 0.6597014925373135; 'f1-score': 0.7163695299837926; 'support': 335}; 'accuracy': 0.6268656716417911; 'macro avg': {'precision': 0.5870311374066067; 'recall': 0.6022388059701493; 'f1-score': 0.5855990952099648; 'support': 469}; 'weighted avg': {'precision': 0.6713126256305231; 'recall': 0.6268656716417911; 'f1-score': 0.641643567255891; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
5,3,CNF,8,469,52,3,[156; 157],158,1002.218896,0.634615,19,[(NOT X1) OR X2 >= 7.920000 OR X3 >= 1.600000 OR X4 < 208.000000 OR X5 >= 43.000000 OR X7 >= 6.200000] AND [X0 < 23.000000 OR X3 >= 1.000000 OR X4 >= 282.000000 OR X5 >= 35.000000 OR X7 >= 7.900000 OR X9 < 0.800000] AND [X2 >= 1.400000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X7 < 6.900000 OR X8 < 2.000000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.4409937888198758; 'recall': 0.5298507462686567; 'f1-score': 0.48135593220338985; 'support': 134}; '1.0': {'precision': 0.7954545454545454; 'recall': 0.7313432835820896; 'f1-score': 0.7620528771384136; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6182241671372106; 'recall': 0.6305970149253731; 'f1-score': 0.6217044046709017; 'support': 469}; 'weighted avg': {'precision': 0.6941800435589255; 'recall': 0.673773987206823; 'f1-score': 0.6818537500141212; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7567567567567568; 'f1-score': 0.7466666666666667; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5469924812030075; 'recall': 0.545045045045045; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6273134759976865; 'recall': 0.6346153846153846; 'f1-score': 0.6307515473032714; 'support': 52}}
