l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,57,[8; 9],122,1.138382,0.903846,3,[X2 >= 98.755000 OR X5 >= 0.155250 OR X6 >= 0.089420],{'0.0': {'precision': 0.97265625; 'recall': 0.8615916955017301; 'f1-score': 0.9137614678899082; 'support': 289}; '1.0': {'precision': 0.803921568627451; 'recall': 0.9590643274853801; 'f1-score': 0.8746666666666666; 'support': 171}; 'accuracy': 0.8978260869565218; 'macro avg': {'precision': 0.8882889093137255; 'recall': 0.910328011493555; 'f1-score': 0.8942140672782874; 'support': 460}; 'weighted avg': {'precision': 0.9099309662723786; 'recall': 0.8978260869565218; 'f1-score': 0.8992284004786596; 'support': 460}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.8963133640552995; 'recall': 0.903125; 'f1-score': 0.8993418505613626; 'support': 52}; 'weighted avg': {'precision': 0.9053527118043246; 'recall': 0.9038461538461539; 'f1-score': 0.904255635962953; 'support': 52}}
l: 5,3,CNF,9,461,51,7,[65; 66],122,0.402592,0.980392,9,[X21 >= 23.350000 OR X27 >= 0.109550] AND [X3 >= 696.250000 OR X20 >= 16.795000 OR X27 >= 0.142350] AND [X2 >= 98.755000 OR X13 >= 31.285000 OR X18 >= 0.043635 OR X21 >= 29.295000],{'0.0': {'precision': 0.9657534246575342; 'recall': 0.9757785467128027; 'f1-score': 0.9707401032702238; 'support': 289}; '1.0': {'precision': 0.9585798816568047; 'recall': 0.9418604651162791; 'f1-score': 0.9501466275659824; 'support': 172}; 'accuracy': 0.9631236442516269; 'macro avg': {'precision': 0.9621666531571695; 'recall': 0.9588195059145409; 'f1-score': 0.960443365418103; 'support': 461}; 'weighted avg': {'precision': 0.9630769617592143; 'recall': 0.9631236442516269; 'f1-score': 0.9630566372807888; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [65, 66], 'n_partitions': 7}, (mean val acc cv) 0.937519 (+- 0.030063), (mean training time) 0.543102 (+- 0.078350)
l: 5,3,CNF,0,460,52,3,[153; 154],122,0.690107,0.961538,12,[X5 >= 0.155250 OR X7 >= 0.051420 OR X13 >= 31.285000 OR X19 < 0.003116] AND [X0 >= 17.880000 OR X6 >= 0.119200 OR X10 >= 0.547850 OR X21 >= 29.295000 OR X27 >= 0.175750] AND [X1 < 18.635000 OR X2 >= 98.755000 OR X27 >= 0.109550],{'0.0': {'precision': 0.9756944444444444; 'recall': 0.972318339100346; 'f1-score': 0.9740034662045061; 'support': 289}; '1.0': {'precision': 0.9534883720930233; 'recall': 0.9590643274853801; 'f1-score': 0.9562682215743439; 'support': 171}; 'accuracy': 0.967391304347826; 'macro avg': {'precision': 0.9645914082687339; 'recall': 0.965691333292863; 'f1-score': 0.965135843889425; 'support': 460}; 'weighted avg': {'precision': 0.9674395784181553; 'recall': 0.967391304347826; 'f1-score': 0.9674105817876414; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9; 'f1-score': 0.9473684210526316; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.95; 'f1-score': 0.9585326953748007; 'support': 52}; 'weighted avg': {'precision': 0.9638009049773756; 'recall': 0.9615384615384616; 'f1-score': 0.9611090663722243; 'support': 52}}
l: 5,3,CNF,1,460,52,3,[153; 154],122,1.150145,1.000000,13,[X12 >= 5.131000 OR X22 >= 101.650000 OR X23 >= 1214.000000] AND [X6 >= 0.089420 OR X10 >= 0.547850 OR X18 >= 0.043635 OR X21 >= 29.295000 OR X29 >= 0.092790] AND [X3 >= 696.250000 OR X5 < 0.102150 OR X10 >= 0.547850 OR X23 >= 884.550000 OR X24 >= 0.136150],{'0.0': {'precision': 0.9594594594594594; 'recall': 0.9861111111111112; 'f1-score': 0.9726027397260274; 'support': 288}; '1.0': {'precision': 0.975609756097561; 'recall': 0.9302325581395349; 'f1-score': 0.9523809523809524; 'support': 172}; 'accuracy': 0.9652173913043478; 'macro avg': {'precision': 0.9675346077785102; 'recall': 0.958171834625323; 'f1-score': 0.9624918460534899; 'support': 460}; 'weighted avg': {'precision': 0.9654982660284888; 'recall': 0.9652173913043478; 'f1-score': 0.9650415496752603; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}}
l: 5,3,CNF,2,461,51,3,[153; 154],122,0.541418,0.960784,10,[X26 >= 0.216400 OR X27 >= 0.109550] AND [X7 >= 0.051420 OR X12 >= 2.762000 OR X17 < 0.009203] AND [X2 >= 98.755000 OR X7 >= 0.079005 OR X10 >= 0.547850 OR X21 >= 29.295000 OR X27 >= 0.175750],{'0.0': {'precision': 0.975609756097561; 'recall': 0.9688581314878892; 'f1-score': 0.9722222222222222; 'support': 289}; '1.0': {'precision': 0.9482758620689655; 'recall': 0.9593023255813954; 'f1-score': 0.953757225433526; 'support': 172}; 'accuracy': 0.96529284164859; 'macro avg': {'precision': 0.9619428090832632; 'recall': 0.9640802285346424; 'f1-score': 0.9629897238278742; 'support': 461}; 'weighted avg': {'precision': 0.9654114268721413; 'recall': 0.96529284164859; 'f1-score': 0.9653328958715589; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,3,CNF,3,461,51,3,[153; 154],122,2.191033,0.960784,11,[X2 >= 98.755000 OR X7 >= 0.079005 OR X15 < 0.018380 OR X20 >= 16.795000 OR X27 >= 0.175750] AND [X12 >= 5.131000 OR X15 >= 0.018380 OR X21 >= 29.295000 OR X22 >= 117.450000] AND [X23 >= 696.050000 OR X26 >= 0.216400],{'0.0': {'precision': 0.9692832764505119; 'recall': 0.9826989619377162; 'f1-score': 0.9759450171821306; 'support': 289}; '1.0': {'precision': 0.9702380952380952; 'recall': 0.9476744186046512; 'f1-score': 0.9588235294117647; 'support': 172}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.9697606858443035; 'recall': 0.9651866902711836; 'f1-score': 0.9673842732969476; 'support': 461}; 'weighted avg': {'precision': 0.9696395212042307; 'recall': 0.9696312364425163; 'f1-score': 0.969556956669109; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,3,CNF,4,461,51,3,[153; 154],122,0.800224,0.843137,10,[X1 < 18.635000 OR X3 >= 696.250000 OR X7 >= 0.051420 OR X26 >= 0.216400] AND [X1 >= 18.635000 OR X17 >= 0.011965] AND [X7 >= 0.079005 OR X13 >= 31.285000 OR X21 >= 29.295000 OR X27 >= 0.175750],{'0.0': {'precision': 0.978494623655914; 'recall': 0.9446366782006921; 'f1-score': 0.9612676056338028; 'support': 289}; '1.0': {'precision': 0.9120879120879121; 'recall': 0.9651162790697675; 'f1-score': 0.9378531073446328; 'support': 172}; 'accuracy': 0.9522776572668112; 'macro avg': {'precision': 0.945291267871913; 'recall': 0.9548764786352297; 'f1-score': 0.9495603564892178; 'support': 461}; 'weighted avg': {'precision': 0.9537181499255533; 'recall': 0.9522776572668112; 'f1-score': 0.9525316106105116; 'support': 461}},{'0.0': {'precision': 0.9; 'recall': 0.84375; 'f1-score': 0.870967741935484; 'support': 32}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8309523809523809; 'recall': 0.8429276315789473; 'f1-score': 0.835483870967742; 'support': 51}; 'weighted avg': {'precision': 0.8485527544351075; 'recall': 0.8431372549019608; 'f1-score': 0.8445287792536371; 'support': 51}}
l: 5,3,CNF,5,461,51,3,[153; 154],122,0.897050,0.960784,12,[X3 >= 696.250000 OR X10 >= 0.547850 OR X18 >= 0.043635 OR X26 >= 0.216400] AND [X6 >= 0.089420 OR X21 >= 23.350000 OR X24 >= 0.136150 OR X25 >= 0.281050] AND [X21 >= 29.295000 OR X23 >= 884.550000 OR X26 < 0.216400 OR X27 >= 0.175750],{'0.0': {'precision': 0.9753521126760564; 'recall': 0.9584775086505191; 'f1-score': 0.9668411867364748; 'support': 289}; '1.0': {'precision': 0.9322033898305084; 'recall': 0.9593023255813954; 'f1-score': 0.9455587392550142; 'support': 172}; 'accuracy': 0.9587852494577006; 'macro avg': {'precision': 0.9537777512532823; 'recall': 0.9588899171159573; 'f1-score': 0.9561999629957445; 'support': 461}; 'weighted avg': {'precision': 0.9592532399440948; 'recall': 0.9587852494577006; 'f1-score': 0.9589006640318951; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
l: 5,3,CNF,6,461,51,3,[153; 154],122,1.559682,0.921569,10,[X23 >= 1214.000000 OR X26 >= 0.216400 OR X27 >= 0.109550] AND [X3 >= 696.250000 OR X21 >= 29.295000 OR X23 >= 884.550000] AND [X5 >= 0.155250 OR X13 >= 31.285000 OR X16 < 0.021110 OR X24 >= 0.136150],{'0.0': {'precision': 0.962457337883959; 'recall': 0.9757785467128027; 'f1-score': 0.9690721649484536; 'support': 289}; '1.0': {'precision': 0.9583333333333334; 'recall': 0.936046511627907; 'f1-score': 0.9470588235294117; 'support': 172}; 'accuracy': 0.9609544468546638; 'macro avg': {'precision': 0.9603953356086462; 'recall': 0.9559125291703549; 'f1-score': 0.9580654942389326; 'support': 461}; 'weighted avg': {'precision': 0.9609186637349187; 'recall': 0.9609544468546638; 'f1-score': 0.9608589442888545; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
l: 5,3,CNF,7,461,51,3,[153; 154],122,1.535790,0.901961,10,[X6 >= 0.089420 OR X10 >= 0.547850 OR X20 >= 16.795000 OR X25 < 0.179250] AND [X3 >= 696.250000 OR X5 < 0.102150 OR X22 >= 117.450000 OR X24 >= 0.136150] AND [X23 >= 1214.000000 OR X26 >= 0.216400],{'0.0': {'precision': 0.9857651245551602; 'recall': 0.9584775086505191; 'f1-score': 0.9719298245614035; 'support': 289}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.9767441860465116; 'f1-score': 0.9545454545454545; 'support': 172}; 'accuracy': 0.96529284164859; 'macro avg': {'precision': 0.9595492289442468; 'recall': 0.9676108473485153; 'f1-score': 0.963237639553429; 'support': 461}; 'weighted avg': {'precision': 0.9662027208888821; 'recall': 0.96529284164859; 'f1-score': 0.9654436821693357; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
l: 5,3,CNF,8,461,51,3,[153; 154],122,0.719323,0.960784,9,[X6 >= 0.119200 OR X21 >= 29.295000 OR X27 >= 0.142350 OR X29 >= 0.092790] AND [X13 >= 18.515000 OR X23 >= 696.050000 OR X27 >= 0.175750] AND [X23 >= 884.550000 OR X24 >= 0.136150],{'0.0': {'precision': 0.952054794520548; 'recall': 0.9619377162629758; 'f1-score': 0.9569707401032702; 'support': 289}; '1.0': {'precision': 0.9349112426035503; 'recall': 0.9186046511627907; 'f1-score': 0.9266862170087976; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9434830185620491; 'recall': 0.9402711837128832; 'f1-score': 0.9418284785560339; 'support': 461}; 'weighted avg': {'precision': 0.9456585018313427; 'recall': 0.9457700650759219; 'f1-score': 0.9456715254129247; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,3,CNF,9,461,51,3,[153; 154],122,1.256565,0.960784,11,[X6 >= 0.119200 OR X20 >= 16.795000 OR X27 >= 0.142350] AND [X5 >= 0.155250 OR X10 >= 0.547850 OR X21 >= 23.350000 OR X23 >= 1214.000000] AND [X21 >= 29.295000 OR X23 >= 696.050000 OR X25 < 0.179250 OR X28 >= 0.357100],{'0.0': {'precision': 0.9725085910652921; 'recall': 0.9792387543252595; 'f1-score': 0.9758620689655173; 'support': 289}; '1.0': {'precision': 0.9647058823529412; 'recall': 0.9534883720930233; 'f1-score': 0.9590643274853802; 'support': 172}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.9686072367091166; 'recall': 0.9663635632091414; 'f1-score': 0.9674631982254487; 'support': 461}; 'weighted avg': {'precision': 0.9695973852116601; 'recall': 0.9696312364425163; 'f1-score': 0.9695947988254228; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [153, 154], 'n_partitions': 3}, (mean val acc cv) 0.943213 (+- 0.041581), (mean training time) 1.134134 (+- 0.486101)
l: 5,3,DNF,0,460,52,57,[8; 9],122,1.968512,0.846154,4,[X0 >= 15.045000 AND X7 >= 0.026805] OR [X27 >= 0.175750] OR [X0 >= 17.880000],{'0.0': {'precision': 0.9273927392739274; 'recall': 0.972318339100346; 'f1-score': 0.9493243243243243; 'support': 289}; '1.0': {'precision': 0.9490445859872612; 'recall': 0.8713450292397661; 'f1-score': 0.9085365853658538; 'support': 171}; 'accuracy': 0.9347826086956522; 'macro avg': {'precision': 0.9382186626305943; 'recall': 0.921831684170056; 'f1-score': 0.9289304548450891; 'support': 460}; 'weighted avg': {'precision': 0.9354415779434493; 'recall': 0.9347826086956522; 'f1-score': 0.9341619257115016; 'support': 460}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.9375; 'f1-score': 0.8823529411764706; 'support': 32}; '1.0': {'precision': 0.875; 'recall': 0.7; 'f1-score': 0.7777777777777777; 'support': 20}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8541666666666667; 'recall': 0.81875; 'f1-score': 0.8300653594771241; 'support': 52}; 'weighted avg': {'precision': 0.8493589743589745; 'recall': 0.8461538461538461; 'f1-score': 0.8421317244846657; 'support': 52}}
l: 5,3,DNF,1,460,52,57,[8; 9],122,1.596479,0.903846,7,[X0 >= 15.045000 AND X1 >= 18.635000 AND X4 >= 0.089465] OR [X26 >= 0.366300] OR [X0 >= 17.880000 AND X1 >= 18.635000 AND X26 >= 0.216400],{'0.0': {'precision': 0.8892508143322475; 'recall': 0.9479166666666666; 'f1-score': 0.9176470588235294; 'support': 288}; '1.0': {'precision': 0.9019607843137255; 'recall': 0.8023255813953488; 'f1-score': 0.8492307692307692; 'support': 172}; 'accuracy': 0.8934782608695652; 'macro avg': {'precision': 0.8956057993229865; 'recall': 0.8751211240310077; 'f1-score': 0.8834389140271492; 'support': 460}; 'weighted avg': {'precision': 0.8940032378905391; 'recall': 0.8934782608695652; 'f1-score': 0.8920653157584103; 'support': 460}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.9393939393939394; 'f1-score': 0.9253731343283583; 'support': 33}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9003267973856208; 'recall': 0.8907496012759171; 'f1-score': 0.8951189995966116; 'support': 52}; 'weighted avg': {'precision': 0.9034062342885872; 'recall': 0.9038461538461539; 'f1-score': 0.9032643435628511; 'support': 52}}
l: 5,3,DNF,2,461,51,57,[8; 9],122,1.503877,0.823529,7,[X6 >= 0.069225] OR [X0 >= 17.880000 AND X6 >= 0.119200] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X5 >= 0.102150 AND X19 < 0.003116],{'0.0': {'precision': 0.9558232931726908; 'recall': 0.8235294117647058; 'f1-score': 0.8847583643122676; 'support': 289}; '1.0': {'precision': 0.7594339622641509; 'recall': 0.936046511627907; 'f1-score': 0.8385416666666666; 'support': 172}; 'accuracy': 0.8655097613882863; 'macro avg': {'precision': 0.8576286277184209; 'recall': 0.8797879616963065; 'f1-score': 0.8616500154894671; 'support': 461}; 'weighted avg': {'precision': 0.8825500504042116; 'recall': 0.8655097613882863; 'f1-score': 0.8675148241928676; 'support': 461}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.78125; 'f1-score': 0.847457627118644; 'support': 32}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8171296296296297; 'recall': 0.8379934210526316; 'f1-score': 0.8190776507686244; 'support': 51}; 'weighted avg': {'precision': 0.8448620188816267; 'recall': 0.8235294117647058; 'f1-score': 0.8263117623872569; 'support': 51}}
l: 5,3,DNF,3,461,51,57,[8; 9],122,1.440615,0.823529,8,[X0 >= 13.095000 AND X1 >= 18.635000 AND X3 >= 883.250000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X17 >= 0.009203] OR [X1 >= 18.635000 AND X22 >= 105.950000],{'0.0': {'precision': 0.878125; 'recall': 0.972318339100346; 'f1-score': 0.922824302134647; 'support': 289}; '1.0': {'precision': 0.9432624113475178; 'recall': 0.7732558139534884; 'f1-score': 0.8498402555910545; 'support': 172}; 'accuracy': 0.8980477223427332; 'macro avg': {'precision': 0.910693705673759; 'recall': 0.8727870765269172; 'f1-score': 0.8863322788628507; 'support': 461}; 'weighted avg': {'precision': 0.9024278953400717; 'recall': 0.8980477223427332; 'f1-score': 0.8955938118841092; 'support': 461}},{'0.0': {'precision': 0.8108108108108109; 'recall': 0.9375; 'f1-score': 0.8695652173913043; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.631578947368421; 'f1-score': 0.7272727272727273; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.833976833976834; 'recall': 0.7845394736842105; 'f1-score': 0.7984189723320159; 'support': 51}; 'weighted avg': {'precision': 0.8280717692482398; 'recall': 0.8235294117647058; 'f1-score': 0.8165542897000697; 'support': 51}}
l: 5,3,DNF,4,461,51,57,[8; 9],122,1.538830,0.764706,5,[X0 >= 15.045000 AND X1 >= 18.635000] OR [X4 >= 0.089465 AND X7 >= 0.079005] OR [X0 >= 13.095000],{'0.0': {'precision': 0.9674418604651163; 'recall': 0.7197231833910035; 'f1-score': 0.8253968253968254; 'support': 289}; '1.0': {'precision': 0.6707317073170732; 'recall': 0.9593023255813954; 'f1-score': 0.7894736842105263; 'support': 172}; 'accuracy': 0.8091106290672451; 'macro avg': {'precision': 0.8190867838910947; 'recall': 0.8395127544861994; 'f1-score': 0.8074352548036758; 'support': 461}; 'weighted avg': {'precision': 0.8567387230649788; 'recall': 0.8091106290672451; 'f1-score': 0.8119938312882713; 'support': 461}},{'0.0': {'precision': 0.9545454545454546; 'recall': 0.65625; 'f1-score': 0.7777777777777778; 'support': 32}; '1.0': {'precision': 0.6206896551724138; 'recall': 0.9473684210526315; 'f1-score': 0.75; 'support': 19}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.7876175548589341; 'recall': 0.8018092105263157; 'f1-score': 0.7638888888888888; 'support': 51}; 'weighted avg': {'precision': 0.8301678037986355; 'recall': 0.7647058823529411; 'f1-score': 0.767429193899782; 'support': 51}}
l: 5,3,DNF,5,461,51,57,[8; 9],122,1.668400,0.862745,7,[X0 >= 15.045000 AND X13 >= 18.515000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X28 >= 0.357100] OR [X0 < 13.095000 AND X6 >= 0.089420],{'0.0': {'precision': 0.8949152542372881; 'recall': 0.9134948096885813; 'f1-score': 0.904109589041096; 'support': 289}; '1.0': {'precision': 0.8493975903614458; 'recall': 0.8197674418604651; 'f1-score': 0.834319526627219; 'support': 172}; 'accuracy': 0.8785249457700651; 'macro avg': {'precision': 0.872156422299367; 'recall': 0.8666311257745232; 'f1-score': 0.8692145578341575; 'support': 461}; 'weighted avg': {'precision': 0.8779325249820932; 'recall': 0.8785249457700651; 'f1-score': 0.878070780504899; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8560606060606061; 'recall': 0.8478618421052632; 'f1-score': 0.8515592515592516; 'support': 51}; 'weighted avg': {'precision': 0.8618538324420677; 'recall': 0.8627450980392157; 'f1-score': 0.8619461090049324; 'support': 51}}
l: 5,3,DNF,6,461,51,57,[8; 9],122,1.769443,0.901961,7,[X0 >= 15.045000 AND X1 >= 18.635000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X1 < 18.635000 AND X29 >= 0.092790] OR [X7 >= 0.051420],{'0.0': {'precision': 0.967391304347826; 'recall': 0.9238754325259516; 'f1-score': 0.9451327433628319; 'support': 289}; '1.0': {'precision': 0.8810810810810811; 'recall': 0.9476744186046512; 'f1-score': 0.9131652661064426; 'support': 172}; 'accuracy': 0.9327548806941431; 'macro avg': {'precision': 0.9242361927144536; 'recall': 0.9357749255653014; 'f1-score': 0.9291490047346372; 'support': 461}; 'weighted avg': {'precision': 0.9351887915454831; 'recall': 0.9327548806941431; 'f1-score': 0.9332056151890814; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
l: 5,3,DNF,7,461,51,57,[8; 9],122,1.664320,0.882353,7,[X0 >= 15.045000 AND X6 >= 0.069225 AND X13 >= 18.515000] OR [X0 < 13.095000 AND X0 >= 15.045000] OR [X0 >= 15.045000 AND X1 >= 18.635000],{'0.0': {'precision': 0.8776758409785933; 'recall': 0.9930795847750865; 'f1-score': 0.9318181818181819; 'support': 289}; '1.0': {'precision': 0.9850746268656716; 'recall': 0.7674418604651163; 'f1-score': 0.8627450980392157; 'support': 172}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.9313752339221324; 'recall': 0.8802607226201014; 'f1-score': 0.8972816399286988; 'support': 461}; 'weighted avg': {'precision': 0.9177465376653123; 'recall': 0.9088937093275488; 'f1-score': 0.9060468794104115; 'support': 461}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7368421052631579; 'f1-score': 0.8235294117647058; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8972222222222223; 'recall': 0.852796052631579; 'f1-score': 0.8676470588235294; 'support': 51}; 'weighted avg': {'precision': 0.8880174291938998; 'recall': 0.8823529411764706; 'f1-score': 0.8788927335640139; 'support': 51}}
