lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,116.220046,0.743773,3,[X3 == 9 OR X3 == 10 OR X3 == 14],{'0': {'precision': 0.8123412661085505; 'recall': 0.8626080007990811; 'f1-score': 0.8367203584837107; 'support': 20023}; '1': {'precision': 0.4618544600938967; 'recall': 0.37175247992442134; 'f1-score': 0.4119340486783564; 'support': 6351}; 'accuracy': 0.744407370895579; 'macro avg': {'precision': 0.6370978631012236; 'recall': 0.6171802403617512; 'f1-score': 0.6243272035810336; 'support': 26374}; 'weighted avg': {'precision': 0.7279421721145007; 'recall': 0.744407370895579; 'f1-score': 0.7344295473221953; 'support': 26374}},{'0': {'precision': 0.814151747655584; 'recall': 0.8584269662921349; 'f1-score': 0.8357033471887989; 'support': 2225}; '1': {'precision': 0.46153846153846156; 'recall': 0.38243626062322944; 'f1-score': 0.418280402788536; 'support': 706}; 'accuracy': 0.7437734561583077; 'macro avg': {'precision': 0.6378451045970228; 'recall': 0.6204316134576822; 'f1-score': 0.6269918749886675; 'support': 2931}; 'weighted avg': {'precision': 0.7292165787716915; 'recall': 0.7437734561583077; 'f1-score': 0.7351572541329867; 'support': 2931}}
10,1,CNF,4,26374,2931,3296,[8; 9],262,123.647063,0.711702,5,[X1 == 2 OR X3 == 4 OR X3 == 9 OR X3 == 10 OR X13 == 7],{'0': {'precision': 0.8034196530642677; 'recall': 0.8072716376167407; 'f1-score': 0.805341039310448; 'support': 20023}; '1': {'precision': 0.3830535571542766; 'recall': 0.37726342308297905; 'f1-score': 0.3801364429636681; 'support': 6351}; 'accuracy': 0.7037233639190111; 'macro avg': {'precision': 0.5932366051092721; 'recall': 0.5922675303498599; 'f1-score': 0.592738741137058; 'support': 26374}; 'weighted avg': {'precision': 0.7021932530064701; 'recall': 0.7037233639190111; 'f1-score': 0.7029495025166966; 'support': 26374}},{'0': {'precision': 0.8063943161634103; 'recall': 0.8161797752808989; 'f1-score': 0.8112575385302658; 'support': 2225}; '1': {'precision': 0.39764359351988215; 'recall': 0.38243626062322944; 'f1-score': 0.38989169675090257; 'support': 706}; 'accuracy': 0.7117024906175367; 'macro avg': {'precision': 0.6020189548416462; 'recall': 0.5993080179520642; 'f1-score': 0.6005746176405842; 'support': 2931}; 'weighted avg': {'precision': 0.7079371308388347; 'recall': 0.7117024906175367; 'f1-score': 0.7097617062899961; 'support': 2931}}
10,1,CNF,5,26375,2930,3296,[8; 9],262,123.941668,0.610239,4,[X0 >= 50.000000 OR X1 == 7 OR X2 >= 329054.000000 OR X3 == 5],{'0': {'precision': 0.784417072472071; 'recall': 0.683813614343505; 'f1-score': 0.7306686589465818; 'support': 20023}; '1': {'precision': 0.29024663677130047; 'recall': 0.407588161209068; 'f1-score': 0.3390518596123625; 'support': 6352}; 'accuracy': 0.6172890995260664; 'macro avg': {'precision': 0.5373318546216858; 'recall': 0.5457008877762864; 'f1-score': 0.5348602592794722; 'support': 26375}; 'weighted avg': {'precision': 0.6654039688674722; 'recall': 0.6172890995260664; 'f1-score': 0.6363539704396259; 'support': 26375}},{'0': {'precision': 0.7824726134585289; 'recall': 0.6741573033707865; 'f1-score': 0.7242877836793818; 'support': 2225}; '1': {'precision': 0.2843040473840079; 'recall': 0.4085106382978723; 'f1-score': 0.3352735739231664; 'support': 705}; 'accuracy': 0.6102389078498294; 'macro avg': {'precision': 0.5333883304212684; 'recall': 0.5413339708343294; 'f1-score': 0.5297806788012741; 'support': 2930}; 'weighted avg': {'precision': 0.6626061154781407; 'recall': 0.6102389078498294; 'f1-score': 0.630685388499132; 'support': 2930}}
10,1,CNF,6,26375,2930,3296,[8; 9],262,123.114758,0.712287,3,[X1 == 1 OR X3 == 9 OR X6 == 13],{'0': {'precision': 0.79881741452482; 'recall': 0.8366378664535784; 'f1-score': 0.8172903351710006; 'support': 20023}; '1': {'precision': 0.39470762398223536; 'recall': 0.33579974811083124; 'f1-score': 0.36287853011228305; 'support': 6352}; 'accuracy': 0.7160189573459715; 'macro avg': {'precision': 0.5967625192535277; 'recall': 0.5862188072822048; 'f1-score': 0.5900844326416418; 'support': 26375}; 'weighted avg': {'precision': 0.7014939874337679; 'recall': 0.7160189573459715; 'f1-score': 0.7078524665176177; 'support': 26375}},{'0': {'precision': 0.8020104895104895; 'recall': 0.8247191011235955; 'f1-score': 0.8132062929315312; 'support': 2225}; '1': {'precision': 0.3925233644859813; 'recall': 0.3574468085106383; 'f1-score': 0.3741648106904232; 'support': 705}; 'accuracy': 0.7122866894197952; 'macro avg': {'precision': 0.5972669269982354; 'recall': 0.5910829548171169; 'f1-score': 0.5936855518109772; 'support': 2930}; 'weighted avg': {'precision': 0.7034820174482784; 'recall': 0.7122866894197952; 'f1-score': 0.7075666188769302; 'support': 2930}}
10,1,CNF,7,26375,2930,3296,[8; 9],262,125.108150,0.766212,2,[X1 == 5 OR X13 == 41],{'0': {'precision': 0.7700526357137246; 'recall': 0.9790740648254508; 'f1-score': 0.862074272773246; 'support': 20023}; '1': {'precision': 0.5430752453653217; 'recall': 0.07840050377833753; 'f1-score': 0.13702022286421792; 'support': 6352}; 'accuracy': 0.7621611374407583; 'macro avg': {'precision': 0.6565639405395232; 'recall': 0.5287372843018942; 'f1-score': 0.49954724781873194; 'support': 26375}; 'weighted avg': {'precision': 0.7153887349177793; 'recall': 0.7621611374407583; 'f1-score': 0.687456516374302; 'support': 26375}},{'0': {'precision': 0.7724699221514508; 'recall': 0.981123595505618; 'f1-score': 0.8643832904375373; 'support': 2225}; '1': {'precision': 0.5961538461538461; 'recall': 0.08794326241134752; 'f1-score': 0.15327564894932014; 'support': 705}; 'accuracy': 0.7662116040955631; 'macro avg': {'precision': 0.6843118841526485; 'recall': 0.5345334289584828; 'f1-score': 0.5088294696934287; 'support': 2930}; 'weighted avg': {'precision': 0.7300457468687508; 'recall': 0.7662116040955631; 'f1-score': 0.6932805985436147; 'support': 2930}}
10,1,CNF,8,26375,2930,3296,[8; 9],262,126.329225,0.757338,2,[X1 == 1 OR X3 == 12],{'0': {'precision': 0.7812190287413281; 'recall': 0.9447662804634439; 'f1-score': 0.8552441229656419; 'support': 20024}; '1': {'precision': 0.4877257989810097; 'recall': 0.16580066131317903; 'f1-score': 0.24747356051703878; 'support': 6351}; 'accuracy': 0.7571943127962085; 'macro avg': {'precision': 0.6344724138611689; 'recall': 0.5552834708883114; 'f1-score': 0.5513588417413403; 'support': 26375}; 'weighted avg': {'precision': 0.7105469717855828; 'recall': 0.7571943127962085; 'f1-score': 0.708895275871383; 'support': 26375}},{'0': {'precision': 0.7796672828096118; 'recall': 0.9482913669064749; 'f1-score': 0.8557516737674984; 'support': 2224}; '1': {'precision': 0.4888888888888889; 'recall': 0.1558073654390935; 'f1-score': 0.2363050483351235; 'support': 706}; 'accuracy': 0.7573378839590443; 'macro avg': {'precision': 0.6342780858492504; 'recall': 0.5520493661727842; 'f1-score': 0.5460283610513109; 'support': 2930}; 'weighted avg': {'precision': 0.7096025913051646; 'recall': 0.7573378839590443; 'f1-score': 0.7064925210182641; 'support': 2930}}
10,1,CNF,9,26375,2930,3296,[8; 9],262,124.034587,0.602730,3,[X3 == 12 OR X5 == 0 OR X6 == 3],{'0': {'precision': 0.7557403433476395; 'recall': 0.703505793048342; 'f1-score': 0.7286881853920961; 'support': 20024}; '1': {'precision': 0.23244990303813834; 'recall': 0.2831050228310502; 'f1-score': 0.2552889393724266; 'support': 6351}; 'accuracy': 0.6022748815165877; 'macro avg': {'precision': 0.49409512319288895; 'recall': 0.49330540793969613; 'f1-score': 0.49198856238226135; 'support': 26375}; 'weighted avg': {'precision': 0.6297339893606957; 'recall': 0.6022748815165877; 'f1-score': 0.6146954418292176; 'support': 26375}},{'0': {'precision': 0.7595494613124388; 'recall': 0.6973920863309353; 'f1-score': 0.7271448663853727; 'support': 2224}; '1': {'precision': 0.24211711711711711; 'recall': 0.3045325779036827; 'f1-score': 0.2697616060225847; 'support': 706}; 'accuracy': 0.6027303754266211; 'macro avg': {'precision': 0.500833289214778; 'recall': 0.500962332117309; 'f1-score': 0.4984532362039787; 'support': 2930}; 'weighted avg': {'precision': 0.6348712241104262; 'recall': 0.6027303754266211; 'f1-score': 0.6169357940931788; 'support': 2930}}
10,1,CNF,0,26374,2931,1648,[16; 17],262,67.570714,0.681679,4,[X0 >= 50.000000 OR X3 == 12 OR X3 == 14 OR X13 == 2],{'0': {'precision': 0.8122175471404083; 'recall': 0.7809019627428457; 'f1-score': 0.7962519733156797; 'support': 20023}; '1': {'precision': 0.3841078197388741; 'recall': 0.4307982994803968; 'f1-score': 0.40611548166839845; 'support': 6351}; 'accuracy': 0.6965951315689695; 'macro avg': {'precision': 0.5981626834396412; 'recall': 0.6058501311116212; 'f1-score': 0.6011837274920391; 'support': 26374}; 'weighted avg': {'precision': 0.7091264392793655; 'recall': 0.6965951315689695; 'f1-score': 0.702305023347837; 'support': 26374}},{'0': {'precision': 0.8050047214353163; 'recall': 0.7662921348314606; 'f1-score': 0.785171540409855; 'support': 2225}; '1': {'precision': 0.36039360393603936; 'recall': 0.415014164305949; 'f1-score': 0.38578011849901245; 'support': 706}; 'accuracy': 0.6816786079836233; 'macro avg': {'precision': 0.5826991626856779; 'recall': 0.5906531495687048; 'f1-score': 0.5854758294544338; 'support': 2931}; 'weighted avg': {'precision': 0.6979097200861217; 'recall': 0.6816786079836233; 'f1-score': 0.6889687618806655; 'support': 2931}}
10,1,CNF,1,26374,2931,1648,[16; 17],262,71.664278,0.747868,5,[X1 == 2 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X13 == 9],{'0': {'precision': 0.7893163332600571; 'recall': 0.8966188882784798; 'f1-score': 0.8395529367751589; 'support': 20023}; '1': {'precision': 0.42959492973270874; 'recall': 0.2454731538340419; 'f1-score': 0.3124248496993988; 'support': 6351}; 'accuracy': 0.7398195192234777; 'macro avg': {'precision': 0.6094556314963829; 'recall': 0.5710460210562609; 'f1-score': 0.5759888932372789; 'support': 26374}; 'weighted avg': {'precision': 0.7026934988852112; 'recall': 0.7398195192234777; 'f1-score': 0.712617679286035; 'support': 26374}},{'0': {'precision': 0.7950754567116759; 'recall': 0.8997752808988764; 'f1-score': 0.8441914400168669; 'support': 2225}; '1': {'precision': 0.4600484261501211; 'recall': 0.26912181303116145; 'f1-score': 0.3395889186773905; 'support': 706}; 'accuracy': 0.7478676219720232; 'macro avg': {'precision': 0.6275619414308985; 'recall': 0.5844485469650189; 'f1-score': 0.5918901793471287; 'support': 2931}; 'weighted avg': {'precision': 0.7143763493843276; 'recall': 0.7478676219720232; 'f1-score': 0.7226461039316843; 'support': 2931}}
10,1,CNF,2,26374,2931,1648,[16; 17],262,70.362328,0.698055,9,[X1 == 1 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 5 OR X6 == 11 OR X8 == 1 OR X13 == 6 OR X13 == 22],{'0': {'precision': 0.7778082944246086; 'recall': 0.8486240823053488; 'f1-score': 0.811674508586305; 'support': 20023}; '1': {'precision': 0.3306095406360424; 'recall': 0.23571091166745395; 'f1-score': 0.2752091184851549; 'support': 6351}; 'accuracy': 0.7010313187229847; 'macro avg': {'precision': 0.5542089175303255; 'recall': 0.5421674969864014; 'f1-score': 0.54344181353573; 'support': 26374}; 'weighted avg': {'precision': 0.6701204471010634; 'recall': 0.7010313187229847; 'f1-score': 0.682490778680625; 'support': 26374}},{'0': {'precision': 0.7741407528641571; 'recall': 0.8503370786516854; 'f1-score': 0.8104519168986934; 'support': 2225}; '1': {'precision': 0.3162217659137577; 'recall': 0.21813031161473087; 'f1-score': 0.25817267393126575; 'support': 706}; 'accuracy': 0.6980552712384852; 'macro avg': {'precision': 0.5451812593889573; 'recall': 0.5342336951332082; 'f1-score': 0.5343122954149796; 'support': 2931}; 'weighted avg': {'precision': 0.6638402394602054; 'recall': 0.6980552712384852; 'f1-score': 0.6774225257233254; 'support': 2931}}
10,1,CNF,3,26374,2931,1648,[16; 17],262,71.962867,0.685432,10,[X1 == 1 OR X1 == 5 OR X3 == 5 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 11 OR X13 == 1 OR X13 == 7 OR X13 == 22],{'0': {'precision': 0.941953316953317; 'recall': 0.6126954002896668; 'f1-score': 0.7424577117438798; 'support': 20023}; '1': {'precision': 0.4191011235955056; 'recall': 0.8809636277751535; 'f1-score': 0.5679914725140855; 'support': 6351}; 'accuracy': 0.6772958216425268; 'macro avg': {'precision': 0.6805272202744113; 'recall': 0.7468295140324102; 'f1-score': 0.6552245921289827; 'support': 26374}; 'weighted avg': {'precision': 0.8160477174987231; 'recall': 0.6772958216425268; 'f1-score': 0.7004453099334444; 'support': 26374}},{'0': {'precision': 0.9527449617790132; 'recall': 0.6161797752808988; 'f1-score': 0.7483624454148471; 'support': 2225}; '1': {'precision': 0.42761394101876676; 'recall': 0.9036827195467422; 'f1-score': 0.5805277525022747; 'support': 706}; 'accuracy': 0.6854315933128625; 'macro avg': {'precision': 0.69017945139889; 'recall': 0.7599312474138205; 'f1-score': 0.6644450989585609; 'support': 2931}; 'weighted avg': {'precision': 0.8262548557889984; 'recall': 0.6854315933128625; 'f1-score': 0.7079355285959198; 'support': 2931}}
10,1,CNF,4,26374,2931,1648,[16; 17],262,71.872464,0.726373,5,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 10 OR X13 == 40],{'0': {'precision': 0.7864587933928098; 'recall': 0.8893272736353194; 'f1-score': 0.8347357318645259; 'support': 20023}; '1': {'precision': 0.4062165058949625; 'recall': 0.2387025665249567; 'f1-score': 0.30070415550927304; 'support': 6351}; 'accuracy': 0.7326533707439145; 'macro avg': {'precision': 0.5963376496438861; 'recall': 0.5640149200801381; 'f1-score': 0.5677199436868995; 'support': 26374}; 'weighted avg': {'precision': 0.6948944206052603; 'recall': 0.7326533707439145; 'f1-score': 0.7061380773019941; 'support': 26374}},{'0': {'precision': 0.7817821782178218; 'recall': 0.887191011235955; 'f1-score': 0.8311578947368421; 'support': 2225}; '1': {'precision': 0.3817733990147783; 'recall': 0.21954674220963172; 'f1-score': 0.2787769784172662; 'support': 706}; 'accuracy': 0.7263732514500171; 'macro avg': {'precision': 0.5817777886163; 'recall': 0.5533688767227933; 'f1-score': 0.5549674365770542; 'support': 2931}; 'weighted avg': {'precision': 0.6854306947250381; 'recall': 0.7263732514500171; 'f1-score': 0.6981040131532118; 'support': 2931}}
10,1,CNF,5,26375,2930,1648,[16; 17],262,76.543438,0.765529,3,[X3 == 14 OR X6 == 4 OR X13 == 34],{'0': {'precision': 0.8034886288363877; 'recall': 0.9087049892623483; 'f1-score': 0.8528639730008437; 'support': 20023}; '1': {'precision': 0.5099195710455764; 'recall': 0.2994332493702771; 'f1-score': 0.3773060900614957; 'support': 6352}; 'accuracy': 0.7619715639810426; 'macro avg': {'precision': 0.6567040999409821; 'recall': 0.6040691193163127; 'f1-score': 0.6150850315311697; 'support': 26375}; 'weighted avg': {'precision': 0.7327871821980092; 'recall': 0.7619715639810426; 'f1-score': 0.7383334072214791; 'support': 26375}},{'0': {'precision': 0.8063745019920319; 'recall': 0.9096629213483146; 'f1-score': 0.8549102428722282; 'support': 2225}; '1': {'precision': 0.5214285714285715; 'recall': 0.31063829787234043; 'f1-score': 0.3893333333333333; 'support': 705}; 'accuracy': 0.7655290102389078; 'macro avg': {'precision': 0.6639015367103016; 'recall': 0.6101506096103275; 'f1-score': 0.6221217881027807; 'support': 2930}; 'weighted avg': {'precision': 0.737812426549288; 'recall': 0.7655290102389078; 'f1-score': 0.7428857646384668; 'support': 2930}}
10,1,CNF,6,26375,2930,1648,[16; 17],262,80.026772,0.733106,6,[X1 == 1 OR X6 == 11 OR X7 == 5 OR X13 == 20 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.7779131823339076; 'recall': 0.9245367826998951; 'f1-score': 0.8449109995435874; 'support': 20023}; '1': {'precision': 0.4138867339022498; 'recall': 0.1679785894206549; 'f1-score': 0.23896976483762594; 'support': 6352}; 'accuracy': 0.7423317535545023; 'macro avg': {'precision': 0.5958999581180787; 'recall': 0.546257686060275; 'f1-score': 0.5419403821906067; 'support': 26375}; 'weighted avg': {'precision': 0.6902431917959782; 'recall': 0.7423317535545023; 'f1-score': 0.6989796735586672; 'support': 26375}},{'0': {'precision': 0.7748571428571429; 'recall': 0.9141573033707865; 'f1-score': 0.8387628865979381; 'support': 2225}; '1': {'precision': 0.3737704918032787; 'recall': 0.16170212765957448; 'f1-score': 0.22574257425742578; 'support': 705}; 'accuracy': 0.7331058020477815; 'macro avg': {'precision': 0.5743138173302108; 'recall': 0.5379297155151805; 'f1-score': 0.532252730427682; 'support': 2930}; 'weighted avg': {'precision': 0.6783499452486192; 'recall': 0.7331058020477815; 'f1-score': 0.6912614121269274; 'support': 2930}}
10,1,CNF,7,26375,2930,1648,[16; 17],262,76.111172,0.736519,4,[X1 == 1 OR X3 == 6 OR X5 == 1 OR X13 == 7],{'0': {'precision': 0.7604104522133397; 'recall': 0.9548519202916645; 'f1-score': 0.846610282070584; 'support': 20023}; '1': {'precision': 0.2662337662337662; 'recall': 0.05163727959697733; 'f1-score': 0.08649789029535865; 'support': 6352}; 'accuracy': 0.7373270142180095; 'macro avg': {'precision': 0.5133221092235529; 'recall': 0.5032445999443209; 'f1-score': 0.46655408618297134; 'support': 26375}; 'weighted avg': {'precision': 0.6413958433283254; 'recall': 0.7373270142180095; 'f1-score': 0.6635492806466511; 'support': 26375}},{'0': {'precision': 0.7603009673951988; 'recall': 0.9537078651685393; 'f1-score': 0.8460925039872409; 'support': 2225}; '1': {'precision': 0.2589928057553957; 'recall': 0.05106382978723404; 'f1-score': 0.08530805687203791; 'support': 705}; 'accuracy': 0.736518771331058; 'macro avg': {'precision': 0.5096468865752972; 'recall': 0.5023858474778867; 'f1-score': 0.4657002804296394; 'support': 2930}; 'weighted avg': {'precision': 0.6396790377173622; 'recall': 0.736518771331058; 'f1-score': 0.6630368605687365; 'support': 2930}}
10,1,CNF,8,26375,2930,1648,[16; 17],262,72.254099,0.688055,5,[X3 == 2 OR X5 == 1 OR X6 == 14 OR X7 == 0 OR X13 == 41],{'0': {'precision': 0.8983402489626556; 'recall': 0.6703455852976429; 'f1-score': 0.7677744094262999; 'support': 20024}; '1': {'precision': 0.4226362284614712; 'recall': 0.7608250669185955; 'f1-score': 0.5434098065677013; 'support': 6351}; 'accuracy': 0.6921327014218009; 'macro avg': {'precision': 0.6604882387120634; 'recall': 0.7155853261081192; 'f1-score': 0.6555921079970006; 'support': 26375}; 'weighted avg': {'precision': 0.7837925244431098; 'recall': 0.6921327014218009; 'f1-score': 0.7137482637294295; 'support': 26375}},{'0': {'precision': 0.9053217821782178; 'recall': 0.6578237410071942; 'f1-score': 0.7619791666666667; 'support': 2224}; '1': {'precision': 0.4208523592085236; 'recall': 0.78328611898017; 'f1-score': 0.5475247524752476; 'support': 706}; 'accuracy': 0.6880546075085324; 'macro avg': {'precision': 0.6630870706933707; 'recall': 0.7205549299936821; 'f1-score': 0.6547519595709571; 'support': 2930}; 'weighted avg': {'precision': 0.7885861464728922; 'recall': 0.6880546075085324; 'f1-score': 0.7103051678888025; 'support': 2930}}
10,1,CNF,9,26375,2930,1648,[16; 17],262,71.626995,0.698294,7,[X0 >= 50.000000 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X13 == 7 OR X13 == 18 OR X13 == 41],{'0': {'precision': 0.805505807706084; 'recall': 0.7861566120655213; 'f1-score': 0.7957135997169359; 'support': 20024}; '1': {'precision': 0.37324355971896955; 'recall': 0.40151157298063295; 'f1-score': 0.3868618675567018; 'support': 6351}; 'accuracy': 0.6935355450236966; 'macro avg': {'precision': 0.5893746837125268; 'recall': 0.5938340925230772; 'f1-score': 0.5912877336368189; 'support': 26375}; 'weighted avg': {'precision': 0.701418697299784; 'recall': 0.6935355450236966; 'f1-score': 0.697263652761499; 'support': 26375}},{'0': {'precision': 0.8064958828911254; 'recall': 0.7927158273381295; 'f1-score': 0.7995464852607711; 'support': 2224}; '1': {'precision': 0.3803763440860215; 'recall': 0.40084985835694054; 'f1-score': 0.3903448275862069; 'support': 706}; 'accuracy': 0.6982935153583618; 'macro avg': {'precision': 0.5934361134885735; 'recall': 0.596782842847535; 'f1-score': 0.594945656423489; 'support': 2930}; 'weighted avg': {'precision': 0.7038199803667556; 'recall': 0.6982935153583618; 'f1-score': 0.7009470414661492; 'support': 2930}}
10,1,CNF,0,26374,2931,824,[32; 33],262,42.338478,0.705902,5,[X3 == 14 OR X6 == 13 OR X7 == 0 OR X13 == 21 OR X13 == 41],{'0': {'precision': 0.9060714760196625; 'recall': 0.6812166009089548; 'f1-score': 0.7777175927245773; 'support': 20023}; '1': {'precision': 0.43613074204946994; 'recall': 0.7773578963942687; 'f1-score': 0.5587686039273386; 'support': 6351}; 'accuracy': 0.7043679381208766; 'macro avg': {'precision': 0.6711011090345662; 'recall': 0.7292872486516118; 'f1-score': 0.668243098325958; 'support': 26374}; 'weighted avg': {'precision': 0.7929072384582501; 'recall': 0.7043679381208766; 'f1-score': 0.7249935073430931; 'support': 26374}},{'0': {'precision': 0.9102950030102348; 'recall': 0.6795505617977529; 'f1-score': 0.7781780751415337; 'support': 2225}; '1': {'precision': 0.4385826771653543; 'recall': 0.7889518413597734; 'f1-score': 0.5637651821862348; 'support': 706}; 'accuracy': 0.7059024223814397; 'macro avg': {'precision': 0.6744388400877945; 'recall': 0.7342512015787631; 'f1-score': 0.6709716286638843; 'support': 2931}; 'weighted avg': {'precision': 0.7966720408654085; 'recall': 0.7059024223814397; 'f1-score': 0.726531707885839; 'support': 2931}}
10,1,CNF,1,26374,2931,824,[32; 33],262,44.774882,0.684408,6,[X3 == 10 OR X5 == 3 OR X6 == 4 OR X6 == 12 OR X13 == 2 OR X13 == 10],{'0': {'precision': 0.8093918398768283; 'recall': 0.7876442091594666; 'f1-score': 0.7983699503897944; 'support': 20023}; '1': {'precision': 0.38278414864276383; 'recall': 0.41521020311761925; 'f1-score': 0.3983383685800604; 'support': 6351}; 'accuracy': 0.6979601122317434; 'macro avg': {'precision': 0.5960879942597961; 'recall': 0.601427206138543; 'f1-score': 0.5983541594849274; 'support': 26374}; 'weighted avg': {'precision': 0.706662430343669; 'recall': 0.6979601122317434; 'f1-score': 0.7020402098849935; 'support': 26374}},{'0': {'precision': 0.8014842300556586; 'recall': 0.7766292134831461; 'f1-score': 0.7888609906414061; 'support': 2225}; '1': {'precision': 0.35870967741935483; 'recall': 0.3937677053824363; 'f1-score': 0.37542201215395005; 'support': 706}; 'accuracy': 0.6844080518594337; 'macro avg': {'precision': 0.5800969537375067; 'recall': 0.5851984594327911; 'f1-score': 0.5821415013976781; 'support': 2931}; 'weighted avg': {'precision': 0.6948316083698072; 'recall': 0.6844080518594337; 'f1-score': 0.6892745290883034; 'support': 2931}}
10,1,CNF,2,26374,2931,824,[32; 33],262,44.105068,0.730809,9,[X3 == 10 OR X3 == 14 OR X6 == 4 OR X7 == 2 OR X13 == 2 OR X13 == 17 OR X13 == 31 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.805757406372275; 'recall': 0.8639065075163562; 'f1-score': 0.8338193825166903; 'support': 20023}; '1': {'precision': 0.44455768446799837; 'recall': 0.34341048653755313; 'f1-score': 0.387492227058719; 'support': 6351}; 'accuracy': 0.7385682869492682; 'macro avg': {'precision': 0.6251575454201367; 'recall': 0.6036584970269547; 'f1-score': 0.6106558047877046; 'support': 26374}; 'weighted avg': {'precision': 0.7187785850401275; 'recall': 0.7385682869492682; 'f1-score': 0.7263414207242593; 'support': 26374}},{'0': {'precision': 0.8026981450252951; 'recall': 0.8557303370786516; 'f1-score': 0.8283663258646943; 'support': 2225}; '1': {'precision': 0.4257602862254025; 'recall': 0.3371104815864023; 'f1-score': 0.37628458498023715; 'support': 706}; 'accuracy': 0.7308085977482088; 'macro avg': {'precision': 0.6142292156253488; 'recall': 0.5964204093325269; 'f1-score': 0.6023254554224657; 'support': 2931}; 'weighted avg': {'precision': 0.7119038330796369; 'recall': 0.7308085977482088; 'f1-score': 0.7194718498959373; 'support': 2931}}
10,1,CNF,3,26374,2931,824,[32; 33],262,44.682560,0.695667,7,[X1 == 5 OR X2 >= 329054.000000 OR X3 == 9 OR X3 == 10 OR X5 == 3 OR X13 == 35 OR X13 == 36],{'0': {'precision': 0.8084522207267834; 'recall': 0.7499875143584878; 'f1-score': 0.778123218819628; 'support': 20023}; '1': {'precision': 0.3581228362610591; 'recall': 0.43977326405290507; 'f1-score': 0.39477031802120144; 'support': 6351}; 'accuracy': 0.6752862667778873; 'macro avg': {'precision': 0.5832875284939212; 'recall': 0.5948803892056964; 'f1-score': 0.5864467684204147; 'support': 26374}; 'weighted avg': {'precision': 0.7000105008230215; 'recall': 0.6752862667778873; 'f1-score': 0.6858097937430068; 'support': 26374}},{'0': {'precision': 0.8157271435338702; 'recall': 0.7739325842696629; 'f1-score': 0.7942804428044281; 'support': 2225}; '1': {'precision': 0.38658536585365855; 'recall': 0.4490084985835694; 'f1-score': 0.41546526867627787; 'support': 706}; 'accuracy': 0.6956670078471512; 'macro avg': {'precision': 0.6011562546937643; 'recall': 0.6114705414266162; 'f1-score': 0.604872855740353; 'support': 2931}; 'weighted avg': {'precision': 0.7123582950035975; 'recall': 0.6956670078471512; 'f1-score': 0.7030339354914039; 'support': 2931}}
10,1,CNF,4,26374,2931,824,[32; 33],262,45.706653,0.668373,14,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 3 OR X3 == 8 OR X3 == 9 OR X3 == 12 OR X6 == 4 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 24 OR X13 == 36],{'0': {'precision': 0.8522276135862373; 'recall': 0.6754232632472656; 'f1-score': 0.7535941156803744; 'support': 20023}; '1': {'precision': 0.38134221799143264; 'recall': 0.6307668083766336; 'f1-score': 0.47532036070242056; 'support': 6351}; 'accuracy': 0.6646697505118677; 'macro avg': {'precision': 0.616784915788835; 'recall': 0.6530950358119496; 'f1-score': 0.6144572381913975; 'support': 26374}; 'weighted avg': {'precision': 0.7388358964624561; 'recall': 0.6646697505118677; 'f1-score': 0.686584309891909; 'support': 26374}},{'0': {'precision': 0.855763770584895; 'recall': 0.6773033707865168; 'f1-score': 0.7561465127947817; 'support': 2225}; '1': {'precision': 0.38632478632478634; 'recall': 0.6402266288951841; 'f1-score': 0.4818763326226013; 'support': 706}; 'accuracy': 0.6683725690890481; 'macro avg': {'precision': 0.6210442784548407; 'recall': 0.6587649998408505; 'f1-score': 0.6190114227086916; 'support': 2931}; 'weighted avg': {'precision': 0.7426883960070592; 'recall': 0.6683725690890481; 'f1-score': 0.6900821159331102; 'support': 2931}}
