lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],158,1000.115827,0.735849,9,[X0 >= 45.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 6.000000],{'0.0': {'precision': 0.9166666666666666; 'recall': 0.16417910447761194; 'f1-score': 0.2784810126582279; 'support': 134}; '1.0': {'precision': 0.7477477477477478; 'recall': 0.9940119760479041; 'f1-score': 0.8534704370179949; 'support': 334}; 'accuracy': 0.7564102564102564; 'macro avg': {'precision': 0.8322072072072072; 'recall': 0.579095540262758; 'f1-score': 0.5659757248381114; 'support': 468}; 'weighted avg': {'precision': 0.7961134211134211; 'recall': 0.7564102564102564; 'f1-score': 0.6888367129491726; 'support': 468}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.8653846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.48472222222222217; 'support': 53}; 'weighted avg': {'precision': 0.8069666182873729; 'recall': 0.7358490566037735; 'f1-score': 0.6408280922431865; 'support': 53}}
5,3,CNF,0,468,53,1,[468; 468],158,1000.414547,0.679245,22,[X2 >= 0.800000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 74.000000 OR X6 >= 54.000000 OR X8 >= 3.900000 OR X8 < 2.700000 OR X9 < 0.700000] AND [X0 >= 55.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X6 >= 71.600000 OR X7 < 5.600000] AND [X0 < 35.000000 OR X3 >= 0.300000 OR X5 >= 74.000000 OR X6 < 28.000000 OR X8 < 3.300000 OR X9 < 0.900000],{'0.0': {'precision': 0.7464788732394366; 'recall': 0.39552238805970147; 'f1-score': 0.5170731707317072; 'support': 134}; '1.0': {'precision': 0.7959697732997482; 'recall': 0.9461077844311377; 'f1-score': 0.8645690834473324; 'support': 334}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7712243232695923; 'recall': 0.6708150862454196; 'f1-score': 0.6908211270895198; 'support': 468}; 'weighted avg': {'precision': 0.7817993019149581; 'recall': 0.7884615384615384; 'f1-score': 0.7650723904902944; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.8947368421052632; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5283687943262412; 'recall': 0.5140350877192983; 'f1-score': 0.49523809523809526; 'support': 53}; 'weighted avg': {'precision': 0.6130068245684465; 'recall': 0.6792452830188679; 'f1-score': 0.6274932614555256; 'support': 53}}
5,3,CNF,1,469,52,1,[469; 469],158,1000.328602,0.807692,23,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 1.000000 OR X4 >= 282.000000 OR X5 >= 25.000000 OR X6 >= 42.000000 OR X6 < 23.000000 OR X7 >= 6.600000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X8 < 2.700000 OR X9 >= 1.308000] AND [X0 >= 45.000000 OR X2 >= 1.000000 OR X2 < 0.800000 OR X5 < 21.000000 OR X6 >= 42.000000 OR X7 < 5.600000],{'0.0': {'precision': 0.8135593220338984; 'recall': 0.35555555555555557; 'f1-score': 0.49484536082474223; 'support': 135}; '1.0': {'precision': 0.7878048780487805; 'recall': 0.9670658682634731; 'f1-score': 0.8682795698924731; 'support': 334}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.8006821000413394; 'recall': 0.6613107119095143; 'f1-score': 0.6815624653586076; 'support': 469}; 'weighted avg': {'precision': 0.7952182041425777; 'recall': 0.7910447761194029; 'f1-score': 0.7607878466000559; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.2857142857142857; 'f1-score': 0.4444444444444445; 'support': 14}; '1.0': {'precision': 0.7916666666666666; 'recall': 1.0; 'f1-score': 0.8837209302325582; 'support': 38}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.8958333333333333; 'recall': 0.6428571428571428; 'f1-score': 0.6640826873385013; 'support': 52}; 'weighted avg': {'precision': 0.8477564102564101; 'recall': 0.8076923076923077; 'f1-score': 0.7654541840588353; 'support': 52}}
5,3,CNF,2,469,52,1,[469; 469],158,1001.186598,0.653846,24,[X0 >= 45.000000 OR (NOT X1) OR X3 >= 0.600000 OR X4 >= 512.600000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X7 < 5.600000 OR X9 < 0.900000] AND [X0 >= 45.000000 OR X3 < 0.200000 OR X4 >= 167.600000 OR X5 >= 35.000000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.7361111111111112; 'recall': 0.39552238805970147; 'f1-score': 0.5145631067961166; 'support': 134}; '1.0': {'precision': 0.7959697732997482; 'recall': 0.9432835820895522; 'f1-score': 0.8633879781420765; 'support': 335}; 'accuracy': 0.7867803837953091; 'macro avg': {'precision': 0.7660404422054297; 'recall': 0.6694029850746268; 'f1-score': 0.6889755424690965; 'support': 469}; 'weighted avg': {'precision': 0.778867298388709; 'recall': 0.7867803837953091; 'f1-score': 0.763723729186088; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
5,3,CNF,3,469,52,1,[469; 469],158,1002.265195,0.653846,23,[X0 >= 45.000000 OR X2 >= 2.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 < 19.000000] AND [X0 >= 40.000000 OR X4 >= 512.600000 OR X4 < 182.000000 OR X5 >= 43.000000 OR X5 < 25.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 < 6.900000 OR X9 < 0.800000] AND [X0 >= 66.000000 OR (NOT X1) OR X4 >= 236.800000 OR X5 >= 30.000000 OR X6 >= 34.000000 OR X8 < 3.100000],{'0.0': {'precision': 0.726027397260274; 'recall': 0.39552238805970147; 'f1-score': 0.5120772946859903; 'support': 134}; '1.0': {'precision': 0.7954545454545454; 'recall': 0.9402985074626866; 'f1-score': 0.8618331053351572; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7607409713574097; 'recall': 0.667910447761194; 'f1-score': 0.6869552000105738; 'support': 469}; 'weighted avg': {'precision': 0.7756182173990392; 'recall': 0.7846481876332623; 'f1-score': 0.7619028737211095; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
5,3,CNF,4,469,52,1,[469; 469],158,1020.824743,0.673077,27,[X0 >= 49.000000 OR X3 >= 0.600000 OR X4 < 150.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 6.900000 OR X9 >= 0.930000] AND [X0 >= 66.000000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 >= 30.000000 OR X6 < 23.000000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X9 >= 0.930000] AND [X0 >= 45.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X5 >= 53.600000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.800000],{'0.0': {'precision': 0.7123287671232876; 'recall': 0.3880597014925373; 'f1-score': 0.5024154589371981; 'support': 134}; '1.0': {'precision': 0.7929292929292929; 'recall': 0.9373134328358209; 'f1-score': 0.8590971272229821; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7526290300262903; 'recall': 0.6626865671641791; 'f1-score': 0.6807562930800901; 'support': 469}; 'weighted avg': {'precision': 0.7699005712704343; 'recall': 0.7803837953091685; 'f1-score': 0.7571880791413296; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
5,3,CNF,5,469,52,1,[469; 469],158,1056.550018,0.692308,25,[X0 >= 45.000000 OR X3 >= 0.600000 OR X4 < 150.000000 OR X5 >= 53.600000 OR X5 < 30.000000 OR X6 >= 71.600000 OR X6 < 34.000000 OR X7 < 6.200000 OR X9 < 0.800000] AND [X0 >= 49.000000 OR X3 >= 0.600000 OR X6 >= 54.000000 OR X6 < 28.000000 OR X7 >= 7.300000 OR X9 >= 1.000000 OR X9 < 0.700000] AND [X0 >= 60.000000 OR (NOT X1) OR X2 >= 2.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X7 < 5.600000],{'0.0': {'precision': 0.7777777777777778; 'recall': 0.3656716417910448; 'f1-score': 0.49746192893401014; 'support': 134}; '1.0': {'precision': 0.7906403940886699; 'recall': 0.9582089552238806; 'f1-score': 0.8663967611336033; 'support': 335}; 'accuracy': 0.7889125799573561; 'macro avg': {'precision': 0.7842090859332238; 'recall': 0.6619402985074627; 'f1-score': 0.6819293450338068; 'support': 469}; 'weighted avg': {'precision': 0.7869653608569864; 'recall': 0.7889125799573561; 'f1-score': 0.7609868090765767; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
5,3,CNF,6,469,52,1,[469; 469],158,1011.058460,0.807692,23,[X0 >= 49.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.300000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X6 < 19.000000] AND [X0 >= 31.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 328.000000 OR X6 >= 54.000000 OR X7 >= 7.900000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR X0 < 40.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X9 < 0.900000],{'0.0': {'precision': 0.691358024691358; 'recall': 0.417910447761194; 'f1-score': 0.5209302325581395; 'support': 134}; '1.0': {'precision': 0.7989690721649485; 'recall': 0.9253731343283582; 'f1-score': 0.8575380359612725; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7451635484281532; 'recall': 0.6716417910447761; 'f1-score': 0.689234134259706; 'support': 469}; 'weighted avg': {'precision': 0.7682230586010654; 'recall': 0.7803837953091685; 'f1-score': 0.7613643778460917; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7872340425531915; 'recall': 1.0; 'f1-score': 0.880952380952381; 'support': 37}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.8936170212765957; 'recall': 0.6666666666666666; 'f1-score': 0.6904761904761905; 'support': 52}; 'weighted avg': {'precision': 0.8486088379705401; 'recall': 0.8076923076923077; 'f1-score': 0.7710622710622712; 'support': 52}}
5,3,CNF,7,469,52,1,[469; 469],158,1057.068115,0.692308,22,[X0 >= 49.000000 OR X2 >= 1.000000 OR X5 < 21.000000 OR X6 >= 71.600000 OR X6 < 28.000000 OR X8 >= 3.100000 OR X9 >= 0.930000] AND [X0 >= 49.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X4 >= 236.800000 OR X5 >= 43.000000 OR X6 >= 34.000000 OR X6 < 19.000000 OR X7 >= 7.300000 OR X9 < 0.800000] AND [(NOT X1) OR X2 >= 2.000000 OR X5 >= 35.000000 OR X8 < 3.300000 OR X9 >= 1.060000 OR X9 < 0.930000],{'0.0': {'precision': 0.8214285714285714; 'recall': 0.34328358208955223; 'f1-score': 0.4842105263157894; 'support': 134}; '1.0': {'precision': 0.7869249394673123; 'recall': 0.9701492537313433; 'f1-score': 0.8689839572192515; 'support': 335}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.8041767554479419; 'recall': 0.6567164179104478; 'f1-score': 0.6765972417675205; 'support': 469}; 'weighted avg': {'precision': 0.796783120027672; 'recall': 0.7910447761194029; 'f1-score': 0.7590486912468337; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
5,3,CNF,8,469,52,1,[469; 469],158,1095.200195,0.576923,25,[X0 >= 45.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 < 150.000000 OR X5 < 21.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X8 < 2.500000 OR X9 < 0.900000] AND [X0 >= 55.000000 OR X2 >= 2.000000 OR X4 >= 282.000000 OR X5 >= 74.000000 OR X8 < 2.700000 OR X9 >= 0.930000] AND [X0 >= 66.000000 OR X0 < 35.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X4 >= 236.800000 OR X4 < 182.000000 OR X5 >= 74.000000 OR X8 >= 3.900000 OR X9 < 0.700000],{'0.0': {'precision': 0.7195121951219512; 'recall': 0.44029850746268656; 'f1-score': 0.5462962962962963; 'support': 134}; '1.0': {'precision': 0.8062015503875969; 'recall': 0.9313432835820895; 'f1-score': 0.8642659279778393; 'support': 335}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.762856872754774; 'recall': 0.685820895522388; 'f1-score': 0.7052811121370678; 'support': 469}; 'weighted avg': {'precision': 0.7814331631688409; 'recall': 0.7910447761194029; 'f1-score': 0.7734174617831127; 'support': 469}},{'0.0': {'precision': 0.1111111111111111; 'recall': 0.06666666666666667; 'f1-score': 0.08333333333333334; 'support': 15}; '1.0': {'precision': 0.6744186046511628; 'recall': 0.7837837837837838; 'f1-score': 0.725; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.3927648578811369; 'recall': 0.4252252252252252; 'f1-score': 0.4041666666666667; 'support': 52}; 'weighted avg': {'precision': 0.5119260584376863; 'recall': 0.5769230769230769; 'f1-score': 0.5399038461538461; 'support': 52}}
5,3,CNF,9,469,52,1,[469; 469],158,1045.793413,0.788462,26,[X0 >= 66.000000 OR X0 < 49.000000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X6 >= 71.600000 OR X6 < 23.000000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.900000] AND [X0 >= 66.000000 OR X2 >= 0.800000 OR X4 >= 512.600000 OR X5 >= 35.000000 OR X5 < 21.000000 OR X6 < 23.000000 OR X7 >= 7.900000] AND [X0 >= 49.000000 OR (NOT X1) OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X8 >= 3.900000],{'0.0': {'precision': 0.7719298245614035; 'recall': 0.3283582089552239; 'f1-score': 0.46073298429319365; 'support': 134}; '1.0': {'precision': 0.7815533980582524; 'recall': 0.9611940298507463; 'f1-score': 0.8621151271753681; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.776741611309828; 'recall': 0.6447761194029851; 'f1-score': 0.6614240557342809; 'support': 469}; 'weighted avg': {'precision': 0.7788038056305812; 'recall': 0.7803837953091685; 'f1-score': 0.7474345149233182; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.26666666666666666; 'f1-score': 0.4210526315789474; 'support': 15}; '1.0': {'precision': 0.7708333333333334; 'recall': 1.0; 'f1-score': 0.8705882352941177; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.8854166666666667; 'recall': 0.6333333333333333; 'f1-score': 0.6458204334365325; 'support': 52}; 'weighted avg': {'precision': 0.8369391025641026; 'recall': 0.7884615384615384; 'f1-score': 0.7409145034532032; 'support': 52}}
5,3,DNF,0,468,53,1,[468; 468],158,1011.698629,0.584906,11,[X2 >= 0.800000 AND X4 >= 195.000000 AND X8 < 4.100000] OR [X4 < 282.000000 AND X6 >= 28.000000 AND X7 >= 5.600000] OR [X2 >= 0.700000 AND X4 >= 150.000000 AND X5 >= 25.000000 AND X7 < 7.900000 AND X9 < 1.308000],{'0.0': {'precision': 0.5245901639344263; 'recall': 0.47761194029850745; 'f1-score': 0.5; 'support': 134}; '1.0': {'precision': 0.7976878612716763; 'recall': 0.8263473053892215; 'f1-score': 0.8117647058823529; 'support': 334}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6611390126030513; 'recall': 0.6519796228438645; 'f1-score': 0.6558823529411765; 'support': 468}; 'weighted avg': {'precision': 0.7194932214357971; 'recall': 0.7264957264957265; 'f1-score': 0.7224987430869784; 'support': 468}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.2; 'f1-score': 0.21428571428571427; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.7368421052631579; 'f1-score': 0.717948717948718; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.4653846153846154; 'recall': 0.46842105263157896; 'f1-score': 0.4661172161172161; 'support': 53}; 'weighted avg': {'precision': 0.5671988388969521; 'recall': 0.5849056603773585; 'f1-score': 0.575402584836547; 'support': 53}}
5,3,DNF,1,469,52,1,[469; 469],158,1054.808577,0.576923,13,[X0 < 55.000000 AND X5 >= 35.000000 AND X7 >= 5.100000 AND X8 < 3.900000] OR [X0 >= 45.000000 AND X1 AND X4 >= 150.000000 AND X7 < 7.900000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X2 >= 0.700000 AND X4 >= 208.000000 AND X5 >= 25.000000],{'0.0': {'precision': 0.5418994413407822; 'recall': 0.7185185185185186; 'f1-score': 0.6178343949044586; 'support': 135}; '1.0': {'precision': 0.8689655172413793; 'recall': 0.7544910179640718; 'f1-score': 0.8076923076923076; 'support': 334}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.7054324792910807; 'recall': 0.7365047682412952; 'f1-score': 0.7127633512983831; 'support': 469}; 'weighted avg': {'precision': 0.7748206979522948; 'recall': 0.744136460554371; 'f1-score': 0.7530423754399417; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.42857142857142855; 'f1-score': 0.3529411764705882; 'support': 14}; '1.0': {'precision': 0.75; 'recall': 0.631578947368421; 'f1-score': 0.6857142857142857; 'support': 38}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.525; 'recall': 0.5300751879699248; 'f1-score': 0.5193277310924369; 'support': 52}; 'weighted avg': {'precision': 0.6288461538461539; 'recall': 0.5769230769230769; 'f1-score': 0.5961215255332902; 'support': 52}}
5,3,DNF,2,469,52,1,[469; 469],158,1047.805888,0.653846,14,[X1 AND X3 < 0.600000 AND X4 >= 150.000000 AND X6 >= 23.000000 AND X8 >= 2.700000] OR [X2 >= 0.800000 AND X5 >= 21.000000 AND X6 >= 19.000000 AND X8 < 4.100000 AND X9 < 1.060000] OR [X0 < 55.000000 AND X0 >= 31.000000 AND X4 >= 167.600000 AND X7 < 7.900000],{'0.0': {'precision': 0.5; 'recall': 0.4925373134328358; 'f1-score': 0.49624060150375937; 'support': 134}; '1.0': {'precision': 0.798219584569733; 'recall': 0.8029850746268656; 'f1-score': 0.800595238095238; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6491097922848665; 'recall': 0.6477611940298507; 'f1-score': 0.6484179197994987; 'support': 469}; 'weighted avg': {'precision': 0.7130139889783808; 'recall': 0.7142857142857143; 'f1-score': 0.7136367704976727; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
5,3,DNF,3,469,52,1,[469; 469],158,1006.932369,0.615385,13,[X0 >= 31.000000 AND X2 >= 0.700000 AND X4 >= 167.600000 AND X8 < 3.600000 AND X9 < 1.308000] OR [X0 < 55.000000 AND X5 >= 35.000000 AND X7 < 7.900000 AND X8 < 4.100000] OR [X0 >= 31.000000 AND X1 AND X6 >= 34.000000 AND X7 >= 6.000000],{'0.0': {'precision': 0.5059523809523809; 'recall': 0.6343283582089553; 'f1-score': 0.5629139072847682; 'support': 134}; '1.0': {'precision': 0.8372093023255814; 'recall': 0.7522388059701492; 'f1-score': 0.7924528301886794; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6715808416389812; 'recall': 0.6932835820895522; 'f1-score': 0.6776833687367239; 'support': 469}; 'weighted avg': {'precision': 0.7425644676475242; 'recall': 0.7185501066098081; 'f1-score': 0.726870280787562; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.3333333333333333; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7297297297297297; 'f1-score': 0.7297297297297297; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5315315315315315; 'recall': 0.5315315315315315; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6153846153846154; 'recall': 0.6153846153846154; 'f1-score': 0.6153846153846154; 'support': 52}}
5,3,DNF,4,469,52,1,[469; 469],158,1000.260616,0.673077,11,[X3 >= 0.200000 AND X5 >= 21.000000 AND X7 >= 5.100000 AND X8 < 4.100000] OR [X2 < 0.900000 AND X4 < 282.000000 AND X6 >= 19.000000 AND X8 >= 2.000000 AND X9 < 1.060000] OR [X2 >= 0.800000 AND X4 >= 182.000000],{'0.0': {'precision': 0.5795454545454546; 'recall': 0.3805970149253731; 'f1-score': 0.45945945945945943; 'support': 134}; '1.0': {'precision': 0.7821522309711286; 'recall': 0.8895522388059701; 'f1-score': 0.8324022346368715; 'support': 335}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6808488427582916; 'recall': 0.6350746268656716; 'f1-score': 0.6459308470481655; 'support': 469}; 'weighted avg': {'precision': 0.7242645805637932; 'recall': 0.744136460554371; 'f1-score': 0.7258471560147537; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
5,3,DNF,5,469,52,1,[469; 469],158,1000.314924,0.730769,11,[X2 >= 1.000000 AND X5 >= 21.000000 AND X6 >= 23.000000] OR [X0 >= 40.000000 AND X2 >= 0.800000 AND X4 >= 167.600000 AND X9 < 1.200000] OR [X2 < 1.000000 AND X5 >= 21.000000 AND X8 < 4.100000 AND X9 >= 0.800000],{'0.0': {'precision': 0.5483870967741935; 'recall': 0.5074626865671642; 'f1-score': 0.5271317829457364; 'support': 134}; '1.0': {'precision': 0.808695652173913; 'recall': 0.8328358208955224; 'f1-score': 0.8205882352941176; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6785413744740533; 'recall': 0.6701492537313434; 'f1-score': 0.6738600091199269; 'support': 469}; 'weighted avg': {'precision': 0.7343217792025647; 'recall': 0.7398720682302772; 'f1-score': 0.7367435346231515; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
