lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],158,1000.238348,0.660377,10,[X0 >= 66.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 167.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.92; 'recall': 0.17293233082706766; 'f1-score': 0.2911392405063291; 'support': 133}; '1.0': {'precision': 0.7516930022573364; 'recall': 0.9940298507462687; 'f1-score': 0.8560411311053985; 'support': 335}; 'accuracy': 0.7606837606837606; 'macro avg': {'precision': 0.8358465011286682; 'recall': 0.5834810907866682; 'f1-score': 0.5735901858058639; 'support': 468}; 'weighted avg': {'precision': 0.7995238370859139; 'recall': 0.7606837606837606; 'f1-score': 0.695502773306945; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8421052631578947; 'f1-score': 0.7804878048780488; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5303030303030303; 'recall': 0.5210526315789473; 'f1-score': 0.5152439024390244; 'support': 53}; 'weighted avg': {'precision': 0.6157804459691253; 'recall': 0.660377358490566; 'f1-score': 0.6303497468936953; 'support': 53}}
5,3,CNF,0,468,53,1,[468; 468],158,1000.274692,0.679245,23,[X0 >= 45.000000 OR (NOT X1) OR X2 >= 1.000000 OR X4 >= 282.000000 OR X6 >= 105.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X9 >= 1.060000] AND [X0 < 23.000000 OR X2 < 0.900000 OR X3 >= 0.600000 OR X4 >= 282.000000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X9 < 1.000000] AND [X2 >= 0.800000 OR X2 < 0.700000 OR X3 < 0.200000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8035714285714286; 'recall': 0.3383458646616541; 'f1-score': 0.4761904761904761; 'support': 133}; '1.0': {'precision': 0.7864077669902912; 'recall': 0.9671641791044776; 'f1-score': 0.8674698795180723; 'support': 335}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7949895977808599; 'recall': 0.6527550218830659; 'f1-score': 0.6718301778542742; 'support': 468}; 'weighted avg': {'precision': 0.7912854742345033; 'recall': 0.7884615384615384; 'f1-score': 0.7562729550681357; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8421052631578947; 'f1-score': 0.7901234567901234; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5720930232558139; 'recall': 0.5543859649122806; 'f1-score': 0.5550617283950617; 'support': 53}; 'weighted avg': {'precision': 0.6467749012724879; 'recall': 0.6792452830188679; 'f1-score': 0.6570696482646168; 'support': 53}}
5,3,CNF,1,469,52,1,[469; 469],158,1000.224866,0.750000,18,[X0 >= 66.000000 OR X0 < 40.000000 OR X3 >= 4.100000 OR X5 >= 30.000000 OR X5 < 18.000000 OR X6 < 42.000000] AND [X2 >= 0.800000 OR X2 < 0.700000 OR X3 < 0.200000 OR X6 >= 71.600000 OR X9 >= 1.308000] AND [X0 >= 45.000000 OR X2 < 0.800000 OR X3 >= 0.600000 OR X4 >= 208.000000 OR X5 >= 74.000000 OR X7 >= 7.100000 OR X7 < 5.600000],{'0.0': {'precision': 0.8; 'recall': 0.3582089552238806; 'f1-score': 0.4948453608247423; 'support': 134}; '1.0': {'precision': 0.7897310513447433; 'recall': 0.9641791044776119; 'f1-score': 0.8682795698924731; 'support': 335}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.7948655256723717; 'recall': 0.6611940298507463; 'f1-score': 0.6815624653586076; 'support': 469}; 'weighted avg': {'precision': 0.7926650366748167; 'recall': 0.7910447761194029; 'f1-score': 0.7615840815874071; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.5; 'f1-score': 0.5185185185185186; 'support': 14}; '1.0': {'precision': 0.8205128205128205; 'recall': 0.8421052631578947; 'f1-score': 0.8311688311688312; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6794871794871795; 'recall': 0.6710526315789473; 'f1-score': 0.6748436748436749; 'support': 52}; 'weighted avg': {'precision': 0.7445759368836291; 'recall': 0.75; 'f1-score': 0.7469937469937471; 'support': 52}}
5,3,CNF,2,469,52,1,[469; 469],158,1001.969402,0.692308,27,[X0 >= 66.000000 OR X0 < 23.000000 OR (NOT X1) OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X7 >= 7.100000 OR X8 >= 4.100000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR (NOT X1) OR X2 >= 2.000000 OR X2 < 0.700000 OR X5 >= 53.600000 OR X7 >= 6.900000 OR X7 < 6.000000 OR X9 >= 1.200000] AND [X2 >= 1.400000 OR X2 < 0.700000 OR X4 >= 282.000000 OR X6 >= 54.000000 OR X7 >= 6.000000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.8; 'recall': 0.3283582089552239; 'f1-score': 0.4656084656084655; 'support': 134}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9671641791044776; 'f1-score': 0.8651535380507342; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.791304347826087; 'recall': 0.6477611940298508; 'f1-score': 0.6653810018295999; 'support': 469}; 'weighted avg': {'precision': 0.7875776397515527; 'recall': 0.7846481876332623; 'f1-score': 0.7509978030672289; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.07142857142857142; 'f1-score': 0.11111111111111112; 'support': 14}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9210526315789473; 'f1-score': 0.8139534883720931; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.4895833333333333; 'recall': 0.49624060150375937; 'f1-score': 0.46253229974160215; 'support': 52}; 'weighted avg': {'precision': 0.6001602564102564; 'recall': 0.6923076923076923; 'f1-score': 0.6247266944941364; 'support': 52}}
5,3,CNF,3,469,52,1,[469; 469],158,1002.024358,0.750000,25,[X0 >= 45.000000 OR X2 < 0.900000 OR X3 >= 0.600000 OR X4 >= 208.000000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X9 < 0.700000] AND [X0 >= 40.000000 OR (NOT X1) OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 328.000000 OR X6 >= 28.000000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.300000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X7 < 5.100000 OR X8 >= 4.100000],{'0.0': {'precision': 0.7692307692307693; 'recall': 0.3007518796992481; 'f1-score': 0.43243243243243246; 'support': 133}; '1.0': {'precision': 0.7769784172661871; 'recall': 0.9642857142857143; 'f1-score': 0.8605577689243028; 'support': 336}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.7731045932484781; 'recall': 0.6325187969924813; 'f1-score': 0.6464951006783677; 'support': 469}; 'weighted avg': {'precision': 0.774781323047188; 'recall': 0.7761194029850746; 'f1-score': 0.7391490914116828; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.918918918918919; 'f1-score': 0.8395061728395061; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6988636363636364; 'recall': 0.6261261261261262; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7301136363636365; 'recall': 0.75; 'f1-score': 0.7227589908749329; 'support': 52}}
5,3,CNF,4,469,52,1,[469; 469],158,1028.961059,0.730769,22,[X2 >= 1.400000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X6 < 34.000000 OR X7 < 5.600000 OR X9 < 1.060000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 236.800000 OR X6 >= 28.000000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 >= 0.900000 OR X2 < 0.700000 OR X4 >= 328.000000 OR X4 < 150.000000 OR X6 >= 54.000000 OR X7 < 5.100000 OR X9 >= 1.060000],{'0.0': {'precision': 0.8; 'recall': 0.39097744360902253; 'f1-score': 0.5252525252525253; 'support': 133}; '1.0': {'precision': 0.7995049504950495; 'recall': 0.9613095238095238; 'f1-score': 0.872972972972973; 'support': 336}; 'accuracy': 0.7995735607675906; 'macro avg': {'precision': 0.7997524752475248; 'recall': 0.6761434837092732; 'f1-score': 0.6991127491127491; 'support': 469}; 'weighted avg': {'precision': 0.7996453376680952; 'recall': 0.7995735607675906; 'f1-score': 0.7743656818283684; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
5,3,CNF,5,469,52,1,[469; 469],158,1032.956841,0.692308,22,[X1 OR X3 >= 0.300000 OR X5 < 21.000000 OR X6 >= 54.000000 OR X6 < 28.000000 OR X7 >= 7.900000] AND [X0 >= 55.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 43.000000 OR X7 < 6.000000 OR X8 >= 4.100000] AND [X3 >= 1.000000 OR X4 >= 195.000000 OR X4 < 167.600000 OR X5 >= 35.000000 OR X7 >= 7.900000 OR X7 < 6.900000 OR X9 < 0.900000],{'0.0': {'precision': 0.84; 'recall': 0.3157894736842105; 'f1-score': 0.4590163934426229; 'support': 133}; '1.0': {'precision': 0.7828162291169452; 'recall': 0.9761904761904762; 'f1-score': 0.8688741721854306; 'support': 336}; 'accuracy': 0.7889125799573561; 'macro avg': {'precision': 0.8114081145584726; 'recall': 0.6459899749373433; 'f1-score': 0.6639452828140268; 'support': 469}; 'weighted avg': {'precision': 0.7990325223524382; 'recall': 0.7889125799573561; 'f1-score': 0.752645846870306; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
5,3,CNF,6,469,52,1,[469; 469],158,1025.237071,0.750000,21,[X0 >= 49.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X7 < 5.100000] AND [X0 >= 66.000000 OR X0 < 60.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 512.600000] AND [X0 >= 31.000000 OR X2 >= 1.400000 OR X4 >= 328.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X7 < 5.100000 OR X8 >= 3.900000],{'0.0': {'precision': 0.7966101694915254; 'recall': 0.3533834586466165; 'f1-score': 0.4895833333333333; 'support': 133}; '1.0': {'precision': 0.7902439024390244; 'recall': 0.9642857142857143; 'f1-score': 0.8686327077747991; 'support': 336}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.7934270359652749; 'recall': 0.6588345864661654; 'f1-score': 0.6791080205540662; 'support': 469}; 'weighted avg': {'precision': 0.7920492617524203; 'recall': 0.7910447761194029; 'f1-score': 0.7611410941272192; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.3809523809523809; 'support': 15}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9459459459459459; 'f1-score': 0.8433734939759038; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.713768115942029; 'recall': 0.6063063063063063; 'f1-score': 0.6121629374641423; 'support': 52}; 'weighted avg': {'precision': 0.7336956521739132; 'recall': 0.75; 'f1-score': 0.7099827882960413; 'support': 52}}
5,3,CNF,7,469,52,1,[469; 469],158,1058.875952,0.730769,24,[X0 >= 31.000000 OR X2 >= 1.400000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X6 < 28.000000 OR X7 >= 7.300000] AND [X0 >= 66.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X8 >= 3.900000 OR X9 < 0.800000] AND [X0 >= 66.000000 OR X2 >= 0.900000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 >= 53.600000 OR X6 >= 71.600000 OR X7 >= 6.900000],{'0.0': {'precision': 0.684931506849315; 'recall': 0.37593984962406013; 'f1-score': 0.4854368932038835; 'support': 133}; '1.0': {'precision': 0.7904040404040404; 'recall': 0.9315476190476191; 'f1-score': 0.8551912568306012; 'support': 336}; 'accuracy': 0.7739872068230277; 'macro avg': {'precision': 0.7376677736266777; 'recall': 0.6537437343358397; 'f1-score': 0.6703140750172423; 'support': 469}; 'weighted avg': {'precision': 0.7604939189482228; 'recall': 0.7739872068230277; 'f1-score': 0.7503355417722781; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
5,3,CNF,8,469,52,1,[469; 469],158,1047.501385,0.692308,21,[X0 >= 23.000000 OR X3 >= 1.000000 OR X4 >= 282.000000 OR X5 >= 53.600000] AND [X0 >= 66.000000 OR X0 < 35.000000 OR X2 >= 1.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X6 < 23.000000 OR X9 < 0.900000] AND [X0 >= 45.000000 OR (NOT X1) OR X3 < 0.200000 OR X4 >= 208.000000 OR X6 >= 34.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.7457627118644068; 'recall': 0.3308270676691729; 'f1-score': 0.4583333333333333; 'support': 133}; '1.0': {'precision': 0.7829268292682927; 'recall': 0.9553571428571429; 'f1-score': 0.8605898123324396; 'support': 336}; 'accuracy': 0.7782515991471215; 'macro avg': {'precision': 0.7643447705663498; 'recall': 0.643092105263158; 'f1-score': 0.6594615728328864; 'support': 469}; 'weighted avg': {'precision': 0.772387751198534; 'recall': 0.7782515991471215; 'f1-score': 0.7465170794819467; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
5,3,CNF,9,469,52,1,[469; 469],158,1037.233169,0.673077,22,[X0 >= 45.000000 OR (NOT X1) OR X3 >= 1.000000 OR X4 >= 328.000000 OR X6 >= 28.000000 OR X7 < 5.600000] AND [X0 >= 66.000000 OR X0 < 60.000000 OR X2 >= 2.000000 OR X4 >= 512.600000 OR X5 >= 74.000000 OR X7 >= 6.900000] AND [X0 >= 55.000000 OR (NOT X1) OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 74.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X8 >= 4.100000],{'0.0': {'precision': 0.7692307692307693; 'recall': 0.37593984962406013; 'f1-score': 0.5050505050505051; 'support': 133}; '1.0': {'precision': 0.7945544554455446; 'recall': 0.9553571428571429; 'f1-score': 0.8675675675675677; 'support': 336}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.7818926123381569; 'recall': 0.6656484962406015; 'f1-score': 0.6863090363090364; 'support': 469}; 'weighted avg': {'precision': 0.7873731115935934; 'recall': 0.7910447761194029; 'f1-score': 0.7647642214806394; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
5,3,DNF,0,468,53,1,[468; 468],158,1010.512079,0.603774,14,[X4 >= 167.600000 AND X6 >= 19.000000 AND X7 < 6.900000 AND X9 < 1.200000 AND X9 >= 0.800000] OR [X0 >= 23.000000 AND X1 AND X4 >= 195.000000] OR [X0 >= 31.000000 AND X2 >= 0.800000 AND X5 >= 18.000000 AND X6 >= 19.000000 AND X8 < 4.100000 AND X9 < 1.200000],{'0.0': {'precision': 0.509090909090909; 'recall': 0.631578947368421; 'f1-score': 0.5637583892617449; 'support': 133}; '1.0': {'precision': 0.8382838283828383; 'recall': 0.7582089552238805; 'f1-score': 0.7962382445141065; 'support': 335}; 'accuracy': 0.7222222222222222; 'macro avg': {'precision': 0.6736873687368736; 'recall': 0.6948939512961507; 'f1-score': 0.6799983168879258; 'support': 468}; 'weighted avg': {'precision': 0.7447311397806446; 'recall': 0.7222222222222222; 'f1-score': 0.7301702514616191; 'support': 468}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7105263157894737; 'f1-score': 0.7200000000000001; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5211148648648649; 'recall': 0.5219298245614035; 'f1-score': 0.5212903225806452; 'support': 53}; 'weighted avg': {'precision': 0.6116458439571646; 'recall': 0.6037735849056604; 'f1-score': 0.607522824102252; 'support': 53}}
5,3,DNF,1,469,52,1,[469; 469],158,1016.814645,0.634615,11,[X0 >= 23.000000 AND X1 AND X4 >= 167.600000 AND X5 < 53.600000] OR [X2 >= 0.800000 AND X5 >= 21.000000 AND X7 < 7.900000 AND X8 >= 2.700000] OR [X5 >= 30.000000 AND X6 >= 54.000000 AND X9 < 1.060000],{'0.0': {'precision': 0.5294117647058824; 'recall': 0.4701492537313433; 'f1-score': 0.4980237154150198; 'support': 134}; '1.0': {'precision': 0.7971428571428572; 'recall': 0.8328358208955224; 'f1-score': 0.8145985401459854; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6632773109243697; 'recall': 0.6514925373134328; 'f1-score': 0.6563111277805026; 'support': 469}; 'weighted avg': {'precision': 0.7206482593037215; 'recall': 0.7292110874200426; 'f1-score': 0.7241485902228523; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.2857142857142857; 'f1-score': 0.29629629629629634; 'support': 14}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7631578947368421; 'f1-score': 0.7532467532467534; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5256410256410257; 'recall': 0.5244360902255639; 'f1-score': 0.5247715247715249; 'support': 52}; 'weighted avg': {'precision': 0.626232741617357; 'recall': 0.6346153846153846; 'f1-score': 0.6302216302216304; 'support': 52}}
5,3,DNF,2,469,52,1,[469; 469],158,1059.389966,0.673077,11,[X4 >= 167.600000 AND X8 < 3.600000] OR [X0 < 49.000000 AND X0 >= 35.000000 AND X4 >= 150.000000 AND X5 < 74.000000 AND X6 < 42.000000] OR [X0 < 60.000000 AND X5 >= 35.000000 AND X6 >= 23.000000 AND X9 >= 0.930000],{'0.0': {'precision': 0.5116279069767442; 'recall': 0.4925373134328358; 'f1-score': 0.5019011406844107; 'support': 134}; '1.0': {'precision': 0.8; 'recall': 0.8119402985074626; 'f1-score': 0.8059259259259259; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6558139534883721; 'recall': 0.6522388059701492; 'f1-score': 0.6539135333051683; 'support': 469}; 'weighted avg': {'precision': 0.7176079734219268; 'recall': 0.720682302771855; 'f1-score': 0.7190617015712073; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.2857142857142857; 'f1-score': 0.32; 'support': 14}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8157894736842105; 'f1-score': 0.7848101265822786; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5598669623059866; 'recall': 0.5507518796992481; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6504349309227357; 'recall': 0.6730769230769231; 'f1-score': 0.6596689386562804; 'support': 52}}
5,3,DNF,3,469,52,1,[469; 469],158,1017.721900,0.653846,12,[X0 < 60.000000 AND X4 >= 236.800000 AND X6 < 192.000000 AND X8 < 3.600000 AND X9 >= 0.700000] OR [X0 >= 23.000000 AND X1 AND X5 >= 21.000000 AND X6 >= 19.000000] OR [X3 >= 0.300000 AND X4 >= 167.600000 AND X6 >= 23.000000],{'0.0': {'precision': 0.5; 'recall': 0.5413533834586466; 'f1-score': 0.51985559566787; 'support': 133}; '1.0': {'precision': 0.8123076923076923; 'recall': 0.7857142857142857; 'f1-score': 0.7987897125567323; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6561538461538461; 'recall': 0.6635338345864661; 'f1-score': 0.6593226541123012; 'support': 469}; 'weighted avg': {'precision': 0.7237428243398393; 'recall': 0.7164179104477612; 'f1-score': 0.7196889928419802; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
5,3,DNF,4,469,52,1,[469; 469],158,1000.316456,0.711538,13,[X0 < 60.000000 AND X0 >= 23.000000 AND X4 >= 167.600000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X4 >= 167.600000 AND X6 >= 28.000000 AND X7 < 6.600000 AND X8 >= 2.000000] OR [X2 >= 0.900000 AND X5 >= 21.000000 AND X6 >= 23.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.50625; 'recall': 0.6090225563909775; 'f1-score': 0.5529010238907851; 'support': 133}; '1.0': {'precision': 0.8317152103559871; 'recall': 0.7648809523809523; 'f1-score': 0.7968992248062016; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6689826051779935; 'recall': 0.6869517543859649; 'f1-score': 0.6749001243484933; 'support': 469}; 'weighted avg': {'precision': 0.7394191059266773; 'recall': 0.720682302771855; 'f1-score': 0.7277057051436209; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7567567567567568; 'f1-score': 0.7887323943661971; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6617647058823529; 'recall': 0.6783783783783783; 'f1-score': 0.6670934699103712; 'support': 52}; 'weighted avg': {'precision': 0.7302036199095022; 'recall': 0.7115384615384616; 'f1-score': 0.7185560917955284; 'support': 52}}
5,3,DNF,5,469,52,1,[469; 469],158,1000.550599,0.673077,10,[X0 >= 31.000000 AND X4 >= 167.600000 AND X5 >= 18.000000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X3 >= 0.200000 AND X9 < 1.308000] OR [X3 >= 0.300000 AND X4 >= 150.000000 AND X5 >= 25.000000],{'0.0': {'precision': 0.5333333333333333; 'recall': 0.3609022556390977; 'f1-score': 0.43049327354260086; 'support': 133}; '1.0': {'precision': 0.7757255936675461; 'recall': 0.875; 'f1-score': 0.8223776223776224; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6545294635004397; 'recall': 0.6179511278195489; 'f1-score': 0.6264354479601116; 'support': 469}; 'weighted avg': {'precision': 0.7069874899906798; 'recall': 0.7292110874200426; 'f1-score': 0.7112462398721685; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
5,3,DNF,6,469,52,1,[469; 469],158,1000.558477,0.807692,12,[X0 >= 45.000000 AND X1 AND X2 >= 0.800000 AND X7 >= 5.600000] OR [X0 >= 55.000000 AND X2 >= 0.800000 AND X6 >= 23.000000 AND X9 < 1.200000] OR [X0 < 60.000000 AND X4 >= 167.600000 AND X5 >= 18.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.49645390070921985; 'recall': 0.5263157894736842; 'f1-score': 0.5109489051094891; 'support': 133}; '1.0': {'precision': 0.8079268292682927; 'recall': 0.7886904761904762; 'f1-score': 0.7981927710843373; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6521903649887563; 'recall': 0.6575031328320802; 'f1-score': 0.6545708380969132; 'support': 469}; 'weighted avg': {'precision': 0.7195986853485556; 'recall': 0.7142857142857143; 'f1-score': 0.7167355553601266; 'support': 469}},{'0.0': {'precision': 0.6470588235294118; 'recall': 0.7333333333333333; 'f1-score': 0.6875; 'support': 15}; '1.0': {'precision': 0.8857142857142857; 'recall': 0.8378378378378378; 'f1-score': 0.8611111111111112; 'support': 37}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.7663865546218487; 'recall': 0.7855855855855856; 'f1-score': 0.7743055555555556; 'support': 52}; 'weighted avg': {'precision': 0.8168713639301874; 'recall': 0.8076923076923077; 'f1-score': 0.811030982905983; 'support': 52}}
