l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],14,0.154726,0.660377,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5488721804511278; 'recall': 0.5488721804511278; 'f1-score': 0.5488721804511278; 'support': 133}; '1.0': {'precision': 0.8208955223880597; 'recall': 0.8208955223880597; 'f1-score': 0.8208955223880597; 'support': 335}; 'accuracy': 0.7435897435897436; 'macro avg': {'precision': 0.6848838514195938; 'recall': 0.6848838514195938; 'f1-score': 0.6848838514195938; 'support': 468}; 'weighted avg': {'precision': 0.7435897435897436; 'recall': 0.7435897435897436; 'f1-score': 0.7435897435897436; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7631578947368421; 'f1-score': 0.7631578947368421; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5815789473684211; 'recall': 0.5815789473684211; 'f1-score': 0.5815789473684211; 'support': 53}; 'weighted avg': {'precision': 0.660377358490566; 'recall': 0.660377358490566; 'f1-score': 0.660377358490566; 'support': 53}}
l: 5,3,CNF,3,469,52,1,[469; 469],14,91.487559,0.653846,14,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5571428571428572; 'recall': 0.5864661654135338; 'f1-score': 0.5714285714285714; 'support': 133}; '1.0': {'precision': 0.8328267477203647; 'recall': 0.8154761904761905; 'f1-score': 0.8240601503759397; 'support': 336}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.694984802431611; 'recall': 0.7009711779448622; 'f1-score': 0.6977443609022556; 'support': 469}; 'weighted avg': {'precision': 0.7546477339745045; 'recall': 0.7505330490405118; 'f1-score': 0.7524183593311636; 'support': 469}},{'0.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.6486486486486487; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.631184407796102; 'recall': 0.6576576576576576; 'f1-score': 0.6267942583732057; 'support': 52}; 'weighted avg': {'precision': 0.7142774766462922; 'recall': 0.6538461538461539; 'f1-score': 0.6693043798306957; 'support': 52}}
l: 5,3,CNF,4,469,52,1,[469; 469],14,47.570907,0.711538,14,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5422535211267606; 'recall': 0.5789473684210527; 'f1-score': 0.56; 'support': 133}; '1.0': {'precision': 0.8287461773700305; 'recall': 0.8065476190476191; 'f1-score': 0.8174962292609351; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6854998492483956; 'recall': 0.6927474937343359; 'f1-score': 0.6887481146304676; 'support': 469}; 'weighted avg': {'precision': 0.7475019912711928; 'recall': 0.7420042643923241; 'f1-score': 0.7444749105152968; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
l: 5,3,CNF,5,469,52,1,[469; 469],14,22.399721,0.730769,14,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.541095890410959; 'recall': 0.5939849624060151; 'f1-score': 0.5663082437275987; 'support': 133}; '1.0': {'precision': 0.8328173374613003; 'recall': 0.8005952380952381; 'f1-score': 0.8163884673748104; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6869566139361296; 'recall': 0.6972901002506267; 'f1-score': 0.6913483555512046; 'support': 469}; 'weighted avg': {'precision': 0.7500903599395616; 'recall': 0.7420042643923241; 'f1-score': 0.745470194997243; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
l: 5,3,CNF,6,469,52,1,[469; 469],14,51.228979,0.673077,14,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5503355704697986; 'recall': 0.6165413533834586; 'f1-score': 0.5815602836879433; 'support': 133}; '1.0': {'precision': 0.840625; 'recall': 0.8005952380952381; 'f1-score': 0.8201219512195123; 'support': 336}; 'accuracy': 0.7484008528784648; 'macro avg': {'precision': 0.6954802852348994; 'recall': 0.7085682957393484; 'f1-score': 0.7008411174537278; 'support': 469}; 'weighted avg': {'precision': 0.7583041169988981; 'recall': 0.7484008528784648; 'f1-score': 0.7524701350538434; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
l: 5,3,CNF,7,469,52,1,[469; 469],14,72.295153,0.634615,15,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5534591194968553; 'recall': 0.6616541353383458; 'f1-score': 0.6027397260273973; 'support': 133}; '1.0': {'precision': 0.8548387096774194; 'recall': 0.7886904761904762; 'f1-score': 0.8204334365325078; 'support': 336}; 'accuracy': 0.7526652452025586; 'macro avg': {'precision': 0.7041489145871374; 'recall': 0.725172305764411; 'f1-score': 0.7115865812799526; 'support': 469}; 'weighted avg': {'precision': 0.7693728557456176; 'recall': 0.7526652452025586; 'f1-score': 0.7586993992250883; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.6666666666666666; 'f1-score': 0.5128205128205129; 'support': 15}; '1.0': {'precision': 0.8214285714285714; 'recall': 0.6216216216216216; 'f1-score': 0.7076923076923075; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6190476190476191; 'recall': 0.6441441441441441; 'f1-score': 0.6102564102564102; 'support': 52}; 'weighted avg': {'precision': 0.7046703296703296; 'recall': 0.6346153846153846; 'f1-score': 0.6514792899408283; 'support': 52}}
l: 5,3,CNF,8,469,52,1,[469; 469],14,15.047050,0.692308,16,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.55; 'recall': 0.5789473684210527; 'f1-score': 0.5641025641025641; 'support': 133}; '1.0': {'precision': 0.8297872340425532; 'recall': 0.8125; 'f1-score': 0.8210526315789474; 'support': 336}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6898936170212766; 'recall': 0.6957236842105263; 'f1-score': 0.6925775978407558; 'support': 469}; 'weighted avg': {'precision': 0.7504445855827246; 'recall': 0.746268656716418; 'f1-score': 0.7481861945334058; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
l: 5,3,CNF,9,469,52,1,[469; 469],14,75.305233,0.730769,15,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5862068965517241; 'recall': 0.2556390977443609; 'f1-score': 0.35602094240837695; 'support': 133}; '1.0': {'precision': 0.7591240875912408; 'recall': 0.9285714285714286; 'f1-score': 0.8353413654618475; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6726654920714825; 'recall': 0.5921052631578947; 'f1-score': 0.5956811539351122; 'support': 469}; 'weighted avg': {'precision': 0.7100878692367509; 'recall': 0.7377398720682303; 'f1-score': 0.6994146783272812; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.698766 (+- 0.046254), (mean training time) 54.830205 (+- 27.778729)
l: 5,3,DNF,0,468,53,1,[468; 468],14,2.468232,0.660377,4,[X2 >= 1.650000] OR [X4 >= 211.500000] OR [X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.5302013422818792; 'recall': 0.5939849624060151; 'f1-score': 0.5602836879432624; 'support': 133}; '1.0': {'precision': 0.8307210031347962; 'recall': 0.7910447761194029; 'f1-score': 0.8103975535168194; 'support': 335}; 'accuracy': 0.7350427350427351; 'macro avg': {'precision': 0.6804611727083377; 'recall': 0.692514869262709; 'f1-score': 0.685340620730041; 'support': 468}; 'weighted avg': {'precision': 0.7453169114821512; 'recall': 0.7350427350427351; 'f1-score': 0.7393181857363; 'support': 468}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.4666666666666667; 'f1-score': 0.43749999999999994; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7368421052631579; 'f1-score': 0.7567567567567567; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5947712418300654; 'recall': 0.6017543859649123; 'f1-score': 0.5971283783783783; 'support': 53}; 'weighted avg': {'precision': 0.6741891725243556; 'recall': 0.660377358490566; 'f1-score': 0.6664010708822028; 'support': 53}}
l: 5,3,DNF,1,469,52,1,[469; 469],14,26.467199,0.730769,3,[X5 < 61.500000] OR [X6 >= 59.500000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5714285714285714; 'recall': 0.029850746268656716; 'f1-score': 0.056737588652482275; 'support': 134}; '1.0': {'precision': 0.7186147186147186; 'recall': 0.991044776119403; 'f1-score': 0.8331242158092849; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.645021645021645; 'recall': 0.5104477611940299; 'f1-score': 0.44493090223088355; 'support': 469}; 'weighted avg': {'precision': 0.6765615337043909; 'recall': 0.7164179104477612; 'f1-score': 0.6112994651930556; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 5,3,DNF,2,469,52,1,[469; 469],14,2.526519,0.711538,4,[X6 < 59.500000 AND X9 < 0.895000] OR [X4 >= 211.500000] OR [X1],{'0.0': {'precision': 0.5535714285714286; 'recall': 0.23134328358208955; 'f1-score': 0.3263157894736842; 'support': 134}; '1.0': {'precision': 0.7506053268765133; 'recall': 0.9253731343283582; 'f1-score': 0.8288770053475936; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.652088377723971; 'recall': 0.5783582089552239; 'f1-score': 0.5775963974106388; 'support': 469}; 'weighted avg': {'precision': 0.6943099273607747; 'recall': 0.7270788912579957; 'f1-score': 0.6852880865264767; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.07142857142857142; 'f1-score': 0.11764705882352941; 'support': 14}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.9473684210526315; 'f1-score': 0.8275862068965517; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5340136054421769; 'recall': 0.5093984962406015; 'f1-score': 0.4726166328600406; 'support': 52}; 'weighted avg': {'precision': 0.6266352694924124; 'recall': 0.7115384615384616; 'f1-score': 0.6364487439538149; 'support': 52}}
l: 5,3,DNF,3,469,52,1,[469; 469],14,6.730492,0.673077,4,[X2 >= 1.650000] OR [X5 < 61.500000 AND X9 < 0.895000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5277777777777778; 'recall': 0.5714285714285714; 'f1-score': 0.5487364620938627; 'support': 133}; '1.0': {'precision': 0.8246153846153846; 'recall': 0.7976190476190477; 'f1-score': 0.81089258698941; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6761965811965812; 'recall': 0.6845238095238095; 'f1-score': 0.6798145245416364; 'support': 469}; 'weighted avg': {'precision': 0.7404375558106903; 'recall': 0.7334754797441365; 'f1-score': 0.7365498053026129; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.6666666666666666; 'f1-score': 0.5405405405405405; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.6756756756756757; 'f1-score': 0.746268656716418; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6439393939393939; 'recall': 0.6711711711711712; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7240675990675991; 'recall': 0.6730769230769231; 'f1-score': 0.6869240078195301; 'support': 52}}
l: 5,3,DNF,4,469,52,1,[469; 469],14,2.118864,0.692308,4,[X1] OR [X4 >= 211.500000] OR [X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.5555555555555556; 'recall': 0.22556390977443608; 'f1-score': 0.320855614973262; 'support': 133}; '1.0': {'precision': 0.7518072289156627; 'recall': 0.9285714285714286; 'f1-score': 0.8308921438082557; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6536813922356091; 'recall': 0.5770676691729324; 'f1-score': 0.5758738793907588; 'support': 469}; 'weighted avg': {'precision': 0.6961537693060801; 'recall': 0.7292110874200426; 'f1-score': 0.6862549192132575; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,3,DNF,5,469,52,1,[469; 469],14,2.826492,0.730769,4,[X2 >= 1.650000] OR [X5 < 61.500000 AND X9 < 0.895000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5167785234899329; 'recall': 0.5789473684210527; 'f1-score': 0.5460992907801419; 'support': 133}; '1.0': {'precision': 0.825; 'recall': 0.7857142857142857; 'f1-score': 0.8048780487804876; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6708892617449664; 'recall': 0.6823308270676691; 'f1-score': 0.6754886697803147; 'support': 469}; 'weighted avg': {'precision': 0.7375939096463988; 'recall': 0.7270788912579957; 'f1-score': 0.7314930278550165; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
l: 5,3,DNF,6,469,52,1,[469; 469],14,2.449970,0.653846,4,[X5 < 61.500000 AND X9 < 0.895000] OR [X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5298013245033113; 'recall': 0.6015037593984962; 'f1-score': 0.5633802816901409; 'support': 133}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7886904761904762; 'f1-score': 0.8103975535168195; 'support': 336}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6815673289183224; 'recall': 0.6950971177944862; 'f1-score': 0.6868889176034803; 'support': 469}; 'weighted avg': {'precision': 0.747257092023327; 'recall': 0.7356076759061834; 'f1-score': 0.7403478794167166; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,3,DNF,7,469,52,1,[469; 469],14,2.157093,0.557692,4,[X5 >= 61.500000 AND X6 >= 59.500000] OR [X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5317919075144508; 'recall': 0.6917293233082706; 'f1-score': 0.6013071895424836; 'support': 133}; '1.0': {'precision': 0.8614864864864865; 'recall': 0.7589285714285714; 'f1-score': 0.8069620253164557; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6966391970004686; 'recall': 0.725328947368421; 'f1-score': 0.7041346074294696; 'support': 469}; 'weighted avg': {'precision': 0.767991008867551; 'recall': 0.7398720682302772; 'f1-score': 0.7486419972611501; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.6666666666666666; 'f1-score': 0.46511627906976744; 'support': 15}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.5135135135135135; 'f1-score': 0.6229508196721311; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5744047619047619; 'recall': 0.5900900900900901; 'f1-score': 0.5440335493709493; 'support': 52}; 'weighted avg': {'precision': 0.6663232600732599; 'recall': 0.5576923076923077; 'f1-score': 0.5774216252676031; 'support': 52}}
l: 5,3,DNF,8,469,52,1,[469; 469],14,3.371678,0.750000,4,[X2 >= 1.650000] OR [X4 >= 211.500000] OR [X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.5133333333333333; 'recall': 0.5789473684210527; 'f1-score': 0.5441696113074206; 'support': 133}; '1.0': {'precision': 0.8244514106583072; 'recall': 0.7827380952380952; 'f1-score': 0.8030534351145037; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6688923719958202; 'recall': 0.680842731829574; 'f1-score': 0.6736115232109621; 'support': 469}; 'weighted avg': {'precision': 0.736223896193016; 'recall': 0.7249466950959488; 'f1-score': 0.7296386194080174; 'support': 469}},{'0.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.8108108108108109; 'f1-score': 0.8219178082191781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6979166666666667; 'recall': 0.7054054054054054; 'f1-score': 0.7012814847547504; 'support': 52}; 'weighted avg': {'precision': 0.7552083333333334; 'recall': 0.75; 'f1-score': 0.7523199292973929; 'support': 52}}
l: 5,3,DNF,9,469,52,1,[469; 469],14,4.069731,0.769231,4,[X1] OR [X4 >= 211.500000] OR [X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.5185185185185185; 'recall': 0.21052631578947367; 'f1-score': 0.2994652406417112; 'support': 133}; '1.0': {'precision': 0.7469879518072289; 'recall': 0.9226190476190477; 'f1-score': 0.8255659121171771; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6327532351628737; 'recall': 0.5665726817042607; 'f1-score': 0.5625155763794442; 'support': 469}; 'weighted avg': {'precision': 0.6821981125164005; 'recall': 0.720682302771855; 'f1-score': 0.6763731843853286; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.26666666666666666; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.972972972972973; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7829787234042553; 'recall': 0.6198198198198198; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7757774140752863; 'recall': 0.7692307692307693; 'f1-score': 0.7252747252747251; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.692961 (+- 0.057931), (mean training time) 5.518627 (+- 7.104929)
l: 10,1,CNF,0,468,53,1,[468; 468],14,0.157527,0.660377,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5488721804511278; 'recall': 0.5488721804511278; 'f1-score': 0.5488721804511278; 'support': 133}; '1.0': {'precision': 0.8208955223880597; 'recall': 0.8208955223880597; 'f1-score': 0.8208955223880597; 'support': 335}; 'accuracy': 0.7435897435897436; 'macro avg': {'precision': 0.6848838514195938; 'recall': 0.6848838514195938; 'f1-score': 0.6848838514195938; 'support': 468}; 'weighted avg': {'precision': 0.7435897435897436; 'recall': 0.7435897435897436; 'f1-score': 0.7435897435897436; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7631578947368421; 'f1-score': 0.7631578947368421; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5815789473684211; 'recall': 0.5815789473684211; 'f1-score': 0.5815789473684211; 'support': 53}; 'weighted avg': {'precision': 0.660377358490566; 'recall': 0.660377358490566; 'f1-score': 0.660377358490566; 'support': 53}}
l: 10,1,CNF,1,469,52,1,[469; 469],14,0.221004,0.826923,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5177304964539007; 'recall': 0.5447761194029851; 'f1-score': 0.5309090909090908; 'support': 134}; '1.0': {'precision': 0.8140243902439024; 'recall': 0.7970149253731343; 'f1-score': 0.8054298642533936; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6658774433489015; 'recall': 0.6708955223880597; 'f1-score': 0.6681694775812421; 'support': 469}; 'weighted avg': {'precision': 0.7293689920181876; 'recall': 0.7249466950959488; 'f1-score': 0.7269953575835928; 'support': 469}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.6428571428571429; 'f1-score': 0.6666666666666666; 'support': 14}; '1.0': {'precision': 0.8717948717948718; 'recall': 0.8947368421052632; 'f1-score': 0.8831168831168831; 'support': 38}; 'accuracy': 0.8269230769230769; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.768796992481203; 'f1-score': 0.7748917748917749; 'support': 52}; 'weighted avg': {'precision': 0.8234714003944774; 'recall': 0.8269230769230769; 'f1-score': 0.8248418248418248; 'support': 52}}
l: 10,1,CNF,2,469,52,1,[469; 469],14,0.170412,0.769231,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.528169014084507; 'recall': 0.5597014925373134; 'f1-score': 0.5434782608695652; 'support': 134}; '1.0': {'precision': 0.8195718654434251; 'recall': 0.8; 'f1-score': 0.8096676737160122; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6738704397639661; 'recall': 0.6798507462686567; 'f1-score': 0.6765729672927887; 'support': 469}; 'weighted avg': {'precision': 0.7363139079123058; 'recall': 0.7313432835820896; 'f1-score': 0.7336135557598845; 'support': 469}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.5; 'f1-score': 0.5384615384615384; 'support': 14}; '1.0': {'precision': 0.825; 'recall': 0.868421052631579; 'f1-score': 0.8461538461538461; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7041666666666666; 'recall': 0.6842105263157895; 'f1-score': 0.6923076923076923; 'support': 52}; 'weighted avg': {'precision': 0.7599358974358974; 'recall': 0.7692307692307693; 'f1-score': 0.7633136094674556; 'support': 52}}
