lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1061.563222,0.818151,5,[X3 == 10 OR X3 == 14 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8234847205807868; 'recall': 0.9743794636168406; 'f1-score': 0.8925997941210111; 'support': 20023}; '1': {'precision': 0.8087248322147651; 'recall': 0.3415210203117619; 'f1-score': 0.4802391232148787; 'support': 6351}; 'accuracy': 0.8219837718965648; 'macro avg': {'precision': 0.816104776397776; 'recall': 0.6579502419643013; 'f1-score': 0.6864194586679448; 'support': 26374}; 'weighted avg': {'precision': 0.8199304606652411; 'recall': 0.8219837718965648; 'f1-score': 0.7933011431418328; 'support': 26374}},{'0': {'precision': 0.8192452830188679; 'recall': 0.9757303370786516; 'f1-score': 0.8906666666666667; 'support': 2225}; '1': {'precision': 0.8078291814946619; 'recall': 0.32152974504249293; 'f1-score': 0.4599797365754812; 'support': 706}; 'accuracy': 0.8181508017741386; 'macro avg': {'precision': 0.8135372322567649; 'recall': 0.6486300410605723; 'f1-score': 0.675323201621074; 'support': 2931}; 'weighted avg': {'precision': 0.8164954475783733; 'recall': 0.8181508017741386; 'f1-score': 0.7869256319875889; 'support': 2931}}
10,2,DNF,9,26375,2930,1,[26375; 26375],296,1014.719914,0.780546,103,[X0 < 35.500000 AND X0 >= 27.500000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 12 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 32 AND X13 != 33 AND X13 != 36] OR [X0 >= 27.500000 AND X1 != 0 AND X1 != 2 AND X1 != 7 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X5 != 5 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 16 AND X13 != 18 AND X13 != 20 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 40],{'0': {'precision': 0.8356222769463914; 'recall': 0.8811925689172992; 'f1-score': 0.8578026251823043; 'support': 20024}; '1': {'precision': 0.5476326297775242; 'recall': 0.45347189418989137; 'f1-score': 0.4961240310077519; 'support': 6351}; 'accuracy': 0.7781990521327015; 'macro avg': {'precision': 0.6916274533619577; 'recall': 0.6673322315535953; 'f1-score': 0.6769633280950281; 'support': 26375}; 'weighted avg': {'precision': 0.7662754618120037; 'recall': 0.7781990521327015; 'f1-score': 0.7707117909983202; 'support': 26375}},{'0': {'precision': 0.8328421052631579; 'recall': 0.8893884892086331; 'f1-score': 0.8601869971732985; 'support': 2224}; '1': {'precision': 0.5567567567567567; 'recall': 0.4376770538243626; 'f1-score': 0.49008723235527357; 'support': 706}; 'accuracy': 0.7805460750853243; 'macro avg': {'precision': 0.6947994310099573; 'recall': 0.6635327715164978; 'f1-score': 0.6751371147642861; 'support': 2930}; 'weighted avg': {'precision': 0.7663177857936974; 'recall': 0.7805460750853243; 'f1-score': 0.7710093746608324; 'support': 2930}}
10,3,CNF,0,26374,2931,1,[26374; 26374],296,1030.920632,0.764927,41,[X0 >= 54.500000 OR X3 == 2 OR X3 == 3 OR X4 >= 13.500000 OR X6 == 4 OR X6 == 11 OR X10 >= 4668.500000 OR X11 >= 1820.500000 OR X13 == 1] AND [X1 == 2 OR X3 == 2 OR X3 == 10 OR X3 == 15 OR X5 == 1 OR X6 == 5 OR X10 >= 4401.000000 OR X11 >= 1820.500000 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 19 OR X13 == 24 OR X13 == 33 OR X13 == 34] AND [X0 >= 54.500000 OR X1 == 2 OR X3 == 2 OR X3 == 3 OR X3 == 10 OR X6 == 2 OR X6 == 4 OR X6 == 14 OR X10 >= 4401.000000 OR X11 >= 1923.000000 OR X13 == 1 OR X13 == 3 OR X13 == 19 OR X13 == 20 OR X13 == 29],{'0': {'precision': 0.8199576154058785; 'recall': 0.888877790540878; 'f1-score': 0.8530278703060222; 'support': 20023}; '1': {'precision': 0.523350471293916; 'recall': 0.384663832467328; 'f1-score': 0.44341591795988744; 'support': 6351}; 'accuracy': 0.76746037764465; 'macro avg': {'precision': 0.6716540433498972; 'recall': 0.636770811504103; 'f1-score': 0.6482218941329548; 'support': 26374}; 'weighted avg': {'precision': 0.748533031639477; 'recall': 0.76746037764465; 'f1-score': 0.7543911254303757; 'support': 26374}},{'0': {'precision': 0.8178807947019867; 'recall': 0.8880898876404495; 'f1-score': 0.8515406162464987; 'support': 2225}; '1': {'precision': 0.516504854368932; 'recall': 0.37677053824362605; 'f1-score': 0.43570843570843565; 'support': 706}; 'accuracy': 0.7649266461958376; 'macro avg': {'precision': 0.6671928245354594; 'recall': 0.6324302129420378; 'f1-score': 0.6436245259774671; 'support': 2931}; 'weighted avg': {'precision': 0.7452873406333628; 'recall': 0.7649266461958376; 'f1-score': 0.7513776959258326; 'support': 2931}}
10,3,CNF,1,26374,2931,1,[26374; 26374],296,1033.466638,0.806551,36,[X0 >= 54.500000 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 10 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 5 OR X13 == 21 OR X13 == 22] AND [X1 == 5 OR X4 >= 14.500000 OR X6 == 4 OR X6 == 10 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 1862.000000 OR X13 == 22 OR X13 == 24 OR X13 == 41] AND [X1 == 1 OR X3 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X7 == 0 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X12 >= 65.500000 OR X12 < 39.500000 OR X13 == 9 OR X13 == 21 OR X13 == 41],{'0': {'precision': 0.8589897630605084; 'recall': 0.8926234829945563; 'f1-score': 0.8754837129561597; 'support': 20023}; '1': {'precision': 0.613795581102928; 'recall': 0.5380255077940482; 'f1-score': 0.5734183587850311; 'support': 6351}; 'accuracy': 0.8072343975127019; 'macro avg': {'precision': 0.7363926720817182; 'recall': 0.7153244953943023; 'f1-score': 0.7244510358705953; 'support': 26374}; 'weighted avg': {'precision': 0.799945695053661; 'recall': 0.8072343975127019; 'f1-score': 0.8027447630683597; 'support': 26374}},{'0': {'precision': 0.8554888507718696; 'recall': 0.8966292134831461; 'f1-score': 0.8755760368663594; 'support': 2225}; '1': {'precision': 0.6160267111853088; 'recall': 0.5226628895184136; 'f1-score': 0.5655172413793103; 'support': 706}; 'accuracy': 0.8065506653019447; 'macro avg': {'precision': 0.7357577809785892; 'recall': 0.7096460515007799; 'f1-score': 0.7205466391228348; 'support': 2931}; 'weighted avg': {'precision': 0.7978087857605726; 'recall': 0.8065506653019447; 'f1-score': 0.800891113763713; 'support': 2931}}
10,3,CNF,2,26374,2931,1,[26374; 26374],296,1032.564255,0.798704,39,[X1 == 1 OR X3 == 14 OR X6 == 13 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 11 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 24] AND [X1 == 1 OR X3 == 14 OR X7 == 5 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 11 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 24] AND [X1 == 1 OR X1 == 6 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X10 >= 4668.500000 OR X11 >= 1820.500000 OR X13 == 11 OR X13 == 19 OR X13 == 24 OR X13 == 37],{'0': {'precision': 0.8255379064548775; 'recall': 0.937022424212156; 'f1-score': 0.8777543859649123; 'support': 20023}; '1': {'precision': 0.654236358650946; 'recall': 0.3756888678948197; 'f1-score': 0.47729545909181836; 'support': 6351}; 'accuracy': 0.8018503071206491; 'macro avg': {'precision': 0.7398871325529117; 'recall': 0.6563556460534878; 'f1-score': 0.6775249225283653; 'support': 26374}; 'weighted avg': {'precision': 0.784287579234783; 'recall': 0.8018503071206491; 'f1-score': 0.7813217384874337; 'support': 26374}},{'0': {'precision': 0.8235061337554412; 'recall': 0.9352808988764045; 'f1-score': 0.8758417508417509; 'support': 2225}; '1': {'precision': 0.6435643564356436; 'recall': 0.36827195467422097; 'f1-score': 0.4684684684684685; 'support': 706}; 'accuracy': 0.7987035141589901; 'macro avg': {'precision': 0.7335352450955424; 'recall': 0.6517764267753128; 'f1-score': 0.6721551096551097; 'support': 2931}; 'weighted avg': {'precision': 0.7801629420844154; 'recall': 0.7987035141589901; 'f1-score': 0.7777163542687255; 'support': 2931}}
10,3,CNF,3,26374,2931,1,[26374; 26374],296,1029.516123,0.782327,58,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 13 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 20 OR X13 == 21 OR X13 == 29 OR X13 == 36] AND [X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X6 == 12 OR X10 >= 5505.500000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 26 OR X13 == 30 OR X13 == 34 OR X13 == 36] AND [X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 5 OR X6 == 11 OR X6 == 12 OR X10 >= 5505.500000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 21 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 34 OR X13 == 36],{'0': {'precision': 0.8212775528565002; 'recall': 0.911801428357389; 'f1-score': 0.8641753248290062; 'support': 20023}; '1': {'precision': 0.5738416988416989; 'recall': 0.3744292237442922; 'f1-score': 0.4531681753215817; 'support': 6351}; 'accuracy': 0.7823993326761204; 'macro avg': {'precision': 0.6975596258490995; 'recall': 0.6431153260508407; 'f1-score': 0.6586717500752939; 'support': 26374}; 'weighted avg': {'precision': 0.7616936782509035; 'recall': 0.7823993326761204; 'f1-score': 0.765202609028534; 'support': 26374}},{'0': {'precision': 0.826946847960445; 'recall': 0.9020224719101123; 'f1-score': 0.8628546861564919; 'support': 2225}; '1': {'precision': 0.5674603174603174; 'recall': 0.40509915014164305; 'f1-score': 0.4727272727272727; 'support': 706}; 'accuracy': 0.7823268509041282; 'macro avg': {'precision': 0.6972035827103813; 'recall': 0.6535608110258777; 'f1-score': 0.6677909794418823; 'support': 2931}; 'weighted avg': {'precision': 0.7644434393855252; 'recall': 0.7823268509041282; 'f1-score': 0.7688833610520808; 'support': 2931}}
10,3,CNF,4,26374,2931,1,[26374; 26374],296,1028.267288,0.786080,55,[X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X5 == 5 OR X6 == 12 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1923.000000 OR X13 == 1 OR X13 == 5 OR X13 == 7 OR X13 == 10 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 26 OR X13 == 31 OR X13 == 34] AND [X0 >= 54.500000 OR X1 == 2 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X6 == 8 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1975.500000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 4 OR X13 == 10 OR X13 == 20 OR X13 == 24 OR X13 == 31 OR X13 == 34] AND [X0 >= 54.500000 OR X1 == 2 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 13 OR X7 == 5 OR X8 == 1 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X13 == 2 OR X13 == 20 OR X13 == 26 OR X13 == 30 OR X13 == 34],{'0': {'precision': 0.8255473115324723; 'recall': 0.9002147530340109; 'f1-score': 0.8612657381083212; 'support': 20023}; '1': {'precision': 0.5599118942731277; 'recall': 0.4002519288301055; 'f1-score': 0.4668074556973648; 'support': 6351}; 'accuracy': 0.7798210358686585; 'macro avg': {'precision': 0.6927296029028001; 'recall': 0.6502333409320582; 'f1-score': 0.664036596902843; 'support': 26374}; 'weighted avg': {'precision': 0.7615808849375646; 'recall': 0.7798210358686585; 'f1-score': 0.7662780778523122; 'support': 26374}},{'0': {'precision': 0.8320864505403158; 'recall': 0.8997752808988764; 'f1-score': 0.8646080760095011; 'support': 2225}; '1': {'precision': 0.5752380952380952; 'recall': 0.42776203966005666; 'f1-score': 0.49065800162469536; 'support': 706}; 'accuracy': 0.7860798362333674; 'macro avg': {'precision': 0.7036622728892055; 'recall': 0.6637686602794666; 'f1-score': 0.6776330388170982; 'support': 2931}; 'weighted avg': {'precision': 0.7702185082532575; 'recall': 0.7860798362333674; 'f1-score': 0.7745334419202233; 'support': 2931}}
10,3,CNF,5,26375,2930,1,[26375; 26375],296,1034.088701,0.821160,60,[X1 == 5 OR X3 == 2 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X6 == 4 OR X6 == 7 OR X6 == 13 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1975.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 7 OR X13 == 9 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 38] AND [X0 >= 61.500000 OR X3 == 14 OR X5 == 1 OR X7 == 0 OR X8 == 0 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 1 OR X13 == 2 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 24] AND [X1 == 1 OR X1 == 5 OR X3 == 0 OR X3 == 2 OR X3 == 12 OR X3 == 14 OR X6 == 6 OR X6 == 11 OR X6 == 12 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 22 OR X13 == 24 OR X13 == 34 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.8648032222060464; 'recall': 0.890026469560006; 'f1-score': 0.8772335712527689; 'support': 20023}; '1': {'precision': 0.6182385575589459; 'recall': 0.5613979848866498; 'f1-score': 0.5884488448844885; 'support': 6352}; 'accuracy': 0.8108815165876777; 'macro avg': {'precision': 0.7415208898824961; 'recall': 0.7257122272233278; 'f1-score': 0.7328412080686286; 'support': 26375}; 'weighted avg': {'precision': 0.805422037378051; 'recall': 0.8108815165876777; 'f1-score': 0.8076843548777426; 'support': 26375}},{'0': {'precision': 0.8705882352941177; 'recall': 0.8979775280898876; 'f1-score': 0.8840707964601769; 'support': 2225}; '1': {'precision': 0.6425196850393701; 'recall': 0.5787234042553191; 'f1-score': 0.6089552238805969; 'support': 705}; 'accuracy': 0.821160409556314; 'macro avg': {'precision': 0.7565539601667439; 'recall': 0.7383504661726034; 'f1-score': 0.746513010170387; 'support': 2930}; 'weighted avg': {'precision': 0.815711672860808; 'recall': 0.821160409556314; 'f1-score': 0.817874046061336; 'support': 2930}}
10,3,CNF,6,26375,2930,1,[26375; 26375],296,1029.166909,0.769283,57,[X0 >= 43.500000 OR X3 == 7 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 5 OR X7 == 5 OR X8 == 1 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 5 OR X13 == 9 OR X13 == 14 OR X13 == 20 OR X13 == 41] AND [X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 5 OR X6 == 10 OR X7 == 5 OR X10 >= 4932.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 14 OR X13 == 20 OR X13 == 30 OR X13 == 33 OR X13 == 35] AND [X1 == 0 OR X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X6 == 5 OR X8 == 0 OR X10 >= 4243.500000 OR X11 >= 2168.500000 OR X13 == 0 OR X13 == 5 OR X13 == 11 OR X13 == 12 OR X13 == 14 OR X13 == 16 OR X13 == 17 OR X13 == 20 OR X13 == 30 OR X13 == 31 OR X13 == 33 OR X13 == 35 OR X13 == 36 OR X13 == 40],{'0': {'precision': 0.8214220099209995; 'recall': 0.8931728512210957; 'f1-score': 0.855796147864577; 'support': 20023}; '1': {'precision': 0.5353030632196394; 'recall': 0.3879093198992443; 'f1-score': 0.4498402555910543; 'support': 6352}; 'accuracy': 0.7714881516587677; 'macro avg': {'precision': 0.6783625365703194; 'recall': 0.64054108556017; 'f1-score': 0.6528182017278157; 'support': 26375}; 'weighted avg': {'precision': 0.7525148042547609; 'recall': 0.7714881516587677; 'f1-score': 0.7580281164817746; 'support': 26375}},{'0': {'precision': 0.8180698151950718; 'recall': 0.8952808988764045; 'f1-score': 0.8549356223175966; 'support': 2225}; '1': {'precision': 0.5292929292929293; 'recall': 0.37163120567375885; 'f1-score': 0.43666666666666665; 'support': 705}; 'accuracy': 0.769283276450512; 'macro avg': {'precision': 0.6736813722440005; 'recall': 0.6334560522750816; 'f1-score': 0.6458011444921317; 'support': 2930}; 'weighted avg': {'precision': 0.7485859569831228; 'recall': 0.769283276450512; 'f1-score': 0.7542941159237723; 'support': 2930}}
10,3,CNF,7,26375,2930,1,[26375; 26375],296,1029.388923,0.786689,50,[X1 == 1 OR X3 == 5 OR X3 == 12 OR X5 == 1 OR X5 == 2 OR X10 >= 4243.500000 OR X11 >= 2168.500000 OR X12 >= 65.500000 OR X13 == 11 OR X13 == 19] AND [X0 >= 54.500000 OR X1 == 1 OR X3 == 5 OR X3 == 10 OR X5 == 1 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X12 >= 41.500000 OR X13 == 0 OR X13 == 5 OR X13 == 8 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 25 OR X13 == 30 OR X13 == 38] AND [X1 == 1 OR X1 == 2 OR X3 == 5 OR X3 == 10 OR X3 == 15 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X6 == 12 OR X10 >= 3048.000000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 5 OR X13 == 9 OR X13 == 17 OR X13 == 19 OR X13 == 24 OR X13 == 31 OR X13 == 34 OR X13 == 35 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8602753697093319; 'recall': 0.8425310892473655; 'f1-score': 0.8513107763732244; 'support': 20023}; '1': {'precision': 0.5339246119733925; 'recall': 0.568639798488665; 'f1-score': 0.5507356865136845; 'support': 6352}; 'accuracy': 0.7765687203791469; 'macro avg': {'precision': 0.6970999908413622; 'recall': 0.7055854438680152; 'f1-score': 0.7010232314434545; 'support': 26375}; 'weighted avg': {'precision': 0.7816789711069173; 'recall': 0.7765687203791469; 'f1-score': 0.7789220381443032; 'support': 26375}},{'0': {'precision': 0.8639672429481347; 'recall': 0.8534831460674157; 'f1-score': 0.858693194664255; 'support': 2225}; '1': {'precision': 0.5546448087431693; 'recall': 0.5758865248226951; 'f1-score': 0.5650661099512875; 'support': 705}; 'accuracy': 0.7866894197952219; 'macro avg': {'precision': 0.709306025845652; 'recall': 0.7146848354450555; 'f1-score': 0.7118796523077713; 'support': 2930}; 'weighted avg': {'precision': 0.7895398313049604; 'recall': 0.7866894197952219; 'f1-score': 0.7880423090933875; 'support': 2930}}
10,3,CNF,8,26375,2930,1,[26375; 26375],296,1028.831166,0.800683,40,[X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 1 OR X13 == 5 OR X13 == 10 OR X13 == 15 OR X13 == 34 OR X13 == 36] AND [X1 == 5 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X10 >= 5119.000000 OR X11 >= 1923.000000 OR X13 == 0 OR X13 == 2 OR X13 == 5 OR X13 == 15 OR X13 == 22 OR X13 == 27 OR X13 == 30 OR X13 == 36] AND [X3 == 14 OR X5 == 1 OR X5 == 2 OR X10 >= 7073.500000 OR X12 >= 41.500000 OR X13 == 15 OR X13 == 36],{'0': {'precision': 0.8482868079544393; 'recall': 0.907510986815821; 'f1-score': 0.8769000627322299; 'support': 20024}; '1': {'precision': 0.6260852008883505; 'recall': 0.4882695638482129; 'f1-score': 0.5486553432413305; 'support': 6351}; 'accuracy': 0.8065592417061611; 'macro avg': {'precision': 0.7371860044213949; 'recall': 0.697890275332017; 'f1-score': 0.7127777029867801; 'support': 26375}; 'weighted avg': {'precision': 0.7947815034434732; 'recall': 0.8065592417061611; 'f1-score': 0.7978599788085633; 'support': 26375}},{'0': {'precision': 0.8436714165968148; 'recall': 0.9051258992805755; 'f1-score': 0.8733188720173537; 'support': 2224}; '1': {'precision': 0.6121323529411765; 'recall': 0.471671388101983; 'f1-score': 0.5328; 'support': 706}; 'accuracy': 0.8006825938566553; 'macro avg': {'precision': 0.7279018847689956; 'recall': 0.6883986436912792; 'f1-score': 0.7030594360086768; 'support': 2930}; 'weighted avg': {'precision': 0.7878807753200637; 'recall': 0.8006825938566553; 'f1-score': 0.791268932207029; 'support': 2930}}
10,3,CNF,9,26375,2930,1,[26375; 26375],296,1030.681891,0.774061,51,[X0 >= 54.500000 OR X1 == 1 OR X4 >= 13.500000 OR X5 == 5 OR X5 == 6 OR X6 == 10 OR X10 >= 4826.000000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 3 OR X13 == 11 OR X13 == 25 OR X13 == 30] AND [X1 == 6 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 12 OR X6 == 13 OR X8 == 1 OR X10 >= 5505.500000 OR X11 >= 2384.500000 OR X13 == 7 OR X13 == 10 OR X13 == 18 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 34 OR X13 == 37] AND [X3 == 7 OR X3 == 9 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 6 OR X6 == 10 OR X6 == 13 OR X10 >= 3048.000000 OR X11 >= 1862.000000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 7 OR X13 == 10 OR X13 == 17 OR X13 == 25],{'0': {'precision': 0.842317993669345; 'recall': 0.8638134238913304; 'f1-score': 0.8529302990704899; 'support': 20024}; '1': {'precision': 0.5330479452054795; 'recall': 0.4901590300740041; 'f1-score': 0.5107046181609385; 'support': 6351}; 'accuracy': 0.7738388625592417; 'macro avg': {'precision': 0.6876829694374123; 'recall': 0.6769862269826672; 'f1-score': 0.6818174586157142; 'support': 26375}; 'weighted avg': {'precision': 0.7678469385871076; 'recall': 0.7738388625592417; 'f1-score': 0.7705236526455965; 'support': 26375}},{'0': {'precision': 0.8428446005267779; 'recall': 0.8633093525179856; 'f1-score': 0.8529542425588628; 'support': 2224}; '1': {'precision': 0.5337423312883436; 'recall': 0.49291784702549574; 'f1-score': 0.512518409425626; 'support': 706}; 'accuracy': 0.774061433447099; 'macro avg': {'precision': 0.6882934659075608; 'recall': 0.6781135997717407; 'f1-score': 0.6827363259922443; 'support': 2930}; 'weighted avg': {'precision': 0.7683646680754692; 'recall': 0.774061433447099; 'f1-score': 0.770924311435291; 'support': 2930}}
