lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1058.750540,0.825316,5,[X4 >= 14.500000 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 10],{'0': {'precision': 0.8211628200277462; 'recall': 0.9755281426359687; 'f1-score': 0.8917142204976032; 'support': 20023}; '1': {'precision': 0.8105914186316197; 'recall': 0.33018422295701466; 'f1-score': 0.4692324904900425; 'support': 6351}; 'accuracy': 0.8201258815500114; 'macro avg': {'precision': 0.815877119329683; 'recall': 0.6528561827964916; 'f1-score': 0.6804733554938228; 'support': 26374}; 'weighted avg': {'precision': 0.8186171701351702; 'recall': 0.8201258815500114; 'f1-score': 0.7899783644546057; 'support': 26374}},{'0': {'precision': 0.8262857142857143; 'recall': 0.9748314606741573; 'f1-score': 0.8944329896907217; 'support': 2225}; '1': {'precision': 0.8169934640522876; 'recall': 0.35410764872521244; 'f1-score': 0.4940711462450593; 'support': 706}; 'accuracy': 0.8253155919481405; 'macro avg': {'precision': 0.8216395891690009; 'recall': 0.6644695546996848; 'f1-score': 0.6942520679678905; 'support': 2931}; 'weighted avg': {'precision': 0.8240474581735343; 'recall': 0.8253155919481405; 'f1-score': 0.7979964624056184; 'support': 2931}}
5,1,DNF,1,26374,2931,1,[26374; 26374],296,1037.884845,0.803139,56,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7977696068528022; 'recall': 0.9860660240723168; 'f1-score': 0.8819798088090771; 'support': 20023}; '1': {'precision': 0.8283076923076923; 'recall': 0.21193512832624783; 'f1-score': 0.33751253761283856; 'support': 6351}; 'accuracy': 0.7996511716084023; 'macro avg': {'precision': 0.8130386495802473; 'recall': 0.5990005761992823; 'f1-score': 0.6097461732109578; 'support': 26374}; 'weighted avg': {'precision': 0.805123340860689; 'recall': 0.7996511716084023; 'f1-score': 0.7508691832169292; 'support': 26374}},{'0': {'precision': 0.7998544395924309; 'recall': 0.9878651685393258; 'f1-score': 0.8839734566659964; 'support': 2225}; '1': {'precision': 0.8524590163934426; 'recall': 0.22096317280453256; 'f1-score': 0.3509561304836895; 'support': 706}; 'accuracy': 0.8031388604571819; 'macro avg': {'precision': 0.8261567279929367; 'recall': 0.6044141706719292; 'f1-score': 0.617464793574843; 'support': 2931}; 'weighted avg': {'precision': 0.8125254840214703; 'recall': 0.8031388604571819; 'f1-score': 0.755583749301715; 'support': 2931}}
5,1,DNF,2,26374,2931,1,[26374; 26374],296,1026.718258,0.803139,40,[X0 < 61.500000 AND X0 >= 35.500000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 41],{'0': {'precision': 0.7988438371669968; 'recall': 0.9869150476951506; 'f1-score': 0.8829758713136729; 'support': 20023}; '1': {'precision': 0.8399511301160659; 'recall': 0.21650133837190993; 'f1-score': 0.3442663995993991; 'support': 6351}; 'accuracy': 0.8013953135663912; 'macro avg': {'precision': 0.8193974836415314; 'recall': 0.6017081930335303; 'f1-score': 0.613621135456536; 'support': 26374}; 'weighted avg': {'precision': 0.8087426927641583; 'recall': 0.8013953135663912; 'f1-score': 0.7532517545753189; 'support': 26374}},{'0': {'precision': 0.8000728332119447; 'recall': 0.9874157303370786; 'f1-score': 0.883926775296721; 'support': 2225}; '1': {'precision': 0.8486486486486486; 'recall': 0.22237960339943344; 'f1-score': 0.3524130190796858; 'support': 706}; 'accuracy': 0.8031388604571819; 'macro avg': {'precision': 0.8243607409302967; 'recall': 0.6048976668682561; 'f1-score': 0.6181698971882035; 'support': 2931}; 'weighted avg': {'precision': 0.8117734561045796; 'recall': 0.8031388604571819; 'f1-score': 0.7558992379752516; 'support': 2931}}
5,1,DNF,3,26374,2931,1,[26374; 26374],296,1030.339842,0.800751,36,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 23 AND X13 != 26 AND X13 != 41],{'0': {'precision': 0.7985107846707944; 'recall': 0.9854667132797283; 'f1-score': 0.8821925157598247; 'support': 20023}; '1': {'precision': 0.82501503307276; 'recall': 0.21602897181546213; 'f1-score': 0.3424007986024457; 'support': 6351}; 'accuracy': 0.8001819974217032; 'macro avg': {'precision': 0.8117629088717773; 'recall': 0.6007478425475953; 'f1-score': 0.6122966571811352; 'support': 26374}; 'weighted avg': {'precision': 0.8048931491813307; 'recall': 0.8001819974217032; 'f1-score': 0.752207788541105; 'support': 26374}},{'0': {'precision': 0.7993433053630062; 'recall': 0.9847191011235955; 'f1-score': 0.882400322190898; 'support': 2225}; '1': {'precision': 0.8210526315789474; 'recall': 0.22096317280453256; 'f1-score': 0.3482142857142857; 'support': 706}; 'accuracy': 0.8007505970658478; 'macro avg': {'precision': 0.8101979684709768; 'recall': 0.602841136964064; 'f1-score': 0.6153073039525918; 'support': 2931}; 'weighted avg': {'precision': 0.8045725050588283; 'recall': 0.8007505970658478; 'f1-score': 0.7537291035786536; 'support': 2931}}
5,1,DNF,4,26374,2931,1,[26374; 26374],296,1051.519377,0.799386,43,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 11 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8019233120084757; 'recall': 0.982869699845178; 'f1-score': 0.8832241270981062; 'support': 20023}; '1': {'precision': 0.8128750681942172; 'recall': 0.2346087230357424; 'f1-score': 0.3641251221896384; 'support': 6351}; 'accuracy': 0.8026844619701221; 'macro avg': {'precision': 0.8073991901013464; 'recall': 0.6087392114404602; 'f1-score': 0.6236746246438722; 'support': 26374}; 'weighted avg': {'precision': 0.8045605533649496; 'recall': 0.8026844619701221; 'f1-score': 0.7582223154588524; 'support': 26374}},{'0': {'precision': 0.8001466813348002; 'recall': 0.9806741573033708; 'f1-score': 0.8812600969305332; 'support': 2225}; '1': {'precision': 0.7892156862745098; 'recall': 0.22804532577903683; 'f1-score': 0.35384615384615387; 'support': 706}; 'accuracy': 0.7993858751279427; 'macro avg': {'precision': 0.794681183804655; 'recall': 0.6043597415412039; 'f1-score': 0.6175531253883435; 'support': 2931}; 'weighted avg': {'precision': 0.7975136951483228; 'recall': 0.7993858751279427; 'f1-score': 0.7542200956280521; 'support': 2931}}
5,1,DNF,5,26375,2930,1,[26375; 26375],296,1016.643987,0.804437,46,[X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8038671779391369; 'recall': 0.9841682065624532; 'f1-score': 0.8849271392325483; 'support': 20023}; '1': {'precision': 0.8296614723267061; 'recall': 0.24307304785894207; 'f1-score': 0.375989285279435; 'support': 6352}; 'accuracy': 0.8056872037914692; 'macro avg': {'precision': 0.8167643251329215; 'recall': 0.6136206272106977; 'f1-score': 0.6304582122559916; 'support': 26375}; 'weighted avg': {'precision': 0.8100793242121166; 'recall': 0.8056872037914692; 'f1-score': 0.7623575374008829; 'support': 26375}},{'0': {'precision': 0.8025641025641026; 'recall': 0.9847191011235955; 'f1-score': 0.8843592330978809; 'support': 2225}; '1': {'precision': 0.83; 'recall': 0.23546099290780143; 'f1-score': 0.36685082872928176; 'support': 705}; 'accuracy': 0.8044368600682594; 'macro avg': {'precision': 0.8162820512820512; 'recall': 0.6100900470156985; 'f1-score': 0.6256050309135813; 'support': 2930}; 'weighted avg': {'precision': 0.8091655727662553; 'recall': 0.8044368600682594; 'f1-score': 0.7598392927975866; 'support': 2930}}
5,1,DNF,6,26375,2930,1,[26375; 26375],296,1053.521351,0.802048,47,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8058674096533639; 'recall': 0.9822703890525896; 'f1-score': 0.8853676652636792; 'support': 20023}; '1': {'precision': 0.8197054342305738; 'recall': 0.2540931989924433; 'f1-score': 0.38793414253094577; 'support': 6352}; 'accuracy': 0.8069004739336493; 'macro avg': {'precision': 0.8127864219419689; 'recall': 0.6181817940225165; 'f1-score': 0.6366509038973125; 'support': 26375}; 'weighted avg': {'precision': 0.8092000781695511; 'recall': 0.8069004739336493; 'f1-score': 0.765568698954738; 'support': 26375}},{'0': {'precision': 0.7991997089850855; 'recall': 0.9874157303370786; 'f1-score': 0.8833936469642139; 'support': 2225}; '1': {'precision': 0.8453038674033149; 'recall': 0.2170212765957447; 'f1-score': 0.345372460496614; 'support': 705}; 'accuracy': 0.8020477815699659; 'macro avg': {'precision': 0.8222517881942002; 'recall': 0.6022185034664117; 'f1-score': 0.6143830537304139; 'support': 2930}; 'weighted avg': {'precision': 0.8102930303792328; 'recall': 0.8020477815699659; 'f1-score': 0.75393803725102; 'support': 2930}}
5,1,DNF,7,26375,2930,1,[26375; 26375],296,1013.067988,0.805461,49,[X0 >= 29.500000 AND X1 != 0 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8049738219895288; 'recall': 0.982869699845178; 'f1-score': 0.8850711699759394; 'support': 20023}; '1': {'precision': 0.8220031136481578; 'recall': 0.24937027707808565; 'f1-score': 0.3826549100132866; 'support': 6352}; 'accuracy': 0.806218009478673; 'macro avg': {'precision': 0.8134884678188433; 'recall': 0.6161199884616319; 'f1-score': 0.633863039994613; 'support': 26375}; 'weighted avg': {'precision': 0.8090750565152393; 'recall': 0.806218009478673; 'f1-score': 0.7640721905149813; 'support': 26375}},{'0': {'precision': 0.8065950351982215; 'recall': 0.9784269662921349; 'f1-score': 0.8842404549147035; 'support': 2225}; '1': {'precision': 0.7922077922077922; 'recall': 0.25957446808510637; 'f1-score': 0.3910256410256411; 'support': 705}; 'accuracy': 0.8054607508532423; 'macro avg': {'precision': 0.7994014137030069; 'recall': 0.6190007171886206; 'f1-score': 0.6376330479701723; 'support': 2930}; 'weighted avg': {'precision': 0.803133258301207; 'recall': 0.8054607508532423; 'f1-score': 0.7655659007195538; 'support': 2930}}
5,1,DNF,8,26375,2930,1,[26375; 26375],296,1060.221694,0.797611,47,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 2 AND X8 != 2 AND X8 != 3 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 41],{'0': {'precision': 0.7931227733077139; 'recall': 0.9894626448262086; 'f1-score': 0.8804799466725919; 'support': 20024}; '1': {'precision': 0.8486370157819225; 'recall': 0.18626987875925052; 'f1-score': 0.3054874112330536; 'support': 6351}; 'accuracy': 0.7960568720379146; 'macro avg': {'precision': 0.8208798945448181; 'recall': 0.5878662617927296; 'f1-score': 0.5929836789528228; 'support': 26375}; 'weighted avg': {'precision': 0.806490392414963; 'recall': 0.7960568720379146; 'f1-score': 0.7420239242052362; 'support': 26375}},{'0': {'precision': 0.7949367088607595; 'recall': 0.9883093525179856; 'f1-score': 0.8811385047103628; 'support': 2224}; '1': {'precision': 0.8424242424242424; 'recall': 0.19688385269121814; 'f1-score': 0.31917336394948337; 'support': 706}; 'accuracy': 0.7976109215017065; 'macro avg': {'precision': 0.818680475642501; 'recall': 0.5925966026046019; 'f1-score': 0.6001559343299231; 'support': 2930}; 'weighted avg': {'precision': 0.8063790974941448; 'recall': 0.7976109215017065; 'f1-score': 0.7457298393939188; 'support': 2930}}
5,1,DNF,9,26375,2930,1,[26375; 26375],296,1133.492395,0.802048,39,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 7 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 == 0 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8020544594814936; 'recall': 0.9826208549740312; 'f1-score': 0.8832031600682287; 'support': 20024}; '1': {'precision': 0.8111774281063483; 'recall': 0.23539600062982208; 'f1-score': 0.3649011471808641; 'support': 6351}; 'accuracy': 0.8026919431279621; 'macro avg': {'precision': 0.8066159437939209; 'recall': 0.6090084278019267; 'f1-score': 0.6240521536245465; 'support': 26375}; 'weighted avg': {'precision': 0.804251235736904; 'recall': 0.8026919431279621; 'f1-score': 0.7583980004910664; 'support': 26375}},{'0': {'precision': 0.8022058823529412; 'recall': 0.9811151079136691; 'f1-score': 0.8826860841423948; 'support': 2224}; '1': {'precision': 0.8; 'recall': 0.23796033994334279; 'f1-score': 0.36681222707423583; 'support': 706}; 'accuracy': 0.8020477815699659; 'macro avg': {'precision': 0.8011029411764706; 'recall': 0.6095377239285059; 'f1-score': 0.6247491556083153; 'support': 2930}; 'weighted avg': {'precision': 0.8016743625777957; 'recall': 0.8020477815699659; 'f1-score': 0.7583833731901354; 'support': 2930}}
5,2,CNF,0,26374,2931,1,[26374; 26374],296,1113.703758,0.759127,33,[X1 == 1 OR X4 >= 12.500000 OR X5 == 1 OR X6 == 4 OR X6 == 6 OR X6 == 10 OR X6 == 11 OR X7 == 2 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 9 OR X13 == 38 OR X13 == 41] AND [X0 >= 43.500000 OR X1 == 6 OR X3 == 7 OR X3 == 10 OR X5 == 1 OR X6 == 11 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 4 OR X13 == 5 OR X13 == 9 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 26 OR X13 == 27 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8541187298665439; 'recall': 0.8342406232832243; 'f1-score': 0.8440626579080344; 'support': 20023}; '1': {'precision': 0.5131289423500074; 'recall': 0.5507794048181389; 'f1-score': 0.5312879708383962; 'support': 6351}; 'accuracy': 0.7659816485933116; 'macro avg': {'precision': 0.6836238361082756; 'recall': 0.6925100140506817; 'f1-score': 0.6876753143732153; 'support': 26374}; 'weighted avg': {'precision': 0.7720065686275387; 'recall': 0.7659816485933116; 'f1-score': 0.7687448434855246; 'support': 26374}},{'0': {'precision': 0.8524361948955916; 'recall': 0.8256179775280899; 'f1-score': 0.8388127853881279; 'support': 2225}; '1': {'precision': 0.5; 'recall': 0.5495750708215298; 'f1-score': 0.5236167341430499; 'support': 706}; 'accuracy': 0.7591265779597407; 'macro avg': {'precision': 0.6762180974477958; 'recall': 0.6875965241748099; 'f1-score': 0.6812147597655889; 'support': 2931}; 'weighted avg': {'precision': 0.7675436825802426; 'recall': 0.7591265779597407; 'f1-score': 0.762890433911149; 'support': 2931}}
5,2,CNF,1,26374,2931,1,[26374; 26374],296,1020.785948,0.764927,33,[X0 >= 61.500000 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 5 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X6 == 13 OR X7 == 4 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 3 OR X13 == 10 OR X13 == 11 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 21 OR X13 == 23 OR X13 == 29] AND [X3 == 5 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 4 OR X6 == 11 OR X10 >= 4668.500000 OR X11 >= 2218.500000 OR X13 == 35],{'0': {'precision': 0.8565716362881031; 'recall': 0.8238026269789742; 'f1-score': 0.839867617107943; 'support': 20023}; '1': {'precision': 0.5042855135590839; 'recall': 0.5651078570303889; 'f1-score': 0.532967032967033; 'support': 6351}; 'accuracy': 0.7615075453097748; 'macro avg': {'precision': 0.6804285749235934; 'recall': 0.6944552420046816; 'f1-score': 0.686417325037488; 'support': 26374}; 'weighted avg': {'precision': 0.7717392572234181; 'recall': 0.7615075453097748; 'f1-score': 0.7659643180301041; 'support': 26374}},{'0': {'precision': 0.8629489603024575; 'recall': 0.8206741573033708; 'f1-score': 0.8412808108730707; 'support': 2225}; '1': {'precision': 0.5104294478527608; 'recall': 0.5892351274787535; 'f1-score': 0.5470085470085471; 'support': 706}; 'accuracy': 0.7649266461958376; 'macro avg': {'precision': 0.6866892040776091; 'recall': 0.7049546423910622; 'f1-score': 0.6941446789408089; 'support': 2931}; 'weighted avg': {'precision': 0.7780363790027351; 'recall': 0.7649266461958376; 'f1-score': 0.7703984436644887; 'support': 2931}}
5,2,CNF,2,26374,2931,1,[26374; 26374],296,1093.504841,0.736609,34,[X0 >= 61.500000 OR X1 == 1 OR X3 == 2 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X6 == 6 OR X6 == 14 OR X8 == 0 OR X8 == 3 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 5 OR X13 == 18 OR X13 == 35 OR X13 == 41] AND [X1 == 1 OR X3 == 2 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 5 OR X6 == 10 OR X6 == 14 OR X8 == 1 OR X8 == 3 OR X10 >= 4243.500000 OR X11 >= 1862.000000 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.8227426387732105; 'recall': 0.8386855116615892; 'f1-score': 0.8306375822327745; 'support': 20023}; '1': {'precision': 0.4583263457990944; 'recall': 0.430325932923949; 'f1-score': 0.4438850089329219; 'support': 6351}; 'accuracy': 0.7403503450367787; 'macro avg': {'precision': 0.6405344922861524; 'recall': 0.6345057222927691; 'f1-score': 0.6372612955828482; 'support': 26374}; 'weighted avg': {'precision': 0.734989249955488; 'recall': 0.7403503450367787; 'f1-score': 0.7375054978683487; 'support': 26374}},{'0': {'precision': 0.8224589436307146; 'recall': 0.832808988764045; 'f1-score': 0.8276016078606521; 'support': 2225}; '1': {'precision': 0.45132743362831856; 'recall': 0.43342776203966005; 'f1-score': 0.4421965317919075; 'support': 706}; 'accuracy': 0.7366086659843057; 'macro avg': {'precision': 0.6368931886295166; 'recall': 0.6331183754018526; 'f1-score': 0.6348990698262797; 'support': 2931}; 'weighted avg': {'precision': 0.7330632267894688; 'recall': 0.7366086659843057; 'f1-score': 0.734767768316287; 'support': 2931}}
5,2,CNF,3,26374,2931,1,[26374; 26374],296,1044.452063,0.708632,40,[X3 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 15 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 36 OR X13 == 41] AND [X0 >= 35.500000 OR X1 == 7 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X8 == 0 OR X8 == 3 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 20 OR X13 == 31],{'0': {'precision': 0.8606610499027868; 'recall': 0.7295610048444289; 'f1-score': 0.7897069953508488; 'support': 20023}; '1': {'precision': 0.42399744708009784; 'recall': 0.6276176980003149; 'f1-score': 0.5060944641950228; 'support': 6351}; 'accuracy': 0.7050125123227421; 'macro avg': {'precision': 0.6423292484914424; 'recall': 0.6785893514223719; 'f1-score': 0.6479007297729358; 'support': 26374}; 'weighted avg': {'precision': 0.7555101231746872; 'recall': 0.7050125123227421; 'f1-score': 0.7214115837572092; 'support': 26374}},{'0': {'precision': 0.8735694822888284; 'recall': 0.7204494382022472; 'f1-score': 0.789655172413793; 'support': 2225}; '1': {'precision': 0.4324817518248175; 'recall': 0.6713881019830028; 'f1-score': 0.5260821309655938; 'support': 706}; 'accuracy': 0.70863186625725; 'macro avg': {'precision': 0.6530256170568229; 'recall': 0.695918770092625; 'f1-score': 0.6578686516896934; 'support': 2931}; 'weighted avg': {'precision': 0.7673231712319906; 'recall': 0.70863186625725; 'f1-score': 0.7261674319626061; 'support': 2931}}
5,2,CNF,4,26374,2931,1,[26374; 26374],296,1023.173813,0.748891,29,[X3 == 10 OR X6 == 12 OR X7 == 5 OR X8 == 1 OR X10 >= 4668.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 2 OR X13 == 7 OR X13 == 10 OR X13 == 22 OR X13 == 30] AND [X3 == 0 OR X3 == 15 OR X6 == 4 OR X7 == 5 OR X10 >= 4932.500000 OR X11 >= 2384.500000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.8172461752433936; 'recall': 0.8803875543125406; 'f1-score': 0.8476426321736832; 'support': 20023}; '1': {'precision': 0.5014571190674438; 'recall': 0.3793103448275862; 'f1-score': 0.43191393993724786; 'support': 6351}; 'accuracy': 0.7597254872222644; 'macro avg': {'precision': 0.6593516471554187; 'recall': 0.6298489495700634; 'f1-score': 0.6397782860554655; 'support': 26374}; 'weighted avg': {'precision': 0.7412024846476002; 'recall': 0.7597254872222644; 'f1-score': 0.7475329436776795; 'support': 26374}},{'0': {'precision': 0.8132099284812789; 'recall': 0.8687640449438202; 'f1-score': 0.8400695349847893; 'support': 2225}; '1': {'precision': 0.4729241877256318; 'recall': 0.37110481586402266; 'f1-score': 0.41587301587301584; 'support': 706}; 'accuracy': 0.748891163425452; 'macro avg': {'precision': 0.6430670581034553; 'recall': 0.6199344304039214; 'f1-score': 0.6279712754289026; 'support': 2931}; 'weighted avg': {'precision': 0.7312441376339617; 'recall': 0.748891163425452; 'f1-score': 0.7378918678087701; 'support': 2931}}
