lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,1,[284; 284],564,191.773295,0.812500,1,[X26 < 1.000000],{'0.0': {'precision': 0.8714285714285714; 'recall': 0.5980392156862745; 'f1-score': 0.7093023255813954; 'support': 102}; '1.0': {'precision': 0.8084112149532711; 'recall': 0.9505494505494505; 'f1-score': 0.8737373737373737; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8399198931909213; 'recall': 0.7742943331178624; 'f1-score': 0.7915198496593845; 'support': 284}; 'weighted avg': {'precision': 0.8310442091803156; 'recall': 0.823943661971831; 'f1-score': 0.8146797155968463; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
5,3,CNF,2,284,32,1,[284; 284],564,1000.422191,0.812500,9,[X26 < 0.708240 OR X28 >= 0.496640 OR X29 >= 0.263360] AND [X6 >= 0.348160 OR X7 >= 0.090910 OR X14 >= 0.601940] AND [X10 < 0.927380 OR X19 < -0.047110 OR X23 >= -0.060120],{'0.0': {'precision': 0.9710144927536232; 'recall': 0.6568627450980392; 'f1-score': 0.783625730994152; 'support': 102}; '1.0': {'precision': 0.8372093023255814; 'recall': 0.989010989010989; 'f1-score': 0.906801007556675; 'support': 182}; 'accuracy': 0.8697183098591549; 'macro avg': {'precision': 0.9041118975396023; 'recall': 0.8229368670545141; 'f1-score': 0.8452133692754136; 'support': 284}; 'weighted avg': {'precision': 0.885266096070864; 'recall': 0.8697183098591549; 'f1-score': 0.8625619997771773; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
5,3,CNF,3,284,32,1,[284; 284],564,1000.740889,0.750000,12,[X8 < 0.000000 OR X12 < -0.024390 OR X13 < -0.023810 OR X27 >= -0.233120 OR X30 < 0.000000] AND [X7 < -0.018220 OR X11 >= 0.028250 OR X16 >= 0.372540 OR X24 >= 0.351350] AND [X5 >= 0.222800 OR X26 < 0.708240 OR X32 >= 0.409560],{'0.0': {'precision': 0.9848484848484849; 'recall': 0.6435643564356436; 'f1-score': 0.778443113772455; 'support': 101}; '1.0': {'precision': 0.8348623853211009; 'recall': 0.994535519125683; 'f1-score': 0.9077306733167083; 'support': 183}; 'accuracy': 0.8697183098591549; 'macro avg': {'precision': 0.9098554350847929; 'recall': 0.8190499377806633; 'f1-score': 0.8430868935445817; 'support': 284}; 'weighted avg': {'precision': 0.8882025122656987; 'recall': 0.8697183098591549; 'f1-score': 0.8617516468590689; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
5,3,CNF,4,284,32,1,[284; 284],564,1000.485525,0.843750,11,[X3 < -0.027360 OR X5 >= 0.222800 OR X17 >= 0.027780 OR X22 < 0.299080 OR X26 < 0.708240 OR X32 >= 0.743230] AND [X3 >= 0.070880 OR X26 < 1.000000 OR X31 < -0.325400] AND [X4 >= 0.067040 OR X22 >= 0.299080],{'0.0': {'precision': 0.95; 'recall': 0.7524752475247525; 'f1-score': 0.8397790055248618; 'support': 101}; '1.0': {'precision': 0.8774509803921569; 'recall': 0.9781420765027322; 'f1-score': 0.9250645994832042; 'support': 183}; 'accuracy': 0.897887323943662; 'macro avg': {'precision': 0.9137254901960784; 'recall': 0.8653086620137423; 'f1-score': 0.882421802504033; 'support': 284}; 'weighted avg': {'precision': 0.903251864125932; 'recall': 0.897887323943662; 'f1-score': 0.8947341593783008; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
5,3,CNF,5,284,32,1,[284; 284],564,1000.610545,0.781250,10,[X9 < -0.016220 OR X17 >= 0.027780 OR X21 < -0.765620 OR X26 < 1.000000] AND [X7 >= 0.014710 OR X19 < -0.047110 OR X21 < 0.000000 OR X28 >= 0.324630] AND [X4 >= 0.067040 OR X22 >= 0.299080],{'0.0': {'precision': 1.0; 'recall': 0.693069306930693; 'f1-score': 0.8187134502923976; 'support': 101}; '1.0': {'precision': 0.8551401869158879; 'recall': 1.0; 'f1-score': 0.9219143576826196; 'support': 183}; 'accuracy': 0.8908450704225352; 'macro avg': {'precision': 0.927570093457944; 'recall': 0.8465346534653465; 'f1-score': 0.8703139039875086; 'support': 284}; 'weighted avg': {'precision': 0.9066572331183362; 'recall': 0.8908450704225352; 'f1-score': 0.88521262653328; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.6666666666666666; 'f1-score': 0.6956521739130435; 'support': 12}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7683982683982684; 'recall': 0.7583333333333333; 'f1-score': 0.7624602332979852; 'support': 32}; 'weighted avg': {'precision': 0.7786796536796536; 'recall': 0.78125; 'f1-score': 0.7791622481442206; 'support': 32}}
5,3,CNF,6,285,31,1,[285; 285],564,1000.488447,0.838710,9,[X3 >= 0.070880 OR X3 < -0.105260 OR X8 >= 0.684210 OR X26 >= 0.565880] AND [X26 < 1.000000] AND [X5 >= 0.222800 OR X16 >= 0.372540 OR X26 >= 0.838990 OR X31 >= 0.132960],{'0.0': {'precision': 0.8207547169811321; 'recall': 0.8529411764705882; 'f1-score': 0.8365384615384616; 'support': 102}; '1.0': {'precision': 0.9162011173184358; 'recall': 0.8961748633879781; 'f1-score': 0.9060773480662984; 'support': 183}; 'accuracy': 0.8807017543859649; 'macro avg': {'precision': 0.868477917149784; 'recall': 0.8745580199292832; 'f1-score': 0.87130790480238; 'support': 285}; 'weighted avg': {'precision': 0.8820413529871903; 'recall': 0.8807017543859649; 'f1-score': 0.8811897465721252; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8223684210526316; 'recall': 0.8340909090909091; 'f1-score': 0.8272017837235228; 'support': 31}; 'weighted avg': {'precision': 0.8433786078098472; 'recall': 0.8387096774193549; 'f1-score': 0.840148164131334; 'support': 31}}
5,3,CNF,7,285,31,1,[285; 285],564,1000.762671,0.870968,9,[X6 >= 0.348160 OR X21 < -0.021790] AND [X5 < 0.000000 OR X8 >= 0.900830 OR X13 >= 0.833970 OR X26 < 0.940430] AND [X5 >= -0.061510 OR X9 < -0.016220 OR X26 < 1.000000],{'0.0': {'precision': 0.927536231884058; 'recall': 0.6274509803921569; 'f1-score': 0.7485380116959064; 'support': 102}; '1.0': {'precision': 0.8240740740740741; 'recall': 0.9726775956284153; 'f1-score': 0.8922305764411026; 'support': 183}; 'accuracy': 0.8491228070175438; 'macro avg': {'precision': 0.875805152979066; 'recall': 0.8000642880102861; 'f1-score': 0.8203842940685044; 'support': 285}; 'weighted avg': {'precision': 0.8611026358165946; 'recall': 0.8491228070175438; 'f1-score': 0.8408037637954533; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,3,CNF,8,285,31,1,[285; 285],564,1001.102871,0.870968,10,[X26 < 1.000000 OR X27 < -0.086690 OR X29 >= 0.015470] AND [X6 >= 0.348160 OR X7 >= 0.090910 OR X14 >= 0.601940] AND [X9 < 0.000000 OR X17 >= 0.027780 OR X19 < 0.000000 OR X26 < 0.940430],{'0.0': {'precision': 0.9538461538461539; 'recall': 0.6078431372549019; 'f1-score': 0.7425149700598802; 'support': 102}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9836065573770492; 'f1-score': 0.8933002481389579; 'support': 183}; 'accuracy': 0.8491228070175438; 'macro avg': {'precision': 0.8860139860139861; 'recall': 0.7957248473159755; 'f1-score': 0.8179076090994191; 'support': 285}; 'weighted avg': {'precision': 0.8667353698932647; 'recall': 0.8491228070175438; 'f1-score': 0.8393349907211828; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,3,CNF,9,285,31,1,[285; 285],564,1020.442194,0.806452,6,[X4 >= 0.067040] AND [X5 >= 0.022800 OR X11 < 0.111470 OR X28 >= 0.657230] AND [X3 >= -0.500000 OR X26 < 0.565880],{'0.0': {'precision': 0.9333333333333333; 'recall': 0.6862745098039216; 'f1-score': 0.7909604519774012; 'support': 102}; '1.0': {'precision': 0.8476190476190476; 'recall': 0.9726775956284153; 'f1-score': 0.9058524173027991; 'support': 183}; 'accuracy': 0.8701754385964913; 'macro avg': {'precision': 0.8904761904761904; 'recall': 0.8294760527161684; 'f1-score': 0.8484064346401001; 'support': 285}; 'weighted avg': {'precision': 0.8782957393483708; 'recall': 0.8701754385964913; 'f1-score': 0.8647331876073935; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
5,3,DNF,0,284,32,1,[284; 284],564,1024.776300,0.968750,19,[X2 >= 0.000000 AND X3 < 0.496380 AND X7 < 0.636360 AND X9 < 0.935960 AND X13 < 0.525170 AND X17 >= -0.686270 AND X19 < 0.778530 AND X20 >= 0.162450] OR [X5 >= 0.090910 AND X7 >= -0.672730 AND X11 >= -0.020280 AND X13 >= -0.496390 AND X15 >= 0.000000] OR [X11 >= -0.351510 AND X17 < 0.000000 AND X19 < 0.014080 AND X22 < 0.963580 AND X23 < 0.000000 AND X23 >= -0.913380],{'0.0': {'precision': 1.0; 'recall': 0.9607843137254902; 'f1-score': 0.98; 'support': 102}; '1.0': {'precision': 0.978494623655914; 'recall': 1.0; 'f1-score': 0.9891304347826088; 'support': 182}; 'accuracy': 0.9859154929577465; 'macro avg': {'precision': 0.989247311827957; 'recall': 0.9803921568627452; 'f1-score': 0.9845652173913044; 'support': 284}; 'weighted avg': {'precision': 0.9862183855823112; 'recall': 0.9859154929577465; 'f1-score': 0.9858511941212492; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9545454545454546; 'recall': 1.0; 'f1-score': 0.9767441860465117; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9772727272727273; 'recall': 0.9545454545454546; 'f1-score': 0.9645625692137321; 'support': 32}; 'weighted avg': {'precision': 0.9701704545454546; 'recall': 0.96875; 'f1-score': 0.9683693244739757; 'support': 32}}
5,3,DNF,1,284,32,1,[284; 284],564,1063.445836,0.812500,23,[X4 >= 0.067040 AND X6 >= 0.348160 AND X7 >= -0.672730 AND X17 >= -0.143290 AND X19 >= -0.047110 AND X23 >= -0.503330 AND X25 >= -0.857030] OR [X6 >= 0.348160 AND X8 >= 0.684210 AND X12 >= 0.000000 AND X20 >= -0.144260 AND X22 >= -0.148150 AND X23 < 0.712840 AND X27 < 0.258350 AND X33 < 0.311660] OR [X4 >= 0.067040 AND X6 < 1.000000 AND X6 >= 0.000000 AND X9 >= -0.073980 AND X12 < 1.000000 AND X19 < 0.059520 AND X21 < 0.425280 AND X22 < 1.000000],{'0.0': {'precision': 0.9901960784313726; 'recall': 0.9901960784313726; 'f1-score': 0.9901960784313726; 'support': 102}; '1.0': {'precision': 0.9945054945054945; 'recall': 0.9945054945054945; 'f1-score': 0.9945054945054945; 'support': 182}; 'accuracy': 0.9929577464788732; 'macro avg': {'precision': 0.9923507864684336; 'recall': 0.9923507864684336; 'f1-score': 0.9923507864684336; 'support': 284}; 'weighted avg': {'precision': 0.9929577464788732; 'recall': 0.9929577464788732; 'f1-score': 0.9929577464788732; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.7272727272727273; 'f1-score': 0.7272727272727273; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.8571428571428571; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.7922077922077921; 'recall': 0.7922077922077921; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8125; 'recall': 0.8125; 'f1-score': 0.8125; 'support': 32}}
5,3,DNF,2,284,32,1,[284; 284],564,1027.161343,0.937500,22,[X4 >= 0.067040 AND X9 >= 0.000000 AND X11 < 0.627190 AND X26 < 1.000000 AND X27 >= -0.233120 AND X32 >= 0.000000] OR [X2 >= 0.328340 AND X3 < 0.496380 AND X6 >= 0.348160 AND X7 < 0.636360 AND X9 < 0.729970 AND X10 >= -0.388750 AND X13 < 0.525170 AND X14 >= -0.824170 AND X19 < 0.778530 AND X22 >= 0.000000] OR [X5 >= 0.222800 AND X7 >= -0.672730 AND X9 >= -0.234040 AND X11 >= 0.000000 AND X13 >= -0.496390 AND X20 < 1.000000],{'0.0': {'precision': 0.99; 'recall': 0.9705882352941176; 'f1-score': 0.9801980198019802; 'support': 102}; '1.0': {'precision': 0.9836956521739131; 'recall': 0.9945054945054945; 'f1-score': 0.9890710382513661; 'support': 182}; 'accuracy': 0.9859154929577465; 'macro avg': {'precision': 0.9868478260869565; 'recall': 0.9825468648998061; 'f1-score': 0.9846345290266731; 'support': 284}; 'weighted avg': {'precision': 0.9859598897734233; 'recall': 0.9859154929577465; 'f1-score': 0.9858842499350372; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
5,3,DNF,3,284,32,1,[284; 284],564,1097.867492,0.875000,20,[X4 >= 0.540400 AND X11 >= 0.028250 AND X13 >= -0.127380 AND X15 >= -0.156160 AND X17 >= -0.143290 AND X23 >= -0.250000] OR [X3 >= -0.500000 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X8 < 0.809790 AND X10 < 0.927380 AND X19 < 0.059520 AND X25 < 0.083330] OR [X2 >= 0.328340 AND X3 < 0.496380 AND X12 >= 0.396990 AND X17 < 0.367500 AND X20 >= -0.144260 AND X23 < 0.299610 AND X33 < 0.714440],{'0.0': {'precision': 0.9702970297029703; 'recall': 0.9702970297029703; 'f1-score': 0.9702970297029703; 'support': 101}; '1.0': {'precision': 0.9836065573770492; 'recall': 0.9836065573770492; 'f1-score': 0.9836065573770492; 'support': 183}; 'accuracy': 0.9788732394366197; 'macro avg': {'precision': 0.9769517935400097; 'recall': 0.9769517935400097; 'f1-score': 0.9769517935400097; 'support': 284}; 'weighted avg': {'precision': 0.9788732394366197; 'recall': 0.9788732394366197; 'f1-score': 0.9788732394366197; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
5,3,DNF,4,284,32,1,[284; 284],564,1061.274483,0.750000,25,[X5 < 0.761600 AND X6 >= 0.037590 AND X7 < 0.940780 AND X11 < 0.627190 AND X13 < 0.525170 AND X15 < 0.771280 AND X19 >= -0.855830 AND X22 >= -0.148150 AND X24 >= 0.351350] OR [X2 >= 0.328340 AND X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X13 >= -0.496390 AND X32 < 1.000000] OR [X0 AND X2 < 1.000000 AND X4 >= 0.000000 AND X9 < 0.935960 AND X16 < 0.871380 AND X19 < 0.059520 AND X22 >= -0.583150 AND X23 < 0.000000 AND X28 >= -0.547320 AND X33 < 0.012270],{'0.0': {'precision': 0.99; 'recall': 0.9801980198019802; 'f1-score': 0.9850746268656716; 'support': 101}; '1.0': {'precision': 0.9891304347826086; 'recall': 0.994535519125683; 'f1-score': 0.9918256130790191; 'support': 183}; 'accuracy': 0.9894366197183099; 'macro avg': {'precision': 0.9895652173913043; 'recall': 0.9873667694638316; 'f1-score': 0.9884501199723453; 'support': 284}; 'weighted avg': {'precision': 0.9894396815676668; 'recall': 0.9894366197183099; 'f1-score': 0.9894247341792018; 'support': 284}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.75; 'f1-score': 0.6923076923076924; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.75; 'f1-score': 0.7894736842105262; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7380952380952381; 'recall': 0.75; 'f1-score': 0.7408906882591093; 'support': 32}; 'weighted avg': {'precision': 0.761904761904762; 'recall': 0.75; 'f1-score': 0.7530364372469636; 'support': 32}}
5,3,DNF,5,284,32,1,[284; 284],564,1041.214602,0.843750,20,[X4 >= 0.067040 AND X11 >= -0.111110 AND X12 >= 0.000000 AND X17 >= -0.050570 AND X23 >= -0.913380 AND X25 >= -0.102340 AND X27 >= -0.017690 AND X31 >= -0.780570] OR [X3 >= -0.105260 AND X4 >= 0.067040 AND X9 >= 0.018290 AND X22 < 0.862570 AND X23 < 0.299610 AND X30 >= -0.528230] OR [X17 < 0.367500 AND X20 >= 0.162450 AND X24 >= 0.035130 AND X25 < 0.233870 AND X27 < 0.091760 AND X33 < 0.714440],{'0.0': {'precision': 1.0; 'recall': 0.9405940594059405; 'f1-score': 0.9693877551020408; 'support': 101}; '1.0': {'precision': 0.9682539682539683; 'recall': 1.0; 'f1-score': 0.9838709677419354; 'support': 183}; 'accuracy': 0.9788732394366197; 'macro avg': {'precision': 0.9841269841269842; 'recall': 0.9702970297029703; 'f1-score': 0.9766293614219881; 'support': 284}; 'weighted avg': {'precision': 0.9795439302481557; 'recall': 0.9788732394366197; 'f1-score': 0.9787202477538038; 'support': 284}},{'0.0': {'precision': 0.7333333333333333; 'recall': 0.9166666666666666; 'f1-score': 0.8148148148148148; 'support': 12}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8; 'f1-score': 0.8648648648648648; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8372549019607842; 'recall': 0.8583333333333334; 'f1-score': 0.8398398398398398; 'support': 32}; 'weighted avg': {'precision': 0.8632352941176471; 'recall': 0.84375; 'f1-score': 0.8460960960960959; 'support': 32}}
5,3,DNF,6,285,31,1,[285; 285],564,1037.608033,0.838710,20,[X2 >= 0.328340 AND X3 >= -0.105260 AND X4 >= 0.067040 AND X6 < 1.000000 AND X10 < 0.990040 AND X13 < 0.525170 AND X13 >= -0.496390 AND X21 < 0.821620] OR [X5 >= 0.022800 AND X7 >= -0.672730 AND X9 >= 0.018290 AND X11 >= -0.020280 AND X13 >= 0.030270] OR [X3 < 0.496380 AND X12 >= 0.000000 AND X13 < 0.525170 AND X18 >= -0.128080 AND X20 >= 0.162450 AND X24 >= 0.035130 AND X27 < 0.091760],{'0.0': {'precision': 0.9801980198019802; 'recall': 0.9705882352941176; 'f1-score': 0.9753694581280787; 'support': 102}; '1.0': {'precision': 0.9836956521739131; 'recall': 0.9890710382513661; 'f1-score': 0.9863760217983651; 'support': 183}; 'accuracy': 0.9824561403508771; 'macro avg': {'precision': 0.9819468359879466; 'recall': 0.9798296367727419; 'f1-score': 0.980872739963222; 'support': 285}; 'weighted avg': {'precision': 0.9824438679565897; 'recall': 0.9824561403508771; 'f1-score': 0.982436830590052; 'support': 285}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8505434782608696; 'recall': 0.7931818181818182; 'f1-score': 0.8102815177478581; 'support': 31}; 'weighted avg': {'precision': 0.8434431977559607; 'recall': 0.8387096774193549; 'f1-score': 0.8316026375014807; 'support': 31}}
5,3,DNF,7,285,31,1,[285; 285],564,1054.879494,0.903226,23,[X5 >= -0.227030 AND X6 >= 0.348160 AND X7 < 0.940780 AND X11 >= -0.111110 AND X13 >= -0.496390 AND X17 >= -0.322680 AND X19 >= -0.420520 AND X21 >= -0.765620] OR [X4 >= 0.067040 AND X9 >= -0.073980 AND X10 < 0.927380 AND X13 >= -0.496390 AND X19 < 0.059520 AND X23 < 0.082350 AND X25 < 0.657080 AND X28 >= -0.547320] OR [X5 < 0.761600 AND X6 >= 0.000000 AND X8 >= 0.684210 AND X9 < 0.935960 AND X11 < 0.627190 AND X13 < 0.525170 AND X23 >= -0.913380],{'0.0': {'precision': 0.970873786407767; 'recall': 0.9803921568627451; 'f1-score': 0.975609756097561; 'support': 102}; '1.0': {'precision': 0.989010989010989; 'recall': 0.9836065573770492; 'f1-score': 0.9863013698630136; 'support': 183}; 'accuracy': 0.9824561403508771; 'macro avg': {'precision': 0.979942387709378; 'recall': 0.981999357119897; 'f1-score': 0.9809555629802873; 'support': 285}; 'weighted avg': {'precision': 0.9825197796582571; 'recall': 0.9824561403508771; 'f1-score': 0.9824748975680094; 'support': 285}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
5,3,DNF,8,285,31,1,[285; 285],564,1039.429491,0.870968,21,[X5 >= 0.090910 AND X7 >= 0.014710 AND X11 >= 0.028250 AND X13 >= -0.496390] OR [X9 >= -0.234040 AND X13 < 0.525170 AND X22 >= 0.000000 AND X24 >= 0.035130 AND X26 >= 0.160850 AND X27 < 0.091760 AND X28 >= 0.078100 AND X30 >= 0.000000] OR [X8 >= 0.238100 AND X10 >= 0.212120 AND X13 < 0.252830 AND X17 < 0.367500 AND X23 < 0.299610 AND X24 < 0.953780 AND X24 >= -0.010970 AND X26 < 1.000000 AND X32 < 1.000000],{'0.0': {'precision': 0.98989898989899; 'recall': 0.9607843137254902; 'f1-score': 0.9751243781094527; 'support': 102}; '1.0': {'precision': 0.978494623655914; 'recall': 0.994535519125683; 'f1-score': 0.986449864498645; 'support': 183}; 'accuracy': 0.9824561403508771; 'macro avg': {'precision': 0.984196806777452; 'recall': 0.9776599164255866; 'f1-score': 0.9807871213040489; 'support': 285}; 'weighted avg': {'precision': 0.9825761863113305; 'recall': 0.9824561403508771; 'f1-score': 0.9823965325277763; 'support': 285}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8568376068376069; 'recall': 0.8795454545454545; 'f1-score': 0.8640350877192982; 'support': 31}; 'weighted avg': {'precision': 0.8822718500137856; 'recall': 0.8709677419354839; 'f1-score': 0.8729485002829656; 'support': 31}}
