l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26373,2931,1,[26373; 26373],296,1047.090985,0.827363,4,[X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.821164199192463; 'recall': 0.9750786595415273; 'f1-score': 0.8915272038174388; 'support': 20023}; '1': {'precision': 0.8078552175587216; 'recall': 0.3303937007874016; 'f1-score': 0.46898401698893494; 'support': 6350}; 'accuracy': 0.8198536381905737; 'macro avg': {'precision': 0.8145097083755923; 'recall': 0.6527361801644644; 'f1-score': 0.6802556104031868; 'support': 26373}; 'weighted avg': {'precision': 0.8179597084870348; 'recall': 0.8198536381905737; 'f1-score': 0.7897887123162444; 'support': 26373}},{'0': {'precision': 0.8274285714285714; 'recall': 0.9761797752808988; 'f1-score': 0.8956701030927835; 'support': 2225}; '1': {'precision': 0.826797385620915; 'recall': 0.358356940509915; 'f1-score': 0.5; 'support': 706}; 'accuracy': 0.8273626748549983; 'macro avg': {'precision': 0.8271129785247432; 'recall': 0.667268357895407; 'f1-score': 0.6978350515463918; 'support': 2931}; 'weighted avg': {'precision': 0.8272765355431381; 'recall': 0.8273626748549983; 'f1-score': 0.8003636913618025; 'support': 2931}}
l: 10,2,DNF,9,26374,2930,1,[26374; 26374],296,1018.003296,0.777133,94,[X0 >= 27.500000 AND X1 != 0 AND X1 != 2 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X11 < 2176.500000 AND X12 < 65.500000 AND X13 != 4 AND X13 != 10 AND X13 != 12 AND X13 != 15 AND X13 != 18 AND X13 != 20 AND X13 != 22 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 41] OR [X0 >= 35.500000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 13 AND X3 != 15 AND X5 != 4 AND X5 != 6 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 12 AND X13 != 15 AND X13 != 20 AND X13 != 24 AND X13 != 27 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 37 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8423165950210213; 'recall': 0.8904814222932481; 'f1-score': 0.8657296142548491; 'support': 20024}; '1': {'precision': 0.5786743515850145; 'recall': 0.4743307086614173; 'f1-score': 0.5213327563825183; 'support': 6350}; 'accuracy': 0.7902858876165921; 'macro avg': {'precision': 0.7104954733030179; 'recall': 0.6824060654773327; 'f1-score': 0.6935311853186836; 'support': 26374}; 'weighted avg': {'precision': 0.7788401316169626; 'recall': 0.7902858876165921; 'f1-score': 0.7828100704810833; 'support': 26374}},{'0': {'precision': 0.8341131433432581; 'recall': 0.8817446043165468; 'f1-score': 0.8572677595628415; 'support': 2224}; '1': {'precision': 0.5457685664939551; 'recall': 0.4475920679886686; 'f1-score': 0.49182879377431904; 'support': 706}; 'accuracy': 0.7771331058020478; 'macro avg': {'precision': 0.6899408549186066; 'recall': 0.6646683361526077; 'f1-score': 0.6745482766685803; 'support': 2930}; 'weighted avg': {'precision': 0.7646348937679653; 'recall': 0.7771331058020478; 'f1-score': 0.7692131828233545; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [26374, 26374], 'n_partitions': 1}, (mean val acc cv) 0.767848 (+- 0.016659), (mean training time) 1016.927250 (+- 1.717769)
l: 10,3,CNF,0,26373,2931,1,[26373; 26373],296,1030.778056,0.771068,60,[X1 == 1 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 19 OR X13 == 22 OR X13 == 35 OR X13 == 36] AND [X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 15 OR X13 == 22 OR X13 == 35] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X6 == 14 OR X8 == 3 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 2 OR X13 == 3 OR X13 == 9 OR X13 == 12 OR X13 == 15 OR X13 == 17 OR X13 == 22 OR X13 == 31 OR X13 == 32 OR X13 == 37],{'0': {'precision': 0.8169280442804429; 'recall': 0.8845327872946112; 'f1-score': 0.8493873342445387; 'support': 20023}; '1': {'precision': 0.5073513743873854; 'recall': 0.37496062992125984; 'f1-score': 0.43122339943855836; 'support': 6350}; 'accuracy': 0.7618397603609752; 'macro avg': {'precision': 0.6621397093339141; 'recall': 0.6297467086079355; 'f1-score': 0.6403053668415486; 'support': 26373}; 'weighted avg': {'precision': 0.74238924119316; 'recall': 0.7618397603609752; 'f1-score': 0.7487032639446876; 'support': 26373}},{'0': {'precision': 0.8216059602649006; 'recall': 0.8921348314606742; 'f1-score': 0.8554190907132083; 'support': 2225}; '1': {'precision': 0.5339805825242718; 'recall': 0.3895184135977337; 'f1-score': 0.45045045045045046; 'support': 706}; 'accuracy': 0.7710678949164108; 'macro avg': {'precision': 0.6777932713945862; 'recall': 0.640826622529204; 'f1-score': 0.6529347705818294; 'support': 2931}; 'weighted avg': {'precision': 0.7523246512628932; 'recall': 0.7710678949164108; 'f1-score': 0.7578729085141271; 'support': 2931}}
l: 10,3,CNF,1,26373,2931,1,[26373; 26373],296,1026.713232,0.770386,45,[X0 >= 54.500000 OR X0 < 29.500000 OR X1 == 5 OR X3 == 8 OR X3 == 14 OR X6 == 4 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 15 OR X13 == 22 OR X13 == 24 OR X13 == 35 OR X13 == 36 OR X13 == 37] AND [X1 == 5 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 14 OR X10 >= 4243.500000 OR X11 >= 1975.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 15 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 33 OR X13 == 35 OR X13 == 36] AND [X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 14 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 15 OR X13 == 21 OR X13 == 22 OR X13 == 33 OR X13 == 36],{'0': {'precision': 0.8185436980051883; 'recall': 0.9139989012635469; 'f1-score': 0.8636417262452515; 'support': 20023}; '1': {'precision': 0.5711083437110834; 'recall': 0.3611023622047244; 'f1-score': 0.4424505547515678; 'support': 6350}; 'accuracy': 0.7808743790998369; 'macro avg': {'precision': 0.6948260208581358; 'recall': 0.6375506317341356; 'f1-score': 0.6530461404984096; 'support': 26373}; 'weighted avg': {'precision': 0.7589670666106725; 'recall': 0.7808743790998369; 'f1-score': 0.7622287683343241; 'support': 26373}},{'0': {'precision': 0.8076923076923077; 'recall': 0.915505617977528; 'f1-score': 0.8582262481567305; 'support': 2225}; '1': {'precision': 0.5403422982885085; 'recall': 0.3130311614730878; 'f1-score': 0.39641255605381165; 'support': 706}; 'accuracy': 0.7703855339474582; 'macro avg': {'precision': 0.6740173029904082; 'recall': 0.614268389725308; 'f1-score': 0.627319402105271; 'support': 2931}; 'weighted avg': {'precision': 0.7432947960447192; 'recall': 0.7703855339474582; 'f1-score': 0.7469876037948537; 'support': 2931}}
l: 10,3,CNF,2,26373,2931,1,[26373; 26373],296,1028.707474,0.794951,54,[X3 == 1 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 12 OR X13 == 15 OR X13 == 20 OR X13 == 27 OR X13 == 33 OR X13 == 36 OR X13 == 41] AND [X1 == 1 OR X3 == 1 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 7 OR X13 == 15 OR X13 == 19 OR X13 == 21 OR X13 == 27 OR X13 == 41] AND [X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X6 == 4 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 7 OR X13 == 15 OR X13 == 19 OR X13 == 21 OR X13 == 41],{'0': {'precision': 0.8158379373848987; 'recall': 0.9513559406682315; 'f1-score': 0.87840081158351; 'support': 20023}; '1': {'precision': 0.6779100529100529; 'recall': 0.3228346456692913; 'f1-score': 0.4373799871986345; 'support': 6350}; 'accuracy': 0.8000227505403253; 'macro avg': {'precision': 0.7468739951474759; 'recall': 0.6370952931687615; 'f1-score': 0.6578903993910723; 'support': 26373}; 'weighted avg': {'precision': 0.7826281369672264; 'recall': 0.8000227505403253; 'f1-score': 0.7722133382265177; 'support': 26373}},{'0': {'precision': 0.8149728471683475; 'recall': 0.9442696629213483; 'f1-score': 0.874869872996044; 'support': 2225}; '1': {'precision': 0.6487252124645893; 'recall': 0.3243626062322946; 'f1-score': 0.43248347497639283; 'support': 706}; 'accuracy': 0.7949505288297509; 'macro avg': {'precision': 0.7318490298164684; 'recall': 0.6343161345768215; 'f1-score': 0.6536766739862184; 'support': 2931}; 'weighted avg': {'precision': 0.7749282104911542; 'recall': 0.7949505288297509; 'f1-score': 0.7683107474409865; 'support': 2931}}
l: 10,3,CNF,3,26373,2931,1,[26373; 26373],296,1027.527630,0.777209,48,[X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 3 OR X5 == 1 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 24 OR X13 == 29 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X3 == 3 OR X3 == 14 OR X5 == 1 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 24 OR X13 == 29 OR X13 == 35 OR X13 == 41] AND [X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 10 OR X5 == 1 OR X6 == 2 OR X6 == 4 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 26 OR X13 == 29 OR X13 == 41],{'0': {'precision': 0.8167012541730578; 'recall': 0.9041102731858363; 'f1-score': 0.8581857830240108; 'support': 20023}; '1': {'precision': 0.5436177798906584; 'recall': 0.36015748031496064; 'f1-score': 0.43326702661741023; 'support': 6350}; 'accuracy': 0.7731391953892238; 'macro avg': {'precision': 0.6801595170318582; 'recall': 0.6321338767503984; 'f1-score': 0.6457264048207105; 'support': 26373}; 'weighted avg': {'precision': 0.7509491568882122; 'recall': 0.7731391953892238; 'f1-score': 0.7558753100712973; 'support': 26373}},{'0': {'precision': 0.8182186234817814; 'recall': 0.908314606741573; 'f1-score': 0.8609158679446219; 'support': 2225}; '1': {'precision': 0.5574837310195228; 'recall': 0.3640226628895184; 'f1-score': 0.44044558697514996; 'support': 706}; 'accuracy': 0.777209143636984; 'macro avg': {'precision': 0.6878511772506521; 'recall': 0.6361686348155458; 'f1-score': 0.6506807274598859; 'support': 2931}; 'weighted avg': {'precision': 0.7554145176890982; 'recall': 0.777209143636984; 'f1-score': 0.7596357525012759; 'support': 2931}}
l: 10,3,CNF,4,26374,2930,1,[26374; 26374],296,1028.134669,0.766894,58,[X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 14 OR X5 == 6 OR X7 == 5 OR X8 == 0 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 2 OR X13 == 11 OR X13 == 14 OR X13 == 15 OR X13 == 17 OR X13 == 22 OR X13 == 32 OR X13 == 33 OR X13 == 41] AND [X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 14 OR X5 == 6 OR X7 == 5 OR X8 == 0 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 2 OR X13 == 11 OR X13 == 14 OR X13 == 15 OR X13 == 17 OR X13 == 22 OR X13 == 32 OR X13 == 33 OR X13 == 41] AND [X0 >= 61.500000 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 3 OR X13 == 5 OR X13 == 11 OR X13 == 14 OR X13 == 15 OR X13 == 17 OR X13 == 22 OR X13 == 32 OR X13 == 33 OR X13 == 35 OR X13 == 37],{'0': {'precision': 0.8226746919966144; 'recall': 0.8737451930280178; 'f1-score': 0.847441207101165; 'support': 20023}; '1': {'precision': 0.5050900548159749; 'recall': 0.406235238545111; 'f1-score': 0.4503010733920936; 'support': 6351}; 'accuracy': 0.7611663001440813; 'macro avg': {'precision': 0.6638823734062946; 'recall': 0.6399902157865645; 'f1-score': 0.6488711402466293; 'support': 26374}; 'weighted avg': {'precision': 0.7461986159090189; 'recall': 0.7611663001440813; 'f1-score': 0.7518077427352625; 'support': 26374}},{'0': {'precision': 0.8278061224489796; 'recall': 0.8750561797752809; 'f1-score': 0.8507756172165174; 'support': 2225}; '1': {'precision': 0.5190311418685121; 'recall': 0.425531914893617; 'f1-score': 0.46765393608729544; 'support': 705}; 'accuracy': 0.7668941979522185; 'macro avg': {'precision': 0.6734186321587459; 'recall': 0.650294047334449; 'f1-score': 0.6592147766519064; 'support': 2930}; 'weighted avg': {'precision': 0.7535104359953175; 'recall': 0.7668941979522185; 'f1-score': 0.7585910488902029; 'support': 2930}}
l: 10,3,CNF,5,26374,2930,1,[26374; 26374],296,1026.925155,0.798635,41,[X3 == 10 OR X6 == 10 OR X6 == 11 OR X7 == 0 OR X7 == 5 OR X10 >= 6618.500000 OR X11 >= 2176.500000 OR X13 == 12 OR X13 == 15 OR X13 == 21] AND [X1 == 2 OR X3 == 8 OR X3 == 10 OR X6 == 4 OR X6 == 10 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1975.500000 OR X13 == 0 OR X13 == 2 OR X13 == 12 OR X13 == 15 OR X13 == 21] AND [X0 >= 35.500000 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X10 >= 5119.000000 OR X11 >= 1862.000000 OR X13 == 1 OR X13 == 15 OR X13 == 20 OR X13 == 21 OR X13 == 23 OR X13 == 25 OR X13 == 29 OR X13 == 30 OR X13 == 37],{'0': {'precision': 0.8672685554668795; 'recall': 0.8683513958947211; 'f1-score': 0.8678096378927405; 'support': 20023}; '1': {'precision': 0.5833069870376225; 'recall': 0.5810108644307983; 'f1-score': 0.5821566616707423; 'support': 6351}; 'accuracy': 0.7991582619246227; 'macro avg': {'precision': 0.725287771252251; 'recall': 0.7246811301627597; 'f1-score': 0.7249831497817414; 'support': 26374}; 'weighted avg': {'precision': 0.7988890938344305; 'recall': 0.7991582619246227; 'f1-score': 0.7990228762340649; 'support': 26374}},{'0': {'precision': 0.8717598908594816; 'recall': 0.8615730337078652; 'f1-score': 0.8666365280289331; 'support': 2225}; '1': {'precision': 0.5786593707250342; 'recall': 0.6; 'f1-score': 0.5891364902506964; 'support': 705}; 'accuracy': 0.7986348122866894; 'macro avg': {'precision': 0.7252096307922579; 'recall': 0.7307865168539326; 'f1-score': 0.7278865091398148; 'support': 2930}; 'weighted avg': {'precision': 0.8012357042742306; 'recall': 0.7986348122866894; 'f1-score': 0.7998660411232482; 'support': 2930}}
l: 10,3,CNF,6,26374,2930,1,[26374; 26374],296,1028.520581,0.796246,48,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 1551.500000 OR X13 == 2 OR X13 == 6 OR X13 == 11 OR X13 == 15 OR X13 == 19 OR X13 == 22 OR X13 == 31 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X3 == 7 OR X3 == 10 OR X5 == 1 OR X6 == 3 OR X6 == 10 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 2 OR X13 == 6 OR X13 == 11 OR X13 == 15 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 41] AND [X3 == 10 OR X5 == 1 OR X5 == 2 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 15 OR X13 == 18 OR X13 == 22 OR X13 == 31],{'0': {'precision': 0.8473205741626795; 'recall': 0.8844329021625131; 'f1-score': 0.8654790704493807; 'support': 20023}; '1': {'precision': 0.577274388016076; 'recall': 0.497559439458353; 'f1-score': 0.53446088794926; 'support': 6351}; 'accuracy': 0.7912717069841511; 'macro avg': {'precision': 0.7122974810893777; 'recall': 0.6909961708104331; 'f1-score': 0.6999699791993204; 'support': 26374}; 'weighted avg': {'precision': 0.7822920108724285; 'recall': 0.7912717069841511; 'f1-score': 0.7857681249326496; 'support': 26374}},{'0': {'precision': 0.8449152542372881; 'recall': 0.8961797752808989; 'f1-score': 0.86979280261723; 'support': 2225}; '1': {'precision': 0.5947368421052631; 'recall': 0.4808510638297872; 'f1-score': 0.5317647058823529; 'support': 705}; 'accuracy': 0.7962457337883959; 'macro avg': {'precision': 0.7198260481712756; 'recall': 0.688515419555343; 'f1-score': 0.7007787542497914; 'support': 2930}; 'weighted avg': {'precision': 0.7847187421031319; 'recall': 0.7962457337883959; 'f1-score': 0.7884583970888722; 'support': 2930}}
l: 10,3,CNF,7,26374,2930,1,[26374; 26374],296,1028.780895,0.763481,56,[X1 == 5 OR X3 == 1 OR X3 == 8 OR X3 == 14 OR X5 == 3 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 31 OR X13 == 33] AND [X1 == 1 OR X1 == 5 OR X3 == 1 OR X10 >= 4243.500000 OR X11 >= 1551.500000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 11 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 31 OR X13 == 35] AND [X1 == 1 OR X1 == 5 OR X3 == 1 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 11 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 31 OR X13 == 35],{'0': {'precision': 0.8186348466145477; 'recall': 0.8942715876741747; 'f1-score': 0.8547832728661447; 'support': 20023}; '1': {'precision': 0.5296600755387691; 'recall': 0.37537395685718783; 'f1-score': 0.43936601548101734; 'support': 6351}; 'accuracy': 0.7693182679912035; 'macro avg': {'precision': 0.6741474610766585; 'recall': 0.6348227722656813; 'f1-score': 0.6470746441735811; 'support': 26374}; 'weighted avg': {'precision': 0.7490481790213775; 'recall': 0.7693182679912035; 'f1-score': 0.7547485795449593; 'support': 26374}},{'0': {'precision': 0.8121434392828036; 'recall': 0.8957303370786517; 'f1-score': 0.8518914297926907; 'support': 2225}; '1': {'precision': 0.5126050420168067; 'recall': 0.34609929078014184; 'f1-score': 0.41320914479254867; 'support': 705}; 'accuracy': 0.763481228668942; 'macro avg': {'precision': 0.6623742406498052; 'recall': 0.6209148139293967; 'f1-score': 0.6325502872926196; 'support': 2930}; 'weighted avg': {'precision': 0.7400702071761389; 'recall': 0.763481228668942; 'f1-score': 0.7463381837431684; 'support': 2930}}
l: 10,3,CNF,8,26374,2930,1,[26374; 26374],296,1030.057162,0.784983,40,[X1 == 1 OR X3 == 9 OR X3 == 14 OR X6 == 4 OR X8 == 0 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 31 OR X13 == 34 OR X13 == 36] AND [X3 == 14 OR X7 == 5 OR X8 == 0 OR X10 >= 7073.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 31 OR X13 == 34] AND [X1 == 2 OR X3 == 14 OR X5 == 1 OR X6 == 5 OR X7 == 0 OR X8 == 0 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 21],{'0': {'precision': 0.8256926952141058; 'recall': 0.9003695565321614; 'f1-score': 0.8614157051052344; 'support': 20024}; '1': {'precision': 0.5604758757435558; 'recall': 0.40062992125984254; 'f1-score': 0.4672605381577739; 'support': 6350}; 'accuracy': 0.7800485326457876; 'macro avg': {'precision': 0.6930842854788308; 'recall': 0.650499738896002; 'f1-score': 0.6643381216315041; 'support': 26374}; 'weighted avg': {'precision': 0.7618371251967404; 'recall': 0.7800485326457876; 'f1-score': 0.766515981509406; 'support': 26374}},{'0': {'precision': 0.8255718954248366; 'recall': 0.9087230215827338; 'f1-score': 0.8651541095890412; 'support': 2224}; '1': {'precision': 0.578838174273859; 'recall': 0.3951841359773371; 'f1-score': 0.4696969696969697; 'support': 706}; 'accuracy': 0.7849829351535836; 'macro avg': {'precision': 0.7022050348493478; 'recall': 0.6519535787800355; 'f1-score': 0.6674255396430054; 'support': 2930}; 'weighted avg': {'precision': 0.7661200158573996; 'recall': 0.7849829351535836; 'f1-score': 0.7698664847549789; 'support': 2930}}
l: 10,3,CNF,9,26374,2930,1,[26374; 26374],296,1028.944882,0.720819,48,[X1 == 1 OR X1 == 6 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 11 OR X8 == 1 OR X10 >= 6618.500000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 15 OR X13 == 24 OR X13 == 36] AND [X0 >= 29.500000 OR X1 == 5 OR X3 == 10 OR X5 == 1 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 1 OR X13 == 9 OR X13 == 15 OR X13 == 17 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X7 == 4 OR X8 == 1 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X13 == 9 OR X13 == 15 OR X13 == 21 OR X13 == 22 OR X13 == 36],{'0': {'precision': 0.8498180261186041; 'recall': 0.792948461845785; 'f1-score': 0.8203988839516378; 'support': 20024}; '1': {'precision': 0.4608582574772432; 'recall': 0.5581102362204724; 'f1-score': 0.5048433048433048; 'support': 6350}; 'accuracy': 0.7364070675665428; 'macro avg': {'precision': 0.6553381417979236; 'recall': 0.6755293490331287; 'f1-score': 0.6626210943974713; 'support': 26374}; 'weighted avg': {'precision': 0.7561691851815964; 'recall': 0.7364070675665428; 'f1-score': 0.7444233805263738; 'support': 26374}},{'0': {'precision': 0.8396135265700483; 'recall': 0.7814748201438849; 'f1-score': 0.8095016301816488; 'support': 2224}; '1': {'precision': 0.43488372093023253; 'recall': 0.5297450424929179; 'f1-score': 0.4776500638569604; 'support': 706}; 'accuracy': 0.7208191126279864; 'macro avg': {'precision': 0.6372486237501405; 'recall': 0.6556099313184014; 'f1-score': 0.6435758470193046; 'support': 2930}; 'weighted avg': {'precision': 0.7420916007059835; 'recall': 0.7208191126279864; 'f1-score': 0.7295401264870311; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [26374, 26374], 'n_partitions': 1}, (mean val acc cv) 0.774467 (+- 0.021634), (mean training time) 1028.508973 (+- 1.211834)
