l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1051.624060,0.808939,4,[X4 >= 14.500000 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8239814228414608; 'recall': 0.9746791190131349; 'f1-score': 0.8930172966047404; 'support': 20023}; '1': {'precision': 0.8114540721457791; 'recall': 0.3435679420563691; 'f1-score': 0.4827433628318585; 'support': 6351}; 'accuracy': 0.8227041783574732; 'macro avg': {'precision': 0.8177177474936199; 'recall': 0.659123530534752; 'f1-score': 0.6878803297182994; 'support': 26374}; 'weighted avg': {'precision': 0.8209647699155386; 'recall': 0.8227041783574732; 'f1-score': 0.794221143067485; 'support': 26374}},{'0': {'precision': 0.8135593220338984; 'recall': 0.9707865168539326; 'f1-score': 0.8852459016393444; 'support': 2225}; '1': {'precision': 0.7644927536231884; 'recall': 0.2988668555240793; 'f1-score': 0.42973523421588594; 'support': 706}; 'accuracy': 0.8089389286932788; 'macro avg': {'precision': 0.7890260378285434; 'recall': 0.634826686189006; 'f1-score': 0.6574905679276152; 'support': 2931}; 'weighted avg': {'precision': 0.8017404897930381; 'recall': 0.8089389286932788; 'f1-score': 0.7755254884012135; 'support': 2931}}
l: 10,3,CNF,3,26374,2931,1,[26374; 26374],296,1030.179842,0.763562,48,[X1 == 4 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 31 OR X13 == 32 OR X13 == 34 OR X13 == 36 OR X13 == 37 OR X13 == 41] AND [X1 == 2 OR X3 == 10 OR X3 == 14 OR X6 == 2 OR X6 == 4 OR X6 == 12 OR X6 == 13 OR X10 >= 4243.500000 OR X11 >= 2450.500000 OR X13 == 2 OR X13 == 21 OR X13 == 25 OR X13 == 30 OR X13 == 33 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X1 == 2 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 13 OR X7 == 5 OR X8 == 2 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X13 == 2 OR X13 == 21 OR X13 == 30 OR X13 == 33 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8342197307268459; 'recall': 0.8695500174798981; 'f1-score': 0.8515185601799774; 'support': 20023}; '1': {'precision': 0.5253498091949845; 'recall': 0.45520390489686663; 'f1-score': 0.4877678420786232; 'support': 6351}; 'accuracy': 0.7697732615454614; 'macro avg': {'precision': 0.6797847699609152; 'recall': 0.6623769611883824; 'f1-score': 0.6696432011293003; 'support': 26374}; 'weighted avg': {'precision': 0.7598422046917791; 'recall': 0.7697732615454614; 'f1-score': 0.763925445344848; 'support': 26374}},{'0': {'precision': 0.8330434782608696; 'recall': 0.861123595505618; 'f1-score': 0.8468508287292817; 'support': 2225}; '1': {'precision': 0.5103011093502378; 'recall': 0.45609065155807366; 'f1-score': 0.4816753926701571; 'support': 706}; 'accuracy': 0.7635619242579325; 'macro avg': {'precision': 0.6716722938055537; 'recall': 0.6586071235318458; 'f1-score': 0.6642631106997194; 'support': 2931}; 'weighted avg': {'precision': 0.7553034194239858; 'recall': 0.7635619242579325; 'f1-score': 0.7588897718006765; 'support': 2931}}
l: 10,3,CNF,4,26374,2931,1,[26374; 26374],296,1032.059699,0.706926,54,[X1 == 1 OR X1 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 4 OR X6 == 7 OR X6 == 12 OR X6 == 14 OR X7 == 5 OR X8 == 0 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 11 OR X13 == 17 OR X13 == 18 OR X13 == 20 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 37] AND [X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X7 == 5 OR X8 == 0 OR X10 >= 57.000000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 11 OR X13 == 36] AND [X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X8 == 0 OR X10 >= 57.000000 OR X11 >= 2218.500000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 2 OR X13 == 11 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.8326426000654379; 'recall': 0.7625730410028467; 'f1-score': 0.7960689241677745; 'support': 20023}; '1': {'precision': 0.4084121453459433; 'recall': 0.516769012753897; 'f1-score': 0.4562452213804129; 'support': 6351}; 'accuracy': 0.7033821187533177; 'macro avg': {'precision': 0.6205273727056906; 'recall': 0.6396710268783719; 'f1-score': 0.6261570727740937; 'support': 26374}; 'weighted avg': {'precision': 0.7304856417760806; 'recall': 0.7033821187533177; 'f1-score': 0.7142375623568041; 'support': 26374}},{'0': {'precision': 0.8367850098619329; 'recall': 0.7626966292134831; 'f1-score': 0.798024923583353; 'support': 2225}; '1': {'precision': 0.4152823920265781; 'recall': 0.5311614730878187; 'f1-score': 0.4661280298321939; 'support': 706}; 'accuracy': 0.7069259638348686; 'macro avg': {'precision': 0.6260337009442555; 'recall': 0.6469290511506509; 'f1-score': 0.6320764767077734; 'support': 2931}; 'weighted avg': {'precision': 0.7352562319050034; 'recall': 0.7069259638348686; 'f1-score': 0.718079783020979; 'support': 2931}}
l: 10,3,CNF,5,26375,2930,1,[26375; 26375],296,1032.538428,0.758703,56,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X5 == 6 OR X8 == 2 OR X8 == 3 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 0 OR X13 == 9 OR X13 == 11 OR X13 == 17 OR X13 == 22 OR X13 == 24 OR X13 == 29 OR X13 == 34 OR X13 == 41] AND [X0 >= 54.500000 OR X1 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X8 == 1 OR X8 == 2 OR X10 >= 5119.000000 OR X11 >= 1551.500000 OR X13 == 0 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 22 OR X13 == 34 OR X13 == 37 OR X13 == 41] AND [X0 >= 54.500000 OR X1 == 1 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 3 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 22 OR X13 == 24 OR X13 == 29 OR X13 == 34 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.833974015862975; 'recall': 0.8559656395145583; 'f1-score': 0.8448267363336126; 'support': 20023}; '1': {'precision': 0.5048076923076923; 'recall': 0.4628463476070529; 'f1-score': 0.4829172141918528; 'support': 6352}; 'accuracy': 0.7612890995260664; 'macro avg': {'precision': 0.6693908540853337; 'recall': 0.6594059935608056; 'f1-score': 0.6638719752627327; 'support': 26375}; 'weighted avg': {'precision': 0.7546995329350829; 'recall': 0.7612890995260664; 'f1-score': 0.7576665738826379; 'support': 26375}},{'0': {'precision': 0.8331870061457419; 'recall': 0.8530337078651685; 'f1-score': 0.8429935598489896; 'support': 2225}; '1': {'precision': 0.49846625766871167; 'recall': 0.46099290780141844; 'f1-score': 0.47899778924097275; 'support': 705}; 'accuracy': 0.758703071672355; 'macro avg': {'precision': 0.6658266319072268; 'recall': 0.6570133078332935; 'f1-score': 0.6609956745449812; 'support': 2930}; 'weighted avg': {'precision': 0.7526483960173097; 'recall': 0.758703071672355; 'f1-score': 0.7554109597538866; 'support': 2930}}
l: 10,3,CNF,6,26375,2930,1,[26375; 26375],296,1028.577829,0.759044,39,[X0 >= 61.500000 OR X3 == 8 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 14 OR X13 == 20 OR X13 == 24 OR X13 == 36 OR X13 == 37] AND [X0 >= 43.500000 OR X6 == 11 OR X7 == 5 OR X10 >= 4932.500000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 9 OR X13 == 17 OR X13 == 24 OR X13 == 36] AND [X0 >= 54.500000 OR X3 == 8 OR X3 == 9 OR X6 == 10 OR X7 == 5 OR X10 >= 4932.500000 OR X11 >= 1881.500000 OR X13 == 7 OR X13 == 20 OR X13 == 24 OR X13 == 36 OR X13 == 37],{'0': {'precision': 0.8610992756710695; 'recall': 0.807471407880937; 'f1-score': 0.833423541843862; 'support': 20023}; '1': {'precision': 0.4926964074220292; 'recall': 0.5894206549118388; 'f1-score': 0.5367357178696868; 'support': 6352}; 'accuracy': 0.7549573459715639; 'macro avg': {'precision': 0.6768978415465493; 'recall': 0.6984460313963878; 'f1-score': 0.6850796298567744; 'support': 26375}; 'weighted avg': {'precision': 0.772375293903566; 'recall': 0.7549573459715639; 'f1-score': 0.7619709898861764; 'support': 26375}},{'0': {'precision': 0.8594415522953147; 'recall': 0.8161797752808989; 'f1-score': 0.8372521899492853; 'support': 2225}; '1': {'precision': 0.49938800489596086; 'recall': 0.5787234042553191; 'f1-score': 0.5361366622864651; 'support': 705}; 'accuracy': 0.7590443686006826; 'macro avg': {'precision': 0.6794147785956378; 'recall': 0.6974515897681091; 'f1-score': 0.6866944261178751; 'support': 2930}; 'weighted avg': {'precision': 0.7728075076139003; 'recall': 0.7590443686006826; 'f1-score': 0.7647994776618149; 'support': 2930}}
l: 10,3,CNF,7,26375,2930,1,[26375; 26375],296,1027.889674,0.778840,55,[X1 == 7 OR X3 == 3 OR X3 == 4 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X6 == 14 OR X10 >= 5505.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 18 OR X13 == 31] AND [X1 == 2 OR X1 == 5 OR X3 == 3 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X6 == 12 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 31 OR X13 == 41] AND [X1 == 7 OR X3 == 3 OR X3 == 4 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X10 >= 5505.500000 OR X11 >= 2218.500000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 19 OR X13 == 24],{'0': {'precision': 0.8440094045391296; 'recall': 0.878489736802677; 'f1-score': 0.8609044635865309; 'support': 20023}; '1': {'precision': 0.56035417419588; 'recall': 0.4881926952141058; 'f1-score': 0.5217903415783275; 'support': 6352}; 'accuracy': 0.7844928909952606; 'macro avg': {'precision': 0.7021817893675049; 'recall': 0.6833412160083914; 'f1-score': 0.6913474025824292; 'support': 26375}; 'weighted avg': {'precision': 0.7756955458418662; 'recall': 0.7844928909952606; 'f1-score': 0.779234211340233; 'support': 26375}},{'0': {'precision': 0.8356747552149851; 'recall': 0.8822471910112359; 'f1-score': 0.8583296895496284; 'support': 2225}; '1': {'precision': 0.5490533562822719; 'recall': 0.4524822695035461; 'f1-score': 0.4961119751166408; 'support': 705}; 'accuracy': 0.778839590443686; 'macro avg': {'precision': 0.6923640557486286; 'recall': 0.6673647302573911; 'f1-score': 0.6772208323331346; 'support': 2930}; 'weighted avg': {'precision': 0.7667095380656463; 'recall': 0.778839590443686; 'f1-score': 0.771174915257732; 'support': 2930}}
l: 10,3,CNF,8,26375,2930,1,[26375; 26375],296,1031.476227,0.782594,48,[X1 == 7 OR X3 == 8 OR X4 >= 13.500000 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 3 OR X13 == 7 OR X13 == 31 OR X13 == 34] AND [X1 == 7 OR X3 == 8 OR X3 == 14 OR X6 == 13 OR X7 == 5 OR X10 >= 4932.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 3 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 31 OR X13 == 34] AND [X0 >= 61.500000 OR X1 == 1 OR X3 == 8 OR X3 == 10 OR X6 == 4 OR X6 == 11 OR X10 >= 4932.500000 OR X11 >= 1975.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 3 OR X13 == 7 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 25 OR X13 == 30 OR X13 == 31 OR X13 == 38],{'0': {'precision': 0.8057920899070672; 'recall': 0.9309828206152617; 'f1-score': 0.8638754373363609; 'support': 20024}; '1': {'precision': 0.5734567901234567; 'recall': 0.2925523539600063; 'f1-score': 0.3874465644875404; 'support': 6351}; 'accuracy': 0.7772511848341233; 'macro avg': {'precision': 0.689624440015262; 'recall': 0.611767587287634; 'f1-score': 0.6256610009119506; 'support': 26375}; 'weighted avg': {'precision': 0.7498466306113057; 'recall': 0.7772511848341233; 'f1-score': 0.7491531711197594; 'support': 26375}},{'0': {'precision': 0.8132649032767469; 'recall': 0.9262589928057554; 'f1-score': 0.8660920748370823; 'support': 2224}; '1': {'precision': 0.5869017632241813; 'recall': 0.330028328611898; 'f1-score': 0.4224841341795104; 'support': 706}; 'accuracy': 0.7825938566552901; 'macro avg': {'precision': 0.7000833332504641; 'recall': 0.6281436607088267; 'f1-score': 0.6442881045082963; 'support': 2930}; 'weighted avg': {'precision': 0.7587214299398489; 'recall': 0.7825938566552901; 'f1-score': 0.7592022434021861; 'support': 2930}}
l: 10,3,CNF,9,26375,2930,1,[26375; 26375],296,1028.551944,0.790785,48,[X0 >= 61.500000 OR X1 == 5 OR X1 == 6 OR X3 == 2 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X6 == 6 OR X6 == 10 OR X10 >= 4668.500000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 18 OR X13 == 20 OR X13 == 24 OR X13 == 32] AND [X1 == 5 OR X3 == 1 OR X3 == 2 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 14 OR X7 == 5 OR X10 >= 4668.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 12 OR X13 == 18 OR X13 == 24 OR X13 == 30 OR X13 == 32] AND [X1 == 5 OR X1 == 7 OR X3 == 1 OR X3 == 14 OR X6 == 3 OR X6 == 4 OR X6 == 14 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X13 == 10 OR X13 == 11 OR X13 == 24 OR X13 == 30 OR X13 == 35],{'0': {'precision': 0.8477110982881323; 'recall': 0.88039352776668; 'f1-score': 0.8637432631063204; 'support': 20024}; '1': {'precision': 0.5707115970604051; 'recall': 0.5013383719099355; 'f1-score': 0.5337803855825649; 'support': 6351}; 'accuracy': 0.7891184834123223; 'macro avg': {'precision': 0.7092113476742687; 'recall': 0.6908659498383077; 'f1-score': 0.6987618243444427; 'support': 26375}; 'weighted avg': {'precision': 0.7810106686275714; 'recall': 0.7891184834123223; 'f1-score': 0.7842894532426856; 'support': 26375}},{'0': {'precision': 0.8488523170203551; 'recall': 0.8812949640287769; 'f1-score': 0.8647694683432605; 'support': 2224}; '1': {'precision': 0.5748792270531401; 'recall': 0.5056657223796034; 'f1-score': 0.5380557648831952; 'support': 706}; 'accuracy': 0.7907849829351535; 'macro avg': {'precision': 0.7118657720367476; 'recall': 0.6934803432041902; 'f1-score': 0.7014126166132278; 'support': 2930}; 'weighted avg': {'precision': 0.7828369581408829; 'recall': 0.7907849829351535; 'f1-score': 0.7860459616392311; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.760521 (+- 0.027243), (mean training time) 1030.116320 (+- 1.603132)
l: 10,3,DNF,0,26374,2931,1,[26374; 26374],296,1018.187904,0.790174,133,[X0 >= 29.500000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X3 != 0 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X3 != 14 AND X3 != 15 AND X5 == 2 AND X6 != 5 AND X6 != 7 AND X6 != 11 AND X6 != 14 AND X8 != 0 AND X8 != 2 AND X11 < 1978.500000 AND X12 < 65.500000 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 15 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41] OR [X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 0 AND X1 != 1 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 14 AND X4 >= 8.500000 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND (NOT X9) AND X11 < 1978.500000 AND X12 < 49.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 8 AND X13 != 11 AND X13 != 15 AND X13 != 21 AND X13 != 26] OR [X0 < 54.500000 AND X0 >= 23.500000 AND X1 != 0 AND X1 != 1 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 10 AND X3 != 12 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X8 != 1 AND X8 != 2 AND X11 < 1568.500000 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 15 AND X13 != 18 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8359812654972908; 'recall': 0.9092543574888878; 'f1-score': 0.8710796392430803; 'support': 20023}; '1': {'precision': 0.6046562228024369; 'recall': 0.43756888678948197; 'f1-score': 0.5077190097743675; 'support': 6351}; 'accuracy': 0.7956699780086449; 'macro avg': {'precision': 0.7203187441498639; 'recall': 0.6734116221391849; 'f1-score': 0.6893993245087239; 'support': 26374}; 'weighted avg': {'precision': 0.7802769602665706; 'recall': 0.7956699780086449; 'f1-score': 0.7835804598332147; 'support': 26374}},{'0': {'precision': 0.8365384615384616; 'recall': 0.8993258426966292; 'f1-score': 0.866796621182586; 'support': 2225}; '1': {'precision': 0.5844155844155844; 'recall': 0.4461756373937677; 'f1-score': 0.5060240963855421; 'support': 706}; 'accuracy': 0.7901740020470829; 'macro avg': {'precision': 0.710477022977023; 'recall': 0.6727507400451984; 'f1-score': 0.6864103587840641; 'support': 2931}; 'weighted avg': {'precision': 0.7758087613512383; 'recall': 0.7901740020470829; 'f1-score': 0.7798961085566178; 'support': 2931}}
l: 10,3,DNF,1,26374,2931,1,[26374; 26374],296,1023.340124,0.781303,138,[X0 < 43.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 14 AND X3 != 15 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 17 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 >= 29.500000 AND X1 != 6 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 14 AND X3 != 15 AND X5 != 3 AND X5 != 4 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1923.000000 AND X12 < 41.500000 AND X12 >= 39.500000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 8 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 24 AND X13 != 26 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41] OR [X0 < 54.500000 AND X0 >= 35.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 14 AND X3 != 15 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 2 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 >= 49.500000 AND X13 != 2 AND X13 != 11 AND X13 != 12 AND X13 != 26 AND X13 != 32 AND X13 != 35 AND X13 != 38],{'0': {'precision': 0.8053482321832217; 'recall': 0.9430654747040903; 'f1-score': 0.8687830687830689; 'support': 20023}; '1': {'precision': 0.6105227195080287; 'recall': 0.28137301212407495; 'f1-score': 0.385212330243587; 'support': 6351}; 'accuracy': 0.7837263972093729; 'macro avg': {'precision': 0.7079354758456252; 'recall': 0.6122192434140826; 'f1-score': 0.626997699513328; 'support': 26374}; 'weighted avg': {'precision': 0.7584332086372996; 'recall': 0.7837263972093729; 'f1-score': 0.7523366533563512; 'support': 26374}},{'0': {'precision': 0.803680981595092; 'recall': 0.9420224719101123; 'f1-score': 0.867370163459549; 'support': 2225}; '1': {'precision': 0.6006191950464397; 'recall': 0.2747875354107649; 'f1-score': 0.3770651117589893; 'support': 706}; 'accuracy': 0.7813033094506994; 'macro avg': {'precision': 0.7021500883207659; 'recall': 0.6084050036604386; 'f1-score': 0.6222176376092692; 'support': 2931}; 'weighted avg': {'precision': 0.7547687941835094; 'recall': 0.7813033094506994; 'f1-score': 0.7492687078128089; 'support': 2931}}
l: 10,3,DNF,2,26374,2931,1,[26374; 26374],296,1023.223471,0.801774,93,[X0 >= 27.500000 AND X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 10 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X6 != 1 AND X6 != 3 AND X6 != 8 AND X6 != 10 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X9 AND X12 >= 34.500000 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 26 AND X13 != 32 AND X13 != 38 AND X13 != 41] OR [X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 0 AND X3 != 4 AND X5 != 0 AND X5 != 5 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X11 >= 1881.500000 AND X13 != 38] OR [X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X3 != 15 AND X5 == 2 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 != 0 AND X8 != 3 AND X12 >= 41.500000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 6 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 26 AND X13 != 32 AND X13 != 35 AND X13 != 38],{'0': {'precision': 0.8294489611562782; 'recall': 0.9171452829246367; 'f1-score': 0.8710955102815264; 'support': 20023}; '1': {'precision': 0.608171941426547; 'recall': 0.40544796095103136; 'f1-score': 0.4865375531412376; 'support': 6351}; 'accuracy': 0.7939258360506559; 'macro avg': {'precision': 0.7188104512914126; 'recall': 0.661296621937834; 'f1-score': 0.678816531711382; 'support': 26374}; 'weighted avg': {'precision': 0.7761642734978448; 'recall': 0.7939258360506559; 'f1-score': 0.7784919012044819; 'support': 26374}},{'0': {'precision': 0.8366093366093366; 'recall': 0.9182022471910113; 'f1-score': 0.8755088922219841; 'support': 2225}; '1': {'precision': 0.6278118609406953; 'recall': 0.4348441926345609; 'f1-score': 0.5138075313807531; 'support': 706}; 'accuracy': 0.8017741385192767; 'macro avg': {'precision': 0.7322105987750159; 'recall': 0.6765232199127861; 'f1-score': 0.6946582118013687; 'support': 2931}; 'weighted avg': {'precision': 0.7863155741316631; 'recall': 0.8017741385192767; 'f1-score': 0.7883846476795382; 'support': 2931}}
