l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,131.903956,0.699761,4,[X1 == 5 OR X1 == 6 OR X3 == 1 OR X3 == 10],{'0': {'precision': 0.774940537629583; 'recall': 0.8624082305348849; 'f1-score': 0.8163381080697775; 'support': 20023}; '1': {'precision': 0.32657052065509656; 'recall': 0.21036057313808848; 'f1-score': 0.2558896763072208; 'support': 6351}; 'accuracy': 0.7053916736179571; 'macro avg': {'precision': 0.5507555291423398; 'recall': 0.5363844018364867; 'f1-score': 0.5361138921884991; 'support': 26374}; 'weighted avg': {'precision': 0.6669706438779729; 'recall': 0.7053916736179571; 'f1-score': 0.6813791336963796; 'support': 26374}},{'0': {'precision': 0.7730410069021518; 'recall': 0.8557303370786516; 'f1-score': 0.8122866894197953; 'support': 2225}; '1': {'precision': 0.3141025641025641; 'recall': 0.20821529745042494; 'f1-score': 0.25042589437819424; 'support': 706}; 'accuracy': 0.6997611736608667; 'macro avg': {'precision': 0.543571785502358; 'recall': 0.5319728172645383; 'f1-score': 0.5313562918989948; 'support': 2931}; 'weighted avg': {'precision': 0.6624949336791873; 'recall': 0.6997611736608667; 'f1-score': 0.6769493570078641; 'support': 2931}}
l: 10,1,CNF,4,26374,2931,3296,[8; 9],262,117.905945,0.744456,3,[X1 == 7 OR X3 == 12 OR X13 == 29],{'0': {'precision': 0.7772969374167776; 'recall': 0.9329271337961345; 'f1-score': 0.8480308705027806; 'support': 20023}; '1': {'precision': 0.4265584970111016; 'recall': 0.15729806329711857; 'f1-score': 0.22984010123087542; 'support': 6351}; 'accuracy': 0.746151512853568; 'macro avg': {'precision': 0.6019277172139397; 'recall': 0.5451125985466265; 'f1-score': 0.538935485866828; 'support': 26374}; 'weighted avg': {'precision': 0.6928372485179967; 'recall': 0.746151512853568; 'f1-score': 0.6991672329944061; 'support': 26374}},{'0': {'precision': 0.777027027027027; 'recall': 0.9303370786516854; 'f1-score': 0.8467989363878093; 'support': 2225}; '1': {'precision': 0.41947565543071164; 'recall': 0.15864022662889518; 'f1-score': 0.23021582733812948; 'support': 706}; 'accuracy': 0.7444558171272603; 'macro avg': {'precision': 0.5982513412288692; 'recall': 0.5444886526402902; 'f1-score': 0.5385073818629694; 'support': 2931}; 'weighted avg': {'precision': 0.6909024045954341; 'recall': 0.7444558171272603; 'f1-score': 0.6982804529387906; 'support': 2931}}
l: 10,1,CNF,5,26375,2930,3296,[8; 9],262,123.047633,0.731741,6,[X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 14 OR X13 == 31],{'0': {'precision': 0.7918459796149491; 'recall': 0.8729960545372821; 'f1-score': 0.830443251460877; 'support': 20023}; '1': {'precision': 0.4086046511627907; 'recall': 0.2766057934508816; 'f1-score': 0.3298911002628614; 'support': 6352}; 'accuracy': 0.7293649289099526; 'macro avg': {'precision': 0.6002253153888699; 'recall': 0.5748009239940819; 'f1-score': 0.5801671758618692; 'support': 26375}; 'weighted avg': {'precision': 0.6995483902944519; 'recall': 0.7293649289099526; 'f1-score': 0.7098932129998422; 'support': 26375}},{'0': {'precision': 0.7942740286298569; 'recall': 0.8728089887640449; 'f1-score': 0.8316916488222698; 'support': 2225}; '1': {'precision': 0.41649484536082476; 'recall': 0.2865248226950355; 'f1-score': 0.33949579831932775; 'support': 705}; 'accuracy': 0.731740614334471; 'macro avg': {'precision': 0.6053844369953408; 'recall': 0.5796669057295402; 'f1-score': 0.5855937235707988; 'support': 2930}; 'weighted avg': {'precision': 0.7033749418705847; 'recall': 0.731740614334471; 'f1-score': 0.7132622718241216; 'support': 2930}}
l: 10,1,CNF,6,26375,2930,3296,[8; 9],262,123.810769,0.774744,4,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X5 == 1],{'0': {'precision': 0.794383107342261; 'recall': 0.945063177346052; 'f1-score': 0.8631967886141776; 'support': 20023}; '1': {'precision': 0.5693030540328896; 'recall': 0.22890428211586902; 'f1-score': 0.32652144621603413; 'support': 6352}; 'accuracy': 0.7725876777251185; 'macro avg': {'precision': 0.6818430806875753; 'recall': 0.5869837297309606; 'f1-score': 0.5948591174151059; 'support': 26375}; 'weighted avg': {'precision': 0.740176150048569; 'recall': 0.7725876777251185; 'f1-score': 0.7339470530724521; 'support': 26375}},{'0': {'precision': 0.797641688855078; 'recall': 0.9424719101123595; 'f1-score': 0.8640296662546355; 'support': 2225}; '1': {'precision': 0.574750830564784; 'recall': 0.2453900709219858; 'f1-score': 0.34393638170974156; 'support': 705}; 'accuracy': 0.7747440273037542; 'macro avg': {'precision': 0.686196259709931; 'recall': 0.5939309905171727; 'f1-score': 0.6039830239821885; 'support': 2930}; 'weighted avg': {'precision': 0.7440109533278914; 'recall': 0.7747440273037542; 'f1-score': 0.7388877667310346; 'support': 2930}}
l: 10,1,CNF,7,26375,2930,3296,[8; 9],262,125.923193,0.766894,1,[X3 == 12],{'0': {'precision': 0.7766383592373017; 'recall': 0.9682864705588573; 'f1-score': 0.8619378931691377; 'support': 20023}; '1': {'precision': 0.5499645641389086; 'recall': 0.12216624685138538; 'f1-score': 0.19992271029241274; 'support': 6352}; 'accuracy': 0.7645118483412322; 'macro avg': {'precision': 0.6633014616881052; 'recall': 0.5452263587051214; 'f1-score': 0.5309303017307753; 'support': 26375}; 'weighted avg': {'precision': 0.7220475745372071; 'recall': 0.7645118483412322; 'f1-score': 0.7025020470408739; 'support': 26375}},{'0': {'precision': 0.7769396551724138; 'recall': 0.9721348314606741; 'f1-score': 0.8636454382112199; 'support': 2225}; '1': {'precision': 0.5753424657534246; 'recall': 0.11914893617021277; 'f1-score': 0.19741480611045828; 'support': 705}; 'accuracy': 0.7668941979522185; 'macro avg': {'precision': 0.6761410604629192; 'recall': 0.5456418838154434; 'f1-score': 0.5305301221608391; 'support': 2930}; 'weighted avg': {'precision': 0.7284324816091416; 'recall': 0.7668941979522185; 'f1-score': 0.7033407980641082; 'support': 2930}}
l: 10,1,CNF,8,26375,2930,3296,[8; 9],262,128.933259,0.675427,6,[X3 == 3 OR X3 == 12 OR X6 == 6 OR X6 == 13 OR X6 == 14 OR X13 == 24],{'0': {'precision': 0.768937129191004; 'recall': 0.8349480623252098; 'f1-score': 0.8005841932626236; 'support': 20024}; '1': {'precision': 0.2864853195164076; 'recall': 0.2089434734687451; 'f1-score': 0.241646180460712; 'support': 6351}; 'accuracy': 0.6842085308056872; 'macro avg': {'precision': 0.5277112243537058; 'recall': 0.5219457678969774; 'f1-score': 0.5211151868616678; 'support': 26375}; 'weighted avg': {'precision': 0.6527645626225353; 'recall': 0.6842085308056872; 'f1-score': 0.6659940389761804; 'support': 26375}},{'0': {'precision': 0.76620660811376; 'recall': 0.8237410071942446; 'f1-score': 0.7939328277356447; 'support': 2224}; '1': {'precision': 0.2727272727272727; 'recall': 0.20821529745042494; 'f1-score': 0.23614457831325303; 'support': 706}; 'accuracy': 0.6754266211604095; 'macro avg': {'precision': 0.5194669404205163; 'recall': 0.5159781523223348; 'f1-score': 0.5150387030244489; 'support': 2930}; 'weighted avg': {'precision': 0.6472999832731934; 'recall': 0.6754266211604095; 'f1-score': 0.6595306079089523; 'support': 2930}}
l: 10,1,CNF,9,26375,2930,3296,[8; 9],262,138.032364,0.689078,4,[X0 >= 50.000000 OR X1 == 5 OR X3 == 14 OR X13 == 41],{'0': {'precision': 0.8009207730446221; 'recall': 0.7906012784658409; 'f1-score': 0.795727569741141; 'support': 20024}; '1': {'precision': 0.36556211227114543; 'recall': 0.38041253345929776; 'f1-score': 0.3728395061728395; 'support': 6351}; 'accuracy': 0.6918293838862559; 'macro avg': {'precision': 0.5832414426578838; 'recall': 0.5855069059625694; 'f1-score': 0.5842835379569903; 'support': 26375}; 'weighted avg': {'precision': 0.6960880581793197; 'recall': 0.6918293838862559; 'f1-score': 0.6938977274009597; 'support': 26375}},{'0': {'precision': 0.7969244685662596; 'recall': 0.7922661870503597; 'f1-score': 0.7945885005636979; 'support': 2224}; '1': {'precision': 0.3574408901251738; 'recall': 0.3640226628895184; 'f1-score': 0.36070175438596486; 'support': 706}; 'accuracy': 0.6890784982935153; 'macro avg': {'precision': 0.5771826793457168; 'recall': 0.578144424969939; 'f1-score': 0.5776451274748313; 'support': 2930}; 'weighted avg': {'precision': 0.6910284254333564; 'recall': 0.6890784982935153; 'f1-score': 0.6900410456826468; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 3296}, (mean val acc cv) 0.725235 (+- 0.035019), (mean training time) 122.762183 (+- 6.783286)
l: 10,1,CNF,0,26374,2931,1648,[16; 17],262,72.753942,0.630160,3,[X3 == 15 OR X6 == 4 OR X7 == 5],{'0': {'precision': 0.7947113681973793; 'recall': 0.672426709284323; 'f1-score': 0.728472879751116; 'support': 20023}; '1': {'precision': 0.3046013570822731; 'recall': 0.4523697055581798; 'f1-score': 0.36406259899892285; 'support': 6351}; 'accuracy': 0.6194358079927201; 'macro avg': {'precision': 0.5496563626398262; 'recall': 0.5623982074212515; 'f1-score': 0.5462677393750194; 'support': 26374}; 'weighted avg': {'precision': 0.6766902610239494; 'recall': 0.6194358079927201; 'f1-score': 0.6407209387085294; 'support': 26374}},{'0': {'precision': 0.79301489470981; 'recall': 0.6939325842696629; 'f1-score': 0.7401725790987537; 'support': 2225}; '1': {'precision': 0.3079268292682927; 'recall': 0.42917847025495753; 'f1-score': 0.3585798816568047; 'support': 706}; 'accuracy': 0.6301603548277038; 'macro avg': {'precision': 0.5504708619890514; 'recall': 0.5615555272623102; 'f1-score': 0.5493762303777792; 'support': 2931}; 'weighted avg': {'precision': 0.6761700723960224; 'recall': 0.6301603548277038; 'f1-score': 0.6482570402403381; 'support': 2931}}
l: 10,1,CNF,1,26374,2931,1648,[16; 17],262,69.801192,0.668714,5,[X1 == 1 OR X1 == 6 OR X5 == 1 OR X6 == 12 OR X8 == 0],{'0': {'precision': 0.7707708675887417; 'recall': 0.7959846176896569; 'f1-score': 0.7831748605685365; 'support': 20023}; '1': {'precision': 0.2828300561797753; 'recall': 0.2536608408124705; 'f1-score': 0.2674524777953018; 'support': 6351}; 'accuracy': 0.6653901569727763; 'macro avg': {'precision': 0.5268004618842586; 'recall': 0.5248227292510637; 'f1-score': 0.5253136691819191; 'support': 26374}; 'weighted avg': {'precision': 0.6532721152850204; 'recall': 0.6653901569727763; 'f1-score': 0.6589861575658515; 'support': 26374}},{'0': {'precision': 0.7716637781629117; 'recall': 0.8004494382022472; 'f1-score': 0.785793073020075; 'support': 2225}; '1': {'precision': 0.28731942215088285; 'recall': 0.2535410764872521; 'f1-score': 0.26937547027840486; 'support': 706}; 'accuracy': 0.6687137495735244; 'macro avg': {'precision': 0.5294916001568972; 'recall': 0.5269952573447496; 'f1-score': 0.5275842716492399; 'support': 2931}; 'weighted avg': {'precision': 0.6549980956844086; 'recall': 0.6687137495735244; 'f1-score': 0.6614017978458617; 'support': 2931}}
l: 10,1,CNF,2,26374,2931,1648,[16; 17],262,68.657184,0.631525,6,[X1 == 7 OR X3 == 14 OR X6 == 5 OR X6 == 7 OR X6 == 12 OR X7 == 5],{'0': {'precision': 0.7758005192557335; 'recall': 0.7163262248414324; 'f1-score': 0.7448780867804005; 'support': 20023}; '1': {'precision': 0.2797362414405275; 'recall': 0.3473468745079515; 'f1-score': 0.30989674791037436; 'support': 6351}; 'accuracy': 0.6274740274512778; 'macro avg': {'precision': 0.5277683803481305; 'recall': 0.531836549674692; 'f1-score': 0.5273874173453874; 'support': 26374}; 'weighted avg': {'precision': 0.6563455928735248; 'recall': 0.6274740274512778; 'f1-score': 0.6401322581930213; 'support': 26374}},{'0': {'precision': 0.7714556661925083; 'recall': 0.7312359550561798; 'f1-score': 0.7508075680664513; 'support': 2225}; '1': {'precision': 0.2725060827250608; 'recall': 0.31728045325779036; 'f1-score': 0.29319371727748694; 'support': 706}; 'accuracy': 0.631525076765609; 'macro avg': {'precision': 0.5219808744587846; 'recall': 0.5242582041569851; 'f1-score': 0.5220006426719691; 'support': 2931}; 'weighted avg': {'precision': 0.6512719725971422; 'recall': 0.631525076765609; 'f1-score': 0.6405805538538929; 'support': 2931}}
l: 10,1,CNF,3,26374,2931,1648,[16; 17],262,68.931483,0.654043,5,[X1 == 2 OR X3 == 14 OR X6 == 3 OR X6 == 5 OR X6 == 11],{'0': {'precision': 0.7668385998297361; 'recall': 0.7647705139090046; 'f1-score': 0.7658031606321265; 'support': 20023}; '1': {'precision': 0.2646370023419204; 'recall': 0.266887104393009; 'f1-score': 0.26575729068673565; 'support': 6351}; 'accuracy': 0.6448775309016456; 'macro avg': {'precision': 0.5157378010858282; 'recall': 0.5158288091510068; 'f1-score': 0.515780225659431; 'support': 26374}; 'weighted avg': {'precision': 0.6459057741057231; 'recall': 0.6448775309016456; 'f1-score': 0.6453894456088772; 'support': 26374}},{'0': {'precision': 0.770917225950783; 'recall': 0.7743820224719101; 'f1-score': 0.772645739910314; 'support': 2225}; '1': {'precision': 0.27873563218390807; 'recall': 0.2747875354107649; 'f1-score': 0.2767475035663338; 'support': 706}; 'accuracy': 0.654042988741044; 'macro avg': {'precision': 0.5248264290673456; 'recall': 0.5245847789413375; 'f1-score': 0.524696621738324; 'support': 2931}; 'weighted avg': {'precision': 0.6523637611949271; 'recall': 0.654042988741044; 'f1-score': 0.6531970347384103; 'support': 2931}}
l: 10,1,CNF,4,26374,2931,1648,[16; 17],262,68.442283,0.743432,4,[X3 == 0 OR X3 == 12 OR X13 == 5 OR X13 == 21],{'0': {'precision': 0.7715281234444997; 'recall': 0.928931728512211; 'f1-score': 0.8429448686864109; 'support': 20023}; '1': {'precision': 0.3720211827007944; 'recall': 0.13273500236183278; 'f1-score': 0.19565974236973424; 'support': 6351}; 'accuracy': 0.7372033062864942; 'macro avg': {'precision': 0.5717746530726471; 'recall': 0.5308333654370219; 'f1-score': 0.5193023055280725; 'support': 26374}; 'weighted avg': {'precision': 0.6753247193092425; 'recall': 0.7372033062864942; 'f1-score': 0.6870751546787818; 'support': 26374}},{'0': {'precision': 0.7736900780379041; 'recall': 0.9357303370786517; 'f1-score': 0.8470301057770545; 'support': 2225}; '1': {'precision': 0.4041666666666667; 'recall': 0.13739376770538245; 'f1-score': 0.20507399577167018; 'support': 706}; 'accuracy': 0.7434322756738314; 'macro avg': {'precision': 0.5889283723522853; 'recall': 0.536562052392017; 'f1-score': 0.5260520507743623; 'support': 2931}; 'weighted avg': {'precision': 0.6846817094169236; 'recall': 0.7434322756738314; 'f1-score': 0.6923999407604045; 'support': 2931}}
l: 10,1,CNF,5,26375,2930,1648,[16; 17],262,72.951082,0.695904,7,[X1 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 1 OR X13 != 39],{'0': {'precision': 0.7922570250675259; 'recall': 0.8349897617739599; 'f1-score': 0.8130622963575354; 'support': 20023}; '1': {'precision': 0.37329286798179057; 'recall': 0.30982367758186397; 'f1-score': 0.3386097728836889; 'support': 6352}; 'accuracy': 0.7085118483412323; 'macro avg': {'precision': 0.5827749465246582; 'recall': 0.5724067196779119; 'f1-score': 0.5758360346206122; 'support': 26375}; 'weighted avg': {'precision': 0.6913561596340249; 'recall': 0.7085118483412323; 'f1-score': 0.6987979388558908; 'support': 26375}},{'0': {'precision': 0.7882454624027658; 'recall': 0.8197752808988764; 'f1-score': 0.8037012557832123; 'support': 2225}; '1': {'precision': 0.349025974025974; 'recall': 0.3049645390070922; 'f1-score': 0.3255109765329296; 'support': 705}; 'accuracy': 0.6959044368600683; 'macro avg': {'precision': 0.56863571821437; 'recall': 0.5623699099529843; 'f1-score': 0.5646061161580709; 'support': 2930}; 'weighted avg': {'precision': 0.6825629575202955; 'recall': 0.6959044368600683; 'f1-score': 0.6886418199909087; 'support': 2930}}
l: 10,1,CNF,6,26375,2930,1648,[16; 17],262,71.392142,0.657679,7,[X0 >= 58.000000 OR X3 == 14 OR X6 == 12 OR X7 == 5 OR X8 == 1 OR X13 == 2 OR X13 == 35],{'0': {'precision': 0.7897944044086477; 'recall': 0.7443939469609948; 'f1-score': 0.7664224193341045; 'support': 20023}; '1': {'precision': 0.31787285085965616; 'recall': 0.37547229219143574; 'f1-score': 0.3442800433056658; 'support': 6352}; 'accuracy': 0.6555450236966824; 'macro avg': {'precision': 0.5538336276341519; 'recall': 0.5599331195762153; 'f1-score': 0.5553512313198852; 'support': 26375}; 'weighted avg': {'precision': 0.6761395908297588; 'recall': 0.6555450236966824; 'f1-score': 0.6647561303281274; 'support': 26375}},{'0': {'precision': 0.7945998071359691; 'recall': 0.7406741573033708; 'f1-score': 0.766689927890207; 'support': 2225}; '1': {'precision': 0.32593457943925236; 'recall': 0.39574468085106385; 'f1-score': 0.3574631646380526; 'support': 705}; 'accuracy': 0.657679180887372; 'macro avg': {'precision': 0.5602671932876108; 'recall': 0.5682094190772173; 'f1-score': 0.5620765462641297; 'support': 2930}; 'weighted avg': {'precision': 0.6818322352840287; 'recall': 0.657679180887372; 'f1-score': 0.6682241026025725; 'support': 2930}}
l: 10,1,CNF,7,26375,2930,1648,[16; 17],262,70.900084,0.679863,7,[X1 == 1 OR X3 == 12 OR X6 == 3 OR X7 == 5 OR X13 == 1 OR X13 == 21 OR X13 == 41],{'0': {'precision': 0.794959505005282; 'recall': 0.789242371273036; 'f1-score': 0.7920906220239587; 'support': 20023}; '1': {'precision': 0.3503694581280788; 'recall': 0.3583123425692695; 'f1-score': 0.35429638854296386; 'support': 6352}; 'accuracy': 0.6854597156398105; 'macro avg': {'precision': 0.5726644815666804; 'recall': 0.5737773569211527; 'f1-score': 0.5731935052834614; 'support': 26375}; 'weighted avg': {'precision': 0.68788705087205; 'recall': 0.6854597156398105; 'f1-score': 0.686654831651588; 'support': 26375}},{'0': {'precision': 0.7964071856287425; 'recall': 0.7770786516853933; 'f1-score': 0.7866242038216561; 'support': 2225}; '1': {'precision': 0.3465085638998682; 'recall': 0.3730496453900709; 'f1-score': 0.3592896174863388; 'support': 705}; 'accuracy': 0.6798634812286689; 'macro avg': {'precision': 0.5714578747643053; 'recall': 0.5750641485377321; 'f1-score': 0.5729569106539975; 'support': 2930}; 'weighted avg': {'precision': 0.6881551281820337; 'recall': 0.6798634812286689; 'f1-score': 0.6838013767341481; 'support': 2930}}
l: 10,1,CNF,8,26375,2930,1648,[16; 17],262,71.827351,0.707167,4,[X1 == 6 OR X5 == 1 OR X6 == 5 OR X13 == 9],{'0': {'precision': 0.7607627367802091; 'recall': 0.9045645225729125; 'f1-score': 0.8264549540300686; 'support': 20024}; '1': {'precision': 0.25526110678098207; 'recall': 0.1031333648244371; 'f1-score': 0.14691039587305146; 'support': 6351}; 'accuracy': 0.7115829383886256; 'macro avg': {'precision': 0.5080119217805956; 'recall': 0.5038489436986748; 'f1-score': 0.48668267495156003; 'support': 26375}; 'weighted avg': {'precision': 0.639039860870253; 'recall': 0.7115829383886256; 'f1-score': 0.6628232008981174; 'support': 26375}},{'0': {'precision': 0.7622887864823349; 'recall': 0.8925359712230215; 'f1-score': 0.8222866611433306; 'support': 2224}; '1': {'precision': 0.2668711656441718; 'recall': 0.12322946175637393; 'f1-score': 0.1686046511627907; 'support': 706}; 'accuracy': 0.7071672354948806; 'macro avg': {'precision': 0.5145799760632533; 'recall': 0.5078827164896977; 'f1-score': 0.49544565615306063; 'support': 2930}; 'weighted avg': {'precision': 0.6429151208469277; 'recall': 0.7071672354948806; 'f1-score': 0.6647782996940947; 'support': 2930}}
l: 10,1,CNF,9,26375,2930,1648,[16; 17],262,71.051364,0.648464,8,[X1 == 0 OR X3 == 10 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X12 >= 48.000000 OR X13 == 2 OR X13 == 41],{'0': {'precision': 0.8364091335627151; 'recall': 0.6676987614862165; 'f1-score': 0.7425921297453414; 'support': 20024}; '1': {'precision': 0.3595765158806545; 'recall': 0.5882538182963313; 'f1-score': 0.4463293710053163; 'support': 6351}; 'accuracy': 0.6485687203791469; 'macro avg': {'precision': 0.5979928247216848; 'recall': 0.627976289891274; 'f1-score': 0.5944607503753289; 'support': 26375}; 'weighted avg': {'precision': 0.7215896471210558; 'recall': 0.6485687203791469; 'f1-score': 0.6712531807118665; 'support': 26375}},{'0': {'precision': 0.8365276211950394; 'recall': 0.6672661870503597; 'f1-score': 0.7423711855927965; 'support': 2224}; '1': {'precision': 0.35986159169550175; 'recall': 0.5892351274787535; 'f1-score': 0.44683136412459723; 'support': 706}; 'accuracy': 0.6484641638225256; 'macro avg': {'precision': 0.5981946064452706; 'recall': 0.6282506572645565; 'f1-score': 0.5946012748586968; 'support': 2930}; 'weighted avg': {'precision': 0.7216722570903727; 'recall': 0.6484641638225256; 'f1-score': 0.671159201307285; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 1648}, (mean val acc cv) 0.671695 (+- 0.033842), (mean training time) 70.670811 (+- 1.561950)
l: 10,1,CNF,0,26374,2931,824,[32; 33],262,44.172412,0.714432,9,[X3 == 12 OR X6 == 10 OR X12 >= 55.000000 OR X13 == 3 OR X13 == 9 OR X13 == 12 OR X13 == 30 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8211970450776421; 'recall': 0.8161114718074215; 'f1-score': 0.8186463604027854; 'support': 20023}; '1': {'precision': 0.43135135135135133; 'recall': 0.43977326405290507; 'f1-score': 0.4355215967565882; 'support': 6351}; 'accuracy': 0.7254872222643513; 'macro avg': {'precision': 0.6262741982144967; 'recall': 0.6279423679301632; 'f1-score': 0.6270839785796868; 'support': 26374}; 'weighted avg': {'precision': 0.7273201208016251; 'recall': 0.7254872222643513; 'f1-score': 0.726387871970352; 'support': 26374}},{'0': {'precision': 0.8174748398902104; 'recall': 0.8031460674157304; 'f1-score': 0.8102471094989798; 'support': 2225}; '1': {'precision': 0.4120805369127517; 'recall': 0.4348441926345609; 'f1-score': 0.42315644383184015; 'support': 706}; 'accuracy': 0.714431934493347; 'macro avg': {'precision': 0.6147776884014811; 'recall': 0.6189951300251456; 'f1-score': 0.6167017766654099; 'support': 2931}; 'weighted avg': {'precision': 0.7198261268564042; 'recall': 0.714431934493347; 'f1-score': 0.7170072562198939; 'support': 2931}}
l: 10,1,CNF,1,26374,2931,824,[32; 33],262,42.363902,0.716138,7,[X1 == 6 OR X3 == 10 OR X3 == 14 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 10 OR X13 == 41],{'0': {'precision': 0.7956735310787832; 'recall': 0.8413324676621885; 'f1-score': 0.8178662459036291; 'support': 20023}; '1': {'precision': 0.3892733564013841; 'recall': 0.31884742560226736; 'f1-score': 0.3505582965463516; 'support': 6351}; 'accuracy': 0.7155152802001972; 'macro avg': {'precision': 0.5924734437400837; 'recall': 0.5800899466322279; 'f1-score': 0.5842122712249904; 'support': 26374}; 'weighted avg': {'precision': 0.6978101994121356; 'recall': 0.7155152802001972; 'f1-score': 0.7053359969323669; 'support': 26374}},{'0': {'precision': 0.7922786403692824; 'recall': 0.8485393258426966; 'f1-score': 0.8194444444444445; 'support': 2225}; '1': {'precision': 0.38503649635036497; 'recall': 0.2988668555240793; 'f1-score': 0.3365231259968102; 'support': 706}; 'accuracy': 0.7161378369157284; 'macro avg': {'precision': 0.5886575683598236; 'recall': 0.573703090683388; 'f1-score': 0.5779837852206273; 'support': 2931}; 'weighted avg': {'precision': 0.6941848315404336; 'recall': 0.7161378369157284; 'f1-score': 0.7031215338937691; 'support': 2931}}
l: 10,1,CNF,2,26374,2931,824,[32; 33],262,41.387780,0.700444,9,[X1 == 5 OR X2 >= 329054.000000 OR X3 == 10 OR X6 == 4 OR X7 == 5 OR X13 == 9 OR X13 == 22 OR X13 == 24 OR X13 == 37],{'0': {'precision': 0.8205631263587677; 'recall': 0.7728612096089497; 'f1-score': 0.7959981482434031; 'support': 20023}; '1': {'precision': 0.39481037924151696; 'recall': 0.46717052432687767; 'f1-score': 0.4279532669839896; 'support': 6351}; 'accuracy': 0.6992492606354743; 'macro avg': {'precision': 0.6076867528001424; 'recall': 0.6200158669679137; 'f1-score': 0.6119757076136964; 'support': 26374}; 'weighted avg': {'precision': 0.7180395919331342; 'recall': 0.6992492606354743; 'f1-score': 0.7073709759950321; 'support': 26374}},{'0': {'precision': 0.8202567760342369; 'recall': 0.7752808988764045; 'f1-score': 0.7971349353049908; 'support': 2225}; '1': {'precision': 0.3961352657004831; 'recall': 0.46458923512747874; 'f1-score': 0.4276401564537157; 'support': 706}; 'accuracy': 0.7004435346298191; 'macro avg': {'precision': 0.60819602086736; 'recall': 0.6199350670019417; 'f1-score': 0.6123875458793533; 'support': 2931}; 'weighted avg': {'precision': 0.7180971764792623; 'recall': 0.7004435346298191; 'f1-score': 0.7081334634970754; 'support': 2931}}
l: 10,1,CNF,3,26374,2931,824,[32; 33],262,44.351437,0.703855,9,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 2 OR X13 == 9 OR X13 == 19 OR X13 != 39],{'0': {'precision': 0.8016257773860241; 'recall': 0.8175598062228437; 'f1-score': 0.8095143902680249; 'support': 20023}; '1': {'precision': 0.3863598185788678; 'recall': 0.36214769327664936; 'f1-score': 0.3738621586475943; 'support': 6351}; 'accuracy': 0.707894138166376; 'macro avg': {'precision': 0.593992797982446; 'recall': 0.5898537497497466; 'f1-score': 0.5916882744578096; 'support': 26374}; 'weighted avg': {'precision': 0.7016275175701354; 'recall': 0.707894138166376; 'f1-score': 0.7046070071247265; 'support': 26374}},{'0': {'precision': 0.7987670629678556; 'recall': 0.8152808988764045; 'f1-score': 0.8069395017793595; 'support': 2225}; '1': {'precision': 0.37727272727272726; 'recall': 0.3526912181303116; 'f1-score': 0.36456808199121526; 'support': 706}; 'accuracy': 0.703855339474582; 'macro avg': {'precision': 0.5880198951202914; 'recall': 0.583986058503358; 'f1-score': 0.5857537918852873; 'support': 2931}; 'weighted avg': {'precision': 0.6972402799583842; 'recall': 0.703855339474582; 'f1-score': 0.7003839840821812; 'support': 2931}}
l: 10,1,CNF,4,26374,2931,824,[32; 33],262,42.278625,0.689526,7,[X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X6 == 4 OR X6 == 12 OR X13 == 0],{'0': {'precision': 0.8279891611155019; 'recall': 0.7325076162413224; 'f1-score': 0.7773272915176086; 'support': 20023}; '1': {'precision': 0.3815242494226328; 'recall': 0.5202330341678476; 'f1-score': 0.4402105122909867; 'support': 6351}; 'accuracy': 0.6813907636308486; 'macro avg': {'precision': 0.6047567052690673; 'recall': 0.626370325204585; 'f1-score': 0.6087689019042977; 'support': 26374}; 'weighted avg': {'precision': 0.7204780268862833; 'recall': 0.6813907636308486; 'f1-score': 0.6961477713512222; 'support': 26374}},{'0': {'precision': 0.8376990241397021; 'recall': 0.7330337078651685; 'f1-score': 0.7818791946308725; 'support': 2225}; '1': {'precision': 0.39634146341463417; 'recall': 0.5524079320113314; 'f1-score': 0.46153846153846156; 'support': 706}; 'accuracy': 0.689525759126578; 'macro avg': {'precision': 0.6170202437771681; 'recall': 0.6427208199382499; 'f1-score': 0.621708828084667; 'support': 2931}; 'weighted avg': {'precision': 0.7313877181445135; 'recall': 0.689525759126578; 'f1-score': 0.7047176260320182; 'support': 2931}}
