lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],564,1.033669,0.625000,1,[X3 < 0.496380],{'0.0': {'precision': 0.7741935483870968; 'recall': 0.23300970873786409; 'f1-score': 0.3582089552238806; 'support': 103}; '1.0': {'precision': 0.6877470355731226; 'recall': 0.9613259668508287; 'f1-score': 0.8018433179723503; 'support': 181}; 'accuracy': 0.6971830985915493; 'macro avg': {'precision': 0.7309702919801097; 'recall': 0.5971678377943463; 'f1-score': 0.5800261365981154; 'support': 284}; 'weighted avg': {'precision': 0.7190991159246696; 'recall': 0.6971830985915493; 'f1-score': 0.6409477568347012; 'support': 284}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.09090909090909091; 'f1-score': 0.14285714285714288; 'support': 11}; '1.0': {'precision': 0.6551724137931034; 'recall': 0.9047619047619048; 'f1-score': 0.7599999999999999; 'support': 21}; 'accuracy': 0.625; 'macro avg': {'precision': 0.49425287356321834; 'recall': 0.49783549783549785; 'f1-score': 0.4514285714285714; 'support': 32}; 'weighted avg': {'precision': 0.5445402298850575; 'recall': 0.625; 'f1-score': 0.5478571428571428; 'support': 32}}
10,1,DNF,5,284,32,35,[8; 9],564,1.381382,0.875000,4,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000 AND X4 >= 0.067040],{'0.0': {'precision': 0.9120879120879121; 'recall': 0.8137254901960784; 'f1-score': 0.8601036269430051; 'support': 102}; '1.0': {'precision': 0.9015544041450777; 'recall': 0.9560439560439561; 'f1-score': 0.928; 'support': 182}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.9068211581164949; 'recall': 0.8848847231200172; 'f1-score': 0.8940518134715025; 'support': 284}; 'weighted avg': {'precision': 0.9053375654484902; 'recall': 0.9049295774647887; 'f1-score': 0.9036146829161499; 'support': 284}},{'0.0': {'precision': 0.7857142857142857; 'recall': 0.9166666666666666; 'f1-score': 0.8461538461538461; 'support': 12}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8650793650793651; 'recall': 0.8833333333333333; 'f1-score': 0.8704453441295547; 'support': 32}; 'weighted avg': {'precision': 0.8849206349206349; 'recall': 0.875; 'f1-score': 0.8765182186234818; 'support': 32}}
10,1,DNF,6,285,31,35,[8; 9],564,1.325608,0.967742,4,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000 AND X4 >= 0.067040],{'0.0': {'precision': 0.8924731182795699; 'recall': 0.8058252427184466; 'f1-score': 0.846938775510204; 'support': 103}; '1.0': {'precision': 0.8958333333333334; 'recall': 0.945054945054945; 'f1-score': 0.9197860962566845; 'support': 182}; 'accuracy': 0.8947368421052632; 'macro avg': {'precision': 0.8941532258064516; 'recall': 0.8754400938866957; 'f1-score': 0.8833624358834442; 'support': 285}; 'weighted avg': {'precision': 0.894618939822675; 'recall': 0.8947368421052632; 'f1-score': 0.8934588189342721; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
10,1,DNF,7,285,31,35,[8; 9],564,1.229258,0.870968,4,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X5 >= -0.227030],{'0.0': {'precision': 0.8811881188118812; 'recall': 0.8640776699029126; 'f1-score': 0.8725490196078431; 'support': 103}; '1.0': {'precision': 0.9239130434782609; 'recall': 0.9340659340659341; 'f1-score': 0.9289617486338797; 'support': 182}; 'accuracy': 0.9087719298245615; 'macro avg': {'precision': 0.902550581145071; 'recall': 0.8990718019844233; 'f1-score': 0.9007553841208614; 'support': 285}; 'weighted avg': {'precision': 0.9084721057918149; 'recall': 0.9087719298245615; 'f1-score': 0.9085739904244698; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
10,1,DNF,8,285,31,35,[8; 9],564,1.272462,0.903226,2,[X0 AND X2 >= 0.328340],{'0.0': {'precision': 0.8918918918918919; 'recall': 0.6407766990291263; 'f1-score': 0.7457627118644068; 'support': 103}; '1.0': {'precision': 0.8246445497630331; 'recall': 0.9560439560439561; 'f1-score': 0.8854961832061069; 'support': 182}; 'accuracy': 0.8421052631578947; 'macro avg': {'precision': 0.8582682208274626; 'recall': 0.7984103275365412; 'f1-score': 0.8156294475352568; 'support': 285}; 'weighted avg': {'precision': 0.8489479751639891; 'recall': 0.8421052631578947; 'f1-score': 0.8349960163703346; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
10,1,DNF,9,285,31,35,[8; 9],564,1.205676,0.838710,4,[X0 AND X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.067040],{'0.0': {'precision': 0.9540229885057471; 'recall': 0.8058252427184466; 'f1-score': 0.8736842105263158; 'support': 103}; '1.0': {'precision': 0.898989898989899; 'recall': 0.978021978021978; 'f1-score': 0.9368421052631579; 'support': 182}; 'accuracy': 0.9157894736842105; 'macro avg': {'precision': 0.926506443747823; 'recall': 0.8919236103702123; 'f1-score': 0.9052631578947369; 'support': 285}; 'weighted avg': {'precision': 0.918879050639486; 'recall': 0.9157894736842105; 'f1-score': 0.914016620498615; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
10,1,DNF,0,284,32,17,[16; 17],564,0.784865,0.843750,4,[X0 AND X2 >= 0.000000 AND X4 >= 0.540400 AND X7 >= -0.672730],{'0.0': {'precision': 0.7672413793103449; 'recall': 0.8640776699029126; 'f1-score': 0.8127853881278538; 'support': 103}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.850828729281768; 'f1-score': 0.8825214899713467; 'support': 181}; 'accuracy': 0.8556338028169014; 'macro avg': {'precision': 0.8419540229885057; 'recall': 0.8574531995923402; 'f1-score': 0.8476534390496002; 'support': 284}; 'weighted avg': {'precision': 0.8624736927310992; 'recall': 0.8556338028169014; 'f1-score': 0.8572298755703617; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.9; 'recall': 0.8571428571428571; 'f1-score': 0.8780487804878048; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.825; 'recall': 0.8376623376623377; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8484375000000001; 'recall': 0.84375; 'f1-score': 0.8452412513255567; 'support': 32}}
10,1,DNF,1,284,32,17,[16; 17],564,0.637829,0.906250,4,[X0 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X6 >= 0.037590],{'0.0': {'precision': 0.9431818181818182; 'recall': 0.8058252427184466; 'f1-score': 0.8691099476439791; 'support': 103}; '1.0': {'precision': 0.8979591836734694; 'recall': 0.9723756906077348; 'f1-score': 0.9336870026525199; 'support': 181}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.9205705009276438; 'recall': 0.8891004666630906; 'f1-score': 0.9013984751482496; 'support': 284}; 'weighted avg': {'precision': 0.9143603504141733; 'recall': 0.9119718309859155; 'f1-score': 0.9102664510120985; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.9090909090909091; 'f1-score': 0.8695652173913043; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.9047619047619048; 'f1-score': 0.9268292682926829; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8916666666666666; 'recall': 0.9069264069264069; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9098958333333333; 'recall': 0.90625; 'f1-score': 0.907144750795334; 'support': 32}}
10,1,DNF,2,284,32,17,[16; 17],564,0.772803,0.718750,4,[X0 AND X2 >= 0.328340 AND X3 < 0.496380 AND X8 < 1.000000],{'0.0': {'precision': 0.6774193548387096; 'recall': 0.8235294117647058; 'f1-score': 0.743362831858407; 'support': 102}; '1.0': {'precision': 0.8875; 'recall': 0.7802197802197802; 'f1-score': 0.8304093567251462; 'support': 182}; 'accuracy': 0.795774647887324; 'macro avg': {'precision': 0.7824596774193548; 'recall': 0.8018745959922431; 'f1-score': 0.7868860942917766; 'support': 284}; 'weighted avg': {'precision': 0.8120485006815085; 'recall': 0.795774647887324; 'f1-score': 0.7991461682166694; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.75; 'f1-score': 0.6666666666666665; 'support': 12}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7; 'f1-score': 0.7567567567567567; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7117647058823529; 'recall': 0.725; 'f1-score': 0.7117117117117115; 'support': 32}; 'weighted avg': {'precision': 0.7397058823529411; 'recall': 0.71875; 'f1-score': 0.7229729729729728; 'support': 32}}
10,1,DNF,3,284,32,17,[16; 17],564,0.710023,0.875000,3,[X0 AND X5 >= -0.227030 AND X23 >= -0.913380],{'0.0': {'precision': 0.8939393939393939; 'recall': 0.5784313725490197; 'f1-score': 0.7023809523809524; 'support': 102}; '1.0': {'precision': 0.8027522935779816; 'recall': 0.9615384615384616; 'f1-score': 0.875; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8483458437586877; 'recall': 0.7699849170437406; 'f1-score': 0.7886904761904763; 'support': 284}; 'weighted avg': {'precision': 0.8355025901866578; 'recall': 0.823943661971831; 'f1-score': 0.8130030181086519; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6666666666666666; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8333333333333333; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.8958333333333334; 'recall': 0.875; 'f1-score': 0.8681818181818182; 'support': 32}}
10,1,DNF,4,284,32,17,[16; 17],564,0.653416,0.718750,5,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X11 < 0.947490],{'0.0': {'precision': 0.8303571428571429; 'recall': 0.9117647058823529; 'f1-score': 0.8691588785046729; 'support': 102}; '1.0': {'precision': 0.9476744186046512; 'recall': 0.8956043956043956; 'f1-score': 0.92090395480226; 'support': 182}; 'accuracy': 0.9014084507042254; 'macro avg': {'precision': 0.889015780730897; 'recall': 0.9036845507433743; 'f1-score': 0.8950314166534664; 'support': 284}; 'weighted avg': {'precision': 0.9055393406953348; 'recall': 0.9014084507042254; 'f1-score': 0.9023194555686196; 'support': 284}},{'0.0': {'precision': 0.6363636363636364; 'recall': 0.5833333333333334; 'f1-score': 0.6086956521739131; 'support': 12}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8; 'f1-score': 0.7804878048780488; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.699134199134199; 'recall': 0.6916666666666667; 'f1-score': 0.694591728525981; 'support': 32}; 'weighted avg': {'precision': 0.7148268398268398; 'recall': 0.71875; 'f1-score': 0.7160657476139979; 'support': 32}}
10,1,DNF,5,284,32,17,[16; 17],564,0.762012,0.875000,5,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730],{'0.0': {'precision': 0.8921568627450981; 'recall': 0.8921568627450981; 'f1-score': 0.8921568627450981; 'support': 102}; '1.0': {'precision': 0.9395604395604396; 'recall': 0.9395604395604396; 'f1-score': 0.9395604395604396; 'support': 182}; 'accuracy': 0.9225352112676056; 'macro avg': {'precision': 0.9158586511527689; 'recall': 0.9158586511527689; 'f1-score': 0.9158586511527689; 'support': 284}; 'weighted avg': {'precision': 0.9225352112676056; 'recall': 0.9225352112676056; 'f1-score': 0.9225352112676056; 'support': 284}},{'0.0': {'precision': 0.7857142857142857; 'recall': 0.9166666666666666; 'f1-score': 0.8461538461538461; 'support': 12}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8650793650793651; 'recall': 0.8833333333333333; 'f1-score': 0.8704453441295547; 'support': 32}; 'weighted avg': {'precision': 0.8849206349206349; 'recall': 0.875; 'f1-score': 0.8765182186234818; 'support': 32}}
10,1,DNF,6,285,31,17,[16; 17],564,0.686881,0.967742,4,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000 AND X4 >= 0.067040],{'0.0': {'precision': 0.8924731182795699; 'recall': 0.8058252427184466; 'f1-score': 0.846938775510204; 'support': 103}; '1.0': {'precision': 0.8958333333333334; 'recall': 0.945054945054945; 'f1-score': 0.9197860962566845; 'support': 182}; 'accuracy': 0.8947368421052632; 'macro avg': {'precision': 0.8941532258064516; 'recall': 0.8754400938866957; 'f1-score': 0.8833624358834442; 'support': 285}; 'weighted avg': {'precision': 0.894618939822675; 'recall': 0.8947368421052632; 'f1-score': 0.8934588189342721; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
10,1,DNF,7,285,31,17,[16; 17],564,0.822423,0.838710,3,[X0 AND X4 >= 0.067040 AND X5 >= -0.227030],{'0.0': {'precision': 0.9431818181818182; 'recall': 0.8058252427184466; 'f1-score': 0.8691099476439791; 'support': 103}; '1.0': {'precision': 0.8984771573604061; 'recall': 0.9725274725274725; 'f1-score': 0.9340369393139841; 'support': 182}; 'accuracy': 0.9122807017543859; 'macro avg': {'precision': 0.9208294877711122; 'recall': 0.8891763576229595; 'f1-score': 0.9015734434789816; 'support': 285}; 'weighted avg': {'precision': 0.9146335786397235; 'recall': 0.9122807017543859; 'f1-score': 0.9105720967104385; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
10,1,DNF,8,285,31,17,[16; 17],564,0.829485,0.838710,5,[X0 AND X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730],{'0.0': {'precision': 0.788135593220339; 'recall': 0.9029126213592233; 'f1-score': 0.8416289592760181; 'support': 103}; '1.0': {'precision': 0.9401197604790419; 'recall': 0.8626373626373627; 'f1-score': 0.8997134670487106; 'support': 182}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.8641276768496904; 'recall': 0.882774991998293; 'f1-score': 0.8706712131623644; 'support': 285}; 'weighted avg': {'precision': 0.8851921491539668; 'recall': 0.8771929824561403; 'f1-score': 0.878721522134369; 'support': 285}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.9090909090909091; 'f1-score': 0.8; 'support': 11}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8; 'f1-score': 0.8648648648648648; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8277310924369747; 'recall': 0.8545454545454545; 'f1-score': 0.8324324324324324; 'support': 31}; 'weighted avg': {'precision': 0.8606668473841149; 'recall': 0.8387096774193549; 'f1-score': 0.841848299912816; 'support': 31}}
10,1,DNF,9,285,31,17,[16; 17],564,0.693432,0.935484,5,[X0 AND X2 >= 0.000000 AND X4 >= 0.000000 AND X7 >= -0.672730 AND X26 < 1.000000],{'0.0': {'precision': 0.8762886597938144; 'recall': 0.8252427184466019; 'f1-score': 0.85; 'support': 103}; '1.0': {'precision': 0.9042553191489362; 'recall': 0.9340659340659341; 'f1-score': 0.918918918918919; 'support': 182}; 'accuracy': 0.8947368421052632; 'macro avg': {'precision': 0.8902719894713753; 'recall': 0.8796543262562679; 'f1-score': 0.8844594594594595; 'support': 285}; 'weighted avg': {'precision': 0.8941480703293659; 'recall': 0.8947368421052632; 'f1-score': 0.8940113798008534; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
10,1,DNF,0,284,32,8,[35; 36],564,0.545350,0.750000,7,[X0 AND X2 >= 0.000000 AND X3 >= -0.105260 AND X4 >= 0.540400 AND X5 >= -0.227030 AND X6 >= 0.037590 AND X29 < 0.694010],{'0.0': {'precision': 0.6533333333333333; 'recall': 0.9514563106796117; 'f1-score': 0.774703557312253; 'support': 103}; '1.0': {'precision': 0.9626865671641791; 'recall': 0.712707182320442; 'f1-score': 0.819047619047619; 'support': 181}; 'accuracy': 0.7992957746478874; 'macro avg': {'precision': 0.8080099502487562; 'recall': 0.8320817465000268; 'f1-score': 0.7968755881799361; 'support': 284}; 'weighted avg': {'precision': 0.850491556302992; 'recall': 0.7992957746478874; 'f1-score': 0.8029650896154265; 'support': 284}},{'0.0': {'precision': 0.5882352941176471; 'recall': 0.9090909090909091; 'f1-score': 0.7142857142857143; 'support': 11}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.6666666666666666; 'f1-score': 0.7777777777777778; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7607843137254902; 'recall': 0.7878787878787878; 'f1-score': 0.746031746031746; 'support': 32}; 'weighted avg': {'precision': 0.8147058823529412; 'recall': 0.75; 'f1-score': 0.7559523809523809; 'support': 32}}
10,1,DNF,1,284,32,8,[35; 36],564,0.477415,0.906250,5,[X0 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X21 < 0.821620],{'0.0': {'precision': 0.9072164948453608; 'recall': 0.8543689320388349; 'f1-score': 0.88; 'support': 103}; '1.0': {'precision': 0.9197860962566845; 'recall': 0.9502762430939227; 'f1-score': 0.9347826086956523; 'support': 181}; 'accuracy': 0.9154929577464789; 'macro avg': {'precision': 0.9135012955510227; 'recall': 0.9023225875663787; 'f1-score': 0.9073913043478261; 'support': 284}; 'weighted avg': {'precision': 0.9152274027870847; 'recall': 0.9154929577464789; 'f1-score': 0.9149142682180037; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.9090909090909091; 'f1-score': 0.8695652173913043; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.9047619047619048; 'f1-score': 0.9268292682926829; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8916666666666666; 'recall': 0.9069264069264069; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9098958333333333; 'recall': 0.90625; 'f1-score': 0.907144750795334; 'support': 32}}
10,1,DNF,2,284,32,8,[35; 36],564,0.494292,0.875000,5,[X0 AND X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730],{'0.0': {'precision': 0.775; 'recall': 0.9117647058823529; 'f1-score': 0.8378378378378379; 'support': 102}; '1.0': {'precision': 0.9451219512195121; 'recall': 0.8516483516483516; 'f1-score': 0.8959537572254336; 'support': 182}; 'accuracy': 0.8732394366197183; 'macro avg': {'precision': 0.8600609756097561; 'recall': 0.8817065287653523; 'f1-score': 0.8668957975316358; 'support': 284}; 'weighted avg': {'precision': 0.8840218138096874; 'recall': 0.8732394366197183; 'f1-score': 0.875081138290452; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8333333333333334; 'f1-score': 0.8333333333333334; 'support': 12}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.8666666666666667; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
10,1,DNF,3,284,32,8,[35; 36],564,0.489779,0.906250,6,[X0 AND X4 >= 0.067040 AND X6 >= 0.037590 AND X21 < 0.821620 AND X24 < 1.000000 AND X26 < 1.000000],{'0.0': {'precision': 0.7899159663865546; 'recall': 0.9215686274509803; 'f1-score': 0.8506787330316742; 'support': 102}; '1.0': {'precision': 0.9515151515151515; 'recall': 0.8626373626373627; 'f1-score': 0.9048991354466859; 'support': 182}; 'accuracy': 0.8838028169014085; 'macro avg': {'precision': 0.8707155589508531; 'recall': 0.8921029950441715; 'f1-score': 0.87778893423918; 'support': 284}; 'weighted avg': {'precision': 0.8934760075605146; 'recall': 0.8838028169014085; 'f1-score': 0.8854256106356606; 'support': 284}},{'0.0': {'precision': 0.8461538461538461; 'recall': 0.9166666666666666; 'f1-score': 0.8799999999999999; 'support': 12}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8967611336032388; 'recall': 0.9083333333333333; 'f1-score': 0.9015384615384615; 'support': 32}; 'weighted avg': {'precision': 0.909412955465587; 'recall': 0.90625; 'f1-score': 0.9069230769230769; 'support': 32}}
10,1,DNF,4,284,32,8,[35; 36],564,0.557338,0.750000,4,[X0 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X23 >= -0.913380],{'0.0': {'precision': 0.9540229885057471; 'recall': 0.8137254901960784; 'f1-score': 0.8783068783068784; 'support': 102}; '1.0': {'precision': 0.9035532994923858; 'recall': 0.978021978021978; 'f1-score': 0.9393139841688655; 'support': 182}; 'accuracy': 0.9190140845070423; 'macro avg': {'precision': 0.9287881439990664; 'recall': 0.8958737341090282; 'f1-score': 0.908810431237872; 'support': 284}; 'weighted avg': {'precision': 0.9216797370957761; 'recall': 0.9190140845070423; 'f1-score': 0.9174029813592784; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.5; 'f1-score': 0.6; 'support': 12}; '1.0': {'precision': 0.75; 'recall': 0.9; 'f1-score': 0.8181818181818182; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.7; 'f1-score': 0.7090909090909091; 'support': 32}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.7363636363636363; 'support': 32}}
10,1,DNF,5,284,32,8,[35; 36],564,0.468402,0.812500,3,[X0 AND X2 >= 0.328340 AND X5 >= -0.227030],{'0.0': {'precision': 0.9058823529411765; 'recall': 0.7549019607843137; 'f1-score': 0.823529411764706; 'support': 102}; '1.0': {'precision': 0.8743718592964824; 'recall': 0.9560439560439561; 'f1-score': 0.9133858267716535; 'support': 182}; 'accuracy': 0.8838028169014085; 'macro avg': {'precision': 0.8901271061188294; 'recall': 0.855472958414135; 'f1-score': 0.8684576192681797; 'support': 284}; 'weighted avg': {'precision': 0.8856890084223937; 'recall': 0.8838028169014085; 'f1-score': 0.8811134523677498; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.75; 'support': 12}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8; 'recall': 0.8; 'f1-score': 0.8; 'support': 32}; 'weighted avg': {'precision': 0.8125; 'recall': 0.8125; 'f1-score': 0.8125; 'support': 32}}
10,1,DNF,6,285,31,8,[35; 36],564,0.467814,0.967742,4,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000 AND X4 >= 0.067040],{'0.0': {'precision': 0.8924731182795699; 'recall': 0.8058252427184466; 'f1-score': 0.846938775510204; 'support': 103}; '1.0': {'precision': 0.8958333333333334; 'recall': 0.945054945054945; 'f1-score': 0.9197860962566845; 'support': 182}; 'accuracy': 0.8947368421052632; 'macro avg': {'precision': 0.8941532258064516; 'recall': 0.8754400938866957; 'f1-score': 0.8833624358834442; 'support': 285}; 'weighted avg': {'precision': 0.894618939822675; 'recall': 0.8947368421052632; 'f1-score': 0.8934588189342721; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
