lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],564,1.117079,0.718750,1,[X17 >= -0.686270],{'0.0': {'precision': 0.8928571428571429; 'recall': 0.24271844660194175; 'f1-score': 0.3816793893129771; 'support': 103}; '1.0': {'precision': 0.6953125; 'recall': 0.9834254143646409; 'f1-score': 0.8146453089244852; 'support': 181}; 'accuracy': 0.7147887323943662; 'macro avg': {'precision': 0.7940848214285714; 'recall': 0.6130719304832913; 'f1-score': 0.5981623491187311; 'support': 284}; 'weighted avg': {'precision': 0.7669572120221329; 'recall': 0.7147887323943662; 'f1-score': 0.6576189366710157; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
5,3,CNF,2,284,32,2,[142; 142],564,1000.487155,0.656250,11,[X7 >= 0.636360 OR X14 >= 0.251920 OR X15 >= 0.402680 OR X32 < -0.265310 OR X33 >= 0.311660] AND [X14 < 0.875340 OR X23 >= -0.060120 OR X26 < 1.000000] AND [X5 >= 0.090910 OR X26 < 0.410780 OR X30 >= 0.442770],{'0.0': {'precision': 0.875; 'recall': 0.7549019607843137; 'f1-score': 0.8105263157894737; 'support': 102}; '1.0': {'precision': 0.8724489795918368; 'recall': 0.9395604395604396; 'f1-score': 0.9047619047619048; 'support': 182}; 'accuracy': 0.8732394366197183; 'macro avg': {'precision': 0.8737244897959184; 'recall': 0.8472312001723766; 'f1-score': 0.8576441102756892; 'support': 284}; 'weighted avg': {'precision': 0.8733651911468813; 'recall': 0.8732394366197183; 'f1-score': 0.8709167284408204; 'support': 284}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.5; 'f1-score': 0.5217391304347826; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.75; 'f1-score': 0.7317073170731706; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6298701298701299; 'recall': 0.625; 'f1-score': 0.6267232237539766; 'support': 32}; 'weighted avg': {'precision': 0.650974025974026; 'recall': 0.65625; 'f1-score': 0.6529692470837751; 'support': 32}}
5,3,CNF,3,284,32,2,[142; 142],564,1000.400761,0.656250,13,[X3 < -0.105260 OR X5 >= 0.090910 OR X17 >= 0.105910 OR X26 < 0.708240 OR X32 >= 0.743230] AND [X10 < 0.212120 OR X29 >= 0.263360 OR X30 >= 0.442770 OR X32 < 0.409560] AND [X9 < 0.000000 OR X11 < 0.028250 OR X13 >= 0.000000 OR X24 < 0.717640],{'0.0': {'precision': 0.7333333333333333; 'recall': 0.3235294117647059; 'f1-score': 0.4489795918367347; 'support': 102}; '1.0': {'precision': 0.7112970711297071; 'recall': 0.9340659340659341; 'f1-score': 0.8076009501187648; 'support': 182}; 'accuracy': 0.7147887323943662; 'macro avg': {'precision': 0.7223152022315202; 'recall': 0.62879767291532; 'f1-score': 0.6282902709777497; 'support': 284}; 'weighted avg': {'precision': 0.7192115033296009; 'recall': 0.7147887323943662; 'f1-score': 0.6788003214400075; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.25; 'f1-score': 0.35294117647058826; 'support': 12}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.9; 'f1-score': 0.7659574468085106; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6333333333333333; 'recall': 0.575; 'f1-score': 0.5594493116395495; 'support': 32}; 'weighted avg': {'precision': 0.6416666666666666; 'recall': 0.65625; 'f1-score': 0.6110763454317897; 'support': 32}}
5,3,CNF,4,284,32,2,[142; 142],564,1000.444598,0.781250,12,[X15 < -0.156160 OR X26 < 1.000000] AND [X9 >= 0.729970 OR X15 >= 0.000000 OR X26 < 0.410780 OR X30 >= 0.442770 OR X31 < -0.780570] AND [X13 >= 0.525170 OR X15 >= 0.402680 OR X22 >= 0.299080 OR X32 >= 0.168270 OR X33 < -0.272920],{'0.0': {'precision': 0.85; 'recall': 0.8333333333333334; 'f1-score': 0.8415841584158417; 'support': 102}; '1.0': {'precision': 0.907608695652174; 'recall': 0.9175824175824175; 'f1-score': 0.912568306010929; 'support': 182}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.878804347826087; 'recall': 0.8754578754578755; 'f1-score': 0.8770762322133854; 'support': 284}; 'weighted avg': {'precision': 0.8869182486221678; 'recall': 0.8873239436619719; 'f1-score': 0.887073999480299; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.6666666666666666; 'f1-score': 0.6956521739130435; 'support': 12}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7683982683982684; 'recall': 0.7583333333333333; 'f1-score': 0.7624602332979852; 'support': 32}; 'weighted avg': {'precision': 0.7786796536796536; 'recall': 0.78125; 'f1-score': 0.7791622481442206; 'support': 32}}
5,3,CNF,5,284,32,2,[142; 142],564,1000.395576,0.781250,8,[X11 < -0.020280 OR X26 < 1.000000] AND [X11 >= 0.111470 OR X20 >= 0.162450] AND [X2 >= 0.749160 OR X7 >= 0.014710 OR X23 >= 0.020990 OR X31 < -0.054550],{'0.0': {'precision': 0.89; 'recall': 0.8725490196078431; 'f1-score': 0.8811881188118812; 'support': 102}; '1.0': {'precision': 0.9293478260869565; 'recall': 0.9395604395604396; 'f1-score': 0.9344262295081968; 'support': 182}; 'accuracy': 0.9154929577464789; 'macro avg': {'precision': 0.9096739130434783; 'recall': 0.9060547295841413; 'f1-score': 0.907807174160039; 'support': 284}; 'weighted avg': {'precision': 0.9152158603796694; 'recall': 0.9154929577464789; 'f1-score': 0.9153054996102244; 'support': 284}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.5833333333333334; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7801932367149759; 'recall': 0.7416666666666667; 'f1-score': 0.751937984496124; 'support': 32}; 'weighted avg': {'precision': 0.7807971014492754; 'recall': 0.78125; 'f1-score': 0.7732558139534884; 'support': 32}}
5,3,CNF,6,285,31,2,[142; 143],564,1000.455050,0.741935,9,[X11 >= 0.028250 OR X16 >= 0.372540 OR X26 >= 0.565880] AND [X14 >= 0.251920 OR X15 < -0.047620 OR X26 < 0.410780] AND [X7 >= 0.090910 OR X25 >= 0.083330 OR X26 < 1.000000],{'0.0': {'precision': 0.9166666666666666; 'recall': 0.7475728155339806; 'f1-score': 0.8235294117647058; 'support': 103}; '1.0': {'precision': 0.8706467661691543; 'recall': 0.9615384615384616; 'f1-score': 0.9138381201044387; 'support': 182}; 'accuracy': 0.8842105263157894; 'macro avg': {'precision': 0.8936567164179104; 'recall': 0.8545556385362211; 'f1-score': 0.8686837659345723; 'support': 285}; 'weighted avg': {'precision': 0.8872785196822902; 'recall': 0.8842105263157894; 'f1-score': 0.8812002360377984; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5454545454545454; 'f1-score': 0.6; 'support': 11}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.85; 'f1-score': 0.8095238095238095; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7196969696969697; 'recall': 0.6977272727272728; 'f1-score': 0.7047619047619047; 'support': 31}; 'weighted avg': {'precision': 0.7350928641251221; 'recall': 0.7419354838709677; 'f1-score': 0.7351766513056835; 'support': 31}}
5,3,CNF,7,285,31,2,[142; 143],564,1000.458328,0.354839,11,[X5 < 0.000000 OR X9 >= 0.000000 OR X28 >= 1.000000] AND [X3 < -0.105260 OR X5 >= 0.485900 OR X8 >= 1.000000 OR X18 >= 0.952300] AND [X3 < 0.136450 OR X11 < 0.028250 OR X18 < 0.952300 OR X24 < 0.953780],{'0.0': {'precision': 0.3869047619047619; 'recall': 0.6310679611650486; 'f1-score': 0.4797047970479705; 'support': 103}; '1.0': {'precision': 0.6752136752136753; 'recall': 0.4340659340659341; 'f1-score': 0.5284280936454849; 'support': 182}; 'accuracy': 0.5052631578947369; 'macro avg': {'precision': 0.5310592185592186; 'recall': 0.5325669476154913; 'f1-score': 0.5040664453467277; 'support': 285}; 'weighted avg': {'precision': 0.5710178223336119; 'recall': 0.5052631578947369; 'f1-score': 0.5108193232962078; 'support': 285}},{'0.0': {'precision': 0.23529411764705882; 'recall': 0.36363636363636365; 'f1-score': 0.2857142857142857; 'support': 11}; '1.0': {'precision': 0.5; 'recall': 0.35; 'f1-score': 0.4117647058823529; 'support': 20}; 'accuracy': 0.3548387096774194; 'macro avg': {'precision': 0.36764705882352944; 'recall': 0.3568181818181818; 'f1-score': 0.3487394957983193; 'support': 31}; 'weighted avg': {'precision': 0.4060721062618596; 'recall': 0.3548387096774194; 'f1-score': 0.3670371374356194; 'support': 31}}
5,3,CNF,8,285,31,2,[142; 143],564,1000.390841,0.451613,9,[X5 < -0.061510 OR X20 < 0.684590 OR X21 >= -0.021790] AND [X20 >= 0.684590 OR X29 < -0.380590] AND [X3 < 0.000000 OR X21 < 0.000000 OR X23 >= 0.000000 OR X29 >= 0.263360],{'0.0': {'precision': 0.43548387096774194; 'recall': 0.7864077669902912; 'f1-score': 0.5605536332179931; 'support': 103}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.4230769230769231; 'f1-score': 0.5480427046263345; 'support': 182}; 'accuracy': 0.5543859649122806; 'macro avg': {'precision': 0.6066308243727598; 'recall': 0.6047423450336071; 'f1-score': 0.5542981689221638; 'support': 285}; 'weighted avg': {'precision': 0.6540715588253789; 'recall': 0.5543859649122806; 'f1-score': 0.552564198117355; 'support': 285}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5454545454545454; 'f1-score': 0.41379310344827586; 'support': 11}; '1.0': {'precision': 0.6153846153846154; 'recall': 0.4; 'f1-score': 0.4848484848484849; 'support': 20}; 'accuracy': 0.45161290322580644; 'macro avg': {'precision': 0.47435897435897434; 'recall': 0.4727272727272727; 'f1-score': 0.4493207941483804; 'support': 31}; 'weighted avg': {'precision': 0.5153019023986766; 'recall': 0.45161290322580644; 'f1-score': 0.4596352849967979; 'support': 31}}
5,3,CNF,9,285,31,2,[142; 143],564,1000.421097,0.516129,12,[X9 >= -0.016220 OR X11 < -0.351510 OR X16 < 0.590910 OR X17 < -0.686270 OR X29 >= 0.694010] AND [X5 < 0.000000 OR X15 >= 0.050580 OR X33 >= 0.311660] AND [X11 >= 0.351470 OR X20 < 1.000000 OR X23 >= 0.299610 OR X33 < 0.000000],{'0.0': {'precision': 0.4806201550387597; 'recall': 0.6019417475728155; 'f1-score': 0.5344827586206897; 'support': 103}; '1.0': {'precision': 0.7371794871794872; 'recall': 0.6318681318681318; 'f1-score': 0.6804733727810651; 'support': 182}; 'accuracy': 0.6210526315789474; 'macro avg': {'precision': 0.6088998211091234; 'recall': 0.6169049397204737; 'f1-score': 0.6074780657008774; 'support': 285}; 'weighted avg': {'precision': 0.6444580443356454; 'recall': 0.6210526315789474; 'f1-score': 0.6277118525757365; 'support': 285}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.45454545454545453; 'f1-score': 0.4; 'support': 11}; '1.0': {'precision': 0.6470588235294118; 'recall': 0.55; 'f1-score': 0.5945945945945946; 'support': 20}; 'accuracy': 0.5161290322580645; 'macro avg': {'precision': 0.5021008403361344; 'recall': 0.5022727272727273; 'f1-score': 0.4972972972972973; 'support': 31}; 'weighted avg': {'precision': 0.5441854161019246; 'recall': 0.5161290322580645; 'f1-score': 0.5255448997384482; 'support': 31}}
5,3,DNF,0,284,32,35,[8; 9],564,1.516340,0.875000,12,[X2 >= 0.328340 AND X3 < 0.291670 AND X4 >= 0.067040] OR [(NOT X0) AND X0 AND X5 >= -0.227030 AND X11 >= 0.000000] OR [(NOT X0) AND X0 AND X2 >= 0.871110 AND X5 >= -0.061510 AND X24 >= 0.351350],{'0.0': {'precision': 0.6837606837606838; 'recall': 0.7766990291262136; 'f1-score': 0.7272727272727274; 'support': 103}; '1.0': {'precision': 0.8622754491017964; 'recall': 0.7955801104972375; 'f1-score': 0.8275862068965518; 'support': 181}; 'accuracy': 0.7887323943661971; 'macro avg': {'precision': 0.77301806643124; 'recall': 0.7861395698117255; 'f1-score': 0.7774294670846396; 'support': 284}; 'weighted avg': {'precision': 0.7975324180097733; 'recall': 0.7887323943661971; 'f1-score': 0.791204909709038; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.8181818181818182; 'f1-score': 0.8181818181818182; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.9047619047619048; 'f1-score': 0.9047619047619048; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8614718614718615; 'recall': 0.8614718614718615; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
5,3,DNF,1,284,32,35,[8; 9],564,1.530380,0.812500,11,[X0 AND X2 >= 0.000000 AND X4 >= 0.000000 AND X5 >= -0.227030 AND X7 >= -0.672730 AND X15 < 0.402680] OR [(NOT X0) AND X0 AND X2 >= 0.871110] OR [(NOT X0) AND X0],{'0.0': {'precision': 0.6451612903225806; 'recall': 0.7766990291262136; 'f1-score': 0.7048458149779735; 'support': 103}; '1.0': {'precision': 0.85625; 'recall': 0.7569060773480663; 'f1-score': 0.8035190615835777; 'support': 181}; 'accuracy': 0.7640845070422535; 'macro avg': {'precision': 0.7507056451612903; 'recall': 0.7668025532371399; 'f1-score': 0.7541824382807756; 'support': 284}; 'weighted avg': {'precision': 0.7796931792367106; 'recall': 0.7640845070422535; 'f1-score': 0.7677326376385873; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.9090909090909091; 'f1-score': 0.7692307692307692; 'support': 11}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.7619047619047619; 'f1-score': 0.8421052631578947; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.803921568627451; 'recall': 0.8354978354978355; 'f1-score': 0.8056680161943319; 'support': 32}; 'weighted avg': {'precision': 0.8468137254901961; 'recall': 0.8125; 'f1-score': 0.8170546558704452; 'support': 32}}
5,3,DNF,2,284,32,35,[8; 9],564,1.442584,0.843750,11,[X2 >= 0.328340 AND X3 >= -0.500000 AND X4 >= 0.000000] OR [X2 < 0.000000 AND X2 >= 0.000000 AND X33 >= 0.714440] OR [X2 >= 0.328340 AND X3 < 0.070880 AND X3 >= -0.500000 AND X4 >= 0.000000 AND X18 < 1.000000],{'0.0': {'precision': 0.9135802469135802; 'recall': 0.7254901960784313; 'f1-score': 0.8087431693989071; 'support': 102}; '1.0': {'precision': 0.8620689655172413; 'recall': 0.9615384615384616; 'f1-score': 0.9090909090909091; 'support': 182}; 'accuracy': 0.8767605633802817; 'macro avg': {'precision': 0.8878246062154107; 'recall': 0.8435143288084465; 'f1-score': 0.8589170392449081; 'support': 284}; 'weighted avg': {'precision': 0.8805694961595882; 'recall': 0.8767605633802817; 'f1-score': 0.8730505237085703; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.75; 'f1-score': 0.7826086956521738; 'support': 12}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8376623376623377; 'recall': 0.825; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8425324675324675; 'recall': 0.84375; 'f1-score': 0.8422587486744432; 'support': 32}}
5,3,DNF,3,284,32,35,[8; 9],564,1.476510,0.687500,11,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000 AND X8 >= 0.684210] OR [(NOT X0) AND X0 AND X2 >= 0.871110 AND X3 >= -0.027360] OR [X0 AND X2 < 0.871110 AND X32 < 0.409560],{'0.0': {'precision': 0.5360824742268041; 'recall': 0.5098039215686274; 'f1-score': 0.5226130653266332; 'support': 102}; '1.0': {'precision': 0.732620320855615; 'recall': 0.7527472527472527; 'f1-score': 0.7425474254742548; 'support': 182}; 'accuracy': 0.6654929577464789; 'macro avg': {'precision': 0.6343513975412096; 'recall': 0.6312755871579401; 'f1-score': 0.632580245400444; 'support': 284}; 'weighted avg': {'precision': 0.6620327843903379; 'recall': 0.6654929577464789; 'f1-score': 0.663556915843771; 'support': 284}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.5833333333333334; 'f1-score': 0.5833333333333334; 'support': 12}; '1.0': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.75; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6666666666666667; 'recall': 0.6666666666666667; 'f1-score': 0.6666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.6875; 'recall': 0.6875; 'f1-score': 0.6875; 'support': 32}}
5,3,DNF,4,284,32,35,[8; 9],564,1.519741,0.687500,13,[X0 AND X2 < 0.924360 AND X2 >= 0.328340 AND X3 >= -0.105260 AND X25 < 0.657080] OR [(NOT X0) AND X0 AND X2 < 0.328340 AND X5 >= -0.061510] OR [X0 AND X2 < 1.000000 AND X2 >= 0.871110 AND X3 >= -0.500000],{'0.0': {'precision': 0.5827814569536424; 'recall': 0.8627450980392157; 'f1-score': 0.6956521739130436; 'support': 102}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.6538461538461539; 'f1-score': 0.7555555555555555; 'support': 182}; 'accuracy': 0.7288732394366197; 'macro avg': {'precision': 0.7387591495294528; 'recall': 0.7582956259426847; 'f1-score': 0.7256038647342995; 'support': 284}; 'weighted avg': {'precision': 0.7826965277198218; 'recall': 0.7288732394366197; 'f1-score': 0.7340409607402871; 'support': 284}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.8333333333333334; 'f1-score': 0.6666666666666667; 'support': 12}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.6; 'f1-score': 0.7058823529411764; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.7063492063492063; 'recall': 0.7166666666666667; 'f1-score': 0.6862745098039216; 'support': 32}; 'weighted avg': {'precision': 0.7440476190476191; 'recall': 0.6875; 'f1-score': 0.6911764705882353; 'support': 32}}
5,3,DNF,5,284,32,35,[8; 9],564,1.614182,0.781250,14,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000 AND X7 < 0.636360 AND X7 >= -0.672730] OR [X0 AND X2 >= 0.871110 AND X3 < 0.496380 AND X4 >= 0.540400] OR [(NOT X0) AND X0 AND X6 >= 0.037590 AND X16 >= 0.372540 AND X22 >= 0.531760],{'0.0': {'precision': 0.7843137254901961; 'recall': 0.7843137254901961; 'f1-score': 0.7843137254901961; 'support': 102}; '1.0': {'precision': 0.8791208791208791; 'recall': 0.8791208791208791; 'f1-score': 0.8791208791208791; 'support': 182}; 'accuracy': 0.8450704225352113; 'macro avg': {'precision': 0.8317173023055375; 'recall': 0.8317173023055375; 'f1-score': 0.8317173023055375; 'support': 284}; 'weighted avg': {'precision': 0.8450704225352113; 'recall': 0.8450704225352113; 'f1-score': 0.8450704225352113; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.8333333333333334; 'f1-score': 0.7407407407407408; 'support': 12}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.75; 'f1-score': 0.8108108108108107; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7745098039215685; 'recall': 0.7916666666666667; 'f1-score': 0.7757757757757757; 'support': 32}; 'weighted avg': {'precision': 0.8014705882352942; 'recall': 0.78125; 'f1-score': 0.7845345345345345; 'support': 32}}
5,3,DNF,6,285,31,35,[8; 9],564,1.574028,0.870968,12,[X0 AND X2 >= 0.328340 AND X4 >= 0.000000 AND X7 >= -0.672730] OR [X2 < 0.749160 AND X2 >= 0.600000 AND X3 < 0.136450] OR [(NOT X0) AND X0 AND X3 < 0.291670 AND X4 >= 0.000000 AND X7 >= 0.014710],{'0.0': {'precision': 0.8936170212765957; 'recall': 0.8155339805825242; 'f1-score': 0.852791878172589; 'support': 103}; '1.0': {'precision': 0.900523560209424; 'recall': 0.945054945054945; 'f1-score': 0.9222520107238604; 'support': 182}; 'accuracy': 0.8982456140350877; 'macro avg': {'precision': 0.8970702907430099; 'recall': 0.8802944628187346; 'f1-score': 0.8875219444482247; 'support': 285}; 'weighted avg': {'precision': 0.89802751280563; 'recall': 0.8982456140350877; 'f1-score': 0.8971488751000676; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,3,DNF,7,285,31,35,[8; 9],564,1.480503,0.903226,10,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040] OR [(NOT X0) AND X0 AND X33 >= 0.714440] OR [(NOT X0) AND X0 AND X2 >= 0.749160 AND X9 >= 0.018290],{'0.0': {'precision': 0.9186046511627907; 'recall': 0.7669902912621359; 'f1-score': 0.835978835978836; 'support': 103}; '1.0': {'precision': 0.8793969849246231; 'recall': 0.9615384615384616; 'f1-score': 0.9186351706036745; 'support': 182}; 'accuracy': 0.8912280701754386; 'macro avg': {'precision': 0.8990008180437069; 'recall': 0.8642643764002987; 'f1-score': 0.8773070032912553; 'support': 285}; 'weighted avg': {'precision': 0.8935667730738556; 'recall': 0.8912280701754386; 'f1-score': 0.8887628812480312; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
5,3,DNF,8,285,31,35,[8; 9],564,1.619913,0.903226,9,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000 AND X5 >= -0.227030] OR [X27 < -1.000000] OR [(NOT X0) AND X0 AND X2 >= 0.871110 AND X3 >= -0.500000],{'0.0': {'precision': 0.875; 'recall': 0.8155339805825242; 'f1-score': 0.8442211055276382; 'support': 103}; '1.0': {'precision': 0.8994708994708994; 'recall': 0.9340659340659341; 'f1-score': 0.9164420485175203; 'support': 182}; 'accuracy': 0.8912280701754386; 'macro avg': {'precision': 0.8872354497354498; 'recall': 0.8747999573242291; 'f1-score': 0.8803315770225792; 'support': 285}; 'weighted avg': {'precision': 0.8906270305393112; 'recall': 0.8912280701754386; 'f1-score': 0.8903411463141594; 'support': 285}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
5,3,DNF,9,285,31,35,[8; 9],564,1.490558,0.741935,9,[X0 AND X3 < 0.496380 AND X5 >= -0.227030] OR [(NOT X0) AND X0 AND X33 >= 0.714440] OR [(NOT X0) AND X0 AND X2 < 0.000000],{'0.0': {'precision': 0.8; 'recall': 0.5048543689320388; 'f1-score': 0.6190476190476191; 'support': 103}; '1.0': {'precision': 0.7681818181818182; 'recall': 0.9285714285714286; 'f1-score': 0.8407960199004975; 'support': 182}; 'accuracy': 0.775438596491228; 'macro avg': {'precision': 0.7840909090909092; 'recall': 0.7167128987517337; 'f1-score': 0.7299218194740582; 'support': 285}; 'weighted avg': {'precision': 0.7796810207336523; 'recall': 0.775438596491228; 'f1-score': 0.7606553697677029; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
5,3,DNF,0,284,32,17,[16; 17],564,1.192345,0.906250,14,[X0 AND X3 < 0.496380 AND X3 >= -0.500000 AND X4 >= 0.000000 AND X15 < 0.771280 AND X26 < 0.838990 AND X28 >= 0.078100] OR [X2 < 0.000000 AND X2 >= 0.000000 AND X14 < 0.601940 AND X27 < -0.017690] OR [X2 >= 0.871110 AND X3 < 0.496380 AND X3 >= -0.027360],{'0.0': {'precision': 0.7380952380952381; 'recall': 0.9029126213592233; 'f1-score': 0.8122270742358079; 'support': 103}; '1.0': {'precision': 0.9367088607594937; 'recall': 0.8176795580110497; 'f1-score': 0.8731563421828908; 'support': 181}; 'accuracy': 0.8485915492957746; 'macro avg': {'precision': 0.837402049427366; 'recall': 0.8602960896851366; 'f1-score': 0.8426917082093494; 'support': 284}; 'weighted avg': {'precision': 0.8646764553566123; 'recall': 0.8485915492957746; 'f1-score': 0.8510587555682797; 'support': 284}},{'0.0': {'precision': 0.7857142857142857; 'recall': 1.0; 'f1-score': 0.88; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.8571428571428571; 'f1-score': 0.923076923076923; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8928571428571428; 'recall': 0.9285714285714286; 'f1-score': 0.9015384615384615; 'support': 32}; 'weighted avg': {'precision': 0.9263392857142857; 'recall': 0.90625; 'f1-score': 0.9082692307692307; 'support': 32}}
