lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,606,68,75,[8; 9],64,1.315933,0.691176,1,[X0 < 4.000000],{'0': {'precision': 0.8108108108108109; 'recall': 0.7792207792207793; 'f1-score': 0.794701986754967; 'support': 462}; '1': {'precision': 0.37037037037037035; 'recall': 0.4166666666666667; 'f1-score': 0.39215686274509803; 'support': 144}; 'accuracy': 0.693069306930693; 'macro avg': {'precision': 0.5905905905905906; 'recall': 0.597943722943723; 'f1-score': 0.5934294247500325; 'support': 606}; 'weighted avg': {'precision': 0.7061516962507062; 'recall': 0.693069306930693; 'f1-score': 0.6990476998615328; 'support': 606}},{'0': {'precision': 0.8; 'recall': 0.7843137254901961; 'f1-score': 0.792079207920792; 'support': 51}; '1': {'precision': 0.3888888888888889; 'recall': 0.4117647058823529; 'f1-score': 0.39999999999999997; 'support': 17}; 'accuracy': 0.6911764705882353; 'macro avg': {'precision': 0.5944444444444444; 'recall': 0.5980392156862745; 'f1-score': 0.596039603960396; 'support': 68}; 'weighted avg': {'precision': 0.6972222222222223; 'recall': 0.6911764705882353; 'f1-score': 0.6940594059405939; 'support': 68}}
10,1,DNF,4,607,67,75,[8; 9],64,1.459909,0.701493,3,[X0 >= 14.000000 AND X1 < 3.000000 AND X1 >= 2.000000],{'0': {'precision': 0.7539267015706806; 'recall': 0.935064935064935; 'f1-score': 0.8347826086956522; 'support': 462}; '1': {'precision': 0.11764705882352941; 'recall': 0.027586206896551724; 'f1-score': 0.0446927374301676; 'support': 145}; 'accuracy': 0.7182866556836903; 'macro avg': {'precision': 0.43578688019710504; 'recall': 0.48132557098074336; 'f1-score': 0.4397376730629099; 'support': 607}; 'weighted avg': {'precision': 0.6019323882291041; 'recall': 0.7182866556836903; 'f1-score': 0.6460461485086748; 'support': 607}},{'0': {'precision': 0.746031746031746; 'recall': 0.9215686274509803; 'f1-score': 0.8245614035087719; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.373015873015873; 'recall': 0.46078431372549017; 'f1-score': 0.41228070175438597; 'support': 67}; 'weighted avg': {'precision': 0.5678749111584933; 'recall': 0.7014925373134329; 'f1-score': 0.6276512175962294; 'support': 67}}
10,1,DNF,5,607,67,75,[8; 9],64,1.420836,0.716418,3,[X0 >= 4.000000 AND X3 < 57.000000 AND X3 >= 45.000000],{'0': {'precision': 0.7562277580071174; 'recall': 0.9199134199134199; 'f1-score': 0.830078125; 'support': 462}; '1': {'precision': 0.17777777777777778; 'recall': 0.05517241379310345; 'f1-score': 0.08421052631578947; 'support': 145}; 'accuracy': 0.71334431630972; 'macro avg': {'precision': 0.4670027678924476; 'recall': 0.4875429168532617; 'f1-score': 0.45714432565789476; 'support': 607}; 'weighted avg': {'precision': 0.618047779204392; 'recall': 0.71334431630972; 'f1-score': 0.6519054696306251; 'support': 607}},{'0': {'precision': 0.75; 'recall': 0.9411764705882353; 'f1-score': 0.8347826086956521; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.375; 'recall': 0.47058823529411764; 'f1-score': 0.41739130434782606; 'support': 67}; 'weighted avg': {'precision': 0.5708955223880597; 'recall': 0.7164179104477612; 'f1-score': 0.6354315379623621; 'support': 67}}
10,1,DNF,6,607,67,75,[8; 9],64,1.426047,0.731343,3,[X0 < 14.000000 AND X1 < 12.000000 AND X1 >= 6.000000],{'0': {'precision': 0.7910750507099391; 'recall': 0.8441558441558441; 'f1-score': 0.8167539267015705; 'support': 462}; '1': {'precision': 0.3684210526315789; 'recall': 0.2896551724137931; 'f1-score': 0.3243243243243244; 'support': 145}; 'accuracy': 0.7116968698517299; 'macro avg': {'precision': 0.579748051670759; 'recall': 0.5669055082848187; 'f1-score': 0.5705391255129475; 'support': 607}; 'weighted avg': {'precision': 0.6901115750569535; 'recall': 0.7116968698517299; 'f1-score': 0.6991224730859187; 'support': 607}},{'0': {'precision': 0.7894736842105263; 'recall': 0.8823529411764706; 'f1-score': 0.8333333333333333; 'support': 51}; '1': {'precision': 0.4; 'recall': 0.25; 'f1-score': 0.3076923076923077; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.5947368421052632; 'recall': 0.5661764705882353; 'f1-score': 0.5705128205128205; 'support': 67}; 'weighted avg': {'precision': 0.6964650432050274; 'recall': 0.7313432835820896; 'f1-score': 0.7078071182548794; 'support': 67}}
10,1,DNF,7,607,67,75,[8; 9],64,1.359262,0.776119,2,[X0 < 4.000000 AND X1 >= 6.000000],{'0': {'precision': 0.7955390334572491; 'recall': 0.9264069264069265; 'f1-score': 0.856; 'support': 462}; '1': {'precision': 0.5072463768115942; 'recall': 0.2413793103448276; 'f1-score': 0.32710280373831774; 'support': 145}; 'accuracy': 0.7627677100494233; 'macro avg': {'precision': 0.6513927051344217; 'recall': 0.583893118375877; 'f1-score': 0.5915514018691589; 'support': 607}; 'weighted avg': {'precision': 0.7266717596292096; 'recall': 0.7627677100494233; 'f1-score': 0.7296571771697793; 'support': 607}},{'0': {'precision': 0.8; 'recall': 0.9411764705882353; 'f1-score': 0.8648648648648648; 'support': 51}; '1': {'precision': 0.5714285714285714; 'recall': 0.25; 'f1-score': 0.34782608695652173; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6857142857142857; 'recall': 0.5955882352941176; 'f1-score': 0.6063454759106932; 'support': 67}; 'weighted avg': {'precision': 0.7454157782515992; 'recall': 0.7761194029850746; 'f1-score': 0.7413929179016785; 'support': 67}}
10,1,DNF,8,607,67,75,[8; 9],64,1.445311,0.686567,2,[X0 >= 16.000000 AND X3 >= 45.000000],{'0': {'precision': 0.7468805704099821; 'recall': 0.9069264069264069; 'f1-score': 0.8191593352883675; 'support': 462}; '1': {'precision': 0.06521739130434782; 'recall': 0.020689655172413793; 'f1-score': 0.031413612565445025; 'support': 145}; 'accuracy': 0.6952224052718287; 'macro avg': {'precision': 0.40604898085716495; 'recall': 0.4638080310494104; 'f1-score': 0.42528647392690627; 'support': 607}; 'weighted avg': {'precision': 0.5840450498658026; 'recall': 0.6952224052718287; 'f1-score': 0.6309828446873399; 'support': 607}},{'0': {'precision': 0.7419354838709677; 'recall': 0.9019607843137255; 'f1-score': 0.8141592920353982; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.3709677419354839; 'recall': 0.45098039215686275; 'f1-score': 0.4070796460176991; 'support': 67}; 'weighted avg': {'precision': 0.5647568608570053; 'recall': 0.6865671641791045; 'f1-score': 0.6197331924448554; 'support': 67}}
10,1,DNF,9,607,67,75,[8; 9],64,1.426422,0.761194,3,[X0 < 4.000000 AND X1 < 12.000000 AND X1 >= 8.000000],{'0': {'precision': 0.7679180887372014; 'recall': 0.974025974025974; 'f1-score': 0.8587786259541985; 'support': 462}; '1': {'precision': 0.42857142857142855; 'recall': 0.06206896551724138; 'f1-score': 0.10843373493975902; 'support': 145}; 'accuracy': 0.7561779242174629; 'macro avg': {'precision': 0.5982447586543149; 'recall': 0.5180474697716076; 'f1-score': 0.4836061804469788; 'support': 607}; 'weighted avg': {'precision': 0.6868550480056741; 'recall': 0.7561779242174629; 'f1-score': 0.6795364361731545; 'support': 607}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
10,1,DNF,0,606,68,37,[16; 17],64,0.745128,0.735294,3,[X0 < 14.000000 AND X1 < 6.000000 AND X1 >= 4.000000],{'0': {'precision': 0.7700934579439253; 'recall': 0.8917748917748918; 'f1-score': 0.8264794383149447; 'support': 462}; '1': {'precision': 0.29577464788732394; 'recall': 0.14583333333333334; 'f1-score': 0.19534883720930235; 'support': 144}; 'accuracy': 0.7145214521452146; 'macro avg': {'precision': 0.5329340529156246; 'recall': 0.5188041125541125; 'f1-score': 0.5109141377621236; 'support': 606}; 'weighted avg': {'precision': 0.6573840377324557; 'recall': 0.7145214521452146; 'f1-score': 0.6765078103294456; 'support': 606}},{'0': {'precision': 0.7619047619047619; 'recall': 0.9411764705882353; 'f1-score': 0.8421052631578947; 'support': 51}; '1': {'precision': 0.4; 'recall': 0.11764705882352941; 'f1-score': 0.1818181818181818; 'support': 17}; 'accuracy': 0.7352941176470589; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5294117647058824; 'f1-score': 0.5119617224880383; 'support': 68}; 'weighted avg': {'precision': 0.6714285714285715; 'recall': 0.7352941176470589; 'f1-score': 0.6770334928229665; 'support': 68}}
10,1,DNF,1,606,68,37,[16; 17],64,0.765151,0.750000,4,[X0 < 7.000000 AND X1 >= 5.000000 AND X2 >= 500.000000 AND X3 >= 14.000000],{'0': {'precision': 0.8294243070362474; 'recall': 0.8438177874186551; 'f1-score': 0.8365591397849462; 'support': 461}; '1': {'precision': 0.4744525547445255; 'recall': 0.4482758620689655; 'f1-score': 0.46099290780141844; 'support': 145}; 'accuracy': 0.7491749174917491; 'macro avg': {'precision': 0.6519384308903864; 'recall': 0.6460468247438103; 'f1-score': 0.6487760237931823; 'support': 606}; 'weighted avg': {'precision': 0.7444888217519244; 'recall': 0.7491749174917491; 'f1-score': 0.7466959324621549; 'support': 606}},{'0': {'precision': 0.8888888888888888; 'recall': 0.7692307692307693; 'f1-score': 0.8247422680412372; 'support': 52}; '1': {'precision': 0.4782608695652174; 'recall': 0.6875; 'f1-score': 0.5641025641025642; 'support': 16}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6835748792270531; 'recall': 0.7283653846153846; 'f1-score': 0.6944224160719007; 'support': 68}; 'weighted avg': {'precision': 0.7922705314009661; 'recall': 0.75; 'f1-score': 0.7634152788791965; 'support': 68}}
10,1,DNF,2,606,68,37,[16; 17],64,0.792706,0.750000,4,[X0 < 7.000000 AND X0 >= 4.000000 AND X1 < 12.000000 AND X3 < 23.000000],{'0': {'precision': 0.769090909090909; 'recall': 0.9175704989154013; 'f1-score': 0.8367952522255192; 'support': 461}; '1': {'precision': 0.32142857142857145; 'recall': 0.12413793103448276; 'f1-score': 0.17910447761194032; 'support': 145}; 'accuracy': 0.7277227722772277; 'macro avg': {'precision': 0.5452597402597402; 'recall': 0.520854214974942; 'f1-score': 0.5079498649187297; 'support': 606}; 'weighted avg': {'precision': 0.661976983412627; 'recall': 0.7277227722772277; 'f1-score': 0.6794269975737552; 'support': 606}},{'0': {'precision': 0.7868852459016393; 'recall': 0.9230769230769231; 'f1-score': 0.8495575221238939; 'support': 52}; '1': {'precision': 0.42857142857142855; 'recall': 0.1875; 'f1-score': 0.26086956521739124; 'support': 16}; 'accuracy': 0.75; 'macro avg': {'precision': 0.607728337236534; 'recall': 0.5552884615384616; 'f1-score': 0.5552135436706426; 'support': 68}; 'weighted avg': {'precision': 0.702576112412178; 'recall': 0.75; 'f1-score': 0.7110427087341286; 'support': 68}}
10,1,DNF,3,606,68,37,[16; 17],64,0.751695,0.705882,3,[X0 < 11.000000 AND X0 >= 4.000000 AND X2 >= 2000.000000],{'0': {'precision': 0.781305114638448; 'recall': 0.9609544468546638; 'f1-score': 0.8618677042801557; 'support': 461}; '1': {'precision': 0.5384615384615384; 'recall': 0.14482758620689656; 'f1-score': 0.22826086956521743; 'support': 145}; 'accuracy': 0.7656765676567657; 'macro avg': {'precision': 0.6598833265499933; 'recall': 0.5528910165307802; 'f1-score': 0.5450642869226866; 'support': 606}; 'weighted avg': {'precision': 0.723198978424501; 'recall': 0.7656765676567657; 'f1-score': 0.7102621085150302; 'support': 606}},{'0': {'precision': 0.7758620689655172; 'recall': 0.8653846153846154; 'f1-score': 0.8181818181818181; 'support': 52}; '1': {'precision': 0.3; 'recall': 0.1875; 'f1-score': 0.23076923076923075; 'support': 16}; 'accuracy': 0.7058823529411765; 'macro avg': {'precision': 0.5379310344827586; 'recall': 0.5264423076923077; 'f1-score': 0.5244755244755245; 'support': 68}; 'weighted avg': {'precision': 0.663894523326572; 'recall': 0.7058823529411765; 'f1-score': 0.6799670917317976; 'support': 68}}
10,1,DNF,4,607,67,37,[16; 17],64,0.710784,0.641791,3,[X0 < 7.000000 AND X1 >= 2.000000 AND X3 < 73.000000],{'0': {'precision': 0.8589108910891089; 'recall': 0.7510822510822511; 'f1-score': 0.8013856812933026; 'support': 462}; '1': {'precision': 0.43349753694581283; 'recall': 0.6068965517241379; 'f1-score': 0.5057471264367817; 'support': 145}; 'accuracy': 0.7166392092257001; 'macro avg': {'precision': 0.6462042140174609; 'recall': 0.6789894014031945; 'f1-score': 0.6535664038650422; 'support': 607}; 'weighted avg': {'precision': 0.7572882611866741; 'recall': 0.7166392092257001; 'f1-score': 0.7307636212369673; 'support': 607}},{'0': {'precision': 0.8292682926829268; 'recall': 0.6666666666666666; 'f1-score': 0.7391304347826086; 'support': 51}; '1': {'precision': 0.34615384615384615; 'recall': 0.5625; 'f1-score': 0.4285714285714286; 'support': 16}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5877110694183865; 'recall': 0.6145833333333333; 'f1-score': 0.5838509316770186; 'support': 67}; 'weighted avg': {'precision': 0.7138976785864299; 'recall': 0.6417910447761194; 'f1-score': 0.6649670900157596; 'support': 67}}
10,1,DNF,5,607,67,37,[16; 17],64,0.713104,0.761194,4,[X0 < 7.000000 AND X0 >= 2.000000 AND X1 >= 12.000000 AND X2 >= 500.000000],{'0': {'precision': 0.7855887521968365; 'recall': 0.9675324675324676; 'f1-score': 0.8671193016488845; 'support': 462}; '1': {'precision': 0.6052631578947368; 'recall': 0.15862068965517243; 'f1-score': 0.25136612021857924; 'support': 145}; 'accuracy': 0.7742998352553542; 'macro avg': {'precision': 0.6954259550457866; 'recall': 0.56307657859382; 'f1-score': 0.5592427109337319; 'support': 607}; 'weighted avg': {'precision': 0.7425126217622329; 'recall': 0.7742998352553542; 'f1-score': 0.7200283439760767; 'support': 607}},{'0': {'precision': 0.7777777777777778; 'recall': 0.9607843137254902; 'f1-score': 0.8596491228070176; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.125; 'f1-score': 0.2; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6388888888888888; 'recall': 0.5428921568627452; 'f1-score': 0.5298245614035088; 'support': 67}; 'weighted avg': {'precision': 0.7114427860696517; 'recall': 0.7611940298507462; 'f1-score': 0.7021209740769836; 'support': 67}}
10,1,DNF,6,607,67,37,[16; 17],64,0.741851,0.805970,2,[X0 < 14.000000 AND X1 >= 8.000000],{'0': {'precision': 0.8028169014084507; 'recall': 0.8636363636363636; 'f1-score': 0.832116788321168; 'support': 462}; '1': {'precision': 0.42727272727272725; 'recall': 0.32413793103448274; 'f1-score': 0.3686274509803922; 'support': 145}; 'accuracy': 0.7347611202635914; 'macro avg': {'precision': 0.615044814340589; 'recall': 0.5938871473354232; 'f1-score': 0.6003721196507801; 'support': 607}; 'weighted avg': {'precision': 0.7131070080811363; 'recall': 0.7347611202635914; 'f1-score': 0.7213985775890221; 'support': 607}},{'0': {'precision': 0.8518518518518519; 'recall': 0.9019607843137255; 'f1-score': 0.8761904761904761; 'support': 51}; '1': {'precision': 0.6153846153846154; 'recall': 0.5; 'f1-score': 0.5517241379310345; 'support': 16}; 'accuracy': 0.8059701492537313; 'macro avg': {'precision': 0.7336182336182336; 'recall': 0.7009803921568627; 'f1-score': 0.7139573070607552; 'support': 67}; 'weighted avg': {'precision': 0.7953820640387804; 'recall': 0.8059701492537313; 'f1-score': 0.7987059775016543; 'support': 67}}
10,1,DNF,7,607,67,37,[16; 17],64,0.658551,0.746269,3,[X1 < 3.000000 AND X3 < 73.000000 AND X3 >= 45.000000],{'0': {'precision': 0.7591973244147158; 'recall': 0.9826839826839827; 'f1-score': 0.8566037735849057; 'support': 462}; '1': {'precision': 0.1111111111111111; 'recall': 0.006896551724137931; 'f1-score': 0.012987012987012986; 'support': 145}; 'accuracy': 0.7495881383855024; 'macro avg': {'precision': 0.4351542177629134; 'recall': 0.49479026720406033; 'f1-score': 0.43479539328595934; 'support': 607}; 'weighted avg': {'precision': 0.6043826606107245; 'recall': 0.7495881383855024; 'f1-score': 0.6550808241834322; 'support': 607}},{'0': {'precision': 0.7575757575757576; 'recall': 0.9803921568627451; 'f1-score': 0.8547008547008548; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.3787878787878788; 'recall': 0.49019607843137253; 'f1-score': 0.4273504273504274; 'support': 67}; 'weighted avg': {'precision': 0.5766621438263229; 'recall': 0.746268656716418; 'f1-score': 0.6505931879066208; 'support': 67}}
10,1,DNF,8,607,67,37,[16; 17],64,0.710479,0.746269,4,[X0 < 16.000000 AND X0 >= 2.000000 AND X1 >= 3.000000 AND X3 < 57.000000],{'0': {'precision': 0.834625322997416; 'recall': 0.6991341991341992; 'f1-score': 0.7608951707891638; 'support': 462}; '1': {'precision': 0.36818181818181817; 'recall': 0.5586206896551724; 'f1-score': 0.4438356164383562; 'support': 145}; 'accuracy': 0.6655683690280065; 'macro avg': {'precision': 0.601403570589617; 'recall': 0.6288774443946858; 'f1-score': 0.60236539361376; 'support': 607}; 'weighted avg': {'precision': 0.7232014215175779; 'recall': 0.6655683690280065; 'f1-score': 0.6851560680200252; 'support': 607}},{'0': {'precision': 0.8541666666666666; 'recall': 0.803921568627451; 'f1-score': 0.8282828282828283; 'support': 51}; '1': {'precision': 0.47368421052631576; 'recall': 0.5625; 'f1-score': 0.5142857142857142; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6639254385964912; 'recall': 0.6832107843137255; 'f1-score': 0.6712842712842713; 'support': 67}; 'weighted avg': {'precision': 0.7633051846032993; 'recall': 0.746268656716418; 'f1-score': 0.7532984428506816; 'support': 67}}
10,1,DNF,9,607,67,37,[16; 17],64,0.611166,0.805970,4,[X0 < 7.000000 AND X0 >= 2.000000 AND X1 >= 2.000000 AND X3 < 14.000000],{'0': {'precision': 0.773286467486819; 'recall': 0.9523809523809523; 'f1-score': 0.8535402521823472; 'support': 462}; '1': {'precision': 0.42105263157894735; 'recall': 0.1103448275862069; 'f1-score': 0.17486338797814208; 'support': 145}; 'accuracy': 0.7512355848434926; 'macro avg': {'precision': 0.5971695495328831; 'recall': 0.5313628899835796; 'f1-score': 0.5142018200802446; 'support': 607}; 'weighted avg': {'precision': 0.6891449416109682; 'recall': 0.7512355848434926; 'f1-score': 0.691418101754654; 'support': 607}},{'0': {'precision': 0.796875; 'recall': 1.0; 'f1-score': 0.8869565217391304; 'support': 51}; '1': {'precision': 1.0; 'recall': 0.1875; 'f1-score': 0.3157894736842105; 'support': 16}; 'accuracy': 0.8059701492537313; 'macro avg': {'precision': 0.8984375; 'recall': 0.59375; 'f1-score': 0.6013729977116704; 'support': 67}; 'weighted avg': {'precision': 0.8453824626865671; 'recall': 0.8059701492537313; 'f1-score': 0.7505584207110899; 'support': 67}}
10,1,DNF,0,606,68,18,[33; 34],64,0.383926,0.764706,3,[X0 < 16.000000 AND X3 < 35.000000 AND X3 >= 28.000000],{'0': {'precision': 0.776386404293381; 'recall': 0.9393939393939394; 'f1-score': 0.8501469147894221; 'support': 462}; '1': {'precision': 0.40425531914893614; 'recall': 0.13194444444444445; 'f1-score': 0.19895287958115182; 'support': 144}; 'accuracy': 0.7475247524752475; 'macro avg': {'precision': 0.5903208617211586; 'recall': 0.5356691919191919; 'f1-score': 0.5245498971852869; 'support': 606}; 'weighted avg': {'precision': 0.687959215744206; 'recall': 0.7475247524752475; 'f1-score': 0.6954077381062688; 'support': 606}},{'0': {'precision': 0.7692307692307693; 'recall': 0.9803921568627451; 'f1-score': 0.8620689655172413; 'support': 51}; '1': {'precision': 0.6666666666666666; 'recall': 0.11764705882352941; 'f1-score': 0.2; 'support': 17}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.717948717948718; 'recall': 0.5490196078431372; 'f1-score': 0.5310344827586206; 'support': 68}; 'weighted avg': {'precision': 0.7435897435897436; 'recall': 0.7647058823529411; 'f1-score': 0.696551724137931; 'support': 68}}
10,1,DNF,1,606,68,18,[33; 34],64,0.410530,0.661765,4,[X0 < 14.000000 AND X1 < 6.000000 AND X1 >= 3.000000 AND X2 >= 500.000000],{'0': {'precision': 0.7729083665338645; 'recall': 0.841648590021692; 'f1-score': 0.8058151609553479; 'support': 461}; '1': {'precision': 0.2980769230769231; 'recall': 0.21379310344827587; 'f1-score': 0.24899598393574296; 'support': 145}; 'accuracy': 0.6914191419141914; 'macro avg': {'precision': 0.5354926448053938; 'recall': 0.527720846734984; 'f1-score': 0.5274055724455454; 'support': 606}; 'weighted avg': {'precision': 0.6592935822083588; 'recall': 0.6914191419141914; 'f1-score': 0.6725828496222741; 'support': 606}},{'0': {'precision': 0.7636363636363637; 'recall': 0.8076923076923077; 'f1-score': 0.7850467289719626; 'support': 52}; '1': {'precision': 0.23076923076923078; 'recall': 0.1875; 'f1-score': 0.20689655172413793; 'support': 16}; 'accuracy': 0.6617647058823529; 'macro avg': {'precision': 0.49720279720279725; 'recall': 0.49759615384615385; 'f1-score': 0.49597164034805025; 'support': 68}; 'weighted avg': {'precision': 0.6382558617852736; 'recall': 0.6617647058823529; 'f1-score': 0.6490113931489451; 'support': 68}}
10,1,DNF,2,606,68,18,[33; 34],64,0.391623,0.661765,3,[X0 < 7.000000 AND X1 < 12.000000 AND X2 >= 1250.000000],{'0': {'precision': 0.807920792079208; 'recall': 0.8850325379609545; 'f1-score': 0.8447204968944101; 'support': 461}; '1': {'precision': 0.4752475247524752; 'recall': 0.3310344827586207; 'f1-score': 0.3902439024390244; 'support': 145}; 'accuracy': 0.7524752475247525; 'macro avg': {'precision': 0.6415841584158416; 'recall': 0.6080335103597876; 'f1-score': 0.6174821996667172; 'support': 606}; 'weighted avg': {'precision': 0.7283207528673659; 'recall': 0.7524752475247525; 'f1-score': 0.7359760972309927; 'support': 606}},{'0': {'precision': 0.7636363636363637; 'recall': 0.8076923076923077; 'f1-score': 0.7850467289719626; 'support': 52}; '1': {'precision': 0.23076923076923078; 'recall': 0.1875; 'f1-score': 0.20689655172413793; 'support': 16}; 'accuracy': 0.6617647058823529; 'macro avg': {'precision': 0.49720279720279725; 'recall': 0.49759615384615385; 'f1-score': 0.49597164034805025; 'support': 68}; 'weighted avg': {'precision': 0.6382558617852736; 'recall': 0.6617647058823529; 'f1-score': 0.6490113931489451; 'support': 68}}
10,1,DNF,3,606,68,18,[33; 34],64,0.418781,0.705882,3,[X0 < 7.000000 AND X0 >= 4.000000 AND X1 >= 2.000000],{'0': {'precision': 0.7972166998011928; 'recall': 0.8698481561822126; 'f1-score': 0.8319502074688796; 'support': 461}; '1': {'precision': 0.4174757281553398; 'recall': 0.296551724137931; 'f1-score': 0.3467741935483871; 'support': 145}; 'accuracy': 0.7326732673267327; 'macro avg': {'precision': 0.6073462139782663; 'recall': 0.5831999401600718; 'f1-score': 0.5893622005086334; 'support': 606}; 'weighted avg': {'precision': 0.7063545861235547; 'recall': 0.7326732673267327; 'f1-score': 0.715860237141369; 'support': 606}},{'0': {'precision': 0.7962962962962963; 'recall': 0.8269230769230769; 'f1-score': 0.8113207547169811; 'support': 52}; '1': {'precision': 0.35714285714285715; 'recall': 0.3125; 'f1-score': 0.3333333333333333; 'support': 16}; 'accuracy': 0.7058823529411765; 'macro avg': {'precision': 0.5767195767195767; 'recall': 0.5697115384615384; 'f1-score': 0.5723270440251572; 'support': 68}; 'weighted avg': {'precision': 0.6929660753190164; 'recall': 0.7058823529411765; 'f1-score': 0.6988531261561227; 'support': 68}}
10,1,DNF,4,607,67,18,[33; 34],64,0.405079,0.761194,4,[X0 < 11.000000 AND X2 >= 1250.000000 AND X3 < 35.000000 AND X3 >= 4.000000],{'0': {'precision': 0.8018181818181818; 'recall': 0.9545454545454546; 'f1-score': 0.8715415019762845; 'support': 462}; '1': {'precision': 0.631578947368421; 'recall': 0.2482758620689655; 'f1-score': 0.3564356435643564; 'support': 145}; 'accuracy': 0.785831960461285; 'macro avg': {'precision': 0.7166985645933014; 'recall': 0.6014106583072101; 'f1-score': 0.6139885727703205; 'support': 607}; 'weighted avg': {'precision': 0.7611514783664267; 'recall': 0.785831960461285; 'f1-score': 0.7484931502963346; 'support': 607}},{'0': {'precision': 0.7868852459016393; 'recall': 0.9411764705882353; 'f1-score': 0.8571428571428571; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.1875; 'f1-score': 0.2727272727272727; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6434426229508197; 'recall': 0.5643382352941176; 'f1-score': 0.5649350649350648; 'support': 67}; 'weighted avg': {'precision': 0.7183753364325911; 'recall': 0.7611940298507462; 'f1-score': 0.7175809265361505; 'support': 67}}
10,1,DNF,5,607,67,18,[33; 34],64,0.397392,0.791045,5,[X0 >= 4.000000 AND X1 >= 2.000000 AND X2 >= 1000.000000 AND X3 < 35.000000 AND X3 >= 23.000000],{'0': {'precision': 0.7697841726618705; 'recall': 0.9264069264069265; 'f1-score': 0.8408644400785855; 'support': 462}; '1': {'precision': 0.3333333333333333; 'recall': 0.11724137931034483; 'f1-score': 0.17346938775510204; 'support': 145}; 'accuracy': 0.7331136738056013; 'macro avg': {'precision': 0.5515587529976019; 'recall': 0.5218241528586356; 'f1-score': 0.5071669139168438; 'support': 607}; 'weighted avg': {'precision': 0.6655249112077718; 'recall': 0.7331136738056013; 'f1-score': 0.6814372858991703; 'support': 607}},{'0': {'precision': 0.7846153846153846; 'recall': 1.0; 'f1-score': 0.8793103448275863; 'support': 51}; '1': {'precision': 1.0; 'recall': 0.125; 'f1-score': 0.2222222222222222; 'support': 16}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.8923076923076922; 'recall': 0.5625; 'f1-score': 0.5507662835249043; 'support': 67}; 'weighted avg': {'precision': 0.8360505166475315; 'recall': 0.7910447761194029; 'f1-score': 0.7223937782352606; 'support': 67}}
10,1,DNF,6,607,67,18,[33; 34],64,0.409142,0.746269,2,[X0 < 4.000000 AND X2 >= 1500.000000],{'0': {'precision': 0.7952029520295203; 'recall': 0.9329004329004329; 'f1-score': 0.8585657370517928; 'support': 462}; '1': {'precision': 0.5230769230769231; 'recall': 0.23448275862068965; 'f1-score': 0.32380952380952377; 'support': 145}; 'accuracy': 0.7660626029654036; 'macro avg': {'precision': 0.6591399375532216; 'recall': 0.5836915957605613; 'f1-score': 0.5911876304306583; 'support': 607}; 'weighted avg': {'precision': 0.7301975579634139; 'recall': 0.7660626029654036; 'f1-score': 0.7308233137896364; 'support': 607}},{'0': {'precision': 0.8035714285714286; 'recall': 0.8823529411764706; 'f1-score': 0.8411214953271029; 'support': 51}; '1': {'precision': 0.45454545454545453; 'recall': 0.3125; 'f1-score': 0.3703703703703703; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6290584415584416; 'recall': 0.5974264705882353; 'f1-score': 0.6057459328487366; 'support': 67}; 'weighted avg': {'precision': 0.7202219422368676; 'recall': 0.746268656716418; 'f1-score': 0.7287033162329578; 'support': 67}}
