l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.528326,0.754717,2,[X0 >= 45.000000 OR X2 >= 0.800000],{'0.0': {'precision': 0.3673469387755102; 'recall': 0.13432835820895522; 'f1-score': 0.19672131147540983; 'support': 134}; '1.0': {'precision': 0.7231503579952268; 'recall': 0.907185628742515; 'f1-score': 0.8047808764940239; 'support': 334}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.5452486483853685; 'recall': 0.5207569934757351; 'f1-score': 0.5007510939847168; 'support': 468}; 'weighted avg': {'precision': 0.6212750200135131; 'recall': 0.6858974358974359; 'f1-score': 0.6306783514673266; 'support': 468}},{'0.0': {'precision': 0.6; 'recall': 0.4; 'f1-score': 0.48; 'support': 15}; '1.0': {'precision': 0.7906976744186046; 'recall': 0.8947368421052632; 'f1-score': 0.8395061728395061; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.6953488372093023; 'recall': 0.6473684210526316; 'f1-score': 0.659753086419753; 'support': 53}; 'weighted avg': {'precision': 0.7367266344888109; 'recall': 0.7547169811320755; 'f1-score': 0.7377591427905893; 'support': 53}}
l: 5,2,DNF,9,469,52,29,[16; 17],158,0.783925,0.480769,8,[X4 < 282.000000 AND X4 >= 150.000000 AND X8 < 4.100000] OR [X2 >= 0.900000 AND X3 >= 0.200000 AND X5 >= 30.000000 AND X6 >= 34.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.4; 'recall': 0.40298507462686567; 'f1-score': 0.40148698884758366; 'support': 134}; '1.0': {'precision': 0.7604790419161677; 'recall': 0.7582089552238805; 'f1-score': 0.7593423019431988; 'support': 335}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.5802395209580838; 'recall': 0.5805970149253731; 'f1-score': 0.5804146453953912; 'support': 469}; 'weighted avg': {'precision': 0.6574850299401197; 'recall': 0.6567164179104478; 'f1-score': 0.657097926773023; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.13333333333333333; 'f1-score': 0.12903225806451615; 'support': 15}; '1.0': {'precision': 0.6388888888888888; 'recall': 0.6216216216216216; 'f1-score': 0.6301369863013699; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.3819444444444444; 'recall': 0.37747747747747745; 'f1-score': 0.37958462218294303; 'support': 52}; 'weighted avg': {'precision': 0.4906517094017093; 'recall': 0.4807692307692308; 'f1-score': 0.485587545463816; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.602612 (+- 0.069187), (mean training time) 0.798130 (+- 0.020412)
l: 5,2,DNF,0,468,53,14,[33; 34],158,5.387562,0.679245,7,[X0 >= 31.000000 AND X2 >= 0.800000 AND X9 < 1.200000] OR [X0 < 60.000000 AND X4 >= 208.000000 AND X6 >= 19.000000 AND X9 >= 0.800000],{'0.0': {'precision': 0.47560975609756095; 'recall': 0.582089552238806; 'f1-score': 0.523489932885906; 'support': 134}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.7425149700598802; 'f1-score': 0.7774294670846396; 'support': 334}; 'accuracy': 0.6965811965811965; 'macro avg': {'precision': 0.6456996148908858; 'recall': 0.6623022611493431; 'f1-score': 0.6504596999852728; 'support': 468}; 'weighted avg': {'precision': 0.718387588734187; 'recall': 0.6965811965811965; 'f1-score': 0.7047202842157714; 'support': 468}},{'0.0': {'precision': 0.45; 'recall': 0.6; 'f1-score': 0.5142857142857143; 'support': 15}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.7105263157894737; 'f1-score': 0.7605633802816901; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.6340909090909091; 'recall': 0.6552631578947368; 'f1-score': 0.6374245472837022; 'support': 53}; 'weighted avg': {'precision': 0.7139794168096055; 'recall': 0.6792452830188679; 'f1-score': 0.6908621540564139; 'support': 53}}
l: 5,2,DNF,1,469,52,14,[33; 34],158,2.842800,0.557692,7,[X0 >= 23.000000 AND X1 AND X5 >= 21.000000 AND X6 >= 42.000000] OR [X0 >= 31.000000 AND X4 < 328.000000 AND X4 >= 167.600000],{'0.0': {'precision': 0.43478260869565216; 'recall': 0.5185185185185185; 'f1-score': 0.4729729729729729; 'support': 135}; '1.0': {'precision': 0.788961038961039; 'recall': 0.7275449101796407; 'f1-score': 0.7570093457943924; 'support': 334}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.6118718238283456; 'recall': 0.6230317143490796; 'f1-score': 0.6149911593836827; 'support': 469}; 'weighted avg': {'precision': 0.6870120238526655; 'recall': 0.6673773987206824; 'f1-score': 0.6752504751528324; 'support': 469}},{'0.0': {'precision': 0.30434782608695654; 'recall': 0.5; 'f1-score': 0.3783783783783784; 'support': 14}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5789473684210527; 'f1-score': 0.6567164179104478; 'support': 38}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5314842578710645; 'recall': 0.5394736842105263; 'f1-score': 0.5175473981444131; 'support': 52}; 'weighted avg': {'precision': 0.6363164571560375; 'recall': 0.5576923076923077; 'f1-score': 0.5817792534210444; 'support': 52}}
l: 5,2,DNF,2,469,52,14,[33; 34],158,7.863811,0.653846,7,[X0 < 60.000000 AND X2 < 1.000000 AND X3 >= 0.200000 AND X7 < 7.300000] OR [X2 >= 0.700000 AND X3 >= 0.600000 AND X9 < 1.200000],{'0.0': {'precision': 0.38235294117647056; 'recall': 0.582089552238806; 'f1-score': 0.4615384615384615; 'support': 134}; '1.0': {'precision': 0.7886792452830189; 'recall': 0.6238805970149254; 'f1-score': 0.6966666666666668; 'support': 335}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.5855160932297447; 'recall': 0.6029850746268657; 'f1-score': 0.5791025641025641; 'support': 469}; 'weighted avg': {'precision': 0.6725860155382909; 'recall': 0.6119402985074627; 'f1-score': 0.6294871794871795; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.8; 'f1-score': 0.5714285714285714; 'support': 15}; '1.0': {'precision': 0.88; 'recall': 0.5945945945945946; 'f1-score': 0.7096774193548386; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6622222222222223; 'recall': 0.6972972972972973; 'f1-score': 0.6405529953917051; 'support': 52}; 'weighted avg': {'precision': 0.7543589743589744; 'recall': 0.6538461538461539; 'f1-score': 0.6697979439914923; 'support': 52}}
l: 5,2,DNF,3,469,52,14,[33; 34],158,8.305584,0.519231,9,[X0 >= 23.000000 AND X2 < 2.000000 AND X2 >= 0.700000 AND X7 < 6.900000 AND X7 >= 5.100000] OR [X0 >= 40.000000 AND X5 >= 25.000000 AND X6 >= 23.000000 AND X7 < 7.900000],{'0.0': {'precision': 0.34418604651162793; 'recall': 0.5522388059701493; 'f1-score': 0.42406876790830944; 'support': 134}; '1.0': {'precision': 0.7637795275590551; 'recall': 0.5791044776119403; 'f1-score': 0.6587436332767402; 'support': 335}; 'accuracy': 0.5714285714285714; 'macro avg': {'precision': 0.5539827870353415; 'recall': 0.5656716417910448; 'f1-score': 0.5414062005925249; 'support': 469}; 'weighted avg': {'precision': 0.6438956758312188; 'recall': 0.5714285714285714; 'f1-score': 0.5916936717429029; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.4; 'f1-score': 0.3243243243243243; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.5675675675675675; 'f1-score': 0.626865671641791; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.48636363636363633; 'recall': 0.4837837837837838; 'f1-score': 0.4755949979830576; 'support': 52}; 'weighted avg': {'precision': 0.5767482517482517; 'recall': 0.5192307692307693; 'f1-score': 0.5395941291463678; 'support': 52}}
l: 5,2,DNF,4,469,52,14,[33; 34],158,2.672035,0.596154,5,[X0 >= 31.000000 AND X9 < 1.200000 AND X9 >= 0.546000] OR [X2 >= 1.400000 AND X5 >= 35.000000],{'0.0': {'precision': 0.46; 'recall': 0.5149253731343284; 'f1-score': 0.4859154929577465; 'support': 134}; '1.0': {'precision': 0.7962382445141066; 'recall': 0.7582089552238805; 'f1-score': 0.7767584097859328; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.6281191222570534; 'recall': 0.6365671641791044; 'f1-score': 0.6313369513718396; 'support': 469}; 'weighted avg': {'precision': 0.7001701746529333; 'recall': 0.6886993603411514; 'f1-score': 0.6936604335493082; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
l: 5,2,DNF,5,469,52,14,[33; 34],158,4.785329,0.615385,5,[X2 >= 1.000000 AND X7 < 7.900000] OR [X0 < 60.000000 AND X5 >= 18.000000 AND X6 < 34.000000],{'0.0': {'precision': 0.38271604938271603; 'recall': 0.4626865671641791; 'f1-score': 0.41891891891891897; 'support': 134}; '1.0': {'precision': 0.7654723127035831; 'recall': 0.7014925373134329; 'f1-score': 0.7320872274143303; 'support': 335}; 'accuracy': 0.6332622601279317; 'macro avg': {'precision': 0.5740941810431496; 'recall': 0.582089552238806; 'f1-score': 0.5755030731666246; 'support': 469}; 'weighted avg': {'precision': 0.6561133803261925; 'recall': 0.6332622601279317; 'f1-score': 0.6426105678442128; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.3333333333333333; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7297297297297297; 'f1-score': 0.7297297297297297; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5315315315315315; 'recall': 0.5315315315315315; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6153846153846154; 'recall': 0.6153846153846154; 'f1-score': 0.6153846153846154; 'support': 52}}
l: 5,2,DNF,6,469,52,14,[33; 34],158,5.351388,0.730769,5,[X0 >= 31.000000 AND X2 >= 0.800000 AND X4 < 195.000000 AND X8 >= 2.500000] OR [X5 >= 21.000000],{'0.0': {'precision': 0.4153846153846154; 'recall': 0.20149253731343283; 'f1-score': 0.271356783919598; 'support': 134}; '1.0': {'precision': 0.7351485148514851; 'recall': 0.8865671641791045; 'f1-score': 0.803788903924222; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.5752665651180503; 'recall': 0.5440298507462686; 'f1-score': 0.53757284392191; 'support': 469}; 'weighted avg': {'precision': 0.6437874007180937; 'recall': 0.6908315565031983; 'f1-score': 0.6516654410657581; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
l: 5,2,DNF,7,469,52,14,[33; 34],158,4.185694,0.500000,4,[X2 >= 2.000000 AND X3 >= 0.200000 AND X5 < 140.200000] OR [X7 >= 6.600000],{'0.0': {'precision': 0.3712574850299401; 'recall': 0.4626865671641791; 'f1-score': 0.4119601328903654; 'support': 134}; '1.0': {'precision': 0.7615894039735099; 'recall': 0.6865671641791045; 'f1-score': 0.7221350078492935; 'support': 335}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.566423444501725; 'recall': 0.5746268656716418; 'f1-score': 0.5670475703698294; 'support': 469}; 'weighted avg': {'precision': 0.6500659985610614; 'recall': 0.6226012793176973; 'f1-score': 0.6335136150038855; 'support': 469}},{'0.0': {'precision': 0.17647058823529413; 'recall': 0.2; 'f1-score': 0.18750000000000003; 'support': 15}; '1.0': {'precision': 0.6571428571428571; 'recall': 0.6216216216216216; 'f1-score': 0.6388888888888888; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.41680672268907565; 'recall': 0.41081081081081083; 'f1-score': 0.4131944444444444; 'support': 52}; 'weighted avg': {'precision': 0.5184873949579832; 'recall': 0.5; 'f1-score': 0.5086805555555555; 'support': 52}}
l: 5,2,DNF,8,469,52,14,[33; 34],158,4.735124,0.557692,6,[X3 < 0.600000 AND X3 >= 0.200000 AND X6 < 42.000000 AND X7 < 7.300000] OR [X2 >= 1.000000 AND X3 >= 1.000000],{'0.0': {'precision': 0.33640552995391704; 'recall': 0.5447761194029851; 'f1-score': 0.41595441595441596; 'support': 134}; '1.0': {'precision': 0.7579365079365079; 'recall': 0.5701492537313433; 'f1-score': 0.6507666098807496; 'support': 335}; 'accuracy': 0.5628997867803838; 'macro avg': {'precision': 0.5471710189452125; 'recall': 0.5574626865671641; 'f1-score': 0.5333605129175828; 'support': 469}; 'weighted avg': {'precision': 0.6374990856557676; 'recall': 0.5628997867803838; 'f1-score': 0.5836774116160829; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.4; 'f1-score': 0.34285714285714286; 'support': 15}; '1.0': {'precision': 0.71875; 'recall': 0.6216216216216216; 'f1-score': 0.6666666666666667; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.509375; 'recall': 0.5108108108108108; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.5979567307692307; 'recall': 0.5576923076923077; 'f1-score': 0.5732600732600732; 'support': 52}}
l: 5,2,DNF,9,469,52,14,[33; 34],158,5.478302,0.500000,8,[X0 >= 31.000000 AND X5 < 43.000000 AND X7 < 7.300000 AND X8 < 3.900000 AND X9 >= 0.546000] OR [X2 >= 1.000000 AND X6 >= 28.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.41317365269461076; 'recall': 0.5149253731343284; 'f1-score': 0.45847176079734214; 'support': 134}; '1.0': {'precision': 0.7847682119205298; 'recall': 0.7074626865671642; 'f1-score': 0.7441130298273155; 'support': 335}; 'accuracy': 0.652452025586354; 'macro avg': {'precision': 0.5989709323075703; 'recall': 0.6111940298507463; 'f1-score': 0.6012923953123288; 'support': 469}; 'weighted avg': {'precision': 0.6785983378559814; 'recall': 0.652452025586354; 'f1-score': 0.6625012386758946; 'support': 469}},{'0.0': {'precision': 0.21052631578947367; 'recall': 0.26666666666666666; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.5945945945945946; 'f1-score': 0.6285714285714286; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.43859649122807015; 'recall': 0.4306306306306307; 'f1-score': 0.4319327731092437; 'support': 52}; 'weighted avg': {'precision': 0.5350877192982456; 'recall': 0.5; 'f1-score': 0.515126050420168; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.591001 (+- 0.074716), (mean training time) 5.160763 (+- 1.738522)
l: 5,2,DNF,0,468,53,7,[66; 67],158,67.614772,0.584906,6,[X0 >= 40.000000 AND X2 >= 0.800000 AND X6 >= 34.000000] OR [X4 >= 167.600000 AND X6 >= 19.000000 AND X7 < 6.900000],{'0.0': {'precision': 0.4263959390862944; 'recall': 0.6268656716417911; 'f1-score': 0.5075528700906345; 'support': 134}; '1.0': {'precision': 0.8154981549815498; 'recall': 0.6616766467065869; 'f1-score': 0.7305785123966942; 'support': 334}; 'accuracy': 0.6517094017094017; 'macro avg': {'precision': 0.6209470470339221; 'recall': 0.644271159174189; 'f1-score': 0.6190656912436644; 'support': 468}; 'weighted avg': {'precision': 0.7040885461568398; 'recall': 0.6517094017094017; 'f1-score': 0.6667207430184634; 'support': 468}},{'0.0': {'precision': 0.36; 'recall': 0.6; 'f1-score': 0.45; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.5789473684210527; 'f1-score': 0.6666666666666667; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.5728571428571428; 'recall': 0.5894736842105264; 'f1-score': 0.5583333333333333; 'support': 53}; 'weighted avg': {'precision': 0.6652291105121294; 'recall': 0.5849056603773585; 'f1-score': 0.6053459119496856; 'support': 53}}
l: 5,2,DNF,1,469,52,7,[67; 67],158,169.054424,0.423077,7,[X2 >= 1.400000 AND X3 >= 0.600000 AND X7 < 7.900000 AND X8 < 3.600000] OR [X6 < 71.600000 AND X8 < 4.100000 AND X9 >= 1.000000],{'0.0': {'precision': 0.3888888888888889; 'recall': 0.6222222222222222; 'f1-score': 0.47863247863247865; 'support': 135}; '1.0': {'precision': 0.7984189723320159; 'recall': 0.6047904191616766; 'f1-score': 0.6882453151618398; 'support': 334}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.5936539306104524; 'recall': 0.6135063206919494; 'f1-score': 0.5834388968971592; 'support': 469}; 'weighted avg': {'precision': 0.6805371785903909; 'recall': 0.6098081023454158; 'f1-score': 0.6279089976107444; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.2857142857142857; 'f1-score': 0.2105263157894737; 'support': 14}; '1.0': {'precision': 0.6428571428571429; 'recall': 0.47368421052631576; 'f1-score': 0.5454545454545454; 'support': 38}; 'accuracy': 0.4230769230769231; 'macro avg': {'precision': 0.40476190476190477; 'recall': 0.37969924812030076; 'f1-score': 0.37799043062200954; 'support': 52}; 'weighted avg': {'precision': 0.5146520146520147; 'recall': 0.4230769230769231; 'f1-score': 0.4552815605447184; 'support': 52}}
l: 5,2,DNF,2,469,52,7,[67; 67],158,185.278999,0.634615,9,[X4 >= 182.000000 AND X5 < 35.000000 AND X6 < 34.000000 AND X9 >= 0.800000] OR [X2 >= 0.900000 AND X3 >= 0.200000 AND X4 >= 150.000000 AND X6 >= 19.000000 AND X8 < 3.900000],{'0.0': {'precision': 0.4019607843137255; 'recall': 0.6119402985074627; 'f1-score': 0.48520710059171596; 'support': 134}; '1.0': {'precision': 0.8037735849056604; 'recall': 0.6358208955223881; 'f1-score': 0.71; 'support': 335}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.6028671846096929; 'recall': 0.6238805970149254; 'f1-score': 0.597603550295858; 'support': 469}; 'weighted avg': {'precision': 0.688969927593679; 'recall': 0.6289978678038379; 'f1-score': 0.6457734573119188; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,2,DNF,3,469,52,7,[67; 67],158,137.745891,0.615385,5,[X0 >= 31.000000 AND X6 >= 28.000000] OR [X4 >= 150.000000 AND X5 < 30.000000 AND X7 >= 6.600000],{'0.0': {'precision': 0.45864661654135336; 'recall': 0.4552238805970149; 'f1-score': 0.45692883895131087; 'support': 134}; '1.0': {'precision': 0.7827380952380952; 'recall': 0.7850746268656716; 'f1-score': 0.7839046199701937; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.6206923558897243; 'recall': 0.6201492537313433; 'f1-score': 0.6204167294607523; 'support': 469}; 'weighted avg': {'precision': 0.690140529896169; 'recall': 0.6908315565031983; 'f1-score': 0.6904829682505128; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7073170731707317; 'recall': 0.7837837837837838; 'f1-score': 0.7435897435897435; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4900221729490022; 'recall': 0.49189189189189186; 'f1-score': 0.4871794871794871; 'support': 52}; 'weighted avg': {'precision': 0.5819546307351184; 'recall': 0.6153846153846154; 'f1-score': 0.5956607495069033; 'support': 52}}
l: 5,2,DNF,4,469,52,7,[67; 67],158,141.118744,0.596154,7,[X4 >= 195.000000 AND X5 >= 18.000000 AND X9 < 1.200000] OR [X0 < 49.000000 AND X4 < 236.800000 AND X7 < 7.900000 AND X9 >= 1.000000],{'0.0': {'precision': 0.39080459770114945; 'recall': 0.5074626865671642; 'f1-score': 0.44155844155844154; 'support': 134}; '1.0': {'precision': 0.7762711864406779; 'recall': 0.6835820895522388; 'f1-score': 0.7269841269841268; 'support': 335}; 'accuracy': 0.6332622601279317; 'macro avg': {'precision': 0.5835378920709137; 'recall': 0.5955223880597015; 'f1-score': 0.5842712842712842; 'support': 469}; 'weighted avg': {'precision': 0.6661378753722412; 'recall': 0.6332622601279317; 'f1-score': 0.6454339311482168; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4; 'f1-score': 0.3636363636363636; 'support': 15}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6756756756756757; 'f1-score': 0.7042253521126761; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5343137254901961; 'recall': 0.5378378378378379; 'f1-score': 0.5339308578745199; 'support': 52}; 'weighted avg': {'precision': 0.6193438914027148; 'recall': 0.5961538461538461; 'f1-score': 0.6059785285137398; 'support': 52}}
l: 5,2,DNF,5,469,52,7,[67; 67],158,77.888948,0.634615,10,[X0 >= 23.000000 AND X2 >= 0.800000 AND X3 >= 0.200000 AND X4 >= 150.000000 AND X7 < 7.300000] OR [X0 < 60.000000 AND X4 < 328.000000 AND X4 >= 167.600000 AND X5 >= 25.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.4036144578313253; 'recall': 0.5; 'f1-score': 0.44666666666666666; 'support': 134}; '1.0': {'precision': 0.7788778877887789; 'recall': 0.7044776119402985; 'f1-score': 0.7398119122257054; 'support': 335}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5912461728100521; 'recall': 0.6022388059701492; 'f1-score': 0.593239289446186; 'support': 469}; 'weighted avg': {'precision': 0.6716597649437921; 'recall': 0.6460554371002132; 'f1-score': 0.6560561277802658; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,2,DNF,6,469,52,7,[67; 67],158,127.250554,0.557692,10,[X0 < 60.000000 AND X0 >= 23.000000 AND X2 < 1.000000 AND X8 < 4.100000 AND X8 >= 2.000000 AND X9 < 1.060000] OR [X3 >= 0.300000 AND X6 >= 28.000000 AND X8 < 4.100000 AND X9 < 1.308000],{'0.0': {'precision': 0.44329896907216493; 'recall': 0.6417910447761194; 'f1-score': 0.5243902439024389; 'support': 134}; '1.0': {'precision': 0.8254545454545454; 'recall': 0.6776119402985075; 'f1-score': 0.7442622950819672; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.6343767572633552; 'recall': 0.6597014925373135; 'f1-score': 0.634326269492203; 'support': 469}; 'weighted avg': {'precision': 0.7162672379167224; 'recall': 0.6673773987206824; 'f1-score': 0.6814417090306734; 'support': 469}},{'0.0': {'precision': 0.3181818181818182; 'recall': 0.4666666666666667; 'f1-score': 0.3783783783783784; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.5945945945945946; 'f1-score': 0.6567164179104478; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5257575757575758; 'recall': 0.5306306306306307; 'f1-score': 0.5175473981444131; 'support': 52}; 'weighted avg': {'precision': 0.6135780885780886; 'recall': 0.5576923076923077; 'f1-score': 0.5764265988146586; 'support': 52}}
l: 5,2,DNF,7,469,52,7,[67; 67],158,117.599525,0.615385,5,[X5 >= 43.000000] OR [X0 >= 35.000000 AND X3 >= 0.200000 AND X5 < 43.000000 AND X6 < 105.000000],{'0.0': {'precision': 0.4803921568627451; 'recall': 0.3656716417910448; 'f1-score': 0.4152542372881356; 'support': 134}; '1.0': {'precision': 0.7683923705722071; 'recall': 0.8417910447761194; 'f1-score': 0.8034188034188035; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6243922637174761; 'recall': 0.6037313432835821; 'f1-score': 0.6093365203534695; 'support': 469}; 'weighted avg': {'precision': 0.6861065952266466; 'recall': 0.7057569296375267; 'f1-score': 0.692514641667184; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
l: 5,2,DNF,8,469,52,7,[67; 67],158,100.588404,0.730769,10,[X0 < 60.000000 AND X0 >= 23.000000 AND X3 >= 0.200000 AND X5 < 53.600000 AND X5 >= 18.000000 AND X6 < 105.000000] OR [X2 >= 0.800000 AND X3 >= 0.200000 AND X6 >= 23.000000 AND X7 < 7.900000],{'0.0': {'precision': 0.4426229508196721; 'recall': 0.40298507462686567; 'f1-score': 0.421875; 'support': 134}; '1.0': {'precision': 0.7694524495677233; 'recall': 0.7970149253731343; 'f1-score': 0.7829912023460409; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6060377001936977; 'recall': 0.6; 'f1-score': 0.6024331011730204; 'support': 469}; 'weighted avg': {'precision': 0.6760725927825659; 'recall': 0.6844349680170576; 'f1-score': 0.6798151445328864; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
