l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,2.060384,0.622642,5,[X0 >= 66.000000 OR X0 < 23.000000 OR X2 >= 1.400000 OR X5 >= 30.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.5324675324675324; 'recall': 0.3082706766917293; 'f1-score': 0.3904761904761905; 'support': 133}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.8925373134328358; 'f1-score': 0.8236914600550964; 'support': 335}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6485867074102367; 'recall': 0.6004039950622826; 'f1-score': 0.6070838252656434; 'support': 468}; 'weighted avg': {'precision': 0.698706522235934; 'recall': 0.7264957264957265; 'f1-score': 0.700576864213228; 'support': 468}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7631578947368421; 'f1-score': 0.7435897435897436; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.5163461538461538; 'recall': 0.5149122807017544; 'f1-score': 0.5146520146520147; 'support': 53}; 'weighted avg': {'precision': 0.6068940493468796; 'recall': 0.6226415094339622; 'f1-score': 0.6140023498514064; 'support': 53}}
l: 5,3,CNF,1,469,52,7,[67; 67],158,58.660652,0.653846,19,[X2 >= 1.000000 OR X4 < 182.000000 OR X5 >= 140.200000 OR X6 >= 105.000000 OR X7 >= 7.100000 OR X7 < 5.100000] AND [X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 182.000000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X8 < 3.100000] AND [X0 >= 55.000000 OR X2 >= 7.920000 OR X4 >= 282.000000 OR X5 >= 53.600000 OR X6 < 42.000000 OR X7 < 5.100000 OR X9 < 0.700000],{'0.0': {'precision': 0.5; 'recall': 0.4626865671641791; 'f1-score': 0.4806201550387597; 'support': 134}; '1.0': {'precision': 0.7913043478260869; 'recall': 0.8149253731343283; 'f1-score': 0.8029411764705882; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6456521739130434; 'recall': 0.6388059701492537; 'f1-score': 0.641780665754674; 'support': 469}; 'weighted avg': {'precision': 0.7080745341614907; 'recall': 0.7142857142857143; 'f1-score': 0.7108494560614943; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.35714285714285715; 'f1-score': 0.35714285714285715; 'support': 14}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7631578947368421; 'f1-score': 0.7631578947368421; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5601503759398496; 'recall': 0.5601503759398496; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,3,CNF,2,469,52,7,[67; 67],158,49.852436,0.692308,17,[X0 >= 66.000000 OR X2 >= 3.300000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X7 >= 7.300000 OR X8 < 3.100000] AND [(NOT X1) OR X4 < 167.600000 OR X6 >= 71.600000 OR X7 < 6.000000 OR X8 < 3.300000 OR X9 >= 1.308000] AND [X1 OR X2 >= 3.300000 OR X2 < 0.800000 OR X5 < 21.000000 OR X9 < 0.900000],{'0.0': {'precision': 0.4676258992805755; 'recall': 0.48507462686567165; 'f1-score': 0.4761904761904762; 'support': 134}; '1.0': {'precision': 0.7909090909090909; 'recall': 0.7791044776119403; 'f1-score': 0.7849624060150376; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6292674950948332; 'recall': 0.632089552238806; 'f1-score': 0.6305764411027569; 'support': 469}; 'weighted avg': {'precision': 0.6985424647295151; 'recall': 0.6950959488272921; 'f1-score': 0.6967418546365916; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.2857142857142857; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5639097744360901; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6644688644688644; 'recall': 0.6923076923076923; 'f1-score': 0.6743589743589744; 'support': 52}}
l: 5,3,CNF,3,469,52,7,[67; 67],158,70.970178,0.730769,15,[(NOT X1) OR X2 >= 0.800000 OR X4 >= 208.000000 OR X7 >= 7.900000 OR X9 < 1.000000] AND [X4 >= 236.800000 OR X5 >= 30.000000 OR X6 >= 192.000000 OR X7 < 5.100000 OR X8 >= 3.300000] AND [X0 >= 55.000000 OR X4 >= 282.000000 OR X4 < 150.000000 OR X6 >= 34.000000 OR X6 < 23.000000],{'0.0': {'precision': 0.48760330578512395; 'recall': 0.44360902255639095; 'f1-score': 0.4645669291338583; 'support': 133}; '1.0': {'precision': 0.7873563218390804; 'recall': 0.8154761904761905; 'f1-score': 0.8011695906432749; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6374798138121022; 'recall': 0.6295426065162907; 'f1-score': 0.6328682598885665; 'support': 469}; 'weighted avg': {'precision': 0.7023517351969137; 'recall': 0.7100213219616205; 'f1-score': 0.7057151045435894; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
l: 5,3,CNF,4,469,52,7,[67; 67],158,165.442530,0.653846,22,[X0 >= 45.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X4 < 182.000000 OR X5 >= 74.000000 OR X5 < 25.000000 OR X6 < 28.000000 OR X7 < 5.600000] AND [(NOT X1) OR X2 >= 1.400000 OR X3 >= 1.000000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X7 >= 6.900000] AND [X0 >= 55.000000 OR X2 >= 7.920000 OR X2 < 0.700000 OR X3 < 1.000000 OR X5 < 18.000000 OR X7 >= 6.200000 OR X8 < 2.000000],{'0.0': {'precision': 0.5277777777777778; 'recall': 0.42857142857142855; 'f1-score': 0.47302904564315357; 'support': 133}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8482142857142857; 'f1-score': 0.8177905308464848; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6586257309941521; 'recall': 0.6383928571428571; 'f1-score': 0.6454097882448192; 'support': 469}; 'weighted avg': {'precision': 0.7152614122370603; 'recall': 0.7292110874200426; 'f1-score': 0.7200223484753908; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
l: 5,3,CNF,5,469,52,7,[67; 67],158,52.410424,0.673077,20,[X0 >= 55.000000 OR X2 >= 2.000000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X7 >= 7.100000 OR X7 < 6.200000 OR X8 < 3.000000] AND [X0 >= 66.000000 OR X1 OR X2 >= 3.300000 OR X4 < 195.000000 OR X8 >= 3.600000 OR X9 < 0.546000] AND [X0 >= 49.000000 OR X2 >= 1.400000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X6 < 19.000000 OR X8 >= 3.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5102040816326531; 'recall': 0.37593984962406013; 'f1-score': 0.4329004329004329; 'support': 133}; '1.0': {'precision': 0.7762803234501348; 'recall': 0.8571428571428571; 'f1-score': 0.8147100424328148; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.643242202541394; 'recall': 0.6165413533834586; 'f1-score': 0.6238052376666239; 'support': 469}; 'weighted avg': {'precision': 0.7008258668153264; 'recall': 0.720682302771855; 'f1-score': 0.7064356755504975; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
l: 5,3,CNF,6,469,52,7,[67; 67],158,202.022291,0.673077,20,[X0 >= 66.000000 OR X0 < 23.000000 OR X2 < 0.900000 OR X4 >= 236.800000 OR X5 >= 53.600000 OR X5 < 21.000000 OR X7 >= 7.100000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR X2 >= 2.000000 OR X3 >= 1.000000 OR X4 < 150.000000 OR X9 >= 0.930000 OR X9 < 0.900000] AND [X3 >= 0.300000 OR X4 >= 512.600000 OR X5 >= 43.000000 OR X7 < 6.000000 OR X8 < 3.100000 OR X9 < 0.930000],{'0.0': {'precision': 0.5217391304347826; 'recall': 0.45112781954887216; 'f1-score': 0.48387096774193544; 'support': 133}; '1.0': {'precision': 0.7937853107344632; 'recall': 0.8363095238095238; 'f1-score': 0.8144927536231885; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.657762220584623; 'recall': 0.643718671679198; 'f1-score': 0.649181860682562; 'support': 469}; 'weighted avg': {'precision': 0.7166378864703746; 'recall': 0.7270788912579957; 'f1-score': 0.7207343367314899; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
l: 5,3,CNF,7,469,52,7,[67; 67],158,254.236734,0.557692,20,[X0 >= 45.000000 OR X3 >= 4.100000 OR X4 >= 328.000000 OR X5 >= 74.000000 OR X7 < 6.000000 OR X8 >= 3.300000 OR X9 >= 1.308000] AND [X5 >= 53.600000 OR X5 < 25.000000 OR X6 < 23.000000 OR X8 < 3.600000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR X0 < 55.000000 OR X3 >= 1.000000 OR X4 >= 512.600000 OR X5 >= 43.000000 OR X6 >= 192.000000 OR X7 >= 6.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5480769230769231; 'recall': 0.42857142857142855; 'f1-score': 0.48101265822784806; 'support': 133}; '1.0': {'precision': 0.7917808219178082; 'recall': 0.8601190476190477; 'f1-score': 0.8245363766048502; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6699288724973657; 'recall': 0.6443452380952381; 'f1-score': 0.6527745174163492; 'support': 469}; 'weighted avg': {'precision': 0.7226707610524826; 'recall': 0.7377398720682303; 'f1-score': 0.7271192027367451; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.26666666666666666; 'f1-score': 0.2580645161290323; 'support': 15}; '1.0': {'precision': 0.6944444444444444; 'recall': 0.6756756756756757; 'f1-score': 0.684931506849315; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.4722222222222222; 'recall': 0.47117117117117113; 'f1-score': 0.4714980114891737; 'support': 52}; 'weighted avg': {'precision': 0.5662393162393162; 'recall': 0.5576923076923077; 'f1-score': 0.561796797987695; 'support': 52}}
l: 5,3,CNF,8,469,52,7,[67; 67],158,159.269991,0.750000,18,[(NOT X1) OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.300000 OR X5 >= 25.000000 OR X7 < 5.100000] AND [X0 < 23.000000 OR X4 >= 208.000000 OR X6 < 19.000000 OR X8 < 3.100000 OR X9 >= 1.308000 OR X9 < 0.900000] AND [X0 >= 49.000000 OR X3 >= 1.600000 OR X4 >= 512.600000 OR X5 >= 53.600000 OR X7 >= 6.900000 OR X9 >= 1.000000],{'0.0': {'precision': 0.5190839694656488; 'recall': 0.5112781954887218; 'f1-score': 0.5151515151515151; 'support': 133}; '1.0': {'precision': 0.8076923076923077; 'recall': 0.8125; 'f1-score': 0.8100890207715133; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6633881385789783; 'recall': 0.6618890977443609; 'f1-score': 0.6626202679615143; 'support': 469}; 'weighted avg': {'precision': 0.7258481520757926; 'recall': 0.7270788912579957; 'f1-score': 0.7264500266404691; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.918918918918919; 'f1-score': 0.8395061728395061; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6988636363636364; 'recall': 0.6261261261261262; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7301136363636365; 'recall': 0.75; 'f1-score': 0.7227589908749329; 'support': 52}}
l: 5,3,CNF,9,469,52,7,[67; 67],158,355.914042,0.692308,18,[X0 >= 40.000000 OR X2 >= 0.900000 OR X3 >= 1.000000 OR X6 >= 105.000000 OR X6 < 23.000000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 >= 2.000000 OR X4 >= 328.000000 OR X6 >= 34.000000 OR X7 >= 7.100000 OR X9 >= 1.060000] AND [X2 < 0.800000 OR X3 >= 4.100000 OR X4 >= 282.000000 OR X7 >= 6.900000 OR X9 < 1.200000],{'0.0': {'precision': 0.5172413793103449; 'recall': 0.45112781954887216; 'f1-score': 0.4819277108433735; 'support': 133}; '1.0': {'precision': 0.7932011331444759; 'recall': 0.8333333333333334; 'f1-score': 0.8127721335268506; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6552212562274105; 'recall': 0.6422305764411027; 'f1-score': 0.647349922185112; 'support': 469}; 'weighted avg': {'precision': 0.7149438895198716; 'recall': 0.7249466950959488; 'f1-score': 0.7189505808255661; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.669956 (+- 0.051463), (mean training time) 154.993912 (+- 95.477749)
l: 5,3,CNF,0,468,53,3,[156; 156],158,1002.241212,0.528302,16,[X2 >= 0.800000 OR X4 >= 182.000000] AND [X2 >= 2.000000 OR X3 >= 1.000000 OR X4 >= 328.000000 OR X4 < 150.000000 OR X5 >= 140.200000 OR X8 >= 4.100000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X0 >= 49.000000 OR X1 OR X2 >= 7.920000 OR X3 < 0.200000 OR X6 < 19.000000 OR X8 < 2.700000],{'0.0': {'precision': 0.4467005076142132; 'recall': 0.6616541353383458; 'f1-score': 0.5333333333333333; 'support': 133}; '1.0': {'precision': 0.8339483394833949; 'recall': 0.6746268656716418; 'f1-score': 0.7458745874587459; 'support': 335}; 'accuracy': 0.6709401709401709; 'macro avg': {'precision': 0.640324423548804; 'recall': 0.6681405005049939; 'f1-score': 0.6396039603960396; 'support': 468}; 'weighted avg': {'precision': 0.7238971394009137; 'recall': 0.6709401709401709; 'f1-score': 0.6854729062649855; 'support': 468}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.5333333333333333; 'f1-score': 0.3902439024390244; 'support': 15}; '1.0': {'precision': 0.7407407407407407; 'recall': 0.5263157894736842; 'f1-score': 0.6153846153846153; 'support': 38}; 'accuracy': 0.5283018867924528; 'macro avg': {'precision': 0.5242165242165242; 'recall': 0.5298245614035088; 'f1-score': 0.5028142589118199; 'support': 53}; 'weighted avg': {'precision': 0.6181798634628822; 'recall': 0.5283018867924528; 'f1-score': 0.551665545683033; 'support': 53}}
l: 5,3,CNF,1,469,52,3,[156; 157],158,1002.223278,0.653846,17,[X0 < 23.000000 OR X2 >= 1.400000 OR X5 >= 140.200000 OR X7 >= 6.900000 OR X9 < 0.700000] AND [X3 >= 1.600000 OR X4 >= 512.600000 OR X4 < 236.800000 OR X5 < 53.600000 OR X6 >= 105.000000] AND [X1 OR X3 >= 1.600000 OR X4 >= 512.600000 OR X4 < 195.000000 OR X7 < 6.900000 OR X8 < 2.500000 OR X9 < 0.900000],{'0.0': {'precision': 0.41830065359477125; 'recall': 0.47761194029850745; 'f1-score': 0.445993031358885; 'support': 134}; '1.0': {'precision': 0.7784810126582279; 'recall': 0.7343283582089553; 'f1-score': 0.7557603686635945; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.5983908331264995; 'recall': 0.6059701492537314; 'f1-score': 0.6008767000112398; 'support': 469}; 'weighted avg': {'precision': 0.6755723386400976; 'recall': 0.6609808102345416; 'f1-score': 0.6672554151479633; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.35714285714285715; 'f1-score': 0.35714285714285715; 'support': 14}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7631578947368421; 'f1-score': 0.7631578947368421; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5601503759398496; 'recall': 0.5601503759398496; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,3,CNF,2,469,52,3,[156; 157],158,1002.198363,0.692308,10,[X2 >= 0.900000 OR X5 >= 140.200000 OR X6 >= 71.600000] AND [X4 >= 195.000000 OR X5 >= 140.200000 OR X9 < 1.200000] AND [X4 >= 208.000000 OR X5 >= 25.000000 OR X5 < 18.000000 OR X8 >= 4.100000],{'0.0': {'precision': 0.47596153846153844; 'recall': 0.7388059701492538; 'f1-score': 0.5789473684210525; 'support': 134}; '1.0': {'precision': 0.8659003831417624; 'recall': 0.6746268656716418; 'f1-score': 0.7583892617449665; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6709309608016505; 'recall': 0.7067164179104477; 'f1-score': 0.6686683150830095; 'support': 469}; 'weighted avg': {'precision': 0.7544892846616983; 'recall': 0.6929637526652452; 'f1-score': 0.7071201493667053; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.21428571428571427; 'f1-score': 0.2727272727272727; 'support': 14}; '1.0': {'precision': 0.75; 'recall': 0.868421052631579; 'f1-score': 0.8048780487804879; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5625; 'recall': 0.5413533834586466; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6490384615384616; 'recall': 0.6923076923076923; 'f1-score': 0.66160668599693; 'support': 52}}
l: 5,3,CNF,3,469,52,3,[156; 157],158,1002.228319,0.653846,13,[X0 >= 66.000000 OR X2 >= 2.000000 OR X4 >= 236.800000 OR X6 >= 192.000000 OR X8 >= 4.100000] AND [X2 >= 0.900000 OR X5 >= 43.000000 OR X9 < 1.060000] AND [X3 >= 1.000000 OR X5 >= 25.000000 OR X7 >= 7.300000 OR X7 < 6.200000 OR X8 < 2.500000],{'0.0': {'precision': 0.45410628019323673; 'recall': 0.706766917293233; 'f1-score': 0.5529411764705882; 'support': 133}; '1.0': {'precision': 0.851145038167939; 'recall': 0.6636904761904762; 'f1-score': 0.745819397993311; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6526256591805879; 'recall': 0.6852286967418546; 'f1-score': 0.6493802872319496; 'support': 469}; 'weighted avg': {'precision': 0.7385519575482473; 'recall': 0.67590618336887; 'f1-score': 0.6911225889047776; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6756756756756757; 'f1-score': 0.7352941176470588; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6175115207373272; 'recall': 0.6378378378378378; 'f1-score': 0.6176470588235294; 'support': 52}; 'weighted avg': {'precision': 0.6974477135767458; 'recall': 0.6538461538461539; 'f1-score': 0.667420814479638; 'support': 52}}
l: 5,3,CNF,4,469,52,3,[156; 157],158,1002.370821,0.500000,18,[X0 < 45.000000 OR X3 >= 0.600000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X9 >= 1.060000] AND [X2 >= 3.300000 OR X4 >= 512.600000 OR X5 < 25.000000 OR X6 >= 192.000000 OR X7 < 6.600000] AND [X0 >= 60.000000 OR X2 < 0.700000 OR X4 < 150.000000 OR X5 >= 140.200000 OR X6 < 19.000000 OR X7 >= 7.100000 OR X7 < 5.600000 OR X8 < 2.000000],{'0.0': {'precision': 0.34959349593495936; 'recall': 0.6466165413533834; 'f1-score': 0.45382585751978893; 'support': 133}; '1.0': {'precision': 0.7892376681614349; 'recall': 0.5238095238095238; 'f1-score': 0.629695885509839; 'support': 336}; 'accuracy': 0.55863539445629; 'macro avg': {'precision': 0.5694155820481972; 'recall': 0.5852130325814536; 'f1-score': 0.541760871514814; 'support': 469}; 'weighted avg': {'precision': 0.6645624551419866; 'recall': 0.55863539445629; 'f1-score': 0.5798222954828098; 'support': 469}},{'0.0': {'precision': 0.3103448275862069; 'recall': 0.6; 'f1-score': 0.4090909090909091; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.4594594594594595; 'f1-score': 0.5666666666666667; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.5247376311844077; 'recall': 0.5297297297297298; 'f1-score': 0.4878787878787879; 'support': 52}; 'weighted avg': {'precision': 0.6154422788605698; 'recall': 0.5; 'f1-score': 0.5212121212121212; 'support': 52}}
l: 5,3,CNF,5,469,52,3,[156; 157],158,1002.256602,0.634615,15,[X3 >= 1.000000 OR X3 < 0.200000 OR X5 >= 35.000000 OR X6 >= 34.000000 OR X7 >= 7.900000 OR X8 >= 4.100000] AND [X3 >= 1.600000 OR X4 >= 328.000000 OR X5 >= 74.000000 OR X6 < 42.000000 OR X7 >= 6.200000] AND [X0 < 31.000000 OR X4 >= 282.000000 OR X5 < 21.000000 OR X8 < 3.900000],{'0.0': {'precision': 0.43373493975903615; 'recall': 0.5413533834586466; 'f1-score': 0.4816053511705685; 'support': 133}; '1.0': {'precision': 0.7986798679867987; 'recall': 0.7202380952380952; 'f1-score': 0.757433489827856; 'support': 336}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.6162074038729174; 'recall': 0.630795739348371; 'f1-score': 0.6195194204992123; 'support': 469}; 'weighted avg': {'precision': 0.695188022668478; 'recall': 0.6695095948827292; 'f1-score': 0.6792135699101177; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
l: 5,3,CNF,6,469,52,3,[156; 157],158,1002.267791,0.557692,16,[X2 >= 2.000000 OR X5 >= 140.200000 OR X5 < 18.000000 OR X7 < 6.600000 OR X9 < 0.800000] AND [X0 >= 66.000000 OR X3 >= 4.100000 OR X4 < 150.000000 OR X7 >= 6.900000 OR X8 >= 3.300000 OR X8 < 2.000000] AND [X0 < 23.000000 OR X4 >= 167.600000 OR X5 >= 74.000000 OR X7 < 6.900000 OR X8 >= 3.900000],{'0.0': {'precision': 0.376; 'recall': 0.706766917293233; 'f1-score': 0.49086161879895557; 'support': 133}; '1.0': {'precision': 0.821917808219178; 'recall': 0.5357142857142857; 'f1-score': 0.6486486486486486; 'support': 336}; 'accuracy': 0.5842217484008528; 'macro avg': {'precision': 0.5989589041095891; 'recall': 0.6212406015037594; 'f1-score': 0.569755133723802; 'support': 469}; 'weighted avg': {'precision': 0.695463504395829; 'recall': 0.5842217484008528; 'f1-score': 0.6039030730196311; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.6666666666666666; 'f1-score': 0.46511627906976744; 'support': 15}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.5135135135135135; 'f1-score': 0.6229508196721311; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5744047619047619; 'recall': 0.5900900900900901; 'f1-score': 0.5440335493709493; 'support': 52}; 'weighted avg': {'precision': 0.6663232600732599; 'recall': 0.5576923076923077; 'f1-score': 0.5774216252676031; 'support': 52}}
l: 5,3,CNF,7,469,52,3,[156; 157],158,1002.243782,0.519231,17,[X2 >= 0.800000 OR X4 >= 282.000000 OR X5 >= 25.000000 OR X7 >= 6.900000] AND [X2 < 0.700000 OR X3 >= 0.300000 OR X3 < 0.200000 OR X5 < 21.000000 OR X6 >= 105.000000 OR X7 < 6.000000 OR X9 < 0.800000] AND [X0 >= 66.000000 OR X2 < 0.800000 OR X4 < 150.000000 OR X6 >= 105.000000 OR X6 < 34.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.3251231527093596; 'recall': 0.49624060150375937; 'f1-score': 0.3928571428571429; 'support': 133}; '1.0': {'precision': 0.7481203007518797; 'recall': 0.5922619047619048; 'f1-score': 0.6611295681063123; 'support': 336}; 'accuracy': 0.5650319829424307; 'macro avg': {'precision': 0.5366217267306197; 'recall': 0.5442512531328321; 'f1-score': 0.5269933554817277; 'support': 469}; 'weighted avg': {'precision': 0.6281658856353443; 'recall': 0.5650319829424307; 'f1-score': 0.5850523131849061; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.5333333333333333; 'f1-score': 0.3902439024390244; 'support': 15}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.5135135135135135; 'f1-score': 0.6031746031746031; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.5192307692307692; 'recall': 0.5234234234234234; 'f1-score': 0.4967092528068138; 'support': 52}; 'weighted avg': {'precision': 0.6087278106508875; 'recall': 0.5192307692307693; 'f1-score': 0.5417522856547247; 'support': 52}}
