l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,605,68,75,[8; 9],64,1.307719,0.764706,0,[],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
l: 5,3,DNF,2,605,68,4,[151; 152],64,64.845933,0.720588,13,[X1 < 6.000000 AND X1 >= 3.000000 AND X2 < 2000.000000 AND X3 < 23.000000] OR [X0 < 7.000000 AND X0 >= 4.000000 AND X1 >= 8.000000 AND X2 >= 1250.000000 AND X3 < 73.000000 AND X3 >= 16.000000] OR [X0 < 4.000000 AND X1 >= 6.000000 AND X3 < 45.000000],{'0': {'precision': 0.8350100603621731; 'recall': 0.9002169197396963; 'f1-score': 0.8663883089770354; 'support': 461}; '1': {'precision': 0.5740740740740741; 'recall': 0.4305555555555556; 'f1-score': 0.49206349206349204; 'support': 144}; 'accuracy': 0.7884297520661157; 'macro avg': {'precision': 0.7045420672181235; 'recall': 0.6653862376476259; 'f1-score': 0.6792259005202638; 'support': 605}; 'weighted avg': {'precision': 0.7729029826340966; 'recall': 0.7884297520661157; 'f1-score': 0.7772928153645556; 'support': 605}},{'0': {'precision': 0.7796610169491526; 'recall': 0.8846153846153846; 'f1-score': 0.8288288288288288; 'support': 52}; '1': {'precision': 0.3333333333333333; 'recall': 0.1875; 'f1-score': 0.24000000000000005; 'support': 16}; 'accuracy': 0.7205882352941176; 'macro avg': {'precision': 0.556497175141243; 'recall': 0.5360576923076923; 'f1-score': 0.5344144144144144; 'support': 68}; 'weighted avg': {'precision': 0.6746427384513127; 'recall': 0.7205882352941176; 'f1-score': 0.6902808691043986; 'support': 68}}
l: 5,3,DNF,3,606,67,4,[151; 152],64,156.646430,0.761194,14,[X0 < 7.000000 AND X1 >= 12.000000 AND X3 < 57.000000 AND X3 >= 45.000000] OR [X0 < 4.000000 AND X0 >= 2.000000 AND X1 >= 3.000000 AND X2 >= 500.000000 AND X3 < 35.000000 AND X3 >= 28.000000] OR [X0 < 7.000000 AND X0 >= 4.000000 AND X1 >= 3.000000 AND X3 < 45.000000],{'0': {'precision': 0.8097014925373134; 'recall': 0.9393939393939394; 'f1-score': 0.8697394789579158; 'support': 462}; '1': {'precision': 0.6; 'recall': 0.2916666666666667; 'f1-score': 0.39252336448598135; 'support': 144}; 'accuracy': 0.7854785478547854; 'macro avg': {'precision': 0.7048507462686566; 'recall': 0.6155303030303031; 'f1-score': 0.6311314217219486; 'support': 606}; 'weighted avg': {'precision': 0.7598714349046843; 'recall': 0.7854785478547854; 'f1-score': 0.7563415903705255; 'support': 606}},{'0': {'precision': 0.8070175438596491; 'recall': 0.9019607843137255; 'f1-score': 0.8518518518518519; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.3125; 'f1-score': 0.38461538461538464; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6535087719298245; 'recall': 0.6072303921568627; 'f1-score': 0.6182336182336182; 'support': 67}; 'weighted avg': {'precision': 0.7336999214454045; 'recall': 0.7611940298507462; 'f1-score': 0.7402729940043372; 'support': 67}}
l: 5,3,DNF,4,606,67,4,[151; 152],64,102.780139,0.626866,13,[X1 >= 5.000000 AND X2 < 2000.000000 AND X3 < 23.000000] OR [X0 < 7.000000 AND X1 >= 8.000000 AND X3 < 73.000000 AND X3 >= 28.000000] OR [X0 < 7.000000 AND X0 >= 2.000000 AND X1 < 4.000000 AND X2 < 2000.000000 AND X3 < 14.000000 AND X3 >= 4.000000],{'0': {'precision': 0.8445378151260504; 'recall': 0.8701298701298701; 'f1-score': 0.8571428571428572; 'support': 462}; '1': {'precision': 0.5384615384615384; 'recall': 0.4861111111111111; 'f1-score': 0.510948905109489; 'support': 144}; 'accuracy': 0.7788778877887789; 'macro avg': {'precision': 0.6914996767937944; 'recall': 0.6781204906204906; 'f1-score': 0.6840458811261731; 'support': 606}; 'weighted avg': {'precision': 0.7718068186909189; 'recall': 0.7788778877887789; 'f1-score': 0.7748789477487895; 'support': 606}},{'0': {'precision': 0.75; 'recall': 0.7647058823529411; 'f1-score': 0.7572815533980582; 'support': 51}; '1': {'precision': 0.2; 'recall': 0.1875; 'f1-score': 0.19354838709677422; 'support': 16}; 'accuracy': 0.6268656716417911; 'macro avg': {'precision': 0.475; 'recall': 0.47610294117647056; 'f1-score': 0.47541497024741625; 'support': 67}; 'weighted avg': {'precision': 0.6186567164179105; 'recall': 0.6268656716417911; 'f1-score': 0.6226587077141694; 'support': 67}}
l: 5,3,DNF,5,606,67,4,[151; 152],64,52.675906,0.746269,14,[X0 < 4.000000 AND X0 >= 2.000000 AND X1 >= 3.000000 AND X3 < 14.000000 AND X3 >= 4.000000] OR [X0 < 14.000000 AND X0 >= 4.000000 AND X1 >= 4.000000 AND X2 < 1500.000000 AND X2 >= 1250.000000 AND X3 < 45.000000] OR [X0 < 4.000000 AND X2 >= 1500.000000 AND X3 < 57.000000],{'0': {'precision': 0.8142589118198874; 'recall': 0.9393939393939394; 'f1-score': 0.8723618090452262; 'support': 462}; '1': {'precision': 0.6164383561643836; 'recall': 0.3125; 'f1-score': 0.4147465437788019; 'support': 144}; 'accuracy': 0.7904290429042904; 'macro avg': {'precision': 0.7153486339921356; 'recall': 0.6259469696969697; 'f1-score': 0.6435541764120141; 'support': 606}; 'weighted avg': {'precision': 0.7672520471096687; 'recall': 0.7904290429042904; 'f1-score': 0.7636215479918185; 'support': 606}},{'0': {'precision': 0.7741935483870968; 'recall': 0.9411764705882353; 'f1-score': 0.8495575221238938; 'support': 51}; '1': {'precision': 0.4; 'recall': 0.125; 'f1-score': 0.19047619047619047; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.5870967741935484; 'recall': 0.5330882352941176; 'f1-score': 0.5200168563000421; 'support': 67}; 'weighted avg': {'precision': 0.6848338950409244; 'recall': 0.746268656716418; 'f1-score': 0.6921649653125018; 'support': 67}}
l: 5,3,DNF,6,606,67,4,[151; 152],64,92.276216,0.746269,13,[X0 < 7.000000 AND X0 >= 4.000000 AND X2 >= 500.000000 AND X3 < 28.000000] OR [X0 < 7.000000 AND X1 < 8.000000 AND X2 >= 1500.000000 AND X3 < 28.000000] OR [X0 < 16.000000 AND X2 < 1500.000000 AND X2 >= 750.000000 AND X3 < 35.000000 AND X3 >= 28.000000],{'0': {'precision': 0.7903525046382189; 'recall': 0.922077922077922; 'f1-score': 0.8511488511488511; 'support': 462}; '1': {'precision': 0.4626865671641791; 'recall': 0.2152777777777778; 'f1-score': 0.29383886255924174; 'support': 144}; 'accuracy': 0.7541254125412541; 'macro avg': {'precision': 0.626519535901199; 'recall': 0.56867784992785; 'f1-score': 0.5724938568540464; 'support': 606}; 'weighted avg': {'precision': 0.7124912917731006; 'recall': 0.7541254125412541; 'f1-score': 0.7187187548503301; 'support': 606}},{'0': {'precision': 0.7833333333333333; 'recall': 0.9215686274509803; 'f1-score': 0.8468468468468469; 'support': 51}; '1': {'precision': 0.42857142857142855; 'recall': 0.1875; 'f1-score': 0.26086956521739124; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6059523809523809; 'recall': 0.5545343137254901; 'f1-score': 0.5538582060321191; 'support': 67}; 'weighted avg': {'precision': 0.6986140724946696; 'recall': 0.746268656716418; 'f1-score': 0.7069119736219023; 'support': 67}}
l: 5,3,DNF,7,606,67,4,[151; 152],64,57.928578,0.776119,16,[X2 < 1500.000000 AND X2 >= 750.000000 AND X3 < 23.000000 AND X3 >= 4.000000] OR [X0 < 7.000000 AND X1 < 12.000000 AND X1 >= 8.000000 AND X2 >= 1000.000000 AND X3 < 45.000000 AND X3 >= 28.000000] OR [X0 < 11.000000 AND X0 >= 2.000000 AND X1 >= 6.000000 AND X2 >= 3000.000000 AND X3 < 73.000000 AND X3 >= 28.000000],{'0': {'precision': 0.8143133462282398; 'recall': 0.9112554112554112; 'f1-score': 0.8600612870275792; 'support': 462}; '1': {'precision': 0.5393258426966292; 'recall': 0.3333333333333333; 'f1-score': 0.4120171673819743; 'support': 144}; 'accuracy': 0.7739273927392739; 'macro avg': {'precision': 0.6768195944624344; 'recall': 0.6222943722943722; 'f1-score': 0.6360392272047768; 'support': 606}; 'weighted avg': {'precision': 0.7489697810326096; 'recall': 0.7739273927392739; 'f1-score': 0.7535953576068414; 'support': 606}},{'0': {'precision': 0.7903225806451613; 'recall': 0.9607843137254902; 'f1-score': 0.8672566371681416; 'support': 51}; '1': {'precision': 0.6; 'recall': 0.1875; 'f1-score': 0.2857142857142857; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6951612903225806; 'recall': 0.5741421568627452; 'f1-score': 0.5764854614412136; 'support': 67}; 'weighted avg': {'precision': 0.7448724121328839; 'recall': 0.7761194029850746; 'f1-score': 0.7283808517463253; 'support': 67}}
l: 5,3,DNF,8,606,67,4,[151; 152],64,139.234044,0.820896,14,[X0 < 11.000000 AND X1 >= 6.000000 AND X2 >= 1250.000000 AND X3 < 45.000000 AND X3 >= 16.000000] OR [X0 < 4.000000 AND X0 >= 2.000000 AND X3 < 23.000000 AND X3 >= 4.000000] OR [X0 < 14.000000 AND X1 < 4.000000 AND X2 >= 750.000000 AND X3 < 45.000000 AND X3 >= 35.000000],{'0': {'precision': 0.8224852071005917; 'recall': 0.9025974025974026; 'f1-score': 0.8606811145510836; 'support': 462}; '1': {'precision': 0.5454545454545454; 'recall': 0.375; 'f1-score': 0.4444444444444444; 'support': 144}; 'accuracy': 0.7772277227722773; 'macro avg': {'precision': 0.6839698762775686; 'recall': 0.6387987012987013; 'f1-score': 0.652562779497764; 'support': 606}; 'weighted avg': {'precision': 0.7566561389866796; 'recall': 0.7772277227722773; 'f1-score': 0.7617733909613872; 'support': 606}},{'0': {'precision': 0.8679245283018868; 'recall': 0.9019607843137255; 'f1-score': 0.8846153846153846; 'support': 51}; '1': {'precision': 0.6428571428571429; 'recall': 0.5625; 'f1-score': 0.6000000000000001; 'support': 16}; 'accuracy': 0.8208955223880597; 'macro avg': {'precision': 0.7553908355795149; 'recall': 0.7322303921568627; 'f1-score': 0.7423076923076923; 'support': 67}; 'weighted avg': {'precision': 0.8141770929717987; 'recall': 0.8208955223880597; 'f1-score': 0.8166475315729047; 'support': 67}}
l: 5,3,DNF,9,606,67,4,[151; 152],64,75.754218,0.791045,12,[X0 < 7.000000 AND X0 >= 4.000000 AND X1 >= 2.000000 AND X2 >= 2000.000000] OR [X0 < 4.000000 AND X1 >= 6.000000 AND X3 < 73.000000 AND X3 >= 28.000000] OR [X0 < 7.000000 AND X0 >= 2.000000 AND X1 >= 5.000000 AND X3 < 23.000000],{'0': {'precision': 0.834319526627219; 'recall': 0.9155844155844156; 'f1-score': 0.8730650154798761; 'support': 462}; '1': {'precision': 0.6060606060606061; 'recall': 0.4166666666666667; 'f1-score': 0.4938271604938272; 'support': 144}; 'accuracy': 0.7970297029702971; 'macro avg': {'precision': 0.7201900663439125; 'recall': 0.6661255411255411; 'f1-score': 0.6834460879868517; 'support': 606}; 'weighted avg': {'precision': 0.7800797831262416; 'recall': 0.7970297029702971; 'f1-score': 0.7829490895425972; 'support': 606}},{'0': {'precision': 0.8245614035087719; 'recall': 0.9215686274509803; 'f1-score': 0.8703703703703703; 'support': 51}; '1': {'precision': 0.6; 'recall': 0.375; 'f1-score': 0.4615384615384615; 'support': 16}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.712280701754386; 'recall': 0.6482843137254901; 'f1-score': 0.665954415954416; 'support': 67}; 'weighted avg': {'precision': 0.7709347996857817; 'recall': 0.7910447761194029; 'f1-score': 0.7727388697537951; 'support': 67}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [151, 152], 'n_partitions': 4}, (mean val acc cv) 0.744513 (+- 0.049349), (mean training time) 112.864352 (+- 57.973640)
l: 10,1,CNF,0,605,68,75,[8; 9],64,1.269153,0.735294,1,[X2 >= 3000.000000],{'0': {'precision': 0.7798507462686567; 'recall': 0.9067245119305857; 'f1-score': 0.8385155466399198; 'support': 461}; '1': {'precision': 0.37681159420289856; 'recall': 0.18055555555555555; 'f1-score': 0.244131455399061; 'support': 144}; 'accuracy': 0.7338842975206612; 'macro avg': {'precision': 0.5783311702357776; 'recall': 0.5436400337430706; 'f1-score': 0.5413235010194903; 'support': 605}; 'weighted avg': {'precision': 0.6839207662728398; 'recall': 0.7338842975206612; 'f1-score': 0.6970423083941617; 'support': 605}},{'0': {'precision': 0.7741935483870968; 'recall': 0.9230769230769231; 'f1-score': 0.8421052631578947; 'support': 52}; '1': {'precision': 0.3333333333333333; 'recall': 0.125; 'f1-score': 0.18181818181818182; 'support': 16}; 'accuracy': 0.7352941176470589; 'macro avg': {'precision': 0.553763440860215; 'recall': 0.5240384615384616; 'f1-score': 0.5119617224880383; 'support': 68}; 'weighted avg': {'precision': 0.670461733080329; 'recall': 0.7352941176470589; 'f1-score': 0.6867435969603151; 'support': 68}}
l: 10,1,CNF,1,605,68,75,[8; 9],64,1.524982,0.764706,0,[],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
l: 10,1,CNF,2,605,68,75,[8; 9],64,1.445618,0.764706,0,[],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
l: 10,1,CNF,3,606,67,75,[8; 9],64,1.406629,0.611940,2,[X0 < 2.000000 OR X3 >= 73.000000],{'0': {'precision': 0.758364312267658; 'recall': 0.8831168831168831; 'f1-score': 0.816; 'support': 462}; '1': {'precision': 0.20588235294117646; 'recall': 0.09722222222222222; 'f1-score': 0.1320754716981132; 'support': 144}; 'accuracy': 0.6963696369636964; 'macro avg': {'precision': 0.4821233326044172; 'recall': 0.49016955266955264; 'f1-score': 0.47403773584905656; 'support': 606}; 'weighted avg': {'precision': 0.6270814704475038; 'recall': 0.6963696369636964; 'f1-score': 0.653483280403512; 'support': 606}},{'0': {'precision': 0.7192982456140351; 'recall': 0.803921568627451; 'f1-score': 0.7592592592592592; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.35964912280701755; 'recall': 0.4019607843137255; 'f1-score': 0.3796296296296296; 'support': 67}; 'weighted avg': {'precision': 0.5475255302435192; 'recall': 0.6119402985074627; 'f1-score': 0.5779436152570481; 'support': 67}}
l: 10,1,CNF,4,606,67,75,[8; 9],64,1.569151,0.761194,1,[X0 < 2.000000],{'0': {'precision': 0.7639123102866779; 'recall': 0.9805194805194806; 'f1-score': 0.8587677725118484; 'support': 462}; '1': {'precision': 0.3076923076923077; 'recall': 0.027777777777777776; 'f1-score': 0.050955414012738856; 'support': 144}; 'accuracy': 0.7541254125412541; 'macro avg': {'precision': 0.5358023089894928; 'recall': 0.5041486291486291; 'f1-score': 0.45486159326229364; 'support': 606}; 'weighted avg': {'precision': 0.6555035967989068; 'recall': 0.7541254125412541; 'f1-score': 0.6668123605912679; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
l: 10,1,CNF,5,606,67,75,[8; 9],64,1.510185,0.761194,1,[X0 < 2.000000],{'0': {'precision': 0.7639123102866779; 'recall': 0.9805194805194806; 'f1-score': 0.8587677725118484; 'support': 462}; '1': {'precision': 0.3076923076923077; 'recall': 0.027777777777777776; 'f1-score': 0.050955414012738856; 'support': 144}; 'accuracy': 0.7541254125412541; 'macro avg': {'precision': 0.5358023089894928; 'recall': 0.5041486291486291; 'f1-score': 0.45486159326229364; 'support': 606}; 'weighted avg': {'precision': 0.6555035967989068; 'recall': 0.7541254125412541; 'f1-score': 0.6668123605912679; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
l: 10,1,CNF,6,606,67,75,[8; 9],64,1.476810,0.686567,1,[X3 < 14.000000],{'0': {'precision': 0.7728194726166329; 'recall': 0.8246753246753247; 'f1-score': 0.7979057591623037; 'support': 462}; '1': {'precision': 0.2831858407079646; 'recall': 0.2222222222222222; 'f1-score': 0.24902723735408558; 'support': 144}; 'accuracy': 0.6815181518151815; 'macro avg': {'precision': 0.5280026566622987; 'recall': 0.5234487734487734; 'f1-score': 0.5234664982581946; 'support': 606}; 'weighted avg': {'precision': 0.6564708868165533; 'recall': 0.6815181518151815; 'f1-score': 0.6674791797227271; 'support': 606}},{'0': {'precision': 0.7678571428571429; 'recall': 0.8431372549019608; 'f1-score': 0.8037383177570093; 'support': 51}; '1': {'precision': 0.2727272727272727; 'recall': 0.1875; 'f1-score': 0.2222222222222222; 'support': 16}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5202922077922079; 'recall': 0.5153186274509804; 'f1-score': 0.5129802699896158; 'support': 67}; 'weighted avg': {'precision': 0.6496171738709052; 'recall': 0.6865671641791045; 'f1-score': 0.6648688024054185; 'support': 67}}
l: 10,1,CNF,7,606,67,75,[8; 9],64,1.422082,0.522388,1,[X1 >= 4.000000],{'0': {'precision': 0.8413793103448276; 'recall': 0.5281385281385281; 'f1-score': 0.648936170212766; 'support': 462}; '1': {'precision': 0.310126582278481; 'recall': 0.6805555555555556; 'f1-score': 0.42608695652173917; 'support': 144}; 'accuracy': 0.5643564356435643; 'macro avg': {'precision': 0.5757529463116543; 'recall': 0.6043470418470418; 'f1-score': 0.5375115633672526; 'support': 606}; 'weighted avg': {'precision': 0.7151410383290621; 'recall': 0.5643564356435643; 'f1-score': 0.5959819016129181; 'support': 606}},{'0': {'precision': 0.8275862068965517; 'recall': 0.47058823529411764; 'f1-score': 0.6; 'support': 51}; '1': {'precision': 0.2894736842105263; 'recall': 0.6875; 'f1-score': 0.4074074074074074; 'support': 16}; 'accuracy': 0.5223880597014925; 'macro avg': {'precision': 0.5585299455535391; 'recall': 0.5790441176470589; 'f1-score': 0.5037037037037037; 'support': 67}; 'weighted avg': {'precision': 0.699081723867053; 'recall': 0.5223880597014925; 'f1-score': 0.5540077390823659; 'support': 67}}
l: 10,1,CNF,8,606,67,75,[8; 9],64,1.540810,0.537313,1,[X1 < 2.000000],{'0': {'precision': 0.7390396659707724; 'recall': 0.7662337662337663; 'f1-score': 0.7523910733262487; 'support': 462}; '1': {'precision': 0.14960629921259844; 'recall': 0.13194444444444445; 'f1-score': 0.14022140221402213; 'support': 144}; 'accuracy': 0.6155115511551155; 'macro avg': {'precision': 0.44432298259168546; 'recall': 0.44908910533910534; 'f1-score': 0.4463062377701354; 'support': 606}; 'weighted avg': {'precision': 0.5989762916916024; 'recall': 0.6155115511551155; 'f1-score': 0.6069250128639375; 'support': 606}},{'0': {'precision': 0.7; 'recall': 0.6862745098039216; 'f1-score': 0.693069306930693; 'support': 51}; '1': {'precision': 0.058823529411764705; 'recall': 0.0625; 'f1-score': 0.06060606060606061; 'support': 16}; 'accuracy': 0.5373134328358209; 'macro avg': {'precision': 0.37941176470588234; 'recall': 0.3743872549019608; 'f1-score': 0.3768376837683768; 'support': 67}; 'weighted avg': {'precision': 0.5468832309043019; 'recall': 0.5373134328358209; 'f1-score': 0.5420333078083927; 'support': 67}}
l: 10,1,CNF,9,606,67,75,[8; 9],64,1.440930,0.731343,1,[X1 >= 12.000000],{'0': {'precision': 0.7802607076350093; 'recall': 0.9069264069264069; 'f1-score': 0.8388388388388388; 'support': 462}; '1': {'precision': 0.37681159420289856; 'recall': 0.18055555555555555; 'f1-score': 0.244131455399061; 'support': 144}; 'accuracy': 0.7343234323432343; 'macro avg': {'precision': 0.5785361509189539; 'recall': 0.5437409812409812; 'f1-score': 0.5414851471189499; 'support': 606}; 'weighted avg': {'precision': 0.6843916113739137; 'recall': 0.7343234323432343; 'f1-score': 0.697522232872951; 'support': 606}},{'0': {'precision': 0.7704918032786885; 'recall': 0.9215686274509803; 'f1-score': 0.8392857142857142; 'support': 51}; '1': {'precision': 0.3333333333333333; 'recall': 0.125; 'f1-score': 0.18181818181818182; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.5519125683060109; 'recall': 0.5232843137254901; 'f1-score': 0.510551948051948; 'support': 67}; 'weighted avg': {'precision': 0.6660957507544246; 'recall': 0.7313432835820896; 'f1-score': 0.6822785423531691; 'support': 67}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 75}, (mean val acc cv) 0.687665 (+- 0.090839), (mean training time) 1.460635 (+- 0.081697)
l: 10,1,CNF,0,605,68,37,[16; 17],64,0.894301,0.676471,1,[X2 >= 2000.000000],{'0': {'precision': 0.7927350427350427; 'recall': 0.8047722342733189; 'f1-score': 0.798708288482239; 'support': 461}; '1': {'precision': 0.34306569343065696; 'recall': 0.3263888888888889; 'f1-score': 0.33451957295373663; 'support': 144}; 'accuracy': 0.6909090909090909; 'macro avg': {'precision': 0.5679003680828498; 'recall': 0.5655805615811039; 'f1-score': 0.5666139307179878; 'support': 605}; 'weighted avg': {'precision': 0.6857063050493707; 'recall': 0.6909090909090909; 'f1-score': 0.6882237016457029; 'support': 605}},{'0': {'precision': 0.7884615384615384; 'recall': 0.7884615384615384; 'f1-score': 0.7884615384615384; 'support': 52}; '1': {'precision': 0.3125; 'recall': 0.3125; 'f1-score': 0.3125; 'support': 16}; 'accuracy': 0.6764705882352942; 'macro avg': {'precision': 0.5504807692307692; 'recall': 0.5504807692307692; 'f1-score': 0.5504807692307692; 'support': 68}; 'weighted avg': {'precision': 0.6764705882352942; 'recall': 0.6764705882352942; 'f1-score': 0.6764705882352942; 'support': 68}}
l: 10,1,CNF,1,605,68,37,[16; 17],64,0.708472,0.691176,1,[X0 < 4.000000],{'0': {'precision': 0.8129175946547884; 'recall': 0.7917570498915402; 'f1-score': 0.8021978021978022; 'support': 461}; '1': {'precision': 0.38461538461538464; 'recall': 0.4166666666666667; 'f1-score': 0.4; 'support': 144}; 'accuracy': 0.7024793388429752; 'macro avg': {'precision': 0.5987664896350865; 'recall': 0.6042118582791034; 'f1-score': 0.6010989010989012; 'support': 605}; 'weighted avg': {'precision': 0.7109745892900377; 'recall': 0.7024793388429752; 'f1-score': 0.7064680773771683; 'support': 605}},{'0': {'precision': 0.8604651162790697; 'recall': 0.7115384615384616; 'f1-score': 0.7789473684210527; 'support': 52}; '1': {'precision': 0.4; 'recall': 0.625; 'f1-score': 0.48780487804878053; 'support': 16}; 'accuracy': 0.6911764705882353; 'macro avg': {'precision': 0.6302325581395349; 'recall': 0.6682692307692308; 'f1-score': 0.6333761232349167; 'support': 68}; 'weighted avg': {'precision': 0.7521203830369357; 'recall': 0.6911764705882353; 'f1-score': 0.7104432530393415; 'support': 68}}
l: 10,1,CNF,2,605,68,37,[16; 17],64,0.742698,0.764706,0,[],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
